,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,['On the  Pool and Park| Single Row|Type B'],"['Arabella Townhouses 2Dubai, Mudon, Arabella Townhouses']",,['Townhouse'],"['2,400 sqft\n                      /            223 sqm']",['3 + Maid'],['3'],"['1,950,000  AED']","[""Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nConcierge\nCovered Parking\nMaids Room\nPets Allowed\nShared Gym\nShared Pool\nStudy""]",,['Listed:4 months ago'],['Ready'],"['DescriptionVera Real Estate offers 3 Bed Semi-Detached Townhouse for Sale in Arabella 2.Arabella townhouses are located in Phase 1 of the very famous and well-renowned Mudon Master Community developed by Dubai Properties Group. The Community has Central Park, cycling track, jogging track, sports courts, children\x92s play areas & green open spaces.Community \x96 Mudon, Arabella Phase 2Handover Dec 2019Type BLocation \x96 Al Qudra Road, Dubai Spacious 3-bed Townhouse (Semi-Detached)Single RowView CommunityModern ExteriorsFamily LivingArea: Built up Area 222.99 (2400 Sqft)Plot Area: 2999.26Maid Room with attached toiletClose to Pool and the ParkHigh-Quality FinishingFrench Window boasts the modern looks & Interior are open to airy & flooded lightWell Ventilated Kitchen as it has an opening to the GardenSpacious Parking for 2 CarsViewing Possible on RequestCompany name: Vera Real Estate RERA ORN: 20611Address: 1613-Tamani Arts Office TowerPrimary email: rahul@verare.ae Call Rahul Handa\xa0+971528623107']"
1,['End of Row | Best townhouse in Jawahar'],"['Jawaher SaadiyatAbu Dhabi, Saadiyat Island']",,['Villa'],"['4,988 sqft\n                      /            463 sqm']",['4'],['5'],"['6,100,000  AED']",[],,[],['Off-plan'],"['DescriptionThis beautiful contemporary villa is at the end of the row giving it views from all the windows. It is light bright and contemporary with floor to ceiling windows.There is a spacious kitchen, family room and 4 double bedrooms all with en suite bathroomsUpstairs is a family area and balcony\xa0With easy access to walk to Cranleigh School and a large plot this is a must see villa and the best of the Jawahar town housesSaadiyat Island boasts a championship golf course, Saadiyat Beach Club, St. Regis and Park Hyatt resorts and the retail/dining arcade \x91The Collection\x92.\xa0Cranleigh, the renowned English school and the New York University are close by and the first Louvre museum outside of Paris will open this yearCall Jessica Gane on +971506424755 / 800 HENRY (43679) or visit www.henrywiltshire.ae for further detailsHenry Wiltshire International - Award Winner - Most Outstanding Abu Dhabi Brokerage 2018 and 2019.\xa0Fully licensed and compliant boutique estate agency in Abu Dhabi. With offices in Abu Dhabi, London, Dublin, Hong Kong and Singapore, we offer professional sales and leasing services in Abu Dhabi and selected properties for sale in London, Europe, Indian Ocean and Asia']"
2,['Luxury | G Type Beachfront Penthouse | PJ'],"['Al HaseerDubai, Palm Jumeirah, Shoreline Apartments']",,['Penthouse'],"['4,971 sqft\n                      /            462 sqm']",['4 + Maid'],['5'],"['3,990,000  AED']","[""Furnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nCovered Parking\nKitchen Appliances\nMaids Room\nPrivate Pool\nShared Gym\nView of Water""]",,['Listed:4 months ago'],['Ready'],"['DescriptionEXCLUSIVE with Edwards and Towers, this contemporary, bright and incredibly spacious duplex penthouse apartment featuring a full sea view.Boasting spectacular sea view from the upper floor, directly towards the iconic Burj Al Arab & Burj Khalifa structures, plus partial sea view to the Dubai Marina skyline, this property really is a gem.This luxurious penthouse apartment offers a super-sized master bedroom suite plus three more very spacious bedrooms, each with an en-suite bathroom as well as two very impressive living spaces - one on each level.\xa0Fully furnished and immaculately maintained, this prestigious property is ideal for those with a contemporary taste in interiors and offers prime beachfront living.Shoreline residents enjoy a private beach, seaside pool, gym, a tranquil park with 2.5 km running path, and an array of other amenities such as having an access to the private Riva Beach Club.E & T Real Estate\xa0has become one of the most successful real estate agencies in the UAE.']"
3,['AMAZING DEAL | PLOT VILLA FOR SALE AT DUBAI HILLS'],"['Parkway VistasDubai, Dubai Hills Estate']",,['Land'],"['7,571 sqft\n                      /            703 sqm']",[],[],['Ask for price'],['Barbecue Area\nBuilt in Wardrobes\nCentral A/C\nConcierge\nPrivate Garden\nPrivate Jacuzzi\nPrivate Pool\nShared Gym\nView of Water'],,['Listed:3 months ago'],['Off-plan'],"['DescriptionD&B Properties are pleased to offer for sale this spacious land plot located in Dubai Hills Estate by Emaar.* Total Selling Price : AED 3,413,888* Total Plot Area : 7,571 Square Feet* Located in Dubai Hills Estate* Flexible and Easy Payment Plan* Stunning Full Golf Course Views* Situated around pristine 18-hole championship golf course* A huge plot for sale in the prestigious location* Very rare opportunity to build your own and designs* Luxury living in a modern structure location* Stunning views of the Golf Course and parksCall Ghofrane our Dubai Hills Estate expert for more information or to organise a full project tour +971508462738 |\xa0800 DANDB or visit www.dandbdubai.com.D & B Properties is a leading real estate company in the International Off-Plan market including London, Dubai and Abu Dhabi. We assist in every aspect of searching and securing residential off-plan property.']"
4,['Full-Floor Penthouse|Marina & Downtown Views|'],"['Bulgari Resort & ResidencesDubai, Jumeirah, Jumeirah Bay Island']",,['Penthouse'],"['12,114 sqft\n                      /            1,125 sqm']",['4'],['5'],"['46,000,000  AED']","[""Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nChildren's Pool\nCovered Parking\nKitchen Appliances\nNetworked\nPets Allowed\nPrivate Jacuzzi\nPrivate Pool\nView of Landmark\nView of Water\nWalk-in Closet""]",,['Listed:3 months ago'],['Ready'],"['DescriptionWe are delighted to present a magnificent penthouse at the Bulgari Resort & Residences. This is one of a select few units in a very exclusive waterfront project.\nHere are the main features that make this such an exquisite residential option:\n• Internal area of 6,616 sq ft with terrace space of 5,506 sq ft\n• Exceptional design Antonio Citterio Patricia Veil and Partners\n• Private elevator with direct access to penthouse\n• Fully furnished with high-quality finishes\n• Open plan living and dining\n• Well-designed modern kitchen\n• En-suite bedrooms with well-planned layouts\n• Floor-to-ceiling windows and large private terrace overlooking Bvlgari Yacht Club, Dubai Marina, and Downtown Dubai\n• Cutting-edge smart home technology\n• Surrounded by beautiful landscaping and private beach\nAs one of only six Bulgari projects worldwide, this is an opportunity that is quite rare and one that is for the most discerning of buyers. With easy access to a world-class marina and yacht club and the spectacular Bulgari Resort, you have the very best of luxury living in Dubai at your fingertips.\nPlease contact me for a viewing of this exquisite property. (Sam)']"
5,['High floor | Chiller free Unit | Vacant'],"['Jumeirah Bay X1\n                              3.6\n/54 ReviewsDubai, Jumeirah Lake Towers, Jumeirah Bay Towers']",,['Apartment'],"['1,723 sqft\n                      /            160 sqm']",['2'],['3'],"['1,150,000  AED']",['Unfurnished\nConcierge'],,['Listed:3 months ago'],['Ready'],"[""DescriptionAQUA Properties proudly presents this 2-Bedroom DUPLEX  apartment available for sale in JUMEIRAH BAY X1 tower,  cluster X, JLT. The living area is laid out with high-class quality flooring and generous floor-to-ceiling windows designed in a contemporary style. This spacious splendid unit overlooking the Marina Skyline and the community is a great option for both living and for investment.\nDescription:\n* 2 Bedrooms \n* BUA: 1.722 sq.ft.\n* 2 1/2 Bathroom\n* 1 Parking space\n* Unfurnished\n* Beautiful Marina skyline view \n* neat and clean \n* Viewing on prior notice\nJUMEIRAH BAY X1 tower is one of the high rise residential buildings in the JLT area, located in close proximity to some of Dubai's most iconic landmarks as well as to many leisure and recreational facilities. As residents, you will enjoy the exclusive lifestyle and benefit from being in the proximity of most lively areas of the city, such as Dubai Marina and JBR. With two metro stations and many bus lines, the area is well connected with public transport.""]"
6,['Large Plot| Walkable to Circle Mall |4BR TH in JVC'],"['Diamond Views 3\n                              3.3\n/51 ReviewsDubai, Jumeirah Village Circle, Diamond Views']",,['Townhouse'],"['3,303 sqft\n                      /            307 sqm']",['4 + Maid'],['5'],"['1,600,000  AED']",['Partly furnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nMaids Room\nPets Allowed\nPrivate Garden\nSecurity\nShared Gym\nShared Pool\nWalk-in Closet'],,['Listed:3 months ago'],['Ready'],"['DescriptionBrowse Real Estate Offers You\nReady to move in\nFor More Details Please Call Our Property Consultant On- +971586936726\nEmail- nithesh@browserealestate.ae\nKEY FEATURES:\n* 3,600 sqft spacious G+1 villa\n* Large gated garden area\n* 4 Bedrooms + maid room\n* 5 Bathrooms\n* Balcony with Community & garden view\n* Built in wardrobes in all rooms\n* Kitchen with fitted cupboards\n* Kids play area in community center\n* 3 Parking spaces \n* Additional outer entrance/exit for kitchen\nFACILITIES & AMENITIES :\n• Access to Recreational Center with Pool and gym\n• Pharmacy\n• Supermarket and Coffee shops\n• Walking, Jogging and Cycling Trails\n• Neighborhood Parks and RTA Bus stops\n• International Community Schools.\n• Retail Stores\n• 24 hours security\nACCESS: \nEasy access to Al Khail road and Sheikh Mohammed Bin Zayad road (E311)\n10 mnts Drive to Mall of Emirates and Dubai Marina \n15 mnts Drive to Dubai Mall and DownTown\nJumeirah Village Circle is an emerging freehold community where all types of property are available.']"
7,['5% on Booking | 30-Month Payment Plan | 2% DLD Off'],"['Dubailand OasisDubai, Dubai Land']",,['Townhouse'],"['1,300 sqft\n                      /            121 sqm']",['3 + Maid'],['4'],"['1,166,888  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nConcierge\nCovered Parking\nMaids Room\nPets Allowed\nSecurity\nShared Gym\nShared Pool'],,['Listed:1 month ago'],['Off-plan'],"[""DescriptionEDEN - THE VALLEY at Dubai - Al Ain Road\nDiscover a new wholesome town by EMAAR\nWith Expected Higher Return On Investments\nPayment and Property details:\n5% Downpayment\n70/30 Payment Plan\n30 Months on Post-Handover\nCompletion is Dec 2022\n50% DLD Waiver\nPay 5% booking amount\n3-4 Bedroom Townhouses\nSelling Price From AED 1,168,888\nProperty details:\n3-4 Bedroom Townhouses\nSelling Price From AED 1,168,888\n3 bed townhouse\nBUA: 1988 sqft\nPrice from 1,168,888 - 1,268,888\n4 bed townhouse\nBUA: 2311 sqft\nPrice from 1,485,888 - 1,585,888\nLocation: Well-connected Dubai-Al Ain Road | 20 mins to Downtown and Dubai Mall\nNearby Areas:\nCity of Arabia\nNear Outlet Mall \nAcademic City\nCamelicious\nThe Sevens\nDubai Heritage Vision\nA Fully Family Community By EMAAR!\nThe Emaar's newest project.\nCall us for further details and booking the unit.\nWebsite: www.indusre.ae\nE-mail address: info@indusre.ae""]"
8,['Lush Park View | Corner Unit | Type E2 | New'],"['Sidra Villas IDubai, Dubai Hills Estate, Sidra Villas']",,['Villa'],"['3,237 sqft\n                      /            301 sqm']",['4 + Maid'],['4'],"['3,100,000  AED']","[""Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nMaids Room\nPets Allowed\nPrivate Garden\nShared Pool""]",,['Listed:1 month ago'],['Ready'],"[""DescriptionTreo Homes is excited to present the newest community in Dubai Hills Estate. The very sought after Sidra has officially handed over. A stunning community consisting of 400 villas with crystal clear pools and a lifeguard up to 18:00pm, lush green parks for children's activities or walking dogs, BBQ area etc.The community boasts exquisite internal and external finishes, open plan kitchens, glass balconies, walk in closets and many more.Type 1 | 3 Bedroom+Maid | 3102 BUA Type 2 | 4 Bedroom+Maid | 3237 BUAType 3 | 4 Bedroom+Maid | 3523 BUAType 4 | 5 Bedroom+Maid | 3757 BUAType 5 | 5 Bedroom+Maid | 4283 BUATreo Homes will be exclusive working in the community upon handover, there will be many options available. Scheduled open house upon handover of the first unit. Kindly call and we will add you to the invitation list for the OPEN HOUSE.For any Sales queries call Area Manager Jake Amos or Sami Al KhafajiFor any Rental queries call Leasing Specialist Jean & Camila PretoriusWe are looking forward to assist you in with any questions or viewings.""]"
9,['Great Deal | Stunning Views | High Floor'],"['South Ridge 1\n                              4.1\n/54 ReviewsDubai, Downtown Dubai, South Ridge']",,['Apartment'],['915 sqft\n                      /            85 sqm'],['1'],['1'],"['1,100,000  AED']",[],,['Listed:1 month ago'],[],"[""DescriptionAQUA Properties is pleased to offer this contemporary designed 1-bedroom apartment available for sale in South Ridge 1, Downtown Burj Khalifa. The unit features an elegantly designed and finished spacious bedroom, nice bathroom, large living room connected to an open plan kitchen and the balcony.\n* 1 bedroom\n* BUA: 915 sq.ft.\n* 1 Bathroom\n* Unfurnished\n* Balcony\n* High floor\n* Fully equipped open-plan kitchen\n* Elegantly designed and finished\n* Stunning views of the Downtown Dubai\n* Very well-maintained\nAmenities and facilities:\n* 24/7 security\n* CCTV monitored\n* Swimming pool\n* Fully equipped gymnasium\n* High-speed elevators\n* Children's playing area\n* Park\nResidents in South Ridge enjoy a multitude of amenities ranging from a swimming pool, children wading pool and playing area, as well as a state of the art gymnasium. The building features a supermarket, as well as a coffee shop. South Ridge is easily accessible to both highways Sheikh Zayed and Al Khail. The tower is located short seven minutes walk to Dubai Mall.""]"
