,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,"['2 B/R For Sale, Full Sea View, Marina Crown']","['Marina Crown\n                              2.7\n/55 ReviewsDubai, Dubai Marina']",,['Apartment'],"['1,457 sqft\n                      /            135 sqm']",['2'],['3'],"['1,200,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nSecurity\nView of Landmark\nView of Water\nWalk-in Closet'],,['Listed:28 days ago'],[],"['DescriptionMarina Crown is a 51 storey residential tower on the Beach Road across the Dubai International Marine Club in Dubai Marina. One of the biggest man made marinas in the world, it was implemented by the Government of Dubai in 2006 as a freehold zone in 2006\nLocation: Dubai Marina\nSub-Location: Marina Crown Tower\nProperty Type: Apartment\nBedroom: 2\nBathroom: 3\nBuilt-up Area: 1,456.91 Sq.ft.\nFurnished: Unfurnished\nView: Full Sea view\nPrice: 1,200,000 AED\nWe at Noor-Al Fajr Real Estate Brokerage are enriching goals to provide our clients with the best deals they can possibly get, and we pride ourselves in practicing a great deal of attention to business ethics. \nLIST YOUR PROPERTY WITH US! WE HAVE CLIENTS READY to rent or buy in Emirates Hills, Jumeirah Park, Palm Jumeirah, Arabian Ranches, Victory Heights, The Villa, Green Community, Meadows, Downtown, Dubai Marina, Jumeirah, etc\nMiodrag Novovic +971558067095\nPermit # 28955\nORN: 2571\nBRN: 28159\nORN: 2571\nNoor Al Fajr Real Estate Brokerage LLC']"
1,['Corner Unit | Below Original Price | Maple 1'],"['Maple 1Dubai, Dubai Hills Estate, Maple at Dubai Hills Estate']",,['Villa'],"['2,700 sqft\n                      /            251 sqm']",['5'],['5'],"['2,450,000  AED']",[],,['Listed:24 days ago'],['Ready'],"[""DescriptionAQUA Properties is pleased to offer this exquisite 5-bedroom plus maid's room townhouse in Maple 1, Dubai Hills Estate. Featuring large windows, elegant flooring, stylish countertops and neat kitchen designs, this off-plan project ensures comfortable family living within a sought-after community. This Type 3E corner unit comes with an attractive payment plan and is offered below the original price.\n* 5 Bedrooms\n* Type 3E\n* BUA : 2,700 sq.ft.\n* Plot : 3,831 sq.ft.\n* Below original price\n* 5 Bathrooms\n* Maid's room\n* Corner unit\n* Unfurnished\n* Stunning views of the community\n* Attractive payment plan\n* Spacious car parking\n* Private garden\n* 18 hole golf-course within the development\nAs part of Dubai Hills Estate, Maple project features 3, 4 and 5-bedroom townhouses ideally set in verdant surrounding providing the perfect balance between indoor and outdoor living. With a built-up area between 2,200 and 2,700 square feet, Maple homes include a maid’s room, covered parking and a generous lush garden. Located on the verge of Sheikh Mohammed Bin Zayed Road and Al Khail Road, the project offers easy access to the most happening areas of the city.""]"
2,['Motivated Seller | Ready To Move-in | AED 899K'],"['The PulseDubai, Dubai South (Dubai World Central)']",,['Townhouse'],"['2,315 sqft\n                      /            215 sqm']",['2'],['3'],"['899,999  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nConcierge\nCovered Parking\nKitchen Appliances\nSecurity\nShared Gym\nShared Pool'],,['Listed:29 days ago'],['Off-plan'],"['DescriptionThe Pulse Townhouse at Dubai South\nProperty details:\n2 Bedrooms\n3 Baths\nSemi-Open kitchen\nStudy Room\nwith Terrace\nBUA: 2315.42 sqft\n2 Car Parking\nSelling Price: AED 899,999/-\nNearby Areas:\nWalking Distance to Dubai Expo 2020\n5 minutes drive to AL Maktoum International Airport\nInternational Business Hub with more than 500 000 jobs\nSeveral Hotels brands\nEntertainment and FandBs\nRenowned school to open in 2018\nLocation:\nThis strategically located, master-planned city is comprised of eight purpose-focused districts, ushering in a new era of modern trade, commerce, logistics, and lifestyle.\nA novel integrated lifestyle concept, it brings together retail, hospitality, leisure, and all modern requirements of residents within a very urban environment.\nContact Kamu Pagarani for further details and booking.']"
3,['Residential Land in Good Location'],"['Khalifa City CAbu Dhabi, Khalifa City']",,['Land'],"['30,064 sqft\n                      /            2,793 sqm']",[],[],"['3,300,000  AED']",[],,[],[],"[""DescriptionNOTE: The pictures are general only.\nLand area : 30,064.56 Sq.Ft \n( NEARBY )\n* Abu Dhabi International Airport\n* Khalifa City A \n* Shakhboot city \nZayed City known as Madinat Zayed formerly 'Abu Dhabi Capital District' is a construction project which will be built seven kilometers in land south of Abu Dhabi island, United Arab Emirates, between Mohammed Bin Zayed City and Abu Dhabi International Airport.\nThe project will also have a fully integrated transport system tying into the rest of the transport network, including a high-speed rail service, metro railway and regional rail connections. Upon completion the 4,900 hectare Zayed City will serve as a second downtown for Abu Dhabi proper and will be homes to over 370,000 residents.\nFor more information and viewing of property, please do not hesitate to call us on: +971600546673 or +97126431769. Also, you are welcome to visit our office on Khalidiyah Street, Kamala Tower, Floor 902, Abu Dhabi, UAE.""]"
4,['Exceptional Family Home with Stunning Marina View'],"['Marina Gate 2Dubai, Dubai Marina, Marina Gate']",,['Apartment'],['822 sqft\n                      /            76 sqm'],['1'],['2'],"['1,500,000  AED']",['Unfurnished\nBalcony\nCentral A/C\nShared Pool'],,['Listed:29 days ago'],['Ready'],"['DescriptionExclusive with Provident Estate proudly presents Magnificent one bedroom with Breathtaking Marina View. This unit is centrally located in Dubai Marina. - Community : Dubai Marina - Tower : Marina Gate 2 - Type : 1 Bedroom- Area : 822.69 sq.ft - Bathroom : 1 full bath + powder room - Parking : 1 - Floor : Mid floor - Facing : Marina View- Furnished : Unfurnished- Status : VacantSelling Price: AED 1,500,000/-- Highlight : Perfect for small family | Perfectly placed in Cosmopolitan Community.For viewing and more details contact our RERA certified Agent, Arvin Moscoso Bacus (BRN # 41461) Mobile : +971504249201Company name: Provident Real Estate RERA ORN: 1933 Office phone no: +97143233609 Website: www.providentestate.com We are located in Al Barsha 1, Al Zarouni Business Centre, Office (R Floor) Dubai, UAE.']"
5,['Maple 1 |Single Row | 4 Beds + Maids |'],"['Maple 2Dubai, Dubai Hills Estate, Maple at Dubai Hills Estate']",,['Villa'],"['2,726 sqft\n                      /            253 sqm']",['4 + Maid'],['4'],"['2,100,000  AED']","[""Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nConcierge\nCovered Parking\nMaids Room\nPets Allowed\nShared Gym\nShared Pool\nStudy""]",,['Listed:30 days ago'],['Ready'],"[""DescriptionProperty Features:- Single Row which means more privacy- 4 bedroom + Maid's townhouse- 2 Covered parking- Large windows create bright and uplifting spaces- Elegant granite counter-tops enhance the skillfully designed kitchen- Spacious bedrooms with built-in wardrobes- Excellent location between Sheikh Mohammed Bin Zayed Road & Al Khail Road-Rented for 140,000 aed\xa0-2426 sqft BUAOther Facilities:- 18 Hole Championship Golf Course- 1,450,000 sq.m of Park and Open Space- 54 km Bicycle Route- Dubai Hills Estate Mall- Close to Schools- Minutes away from Downtown Dubai and Dubai MarinaMaple is a unique community of three, four and five-bedroom townhouses, designed along with an integrated network of lush green corridors. With its tree-lined, leafy avenues, this tranquil enclave is set away from the bustling hive of Dubai\x92s city center.whats up me on +971501145425""]"
6,['Burj Khalifa View | Mid Floor | 04 series'],"['The Address The BLVDDubai, Downtown Dubai']",,['Apartment'],"['1,751 sqft\n                      /            163 sqm']",['2'],['2'],"['4,200,000  AED']",['Furnished\nBuilt in Wardrobes\nConcierge\nCovered Parking\nKitchen Appliances\nMaid Service\nPrivate Pool\nSecurity\nWalk-in Closet'],,['Listed:30 days ago'],['Ready'],"['DescriptionSize : 1751 sqft \n+ Beautiful bedrooms\n+ Open living area with relaxing sofas\n+ Spacious master bedroom\n+ With modern kitchen appliances\n+ 5 Star facilities\n+ Linked to The Dubai Mall and serviced hotels\n+ A few minutes away to Burk Khalifa\n* Full Burj Khalifa and fountain view from Living Room and Bedrooms\n* Fully Furnished\nCall Anas Meqdadi Today +971502138026 / +97143661662. Toll-free: 800 Hamptons 80042678667) or email us on enquiries(at)Hamptons(dot)ae for further details. \nThe Address Residence The BLVD is a five star premium hotel and serviced residences, launched in 2012. Located near The Dubai Mall, it is the sixth addition to The Address Hotels + Resorts portfolio of Emaar Hospitality Group in Dubai.\nThe Address Residence The BLVD offers studios and one, two, three, and four-bedroom serviced residences, which offer unprecedented views of The Dubai Fountain, the world’s tallest performing fountain, and Burj Khalifa. It will also provide direct access to The Dubai Mall, the world’s largest shopping and entertainment destination, through an air-conditioned travellator.\nRERA 18118\nHamptons UAE\nEmaar Business Park, bldg no 3, 2nd floor80042678667+97143627683\nwww.hamptons.ae']"
7,['Luxury Living | Cheapest 2 Bedroom La Vie'],"['La VieDubai, Jumeirah Beach Residence']",,['Apartment'],"['1,615 sqft\n                      /            150 sqm']",['2'],['3'],"['2,000,000  AED']",[],,['Listed:30 days ago'],['Off-plan'],"[""DescriptionGulf Sotheby's International Realty is pleased to offer you this amazing Two-bedroom apartment in La Vie, Jumeirah Beach Residences.\nLa Vie is a high-rise residential tower being developed by Dubai Properties in JBR (Jumeirah Beach Residences). The tower will feature 1, 2, 3, and 4 bedroom contemporary apartments overlooking the Arabian Sea, Palm Jumeirah, and Bluewaters Island and is located in one of the hotspots of Dubai.\nThe apartments offer full floor-to-ceiling glass to allow for abundant natural light throughout the unit and to maximize the beautiful sea and skyline views of Dubai. La Vie is a great opportunity for end-users and investors. For investors, a one or two bedroom apartment can fetch high ROI if they decide to put it up for short-term rentals, given it is a beachfront community with a range of retail and f&b outlets and a cinema.\nThe tower has been divided into four tiers. The one beds are located on the back-side of the building, offering views of the JBR skyline and city views. One beds can be found in Tier 1 - 4.There are various options for two beds (either on the corner or middle unit facing the sea). Both offer great views. The three bed units start from Tier 2. These are located on the front side of the building offering some amazing views. The 4 beds are located in Tier 3 and are located at the front of the building, overlooking the sea. Tier 4 features the penthouses. These are located on floors 35 to 36 (4 penthouses in total - overlooking the sea, Palm Jumeirah, and Bluewaters Island - all located towards the front of the building).\nContact Gulf Sotheby's International Realty today for your private viewing of this extraordinary property.""]"
8,['Furnished | Motivated Seller | Lake View | 1 Bed'],"['Lake Terrace\n                              3.8\n/55 ReviewsDubai, Jumeirah Lake Towers, Lake Almas East']",,['Apartment'],['737 sqft\n                      /            68 sqm'],['1'],['2'],"['800,000  AED']",['Furnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nConcierge\nCovered Parking\nKitchen Appliances\nSecurity\nShared Gym\nShared Pool'],,['Listed:28 days ago'],['Ready'],"['DescriptionThe Noble House Real Estate is delighted to market this furnished 1 bedroom apartment in Lake Terrace Building in JLT. Located in a high floor, the unit is well maintained and offering amazing views of JLT lake and its surroundings.\n1 Bedroom\nSize: 737.12 sq.ft\nLarge balcony\nJacuzzi\nSauna\nLobby\nMini golf\nHealth Club\nBBQ Area\nGymnasium\nDay Care Center\n24-hour Security\nPlaying Area for Kids\nInfinity Swimming Pool\nKey card security access\nHigh Speed Elevators\nLake Terrace is one of the high rise residential buildings in Jumeirah Lake Towers, which is in close proximity to some of the iconic landmarks in Dubai as well as to sporting, leisure and recreational facilities. As residents, you will enjoy the exclusive lifestyle and experience the feeling of satisfaction because of being accessible to everything including Dubai Metro Station, the newly developed community park, cafes and restaurants.\nThe 40-storey building offers a choice of luxurious studios and duplexes along with one, two and three bedroom apartments overlooking picturesque man-made lakes.\nFor arranged viewings pls call The Noble House Real Estate at +97144566135 or for more details and images of the property, visit our website at www.tnh.ae.']"
9,['Awesome value! GREAT Location! Apt w/ Iconic View'],"['AnsamAbu Dhabi, Yas Island']",,['Apartment'],['882 sqft\n                      /            82 sqm'],['1'],['2'],"['1,100,000  AED']","[""Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nChildren's Pool\nCovered Parking\nLobby in Building\nNetworked\nSecurity\nShared Gym\nShared Pool\nView of Landmark\nWalk-in Closet""]",,[],['Ready'],"['DescriptionIn Ansam, residents enjoy a privileged resort lifestyle in a unique environment. Located just a stone throw away from world class facilities and attractions, and with stunning views, Ansam is a development like no other. Situated on the west side of Yas Island and north east of the Yas Links Golf Course, Ansam contains low rise, medium density apartments with excellent community facilities and local retail outlets, all integrated with garden style public areas that grant magnificent views of the Yas Links Golf Course. Ansam offers residents premier living and leisure facilities at competitive prices.\nAmenities\n•\tUtilities (central gas, electrical, water, fire-fighting and security systems)\n•\tSwimming areas including infinity pool\n•\tState-of-the-art gymnasiums\n•\tMulti-purpose hall\n•\tLandscaped open spaces\n•\tAccess to the golf course\nReach out to our team at Property Shop Investment to get more details about this property Call us on +971600548200 or access www.propertyshopinvestment.com.']"
