,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,['Luxurious 5 Bedroom Villa in Palm Jumeirah'],"['Signature Villas Frond NDubai, Palm Jumeirah, Signature Villas']",,['Villa'],"['6,464 sqft\n                      /            601 sqm']",['5 + Maid'],['4'],"['16,000,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nMaids Room'],,['Listed:3 months ago'],['Off-plan'],"[""DescriptionPremium 5 Bedroom Villa in Palm Jumeirah\nBrought to you by Driven Properties, this 5 Bedroom villa is located in Signature Villas Frond N, Palm Jumeirah.\nDetails:\n● Premium 5 Bedroom plus maids and driver's room villa\xa0\n●\xa0 Ready by Q1 2020\n● Focal grand entrance door and feature staircase\n● Large custom swimming pool\n● Marble flooring throughout\n● Fully Landscaped with soft and hardscapes and integrated garden lighting\n● BUA: 6,464 sqft\n● Plot Area: 7,633 sqft\nPayment Plan:\n● 50% Down Payment\n● 50% on handover\nThe Ellington Collection at The Palm Island features five signature villas set by the Arabian Gulf. The design and high-end build quality are reflected in the choice of materials in each of the five signature villas, located in Frond N of The Palm Jumeirah.\nComplimentary mortgage advisory through Driven Properties via partnerships with over 15 UAE banks.\nPlease Call/WhatsApp Christian today on +971552721460.\nPay 0% Commission Fees | No Premium | Direct from Developer\nDriven Properties | Preferred Agency""]"
1,['Exclusive 6 Bedroom Villa with Private Pool'],"['Fairway VistasDubai, Dubai Hills Estate, Dubai Hills']",,['Villa'],"['9,900 sqft\n                      /            920 sqm']",['6'],['7'],"['14,000,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCovered Parking\nKitchen Appliances\nPrivate Pool\nShared Gym\nStudy'],,['Listed:4 months ago'],['Ready'],"[""DescriptionBrought to you by Driven Properties, this amazing 6 Bedrooms villa is located in Fairways Vista, Dubai Hills Estate.\xa0\nUnit Details:\xa0\xa0\n● Vacant & Brand New Villa\n● Standalone Villa\n● Built-up Area: 9,900 square feet\n● Plot Area: 11,500 square feet\n● View: Park\nBuilding Amenities:\n● Basement Level: Health club and Home theatre\n● Ground floor: Entrance\xa0 Hall area, Living and Dining room areas, Guest Bedroom, Gourmet kitchen and Service kitchens, Laundry room, Maids Room, Driver's room, Pool and Pools deck, Garden.\n● 1st Floor: Master bedroom + 3 Bedrooms with En-suite bathrooms, Family area, Pantry, Open Terrace.\n● Roof deck\nCall our Dubai Hills Estate expert for more information or viewing on +97144297040 for out of office hours or weekends call +971553658402.\nSince 2012, Driven Properties has grown to be one of the largest real estate platforms in the region. Through multiple branches in Dubai, Ajman, China, and Saudi Arabia, Driven Properties manages a portfolio of over 10,000 units.""]"
2,['Type 3|Single Row |Priced to Sell|Genuine Lisiting'],"['Sidra Villas IIDubai, Dubai Hills Estate, Sidra Villas']",,['Villa'],"['5,240 sqft\n                      /            487 sqm']",['4'],['4'],"['3,600,000  AED']","[""Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nChildren's Pool\nCovered Parking\nNetworked\nPets Allowed\nPrivate Garden\nSecurity\nShared Pool\nStudy\nVastu-compliant\nWalk-in Closet""]",,['Listed:2 months ago'],['Ready'],"['DescriptionThis 4-bedroom Type 3 villa in Phase 2 of Sidra has a plot size over 6,000 sq ft. it is a fantastic family home and we are delighted to present this to our most discerning clients who want to live in one of Dubai’s best new communities.\nKey features of the home:\n• Contemporary design with the practical interior layout\n• Ground floor guest room\n• Maid’s room\n• Open plan living with dining and kitchen\n• Family room on the first floor\n• Easy access close to entrance and exit\n• Spacious en-suite bedrooms\n• Large backyard with space to set up outdoor dining\n• Large parking bay and driveway space\n• Priced to sell, below the Original Price \nWith well-designed landscaping and quiet tree-lined streets offering easy access to community amenities, this is a community that any family would be glad to call home. International schools, hospitals, a shopping mall, a retail promenade, restaurants, a championship golf course, parks, and community areas are all a part of the Dubai Hills master plan, so there is always something to do for children and adults alike.\nPlease contact me for a viewing of this splendid villa.']"
3,['Available | 3 Bedroom Plus Maids | Study'],"['Mira Oasis 3Dubai, Reem, Mira Oasis']",,['Villa'],"['2,565 sqft\n                      /            238 sqm']",['3'],['3'],"['1,500,000  AED']",[],,['Listed:2 months ago'],['Ready'],"['DescriptionAvailable | 3 Bed + Study | Maids | Near Park\n- TYPE J\n- BUA 2,565 sq. Ft\n- PLOT 2,518 Sq. Ft\n- Maintenance Warranty by Emaar\n- Central Community Location\n- Reference: DUB195079\n- Agent: Francis Green on +971585464675, RERA BRN No. 45138\nAllsopp & Allsopp is delighted to bring this Brand new type J to the market, situated within walking distance to the pool and parks.\nAs you enter the property you will have the maid’s quarters on your left, which comes with separate access. Ahead you have a washroom accompanied with a shower to allow for the study to be used as a guest room, then a kitchen/dining space situated just off the open kitchen.\nUpstairs presents 3 double bedrooms, all with access to an en-suite and built-in wardrobes. Bedroom 3 and the master have access to terrace areas.\nProperty Reference: DUB195079\nFor further details or to arrange a viewing appointment please contact our Head Office on +9714294444.\nPlease call Francis Green on +971585464675 for more information or to arrange a viewing.']"
4,['Inverness Type | Best Deal in Flame Tree Ridge'],"['Flame Tree RidgeDubai, Jumeirah Golf Estates, Fire']",,['Villa'],"['6,002 sqft\n                      /            558 sqm']",['5'],['5'],"['5,250,000  AED']",[],,['Listed:4 months ago'],['Ready'],"['DescriptionInverness Style Villa with Fire Golf Course View\n- 6,002 Sq. Ft. BUA\n- 8,509 Sq. Ft. PLOT\n- 5 Bedrooms with ensuites\n- Full Views over the Golf Course\n- Private Pool\n- Poggenpohl Kitchen with Miele Appliances\n- Inverness Type\n- Rented until March 2020\n- Agent: Darren Murphy on +971567995941; RERA BRN No.: 11297\nThe Inverness is a very popular layout, benefiting from a stunning entrance courtyard, three reception rooms, large breakfast kitchen with built in Miele appliances and the 5th guest bedroom all on the ground floor.\nThere are 4 large bedrooms on the first floor and 3 bathrooms. The master bedroom consist of walk in wardrobes, ensuite, large lounge area and actual sleeping area.\nExternally, the property benefits from a large plot with private pool. There is also an external maids room of very good proportion, double garage and golf buggy garage.\nProperty Reference: SUP144460\nAgent: Darren Murphy on +971567995941; RERA BRN No.: 11297']"
5,['Luxurious and Elegant 1BR Apartment Vida Residence'],"['Vida Residence DowntownDubai, Downtown Dubai']",,['Apartment'],['717 sqft\n                      /            67 sqm'],['1 + Maid'],['1'],"['1,390,000  AED']","[""Furnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nConcierge\nCovered Parking\nKitchen Appliances\nMaids Room\nShared Gym\nShared Pool""]",,['Listed:more than 6 months ago'],['Ready'],"[""DescriptionStunning and Stylish 1 Bedroom Serviced Apartment in VIDA Residences Downtown Dubai.\xa0 *\xa0 1 Bedroom plus 2 bathroom\xa0 *\xa0\xa0\xa0Fully Furnished\xa0 *\xa0 \xa0High ceiling with stylish chandeliers\xa0\xa0 *\xa0 \xa0Expensive Furniture, curtains, and decorations\xa0 *\xa0 \xa0Bright and clear windows from floor to ceiling all throughout\xa0 *\xa0 \xa0Built-up Area: 717 square feet\xa0 *\xa0 \xa0Motivated Seller\xa0 *\xa0 \xa0Located in the Mid floor\xa0 *\xa0 \xa0Over Looking Downtown View\xa0 *\xa0 \xa0Easy access to the Dubai Metro, Sheikh Zayed Road, Dubai Internet City, & Dubai Media City\xa0 *\xa0 \xa0Located along Mohammad bin Rashid Boulevard; right next to the existing Vida HotelSelling Price: AED 1,390,000/-Amenities:Swimming PoolChildren's PoolChildren's Play Area24-Hour SecurityCCTV CamerasCentral A/CCovered ParkingViewing is possible anytime.Vida Residences combines a stylish, world-class design with contemporary finishes and fittings. Expansive windows bathe the living spaces in plenty of natural light, with subtle neutral color palettes creating a warm ambiance and tranquil setting.Contact Saiqa Amir on +971503413241.""]"
6,['1 Bed | Huge Balcony | Full Marina Views'],"['Marina Terrace\n                              4\n/55 ReviewsDubai, Dubai Marina']",,['Apartment'],"['1,054 sqft\n                      /            98 sqm']",['1'],['2'],"['1,350,000  AED']",[],,['Listed:3 months ago'],['Ready'],"['DescriptionVery Rare Large 1 Bedroom with Huge Balcony in Marina Terrace with Full Marina View\n- 1 Bedroom Apartment\n- Huge Balcony\n- Full Marina View\n- Upgraded Wooden Flooring\n- 1054 sq. ft.\n- 2 Bathrooms\n- Excellent facilities\n- Easy Access to Tower\n- Great Investment Opportunity\n- Reference No. DUB198393\n- Agent: Oliver Henderson on +971568547488, RERA BRN No. 42519\nThis large 1 bedroom apartment is spread across 1054 sq. ft. and comes with an ensuite and a second toilet. This unit is great value for money, offering an extremely large balcony with Marina views. It is in an ideal location being the first turning off the main road so avoiding any traffic.\nProperty Reference: DUB198393\nFinance is available on this property through Allsopp & Allsopp Mortgage Services.\nFor further details or to arrange a viewing appointment please contact our Head Office on +9714294444, alternatively visit our website www.allsoppandallsopp.com.\nPlease call Oliver Henderson +971568547488 for more information or to arrange a viewing.']"
7,"['Lovely 2Bedroom Apartment, No commission']","['Belgravia SquareDubai, Jumeirah Village Circle']",,['Apartment'],"['1,098 sqft\n                      /            102 sqm']",['2'],['3'],"['1,063,828  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nPets Allowed\nShared Gym\nShared Pool'],,['Listed:more than 6 months ago'],['Off-plan'],"['DescriptionAmazing Apartment | Excellent Location | No Commision\nBrought to you by Driven Properties, this 2 bedroom apartment is located in Belgravia Square, Jumeirah Village Circle.\nUnit Details:\n● Under Construction\n● Low floor level\n● Unit Type: Corner\n● View: Community\n● Kitchen: Open\n● Bathrooms: 3\n● Internal Area: 1,098 Square feet\n● No. of Parking: 1\nBuilding Amenities:\n● Shared Pool\n● Close to Mall of the Emirates\n● Close to Downtown Dubai\n● Easy Access to the Sheikh Zayed road\n● 24 hours of maintenance and security\nComplimentary mortgage advisory through Driven Properties via partnerships with over 15 UAE banks\nCall our Jumeirah Village Circle expert for more information or viewing on +97144297040 for out of office hours or weekends call +971553658402.\nSince 2012, Driven Properties has grown to be one of the largest real estate platforms in the region. Through multiple branches in Dubai, Ajman, China, and Saudi Arabia, Driven Properties manages a portfolio of over 10,000 units.']"
8,['NEAR PARK | 3E SINGLE ROW |READY TO MOVE'],"['Sidra Villas IDubai, Dubai Hills Estate, Sidra Villas']",,['Villa'],"['4,529 sqft\n                      /            421 sqm']",['3 + Maid'],['4'],"['2,900,500  AED']",['Unfurnished\nBalcony\nCentral A/C\nCovered Parking\nMaids Room\nPrivate Garden\nSecurity\nShared Gym\nShared Pool'],,['Listed:3 months ago'],['Ready'],"[""DescriptionAl Bishri Real Estate is delighted to offer for sale this beautiful 3 bedrooms villa plus maid's all with en-suite bathrooms.\nLocated in Dubai Hills Estate - Sidra 1 Villas by Emaar\nFEATURES OF PROPERTY :\n* Luxurious 3Bed + Maids \n* 4527 Plot Size \n* Park Access\n* Prime Location..\n* Close to the Entrance \n* Modern Style Finishing \nAMENITIES IN COMMUNITY :\n* Dubai Hills Mall \n* Retail Center \n* Kings College and Hospital \n* Golf Course \n* GEMS International School \n* Kings International School\nSidra, a community of premium villas, is the latest addition to Dubai Hills Estate. These elegant homes are designed exclusively for those with a taste for contemporary living. Everything you could need and want for the best of lifestyle is within the community. This is where convenience meets you at the comfort of your home.\nSidra is located at the crossroads of Al Qudra and Sheikh Mohammed Bin Zayed Road. Its strategic location makes Sidra accessible by main roads to key points in Dubai.""]"
9,['Reduced price | Burj Khlifa view | Furnished'],"['The Address Sky View Tower 1Dubai, Downtown Dubai, The Address Sky View Towers']",,['Apartment'],"['1,711 sqft\n                      /            159 sqm']",['2'],['3'],"['3,100,000  AED']",['Furnished\nConcierge'],,['Listed:3 months ago'],['Off-plan'],"['DescriptionAQUA properties is proud to present this 2 Bedroom in Address Sky View Tower 1, currently is the most competitive deal for a 2 bedroom in the tower\nDescription:\n* Address Sky View T1\n* 2.5 Bedrooms\n* Metro and Dubai Mall link\n* 1,711 sq.ft\n* Burj Khalifa and Fountian view\n* Ready To Move In\n* Expected Rental AED 250,00\n* Infinite pool\n* Sky bridge\n* Units available on High floor and low floor available\n* Three beds front view also available\nAnother landmark development by Emaar, Address Residences Sky View is a striking hotel, residence and serviced apartment twin-tower complex. Spanning the tower complex is a unique Sky Bridge, which includes a signature restaurant, ballroom, infinity pool with amenity deck, offering 360-degree vistas of Downtown Dubai and panoramic views of the Gulf.\nThe Address Sky View Residences is a striking residence, hotel and serviced apartment twin tower\ncomplexes by Emaar properties. The hotel apartments will soon rise to form as an integral part of the\nDubai skyline. Watching over the city like twin sentinels, this remarkable new landmark will be known\nworldwide as an iconic gateway to Downtown Dubai. Envisaged to become a much sough-after address\nin Downtown Dubai.']"
