,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,['Luxury villa with the biggest pool and plot'],"['Sienna LakesDubai, Jumeirah Golf Estates, Fire']",,['Villa'],"['7,600 sqft\n                      /            706 sqm']",['5'],['5'],"['5,500,000  AED']",[],,['Listed:more than 6 months ago'],['Ready'],"[""DescriptionAQUA properties presents this Luxury 5 bedroom villa in Sienna Lakes, Jumeirah Golf Estate. This stunning property has a massive built up area of around 7,600 sq.ft. and a plot area of 9,331 sq.ft. It comes complete with a large swimming pool and full landscaping that offer an ideal space for outdoor living and entertaining. It has five bedrooms with five bathrooms, a basement living room that is suitable for a gymnasium or home cinema, large open plan kitchen with a back kitchen or laundry and a maid's quarters.\nAqua Properties was founded in 2005, the main goal then as it still is today is to stand out from our competitors by offering our clientele the highest standards in client relations, extensive real estate knowledge and investment options. Since our inception, Aqua Properties has grown into a larger diverse real estate organisation offering a multitude of real estate services including development, project management, investment advisory, real estate supervision management services and international consulting services.""]"
1,['Luxurious | Upgraded | High Floor | Lake Views'],"['Lake Terrace\n                              3.8\n/55 ReviewsDubai, Jumeirah Lake Towers, Lake Almas East']",,['Apartment'],"['1,477 sqft\n                      /            137 sqm']",['3'],['3'],"['1,450,000  AED']",[],,['Listed:more than 6 months ago'],[],"['DescriptionAQUA Properties proudly presents this chic 3-bedroom apartment available for sale in Lake Terrace by DAMAC, Jumeirah Lakes Towers (JLT). This charming unit features 3 decent size bedrooms, 3 elegant bathrooms, a fully equipped kitchen and a welcoming living room. It is located on a high floor, overlooking the lake.\n• 3 Bedrooms\n• 3 Bathrooms\n• BUA: 1,477 sq.ft.\n• 1 Covered parking\n• Fully equipped kitchen\n• Unfurnished\n• Fantastic lake views\n• High floor\n• Huge balcony\n• Next to JLT Metro Station\nAmenities and facilities:\n• 24/7 Security \n• CCTV monitored\n• High-speed elevators\n• Communal pool\n• Covered parking\n• Equipped gymnasium\n• Sauna and steam room\n• ATM\n• Concierge service\n• 5-minute drive to MOE\n• 5-minute drive to the hospital\n• 30-minute drive to Dubai International Airport\n• 5-minute drive to Dubai Marina and Marina Mall\n• 30-minute drive to Al Maktoum Airport\nLake Terrace Tower is a luxurious residential tower featuring studios and duplexes along with one, two and three-bedroom apartments, situated in Cluster D, JLT. The project was designed by WS Atkins, award-winning architects who designed the prominent Burj Al Arab hotel.']"
2,['Luxurious villa plot|payment plan|Jumeriah park'],"['Jumeirah Park HomesDubai, Jumeirah Park']",,['Land'],"['6,079 sqft\n                      /            565 sqm']",[],[],"['1,795,770  AED']",['Covered Parking\nMaids Room\nPets Allowed\nPrivate Garden'],,['Listed:more than 6 months ago'],['Ready'],"['DescriptionCreate your own haven in the luxurious Jumeirah Park. Limited plots available. Large Built up areas. Option to book with 5% only and pay the balance over five years. No commission payable. A beautiful Master community.\nDesign your dream villa.Project Overview:The Jumeirah park project is Developed By Nakheel Properties at the heart of Dubai .It is one of the most awaited projects in Dubai. The Project Features three unique themes, Heritage, Regional and Legacy. Each villa cluster represents a particular theme equipped with three small or large, and four or five-bedroom villas combined with car parks, terrace area .They are Environmentally-friendly and consist of green spaces and other amenities.\xa0Jumeirah park villas\xa0are suitable for family life in Dubai. It is sought out to be Nakheel\x92s next big development from the visionaries of both residential, retail prestigious developers. Buying a villa in Jumeirah Park Project so far has been a promising investment, buy villa in jumeirah park, or rent one of our\xa0Jumeirah park villas.']"
3,['Brand New / Tip villa / Private beach access'],"['Signature Villas Frond IDubai, Palm Jumeirah, Signature Villas']",,['Villa'],"['13,755 sqft\n                      /            1,278 sqm']",['7 + Maid'],['7+'],"['35,000,000  AED']",['Unfurnished\nBalcony\nCentral A/C\nCovered Parking\nMaids Room\nPrivate Garden\nPrivate Pool\nSecurity\nStudy'],,['Listed:more than 6 months ago'],[],"['Description• BUA 13,755 sqft\n • Plot 13,000 sqft\n • Panoramic sea views\n • G +2 story Tip Mansion\n • Roof terrace\n • Infinity pool\n • 24 hour security\n • Available now\n • Contact Alexander +971508826124\nAlexander at Dacha real estate is delighted to present to the market this Exquisite Tip Villa situated on Palm Jumeirah. \nThis prime piece of luxury real estate boasts over 13,000 Sq.Ft. built up area and sits on a generous plot just over 13,000 Sq.Ft. The location is unbeatable for beach front living, arriving at the residence you have private access via a secure entry gate, in essence, you have two sets of security keeping your home safe, secure, and most certainly private. \nThe moment you step inside you will appreciate that this truly is a step above the rest with a huge entrance atrium, glass floor to ceiling doors that open up onto the terrace, pool and private beach. \nThe villa offers six generous bedrooms suits, a number of different living spaces from informal to impressive formal areas for guest entertaining. The villa also benefits a gymnasium with fully equipped sauna, cinema/chill room, games room, roof top terrace with Jacuzzi. Out in the rear garden you have a huge terrace and outdoor dining area situated next to the lap pool and Jacuzzi, evening sunsets will be second to none with the majestic Dubai Marina skyline and 360 degree sea view. \nTo truly appreciate this property please calls Alexander today on: +971508826124.']"
4,['Close to Park | Immaculate Condition'],"['LegacyDubai, Jumeirah Park']",,['Villa'],"['4,335 sqft\n                      /            403 sqm']",['4 + Maid'],['3'],"['3,850,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nMaids Room\nPrivate Garden\nPrivate Pool'],,['Listed:more than 6 months ago'],['Ready'],"[""DescriptionListed with Espace Real Estate is this villa located in District 3 in Jumeirah Park. It's a Legacy 4 bedroom property and has built up area of 4,335 sqft on a fully landscaped garden with private pool. The ground floor benefits from foyer, cloak room, en suite guest room, storage room, fairly large combined living and dining room, completely fitted kitchen, maids room. This villa sits on a large plot of 8,000 square feet. The property has natural light throughout. The first floor has 3 en suite generous sized bedrooms, and a family room with spacious wardrobes. The villa is equipped with all white goods.\n-Legacy Four bedroom villa\n-4 Bedrooms\n-Maids room\n-BUA: 4,335 sqft\n-Plot: 8,000 sqft\n-Landscaped garden\n-Opposite the park\n-Private pool\n-Vacant\nFinance is available on this property through Espace Real Estate.\nOffice Location: Unit 2702 and 2703 Marina Plaza, Dubai Marina, Dubai UAE.\nTel. No.: +97143069999\nRERA No.: 39528; ORN: 936\nThis property is managed by Espace Real Estate Broker""]"
5,['Gardenia Most In demand property of 2019'],"['Gardenia TownhomesDubai, wasl gate']",,['Townhouse'],"['3,108 sqft\n                      /            289 sqm']",['4 + Maid'],['4'],"['2,126,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nMaids Room\nPets Allowed\nPrivate Garden\nSecurity\nShared Gym\nShared Pool\nWalk-in Closet'],,['Listed:more than 6 months ago'],['Off-plan'],"['DescriptionThink Properties Real estate is pleased to offer you this 4BR + Maids Townhouse available for resale in most in demand project of 2019 - Was Gate by Wasl Properties \n4BR + Maid Townhouse \nBUA: 3108 sq ft \nPlot Size: 3321 sq ft \nSelling Price: AED2,126,000\nOne year post handover payment plan   \nFor More Information on the prices, location and availability, Contact Paresh +971501681512. or email on paresh@think-properties.ae. \nStep into the family home you’ve always wished for. At Gardenia Townhomes the whole family has the opportunity to have fun and be active together… whether within your spacious home, on the lush green lawns or at the exclusive community club for residents which includes first-class amenities like the swimming pools, gym or kids play area.\nWith 3 or 4 bedroom townhomes options, pick the family home that best suits your loved ones. Be surrounded by wasl gate delights at every corner which include a central park, dog park, water features, play areas and favourite stores like IKEA, ACE and a brand new Festival Plaza Mall.\nMortgage available on this property through Think Properties Mortgage Services\nThink Properties Real Estate \nSuite No: 404, The Binary Tower by Omniyat, \nBusiness Bay, Dubai, United Arab Emirates\nLandline +97145543227\nToll Free : 800 MYTHINK (6984465)\nRERA ORN: 17224  \nwww.think-properties.ae \nVisit our website for multiple options of properties available for rent & sale.']"
6,['Great Investment Opportunity Zumurud Studio'],"['Zumurud Tower\n                              3.9\n/510 ReviewsDubai, Dubai Marina']",,['Apartment'],['367 sqft\n                      /            34 sqm'],['studio'],['1'],"['550,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCovered Parking\nPets Allowed\nShared Gym\nShared Pool'],,['Listed:more than 6 months ago'],['Ready'],"['DescriptionNice marina views from this studio for sale in Dubai Marina. The property is well maintained and currently rented for 60k until September 2020.\nZumurud Toweris a 30 storey stunning residential tower located in one of the sought after districts in Dubai,Dubai MarinaDevelopment. It offers around 322 elegant apartments equipped with high end facilities.\nIt was developed with high standards from its interior to exterior designs that made it different from its neighboring towers.\nIf you are looking for good properties, it is better for you to live in Zumurud Tower that will let you feel comfortable and let you to have easy access to nearby cafe or restaurants.\nFACILITIES and AMENITIES:\n24 Hour Security\nHigh Speed Elevators\nSauna and Steam Room\nHealth Club\nAmple Parking\nCCTV Security System\nRomantic Marina Cafe\nBarbeque Area\nChildren Playing Area\nFor more info and to arrange a viewing please contact: James +971505583904 james@exclusive-links.com\nOur Dubai Marina Retail shop is open 7 days a week and come on by – located in Marina Gate 1']"
7,"['MIXED USE | G+4, G+6, G+8, G+12, G+16, 10% | MBR']","['The Residences at District OneDubai, Mohammed Bin Rashid City']",,['Whole Building'],"['30,000 sqft\n                      /            2,787 sqm']",[],[],"['49,500,000  AED']","[""Partly furnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nConcierge\nCovered Parking\nPets Allowed\nPrivate Garden\nPrivate Jacuzzi\nShared Gym\nShared Pool\nView of Water""]",,['Listed:more than 6 months ago'],['Off-plan'],"['DescriptionWe are proud to offer this unique investment opportunity for a residential building in District One, MBRC.- Whole residential or hospitality-use buildings- 31 units | 26-1BR, 5-2BRs- High ROI investment- G+4, G+6, G+7, G+8, G+12, G+16 Options- Largest Crystal Blue Lagoon with beaches in the world- Only 10% Down Payment- 50 / 50 Payment Plan, with 50% due on delivery of entire building- Cycling, walking / Jogging trails- Dubai Mall size- Come & view the master plan, completed districts & lagoon phase 1Mohammed Bin Rashid Al Maktoum City - District One is only minutes away from many of Dubai\x92s world-class attractions, landmarks and transport links. It is next door to distinguished leisure facilities such as the Meydan Racecourse and Grandstand, The Track, Meydan Golf, a 9-hole floodlit golf course, and the 5-star luxury Meydan Hotel.E & T Real Estate has been trading since 2004 and has become one of the most successful real estate agencies in the UAE']"
8,['Quality 1BR -H/over 2019- Luxury Project'],"['The Residences at District OneDubai, Mohammed Bin Rashid City']",,['Apartment'],['737 sqft\n                      /            68 sqm'],['1'],['1'],"['1,179,920  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCovered Parking\nShared Gym\nShared Pool'],,['Listed:more than 6 months ago'],['Off-plan'],"['DescriptionExclusive Links arepleased to offer you the opportunity to purchase a 1 BR apartment in the District One Residences forming part of the Mohammed Bin Rashid City master project.\nThe apartments are located in Phase 3 of the District One project, comprising of low and mid-rise buildings of 1, 2 & 3 bedroom apartments, designed to compliment the villas and mansions.\n*Multiple options of 1BR, 2BR and 3BR available*\nAs a developer approved and instructed agent, Exclusive Links do not charge any commission from the buyer for transactions in this project.\nPayment plan:\n10% on booking\n40% over construction\n50% on handover (Anticipated forQ4 2019)\nDistrict One features:\n7 km Crystal Lagoon\n14 km Pristine Shoreline\n26 million sq. ft. greenery\n8.4 km Cycling & Running Track\nMeydan One Mall\nNursery and School\nCommunity Clubhouse\nApartment features:\n1 bedroom apartment\nType A\n737 sqft Total Size\nModern open-plan kitchen\nGarden Views\nFor more information/details and to schedule a viewing please contactFintanflannellyon +971561159044.\nemail:Fintan@exclusive-links.com\nVisit also our website https://www.exclusive-links.com']"
9,['6BR+M with Lift / H/O April19 / Opp Community Area'],"['Grand ViewsDubai, Meydan, Meydan Gated Community']",,['Villa'],"['6,044 sqft\n                      /            562 sqm']",['6 + Maid'],['7'],"['6,295,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCovered Parking\nKitchen Appliances\nMaids Room\nPets Allowed\nPrivate Garden\nShared Gym\nShared Pool\nView of Landmark\nWalk-in Closet'],,['Listed:more than 6 months ago'],['Off-plan'],"['DescriptionExclusive Links Real Estate is excited to offer this 6 BR property including a maids room and a drivers room, this luxury villa for sale is close to the community centrein the G & Co developed Grand Views, Meydan.\nThe property includes a private elevator to give easy access to all levels.\nThe property is a Ground + 2 levels offering 6044 sqft of living space comprising of a ground floor with en-suite guest bedroom, maids & drivers rooms, guest wc, fully equipped fitted kitchen by Poggen Pohland living/dining area leading out to a private garden. To the first floor are 2 further en-suite bedrooms and a galleried family room and to the 2nd floor are 2 en-suite rooms and a huge master suite with full bathroom, dressing area and a lounge area. Completing the accommodation is a 1877 sqft roof terrace and garage with parking for 2 vehicles.\n6BR + Maids + Drivers Rooms\nBUA: 6044 sqft\nView: Community Park & Downtown Skyline\n35% Paid / 65% on Handover (Expected April/May 2019).\n* Photos provided are that of theshowhome\nFor more info and to arrange a viewing please contact: Fintan +971561159044 fintan@exclusive-links.com']"
