,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,['Huge & Beautiful House I Good Location I Hot Price'],"['Bawabat Al SharqAbu Dhabi, Baniyas, Baniyas East']",,['Villa'],"['5,000 sqft\n                      /            465 sqm']",['4 + Maid'],['5'],"['3,650,000  AED']","[""Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nCovered Parking\nMaids Room\nPrivate Garden""]",,[],['Ready'],"[""DescriptionVilla Details: Hurry and Call Us NowCorner Villa in Bawabat El Sharq, Baniyas4 bedrooms5 bathroomDriver roomMaid ROOMKitchen outsideA small service kitchenBaniyas is a natural island\xa0located 170\xa0km (110\xa0mi) southwest of Abu Dhabi the capital of the United Arab Emirates. It lies 9\xa0km (5.6\xa0mi) offshore from Jebel Dhanna, which serves as a crossing point to other islands such as\xa0Dalma Island and connects the capital Abu Dhabi, Al Ain City and second, which connects Dubai and the other Northern Emirates. Bani Yas is 17.5\xa0km (10.9\xa0mi) from north to south and 9\xa0km (5.6\xa0mi) from east to west, making it the largest natural island in the United Arab Emirates. Located just off the shore of the Western region of Abu Dhabi, BaniYas was originally home to Arabia's. Established in 1977 by Sheikh Sultan Bin Al Nayan.\nThese residential buildings and Villas in Bani Yas offer a peaceful community with a good atmosphere for its residents this development is ideally located at the gateway of Abu Dhabi City.Call and Whatsapp Hany Metwally on +971588799481 or visit www.edwardsandtowers.com for further details""]"
1,['Large 1BR For Sale at Canal Residences.'],"['MediterraneanDubai, Dubai Sports City, Canal Residence']",,['Apartment'],['971 sqft\n                      /            90 sqm'],['1'],['1'],"['520,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nPets Allowed\nSecurity\nShared Gym\nShared Pool'],,['Listed:more than 6 months ago'],['Ready'],"['Description*Large Size 1BR Apartment in Mediterranean Building, Canal Residences!\n•\tSpacious big living place.\n•\tLow floor.\n•\tSwimming Pool.\n•\tGym.\n•\t2 balconies.\n•\tSupermarket.\n*To view or for more details please contact Eduard:\n*Mob. +971556653494\n*WhatsApp. +971506533799\n*E-mail: ed@imexre.com \n*IMEX Real Estate \n*ORN: 1671\n*BRN: 7724\nABOUT THE PROJECT\nThe Mediterranean Tower is an 11 storey residential building in Dubai Sports City. The project is part of the Canal Residence West which is 3 buildings that include the Venetian Tower and Classic European Tower. All three towers were developed by Dubai Sports City itself (as the master-developer). The Classic European Tower has 162 apartments in total.\nLocated in the heart of Dubai Sports City, Canal Residence West (CRW) is a grand expression of splendid promenade residence. A project of master developer DSC, it offers all the essentials of modern living for its established community of 1000 families and others around it.\nCRW comprises of five wonderfully-designed buildings, each taking inspiration from a different school of architecture. The Mediterranean, European, and Venetian towers have been successfully completed, while the next phase, comprising of the Spanish and Arabian towers, are currently under construction. The completed promenade area is home to many shops essential to day-to-day life, including a supermarket, beauty salons, restaurants, health clinics, and more. It also hosts regular events for the surrounding community and beyond, ensuring that bonds between residents are always close.']"
2,"['Marina and Golf View, 3Br+M in Fairooz']","['Al Fairooz TowerDubai, Dubai Marina, Emaar 6 Towers']",,['Apartment'],"['2,429 sqft\n                      /            226 sqm']",['3 + Maid'],['4'],"['3,000,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nConcierge\nKitchen Appliances\nMaids Room\nSecurity\nShared Gym\nShared Pool'],,['Listed:more than 6 months ago'],['Ready'],"[""DescriptionTrump Star Royal Real Estate is proud to offer you a great opportunity to buy an apartment in Fairooz, Emaar original Six Towers:  \n- 3Br+Maid Room + Laundry Room         \n- Size: 2429 sqft \n- Partial Marina ( 70% Marina ) and Golf course view \n- Equipped Kitchen \n- Low Floor \n- Vacant on Transfer\nSale : AED 3,000,000  Net to Owner            \nFor Viewing and More Details Please Call:+971503731898 or +97145570686 or +971505698442  Arash  \nORN # 15996 \nBRN # 38375  \nProject Features:      \nDubai Marina Walk (Dubai Marina Walk) \nAfrican & Eastern \nAl Hakawati Café \nBasilico \nBaskin Robbins \nBateel Café \nChampion Cleaners \nChandelier \nDrs. Nicolas & Asp \nFrank Provost Salon \nItsu Restaurant \nJohnny Rockets \nKaya Skin Clinic \nLighthouse Restaurant \nMarina Pharmacy Star \nRound Table Pizza \nRoyal Orchid \nStarbucks \nSpinney’s \nThe Rupee Room  \nMarina Berths \nIndividual swing posts \nLap pool at Angasane Spa \nMulti-function room at Angasane Spa \nBBQ units in North & South Towers \nOutdoor children's play areas""]"
3,['Brand New 3 Bed + Maidroom villa From AED 1.278m'],"['AmarantaDubai, Dubai Land, Villanova']",,['Villa'],"['1,947 sqft\n                      /            181 sqm']",['3'],['3'],"['1,278,000  AED']","[""Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nChildren's Pool\nCovered Parking\nPets Allowed\nPrivate Garden\nSecurity\nShared Pool\nView of Landmark\nWalk-in Closet""]",,[],['Off-plan'],"['DescriptionLA ROSA AT VILLANOVA || DUBAILAND ON EMIRATES E611 ROAD\n3 & 4 BEDROOM TOWNHOUSES\nPrices are Starting  From AED 1.278 M* with 5 years easy payment plan \nSituated within a serene community, Villanova offers spacious 3 & 4 bedroom townhouses inspired by modern Mediterranean architecture. \nRelaxing green spaces, vibrant community paseos and diverse retail. At Villanova, every convenience of community living is just a stone’s throw away. Welcome to La Rosa, where nature finds pride of place with acres of lush greenery. Nestled at the heart of the community, La Rosa at Villanova is home to spacious 3 & 4 bedroom townhouses surrounded by swimming pools, play & recreational areas. But within its four walls, residents can expect high-end finishing and direct access to the enchanting street of dreams.\nPROPERTY FEATURES:\nFreehold\nCentral Air-Con\nCentral Heating\nWaste Disposal\nMaids Room\nKids Play Area\nLawn or Garden\nShared pool\nWalk-in Closet\nSecurity Staff\nBuilt-in Wardrobes\nPets Allowed\nCall us for more details (Layouts or Brouchers): Sajid Mahmood +971556698774 (BRN: 25476, PERMIT: 29743)']"
4,['Private Beach and Garden Upgraded 5 Bed'],"['Palma ResidencesDubai, Palm Jumeirah']",,['Villa'],"['3,477 sqft\n                      /            323 sqm']",['5 + Maid'],['5'],"['9,500,000  AED']",['Furnished\nBalcony\nBuilt in Wardrobes\nCovered Parking\nKitchen Appliances\nMaids Room\nStudy\nView of Water\nWalk-in Closet'],,['Listed:more than 6 months ago'],['Ready'],"[""DescriptionPalma Residences are proud to offer to the market this 5 bedroom corner plot situated in Palma Residences, Palm Jumeirah. The current owner has upgraded this villa to a high standard and sits on of the largest plots in Palma Residences. There is also an opportunity to put in your own private swimming pool.\nType D unit\n5 Bedrooms all ensuite villa\nLiving and dining areas with direct access from garden\nMaid's room, stylish bathrooms, built-in wardrobes and walk-in closet\nSize: 3,477  BUA sq.ft.\nDirect Beach access\nLandscaped garden\nPalma Residences is a gated community project which is strategically located on the man-made and palm-shaped island of Dubai - Palm Jumeirah. It offers hundreds of elegantly designed townhouses with direct access to community private beach as well as detached villas with an outdoor pool. It is just only few minutes drive to neighboring residential community developments such as Palm Atlantis, Dubai Marina, Emirates Hills, Jumeirah Lake Towers, etc.\nViewings are highly recommended.""]"
5,['Exclusive Sale! Prime Location Upgraded Apartment'],"['Marina Crown\n                              2.7\n/55 ReviewsDubai, Dubai Marina']",,['Apartment'],['900 sqft\n                      /            84 sqm'],['1'],['2'],"['1,050,000  AED']",['Partly furnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nKitchen Appliances\nPets Allowed\nSecurity\nShared Gym\nShared Pool\nView of Landmark\nView of Water\nWalk-in Closet'],,['Listed:more than 6 months ago'],[],"['DescriptionPrestige Home Real Estate offers you this amazing apartment in Dubai Marina Crown Tower:\n•\tBedrooms: 1\n•\tBathrooms: 2\n•\tSize: 900 Sqft\n•\tFloor:  Middle\n•\tVacant \n•\tKitchen Equipment\n•\tAvailable: IMMEDIATELY\nPrime location the Marina Crown is a 51-floor tower in the Dubai Marina in Dubai. The tower has a total structural height of 207m (679ft). Marina Crown is offering apartments with futuristic lifestyle and convenience of being close to the business center and shopping malls in the heart of the city.The family-oriented master plan ensures that a community of diverse cultures has a choice of affordable apartments in the exclusive residential complex. \nAs Marina Crown borders the sun kissed beaches of Jumeirah, all the apartments inside have pure oceanic views. This freehold structure has apartments with innovative amenities and convenience of being close to the business centres and shopping malls in the heart of Dubai. Enjoy the experience of exclusive beaches, modern conveniences, and the harmony with luxury lifestyle.\nWe have the best property in PRESTIGE HOME REAL ESTATE BROKER (BRN: 11828)\nFor further details or viewings, please contact us +971522815119\nOr visit us in Al Fattan Marine Towers Office No. 6, Dubai Marina, Dubai, UAE\nElectronic Advertisement Permit No: 19701']"
6,['Unique Penthouse | Panoramic Views | High Quality Ugrades'],"['DiamondDubai, Palm Jumeirah, Tiara Residences']",,['Apartment'],"['5,209 sqft\n                      /            484 sqm']",['4 + Maid'],['5'],"['11,950,000  AED']",['Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nKitchen Appliances\nMaids Room\nPets Allowed\nView of Water'],,['Listed:more than 6 months ago'],['Ready'],"['DescriptionYour chance to purchase this inspirational upgraded 4BR Palm Penthouse with exceptional 360 full sea views captured from the huge private East-West roof terrace. Wake up to sunrise over the Burj Khalifa and Dubai skyline and end the day enjoying the colourful sun sets reflecting over the waters and horizon of the Arabian Sea.This unique apartment centres around an impressive double aspect Reception Room which is open plan to provide further dedicated areas for Living and Entertaining that spills out onto the Reception Terraces. The whole apartment has been carefully designed and provides an excellent spacious lateral layout.\xa0Newly upgraded full Kitchen and Utility 4 BR EnsuiteEntertaining Reception TerraceFurther 2 terraces East and West aspectFull community with Resort Swimming Pool and Leisure DeckPrivate BeachMarina SettingPrivate Clubhouse Available NowCall Helen Tatham 422 on +971505588941 / +97143657772 or visit dubai.savills.me for further detailsSavills has a full selection of properties across all areas of Dubai for both sale and lease. Our senior consultants would be delighted to discuss your requirements and to support your search for the perfect property. If you would like to arrange an appointment or to receive the latest list of available inventory please call +97143657772 Sales, +97143657765 Leasing, or email us dubairesidentialadmin@savills.me']"
7,['Brand New 3BR |Close to  Pool|Single Row'],"['Hayat TownhousesDubai, Town Square']",,['Townhouse'],"['2,200 sqft\n                      /            204 sqm']",['3 + Maid'],['4'],"['1,500,000  AED']","[""Unfurnished\nBalcony\nBarbecue Area\nChildren's Play Area\nCovered Parking\nMaids Room\nPets Allowed\nPrivate Garden\nShared Gym\nShared Pool\nStudy""]",,['Listed:5 months ago'],['Ready'],"['DescriptionTabani Realestate are delighted to offer this 3 bedroom plus maids townhouse, in the brand new Hayat Community in Town Square. \xa0This brand new townhouse offers a BUA of 2,890.76 Sq.Ft and a sits on a large corner plot. Within the community, each home has been practically designed and carefully considered to achieve a Modern urban lifestyle\xa0Beautifully landscapedSuburban neighbourhoods.\xa0An excellent location walking distance to the pool and park perfect for an end user looking to make it their family home. A selection of cafes, restaurants and shops, cinema will all be within close proximity to this emerald community, which has its very own community park, making Hayat Townhouses a very special and sought after place to live. Being very reasonably priced this modern townhouse should not be overlooked.\xa03 Bedroom + Maids RoomBrand New.Modern DesignClose to Pool and Park\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0\xa0Close to all amenitiesType 2Call ABDEL .\xa0+971527467779/ abaid@tabanirealestate.ae/ +97142408081']"
8,['Fabulous.Upgraded.B1 Golf villa in Victory Heights'],"['NoveliaDubai, Dubai Sports City, Victory Heights']",,['Villa'],"['5,176 sqft\n                      /            481 sqm']",['5 + Maid'],['7'],"['5,999,999  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nKitchen Appliances\nMaids Room\nPrivate Pool\nSecurity\nStudy'],,['Listed:more than 6 months ago'],['Ready'],"['DescriptionShereen Fawzi Skinner from The Urban Nest Real Estate Broker proudly presents this beautiful golf villa in Novelia, Victory Heights. This stunning villa has a fully upgraded kitchen, bathrooms and flooring. Its in a perfect location, viewing is highly recommended.\nDescription as below\n•\tFive Bedrooms with Seven bathrooms and Maids room\n•\tBuilt up area 5176 square foot\n•\tPlot size 10603 square foot\n•\tStunning golf views  with Private swimming pool\n•\tParking for 4 cars with garage\n•\tBeautifully landscaped garden\n•\tCommunal swimming pools and gymnasium\n•\tChildren’s play areas with Security controlled community\n•\tSelling Price: AED 5,999,999\n•\tPlease call +971525298649 for viewing \nVictory Heights is an area developed by Dubai Sports City. The community is ideal for families with many parks, schools, and nurseries close by. This is a golf community with the Ernie Els 18-hole championship golf course, two golf club restaurants and a new community center being built. There is a mall just outside the complex. This is a well-established area with 1000 villas. Accessibility to Dubai Sports City & Victory Heights has improved tremendously since the opening of Al Fay Road.']"
9,['Lovely C2 property with pool backing park'],"['EstellaDubai, Dubai Sports City, Victory Heights']",,['Villa'],"['3,458 sqft\n                      /            321 sqm']",['5 + Maid'],['5'],"['3,275,000  AED']",['Unfurnished\nBalcony\nCentral A/C\nMaids Room\nPets Allowed\nPrivate Pool\nSecurity\nWalk-in Closet'],,['Listed:more than 6 months ago'],[],"['DescriptionKatie Savage, Victory Heights specialist at The Urban Nest Real Estate Broker is proud to present to the market this super 5 bedroomed property. Located on a large corner plot in Estella, this C2 property is just a short stroll to the main community park and Els Golf club.\nDescription below:\n•\tFive bedrooms \n•\tDetached villa\n•\tBuilt up area 3458 square foot\n•\tPlot size 7785 square foot\n•\tMaids room\n•\tFive bathrooms\n•\tParking for 2 cars with garage\n•\tPrivate swimming pool \n•\tCommunity pool and gymnasium\n•\tChildren’s play areas\n•\tSelling Price - AED 3,275,000\n•\tPlease call +971507151741 for viewing\nVictory Heights is a popular gated community built around the Ernie Els designed golf course. The community is largely made up of lots of green open space with parks in most of the villages for residents to enjoy. \nThere are 4 entrances and exits that lead to the three major road networks of Al Khail, Hessa Street and Sheikh Mohammad Bin Zayed Road so access in and out of the community is easy.']"
