,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,['Beach Living 1BR Apartment | Vida Residences Creek'],"['Vida Residences Creek BeachDubai, Dubai Creek Harbour (The Lagoons), Creek Beach']",,['Apartment'],['700 sqft\n                      /            65 sqm'],['1'],['1'],"['1,158,888  AED']",['Unfurnished\nBalcony\nCovered Parking\nShared Pool\nView of Water'],,['Listed:2 months ago'],['Off-plan'],"[""DescriptionGulf Sotheby's International Realty is pleased to offer you this latest off-plan project launched by Emaar, a One-bedroom apartment located at Vida Residences Creek Beach, Dubai Creek Harbour.\nThese luxurious 1, 2 & 3 bedroom apartments are steps away from the beach & Creek Marina so you can revel in countless dining, retail & entertainment experiences along the waterfront.\n- 1 Bedroom\n- BUA: 700 Sq Ft\n- Relaxing Balcony\n- Ready By 2022\n- Stunning 300-meter beach\n- Breathtaking Sunset Views\n- Breathtaking views of Dubai Creek Tower\n- Spectacular Burj Khalifa View\n- Fresh wave of beach activities, gourmet restaurants & world-class entertainment venues.\nLimited time Offer:\n- 70/30 1 Year Post handover Payment Plan\n- 50% DLD fee Waiver \nContact Gulf Sotheby's International Realty for a complete project overview of this extraordinary property.""]"
1,['Luxurious living on the Dubai Water Canal'],"['NooraDubai, Business Bay, Al Habtoor City']",,['Apartment'],"['2,000 sqft\n                      /            186 sqm']",['3'],['3'],"['3,450,000  AED']",['Partly furnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nKitchen Appliances\nShared Gym'],,['Listed:2 months ago'],['Off-plan'],"['DescriptionProvident Estate is proud to offer ready to move in 1-4 bedrooms. This unit is centrally located in Business Bay.Al Habtoor City is a striking, new waterfront development, which is only a few minutes away from Downtown Dubai and is also on the doorstep of the shopping (Dubai Mall) and financial district (DIFC).Payment plan for UAE Nationals- Pay 50% and get the keys!- Remaining 50% over 10 YearsNon-UAE Nationals payment plan- Pay 20% and get the keys!- Remaining 80% over 5 Years.- 1 bedroom ApartmentPrices: AED 1,450,000BUA: 811 sq.ft - 1035 sqft.- 2 Bedroom ApartmentPrice: AED 2,100,000BUA: From 1,360 - 1,520 sqft.- 3 Bedroom Apartment Prices: AED 3,500,000BUA: From 2,000 - 2100 sqft.Facing: Different views and floors - Dubai Water Canal, Burj Khalifa, Burj Al Arab.Gracing Al Habtoor City and the famed Dubai skyline are three luxurious residential towers Noura, Amna and Meera.For viewing and booking please call our RERA Certified agent, Mohamed Zidan (BRN 44766) on +971582978004 or visit www.providentestate.com for further details.Company name: Provident Real EstateRERA ORN: 1933 Address: Office #702, Al Barsha 1, Al Zarooni Bldg. Dubai (UAE) Office phone no: +97143233609']"
2,['Call The Address JBR Expert |Best Price Guaranteed'],"['The Address Jumeirah Resort and SpaDubai, Jumeirah Beach Residence']",,['Apartment'],['705 sqft\n                      /            65 sqm'],['1'],['2'],"['1,220,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nConcierge\nCovered Parking\nShared Pool\nView of Water'],,['Listed:2 months ago'],['Off-plan'],"['DescriptionPiers, The Address JBR Expert is delighted to offer for sale this 1 bedroom apartment located in the inspiring The Address Residences Jumeirah Resort and Spa* 705\xa0SqFt* 1 bedroom with en-suite bathrooms* Flexible payment plan* 15 mins to Burj Khalifa and Sheikh Zayed Road* Ready Soon* Soothing serenity with direct access to beach and open air swimming poolSpell-binding views of sun-kissed shores beckon from an exceptional array of world- class restaurants, spas and entertainment venues across the scenic coastlineAddress Residences Jumeirah Resort + Spa is a new beachfront development that integrates a hotel branded by premium luxury five-star Address Hotels + Resorts, fully-serviced apartments and luxury residences w/in an iconic 75-story architectural marvelCall Piers our expert for more info or to organise a project tour +971547711888 | 800-DANDB | www.dandbdubai.comD&B Properties is a leading realestate company in the International Off-Plan market.']"
3,['Full Sea View | High Floor | Brand New'],"['Studio OneDubai, Dubai Marina']",,['Apartment'],['600 sqft\n                      /            56 sqm'],['1'],['1'],"['850,000  AED']",['Unfurnished\nBalcony\nCentral A/C\nConcierge\nShared Gym\nShared Pool\nShared Spa\nView of Water'],,['Listed:2 months ago'],['Ready'],"['DescriptionDiamond City present to you this brand new apartment at Studio One Dubai Marina\n* Entrance Hall\n* Large Balcony\n* Reception room with Full height wall to wall and floor to ceiling windows\n* Fully fitted separate kitchen with all appliances to include fridge freezer and stove\n* Bedroom with fitted wardrobes\n* En suite bathroom with good quality fixtures and fittings\n* Balcony with amazing marina and sea views\n* Brand new apartment\n* Parking for 1 car\n* Amazing facilities including a large swimming pool, High-quality equipment gym, and an aerobics studio\n* Close to the marina walk and close walk to JBR walk and beach\n* Easy access to all main routes out of the marina\n* Unfurnished\n* Available now\n* Select Group development which is one of the best in the Marina\n* Close to numerous shops and restaurants\nStudio One is a brand new addition to the Dubai Marina skyline. It consisting of 31 floors, Studio One has been designed for the millennials, the busy professionals, the first time homeowners.\nThis modern development offers studios, one-bedroom apartments and a select number of two-bedroom units.\nThe carefully planned homes feature full-length windows and highly efficient layouts. Two levels of dedicated underground parking, a gorgeous swimming pool, and conveniently located ground-level retail are some of the amenities that the residents will enjoy.']"
4,['READY IN 6 MONTHS| PAY 75% IN 3 YRS AFTER HANDOVER'],"['Park PointDubai, Dubai Hills Estate']",,['Apartment'],"['1,050 sqft\n                      /            98 sqm']",['2'],['2'],"['1,200,000  AED']","[""Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nCovered Parking\nPets Allowed\nShared Gym\nShared Pool""]",,['Listed:3 months ago'],['Off-plan'],"['DescriptionD AND B Properties are delighted to offer for sale this excellent 2 bedroom apartment located in the classy Park Point in Dubai Hills Estate by Emaar Properties* Selling Price: AED 1,200,000* 2 bedroom with en-suite bathrooms* Built Up Area: 1,050 Square Feet* Ready to move in by Q2 2020* Pay 25% until Handover* Pay 75% within 3 years after handover* Full DLD Waiver* 3 Years Free Service charges* A great selection of restaurants, cafs, hotels, spas and salonsPayment Plan:* 3-Year Service Charge Waiver* 20/75 Post Handover Payment Plan* 100% DLD Waiver* One Pass By Emaar-exclusive access to: Dubai Aquarium & Underwater Zoo, Dubai Ice Rink, KidZania, Reel Cinemas and The Burj Club as well as a 3-night stay at The Address Hotels & ResortsCall our Dubai Hills Estate expert Alireza today for more information\xa0 +971503670339\xa0 l 800-DANDB l www.dandbdubai.comD AND B Properties is a leading real estate company in the Intl Off-Plan market including London, Dubai & Abu Dhabi. We assist in every aspect of searching and securing residential off-plan property.']"
5,['New Project in City Walk | Only 5% Booking'],"['Central Park at City WalkDubai, City Walk']",,['Apartment'],['945 sqft\n                      /            88 sqm'],['1'],['1'],['Ask for price'],['Unfurnished\nCentral A/C\nPets Allowed\nShared Gym\nShared Pool'],,['Listed:4 months ago'],['Off-plan'],"['DescriptionBrought to you by Driven Properties, this 1 Bedroom apartment is located in Central Park at City Walk, Citywalk.\xa0\nUnit Details:\n● Handover on 2021\n● High Floor\n● Bathrooms: 1\n● BUA: 856 square feet\n● Balcony Area: 89 square feet\n● No. of Parking: 1\nBuilding Amenities:\n● Pools and water play\n● Kids play area, Running track\n● Multi-use games and sports lawns\n● Outdoor gym and fitness station\n● Spa & Sauna\n● Yoga & meditation areas\n● Nursery\nCentral Park at City Walk is a superb setting for a healthier and active lifestyle. Experience the tranquility of true park living, whilst still enjoying the excitement and vibrancy of City Walk\nCall our Citywalk expert for more information or viewing on +97144297040 for out of office hours or weekends call +971553658402.\nSince 2012, Driven Properties has grown to be one of the largest real estate platforms in the region. Through multiple branches in Dubai, Ajman, China, & Saudi Arabia, Driven Properties manages a portfolio of over 10,000 units.']"
6,['Water Front Full Building Available for Sale'],"['District One VillasDubai, Mohammed Bin Rashid City, District One']",,['Whole Building'],"['28,742 sqft\n                      /            2,670 sqm']",[],[],['Ask for price'],"[""Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nCovered Parking\nKitchen Appliances\nMaids Room\nShared Gym\nShared Pool\nView of Water""]",,['Listed:1 month ago'],['Off-plan'],"[""DescriptionInvestment Opportunity in District 1Water Front Full Building(G+4)\xa0 available for sale\xa0Total number of Units : 31 (Mix of 1 and 2 beds)Completion Dec 2021Direct access to the beachReady community with 70% of greeneryThe World\x92s Largest Crystal Clear Lagoon\xa0A property neighbouring:Luxury mansionsAn Island owned by Royal FamilyA ready crystal swimmable lagoon/BEACH where residents can enjoy water sports as well'Mohammed Bin Rashid Al Maktoum City, District One, a part of master development Meydan, is an exclusive residential destination comprising mansions, villas and apartments. Spread across 45 Million sq. ft., District One is a premium lifestyle destination that is set amidst glorious surroundings, and designed for those who aspire to live an extraordinary life.'Call Sana Sohail 45236 on +971567820004 / 12095 or visit www.a1properties.ae for further detailsCompany name: A1 Properties LLCRERA ORN: 12095 Address: PO Box 128805, Dubai, UAE Office phone no: +97143515583Primary email: info@a1properties.aeWebsite: www.a1properties.ae""]"
7,['Penthouse | Burj Khalifa and Fountain Views'],"['Boulevard Crescent 1Dubai, Downtown Dubai, BLVD Crescent']",,['Penthouse'],"['6,977 sqft\n                      /            648 sqm']",['4 + Maid'],['4'],"['13,888,000  AED']",['Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nMaids Room\nShared Gym\nShared Pool'],,['Listed:1 month ago'],['Ready'],"[""DescriptionBetterhomes are pleased to offer this beautiful duplex penthouse with full burj Khalifa and fountain views in one of the luxuries towers in the heart of downtown Dubai.\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0Features:* 4 En-suite bedrooms plus maid's\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0* Beautiful terrace with privacy\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0* Panoramic downtown views* Luxurious and high quality\xa0 \xa0 \xa0 \xa0 \xa0 \xa0\xa0* Incredible natural lights\xa0 \xa0 \xa0\xa0* High floor* Venues nearby, Supermarket,\xa0Shopping Mall,\xa0Metro Station* In a prime location on Mohammed Bin Rashid Boulevard\xa0 \xa0 \xa0 \xa0* Lavish apartments feature contemporary design, luxury fixtures and stunning floor-to-ceiling windows, framing the wonderful views of Downtown Dubai\xa0 \xa0 \xa0 \xa0 \xa0\xa0BLVD Crescent is located exactly halfway down Sheikh Mohammed bin Rashid Boulevard, across from the The Opera District. The towers capitalize on their central location by facilitating easy access to Burj Khalifa, Burj Lake and The Dubai Mall, with direct access to the Business Bay district.""]"
8,['Exclusive | Well Priced | Luxury 4 Bed | Vastu'],[],,['Villa'],"['9,000 sqft\n                      /            836 sqm']",['5'],['6'],[],[],,[],[],[]
9,['25% RENTAL GUARANTEED RETURN | NO DLD'],"['Beverly ResidenceDubai, Jumeirah Village Circle']",,['Apartment'],"['1,400 sqft\n                      /            130 sqm']",['3'],['3'],"['1,259,000  AED']",['Partly furnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nPrivate Pool\nSecurity\nShared Gym\nShared Pool\nView of Landmark\nWalk-in Closet'],,['Listed:1 month ago'],['Off-plan'],"[""DescriptionDIRECT FROM THE DEVELOPER  HMB HOMES REAL ESTATE DEVELOPMENT JVC\nLIMITED OFFER:\n-4% DLD WAIVER\n-NO COMMISSION\n- 25% RENTAL GUARANTEED OVER 3 YEARS\nCOMPLETION IN 1ST  QUARTER 2020\nMORTGAGE OPTION AVAILABLE \nElegantly designed apartment suits for a classy life in Dubai with a payment plan\n* Jumeirah Village Circle\n* Townhouse view available \n* Open kitchen Layout\nModern Spacious Apartments Basements + Ground Floor + 4th Floor Residential\nJVC District 13\nThe Residences:\n- Resort style pool\n- State of the art fitness equipment\n- Children's outdoor play area \n- Free WIFI in all public areas\nThe Apartment Features:\n- Italian Porcelain tile flooring \n- 3.2 Height for living  bedrooms \n- Designer kitchen with appliances and Quartz Top\n- Designer bathrooms with storage, hand held Rain shower heads \n- Fitted wardrobes. \nPayment Plan :\n10%  payment upon booking\n90%  payment upon Completion \nFor more info contact our property specialist:\nMr. Usama Ehtesham\nMobile: +971526116474\nToll Free: 800462462\nEmail: usama@hmbproperties.ae""]"
