,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,['Exclusive | Stunning Renovations | Villa'],"['Murjan Tower\n                              4.4\n/52 ReviewsDubai, Dubai Marina, Emaar 6 Towers']",,['Villa'],"['4,500 sqft\n                      /            418 sqm']",['3 + Maid'],['3'],"['5,999,999  AED']",['Unfurnished\nBalcony\nCentral A/C\nConcierge\nCovered Parking\nMaids Room\nPets Allowed\nPrivate Garden\nSecurity\nShared Gym\nShared Pool\nView of Landmark'],,['Listed:5 months ago'],['Ready'],"['DescriptionEspace Real Estate is pleased to exclusively bring to the market this rarely available Emaar 6 villa, located in the heart of Dubai Marina. This large three bedroom plus maids, four storey villa benefits from an area of 4,500 sq.ft. including balconies, private roof terrace and a private garden. This one of kind family home has been fully renovated from top to bottom and compromises a ground level which offers a spacious living and dining area which leads out onto the private garden. Raised ceilings, private water feature, bbq area, private roof terrace, gas fireplace and Italian kitchen are just some of the amazing new features to this stunning villa.\n-3 Bedrooms\n-Maids room\n-BUA: 4,500 sqft\n-Private water feature and bbq area\n-Modern upgrades \n-Raised ceiling\n-Italian kitchen\n-Private roof top terrace\n-Vacant\nFinance is available on this property through Espace Real Estate.\nOffice location: Unit 2702 and 2703 Marina Plaza, Dubai Marina, Dubai UAE.\nTel. No.: +97143069999\nRERA No.: ; ORN: 936This property is managed by Espace Real Estate Broker']"
1,['Exclusive | Upgraded Type 18 | Must see'],"['Maeen 1Dubai, The Lakes, Maeen']",,['Villa'],"['3,672 sqft\n                      /            341 sqm']",['3 + Maid'],['3'],"['3,999,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nMaids Room\nPets Allowed\nPrivate Garden\nSecurity\nShared Pool\nStudy\nWalk-in Closet'],,['Listed:8 days ago'],['Ready'],"['DescriptionExclusive with Espace Real Estate is this rarely available upgraded Type 18, situated in a quiet location in Maeen 1. The ground floor offers a large closed kitchen, a bright and spacious open plan living and dining room with direct access to your landscaped gardens, a study or fourth bedroom, a bathroom and separate maid quarters. Upstairs there are three bedrooms, with the master benefiting from walk in wardrobes, private terrace and en-suite bathroom. The second and third bedroom also have access to an expansive terrace and shared bathroom. This lovely property is an amazing family home that needs to be seen to be truly appreciated. Book your viewing today. \n-Type 18\n-3 Bedrooms\n-study and maids room\n-BUA: Approximately 3672 sqft\n-Plot: Approximately 5800 sqft\n-Community view\n-Upgraded\n-Close to Lakes Club\n-Owner Occupied\nFinance is available on this property through Espace Real Estate. \nOffice location: Unit 2702 and 2703 Marina Plaza, Dubai Marina, Dubai UAE. \nTel. No.: +97143069999\nRERA No.: 32217; ORN: 936\nThis property is managed by Espace Real Estate Broker.']"
2,['Burj Khalifa View | Maid’s Room | 3 Bed'],"['Burj Vista 1\n                              3.6\n/51 ReviewsDubai, Downtown Dubai, Burj Vista']",,['Apartment'],"['1,780 sqft\n                      /            165 sqm']",['3'],['4'],"['4,100,000  AED']",[],,['Listed:more than 6 months ago'],['Ready'],"['DescriptionThree Bedrooms | Maid’s | Full Burj Khalifa View | Two Balconies\n- Three Bedrooms\n- 2.5 Bathrooms\n- Maid’s Room\n- 1581 Sq. Ft\n- Full Burj Khalifa View\n- Full Fountain Views\n- Large Living Space\n- Ready and Handed Over\n- High Floor\n- Brand New\n- Direct Link to Dubai Mall\n- Agent: Adam Gowhar on +971506140955, RERA BRN: 43133\nPlease see details of this high floor, three-bedroom apartment located in Emaar’s Brand New Burj Vista. Located in Tower 1 with uninterrupted views of the Burj Khalifa and of the Fountains. It is now ready and handed over.\nProperty Sales Reference: DUB183209\nFinance is available on this property through Allsopp & Allsopp Mortgage Services.\nFor further details or to arrange a viewing appointment please contact our Head Office on +9714294444. Alternatively, visit our website www.allsoppandallsopp.com where you will find an extensive selection of properties available both for sale and for rent.\nPlease call Adam Gowhar on +971506140955 for more information or to arrange a viewing.']"
3,['Brand New | Large Plot | Best Location'],"['Al AndalusDubai, Jumeirah Golf Estates']",,['Townhouse'],"['1,556 sqft\n                      /            145 sqm']",['2'],['2'],"['1,475,000  AED']",[],,['Listed:more than 6 months ago'],['Ready'],"['Description2 Bed Middle Unit in the prestigious JGE Community\n- 1,556 Sq. Ft. BUA\n- 1,632 Sq. Ft. PLOT\n- Alandalus Townhouse\n- Internal location\n- Middle Unit\n- 2 Bedroom\n- 2 Car Park Spaces\n- Reference No.: JGE190007\n- Agent: Darren Murphy on +971567995941; RERA BRN No.: 11297\nAllsopp and Allsopp are delighted to welcome this two bedroom townhouse to the secondary market in Alandalus, Jumeirah Golf Estates. The townhouse is located far away from the al fay road.\nThe property is now fully handed over.\nThe anticipated rental price for this property will be AED 90,000-95,000.\nI would say this is a fantastic investment opportunity as the community consists of villas between AED 3 - 30m which makes the area very exclusive. It is also the home to the Race to Dubai which is one of the biggest golf tournaments on the world.\nProperty Reference: JGE190007\nAgent: Darren Murphy on +971567995941; RERA BRN No.: 11297']"
4,['C2 Estella | Landscaped | Well Located.'],[],,['Villa'],"['3,457 sqft\n                      /            321 sqm']",['5 + Maid'],['6'],[],[],,[],[],[]
5,['Five Bed C2 Villa | Modified Kitchen | Pool'],"['EstellaDubai, Dubai Sports City, Victory Heights']",,['Villa'],"['3,458 sqft\n                      /            321 sqm']",['5'],['4'],"['3,275,000  AED']",[],,['Listed:6 months ago'],['Ready'],"['DescriptionC2 Villa With Private Pool\n- Five Bedroom Villa\n- Backing The Park\n- Private Swimming Pool\n- 3,458 Sq. Ft. BUA\n- Large 7,784 Sq. Ft. Plot\n- Rented for AED 190,000 Until 07/11/2020\n- Agent: Carine Damoo on +971562349864, RERA BRN No. 28282\n- RERA Permit: 1033354540\nAllsopp and Allsopp are delighted to welcome this immaculate C2 villa to the market in the popular Estella Village, Victory Heights.\nThe location of this villa is hard to beat as it sits on a plot which overlooks a lovely park area in Estella.\nThe C2 villa is the perfect family home and comprises downstairs of living room, dining room, kitchen, downstairs bedroom with en-suite, maids and utility room.\nUpstairs the property has two en-suite bedrooms, two further bedrooms, a family bathroom and a large terrace.\nOutside is a large garden with private swimming pool, direct access to the park, a double garage and driveway.\nProperty Reference: PJM192909\nAgent: Carine Damoo on +971562349864, RERA BRN No. 28282']"
6,"['Exclusive | Upgraded | Marina View | 3,375 Sq Ft']","['The Jewel Tower BDubai, Dubai Marina, The Jewels']",,['Apartment'],"['3,375 sqft\n                      /            314 sqm']",['3'],['4'],"['2,600,000  AED']",[],,['Listed:4 months ago'],['Ready'],"['DescriptionExclusive with Allsopp and Allsopp Real Estate - Fully Upgraded - Three Bedroom Plus Maids - Full Marina View\n- Agent: Ryan Hudson on +971561922814, RERA BRN No. 33141\n- Exclusive with Allsopp and Allsopp Real Estate\n- Fully Upgraded\n- Three Bedroom Plus Maids\n- Full Marina View\n- Vacant on Transfer\n- Well Presented Throughout\n- 3,375 Sq Ft\n- DUB197598\nAllsopp and Allsopp offer this exclusive, fully upgraded three bedroom plus maids in Jewels Tower 2 for sale. The apartment is spread over 3,375 Sq Ft and offers Full Marina Views.\nThe apartment is well presented throughout and has been upgraded. Ready for immediate occupation.\nProperty Reference: DUB197598\nFor further details or to arrange a viewing appointment please contact our Head Office on +9714294444, alternatively visit our website www.allsoppandallsopp.com where you will find an extensive selection of properties available both for sale and for rent.\nPlease call Ryan Hudson on +971561922814 for more information or to arrange a viewing.']"
7,['2 Bedrooms | Vacant | Close to Dubai Mall'],"['Zanzebeel 2Dubai, Old Town, Zanzebeel']",,['Apartment'],"['1,324 sqft\n                      /            123 sqm']",['2'],['3'],"['1,450,000  AED']",[],,['Listed:5 months ago'],['Ready'],"['DescriptionZanzebeel | Vacant | Close to Dubai Mall\n- Two Bedroom\n- Three Bathrooms\n- Dining area\n- Vacant\n- 1324 Sq. ft.\n- Shared Pool\n- Property Reference No.: DUB134172\n- Agent: Chae Simons on +971558544790, RERA BRN No. 44813\nAllsopp & Allsopp are delighted to offer you this vacant two bedroom apartment in Zanzebeel, Old Town. Compromising of 1324 sq. ft. this is one of the largest two bedroom layouts in Old Town.\nSituated in close proximity to the mosque, Zanzebeel also has direct and easy access onto the Boulevard and Dubai mall. The apartment is sold as vacant possession.\nFinance is available on this property through Allsopp & Allsopp Mortgage Services.\nFor further details or to arrange a viewing appointment please contact our Head Office on +9714294444, alternatively visit our website www.allsoppandallsopp.com where you will find an extensive selection of properties available both for sale and for rent.\nPlease call Chae Simons on +971558544790  for more information or to arrange a viewing.']"
8,['Rose Drive | Close to Main Park and Pool'],"['Townhouses AreaDubai, Green Community, Green Community East']",,['Townhouse'],"['4,889 sqft\n                      /            454 sqm']",['4 + Maid'],['3'],"['2,275,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nMaids Room\nPrivate Garden\nSecurity\nShared Pool\nWalk-in Closet'],,['Listed:3 months ago'],['Ready'],"['DescriptionTownhouse close to Main Park\n- 4,889 Sq. Ft. BUA\n- 4 Bedrooms\n- Immaculate Condition\n- Close to Main Park\n- Private Rear Garden\n- Tennis Courts Nearby\n- Tenanted until Feb. 2020\n- Community Pool very close by\n- Open plan living accommodation\n- Agent: Darren Murphy on +971567995941; RERA BRN No.: 11297\nAllsopp and Allsopp Real Estate are delighted to bring to the market this perfectly located Townhouse on the doorstep of the main park in Gc East.\nThe property itself is in great condition and the ground floor comprises of open-plan living area, separate dining, large kitchen, one bedroom, guest bathroom, maid’s room and storage.\nOn the first-floor you will find an open family area and three large bedrooms with ensuite bedrooms.\nFrom the family area you can access the balcony which overlooks the private rear garden.\nThere is a double garage and off road parking for up to 4 cars.\nAgent: Darren Murphy on +971567995941; RERA BRN No.: 11297']"
9,['Private Pool-Motivated Seller-Single Row'],"['Alvorada 2Dubai, Arabian Ranches, Alvorada']",,['Villa'],"['3,884 sqft\n                      /            361 sqm']",['4 + Maid'],['3'],"['3,949,990  AED']",['Unfurnished\nBalcony\nCentral A/C\nCovered Parking\nMaids Room\nPrivate Pool\nSecurity'],,['Listed:4 months ago'],['Ready'],"['DescriptionEspace Real Estate is pleased to present this immaculate B1 in the extremely popular Alvorada, Arabian Ranches. This villa is currently occupied by the owners, immaculate condition inside and has a stunning private pool in a fully landscaped garden. Located in an extremely private location and a short walk to the park and pool. The B1 layout on the ground floor consists of an open plan living and dining area, closed kitchen, guest bedroom/study and downstairs powder room. The first floor has a master suite, two further bedrooms sharing a bathroom and a bright family room perfect for an upstairs study or kids play area with attached balcony. The plot of this villa is approximately 8,500 sqft.\n-Type B1\n-4 Bedrooms\n-Maids room\n-BUA: 3,884 sqft\n-Plot: 8,500 sqft\n-Single row\n-Private pool\n-2 parking spaces\n-Vacant\nFinance is available on this property through Espace Real Estate.\nOffice location: Unit 2702 and 2703 Marina Plaza, Dubai Marina, Dubai UAE.\nTel. No.: +97143069999\nRERA No.: 35194 ; ORN: 936\nThis property is managed by Espace Real Estate Broker']"
