,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,['Spacious Plot | Central Location | Landscaped'],"['LegacyDubai, Jumeirah Park']",,['Villa'],"['4,689 sqft\n                      /            436 sqm']",['5 + Maid'],['5'],"['5,000,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nMaids Room\nPrivate Garden\nPrivate Pool'],,['Listed:1 month ago'],['Ready'],"['DescriptionEngel & Voelkers proudly offers to you this immaculate 5 bedroom villa in Jumeirah Park.Property details:- Sitting on a huge plot of over 8500 Sqft- This beautiful property is in very close to all amenities- This villa comes with 5 spacious bedrooms and extended kitchen open to the living hall- It has a landscaped garden with amazing viewsJumeirah Park is a contemporary residential community of creatively designed villa clusters offering one of the most comprehensive lifestyles available in Dubai. The uniqueness of Jumeirah Park is its close proximity to major residential and corporate centers in Dubai as well as easy access to Sheikh Zayed and Emirates Road.Engel & Voelkers is one of the worlds leading service companies specializing in the brokerage of residential and commercial properties, yachts and aviation, with 800 offices in over 30 countries.Call us for your viewing needs!']"
1,"['Safe and private, set in the heart of nature - with the purest Creek views - this is Creek Edge. The two elegant towers of 40 and 20 floors rise above the waterfront promenade of Creek Island, connected by a lushly landscaped leisure podium.  Creek Edge’s']","['Creek EdgeDubai, Dubai Creek Harbour (The Lagoons)']",,['Apartment'],"['1,554 sqft\n                      /            144 sqm']",['3'],['3'],"['2,882,888  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nKitchen Appliances\nSecurity\nShared Gym\nShared Pool\nView of Water'],,['Listed:3 months ago'],['Off-plan'],"['DescriptionAx Capital is offering this breathtaking 3-bedroom apartment for sale in Creek Edge, Dubai Creek Harbour. \n* 60/40 2-years post completion payment plan\n* Fully Equipped Gym\n* Kids Play Area\n* Near Public Transportation\n* F & B Outlets\n* Near Supermarkets \n* Retail Stores\n* Security & Maintenance\nCall us now to get more details about the project.']"
2,['Direct to the owner|Spacious layout|No Downpayment'],"['The GateAbu Dhabi, Masdar City']",,['Apartment'],['500 sqft\n                      /            46 sqm'],['1'],['2'],"['679,000  AED']","[""Furnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nChildren's Pool\nCovered Parking\nKitchen Appliances\nLobby in Building\nPets Allowed\nSecurity\nShared Gym\nShared Pool\nView of Landmark\nView of Water\nWalk-in Closet""]",,[],['Off-plan'],"['DescriptionMasdar City is one of the world’s most sustainable urban communities, a low-carbon development made up of a rapidly growing clean-tech cluster, business free zone, residential neighborhood with luxury retail and dining offerings, premium hospitality, world-class healthcare, public green spaces, and office spaces.\nThe plot is located at a very unique location facing two main roads, boulevard road on the northwest side and airport road on the northeast side, and two low traffic roads from southeast and southwest sides at the entrance of the Masdar City.\nMasdar The Gate Residence features 463 luxurious apartments that offer an unparalleled level of convenience and amenities. Each apartment is delivered with a modern and fresh interior design.\n200 Studio Apartments\n112 Junior one bedroom\n32 One-bedroom\n94 Two-bedroom apartments are from 922 sq. ft to 1965 sq. ft\n7 Three bedroom apartment area from 1771 sq. ft to 1771 sq. ft\n 2 Four bedrooms apartments 2885 sq. ft to 3162 sq. ft\n16 Town Houses duplex apartment area from 2019 sq. ft to 3290 sq. ft\nUnit Features:\n•\tWardrobes in bedrooms.\n•\tFully tiled bathrooms, en-suites and\t \t\n•\tShower or bathtub with handle and\n•\tVanity units and mirrors\n.      shower in each bathroom.\n•\tDouble glazed windows\n•\tSatellite master antenna “SMATV connection “\n•\tMarble & Ceramic floor tiling\n•\tCentrally air-conditioned\n•\tTelevision and telephone connections\n•\tSatellite master antenna “SMATV connection “']"
3,['Just like Miami Beach is the getaway destination for the privileged Floridians so will Emaar Beachfront be touted as the preferred resort-style community among Dubai’s elite. Sunrise Bay perfectly encapsulates the Emaar Beachfront ideology. A premium twin'],[],,['Apartment'],"['2,728 sqft\n                      /            253 sqm']",['4 + Maid'],['5'],[],[],,[],[],[]
4,['Burj Khalifa View I 3 Bedroom Apartment I Downtown'],[],,['Apartment'],"['1,981 sqft\n                      /            184 sqm']",['3'],['3'],[],[],,[],[],[]
5,['Remarkable Waterfront View | 1 Bed | Palm Jumeirah'],"['MINA by AziziDubai, Palm Jumeirah']",,['Apartment'],['961 sqft\n                      /            89 sqm'],['1'],['2'],"['1,999,999  AED']",['Furnished\nBalcony\nBuilt in Wardrobes'],,['Listed:1 month ago'],['Off-plan'],"[""DescriptionMina is home to 178 residences divided into one and two-bedroom apartments and penthouses. This beautifully-crafted waterfront development hugs the shores and is caressed by the lapping sea, on the sands of one of the world's most sought-after addresses.\nElegant, contemporary architecture offers its revered residents an unforgettable lifestyle – quintessentially bespoke. Ergonomically designed with state-of-the-art serviced apartments.\nBoasts stunning views of the sea, deluxe amenities and interiors in a perfect backdrop of nature and style. A unique opportunity for those with a global lifestyle – and immaculate taste.\nBuilt-in Wardrobes\nFully equipped European-styled kitchens\nOversized en-suite bathrooms and master suites\nBright Living Room and Dining Area\nAmple Parking for Residents and Visitors \nExclusive Access to Exceptional 5 Star Services and Amenities\nIt's proximity to Dubai Marina and Jumeirah Beach""]"
6,['New Studios in JVC Handover on 2020 (111)'],"['Bloom TowersDubai, Jumeirah Village Circle']",,['Apartment'],['390 sqft\n                      /            36 sqm'],['studio'],['1'],"['420,000  AED']",['Unfurnished\nBalcony\nCentral A/C\nPets Allowed\nPrivate Garden\nPrivate Gym\nSecurity\nShared Gym\nShared Pool\nShared Spa\nView of Water\nWalk-in Closet'],,['Listed:3 months ago'],['Off-plan'],"[""DescriptionAlmosher real estate is proud to present:\nStudio off plan, completion on 06/2020, and Handover on 09/2020.\nDescription:\n-1 Bathroom\n-1 Parking\n-Barbecue area\n- Kids play area\n-3 swiming pools\n- Jacuzzi\n- Spa\n- Gym\n''Real picture's from showroom''\nBloom Towers is a stunning urban development with three residential towers that merge contemporary timeless elegant design language with exceptional comfort and convenience.\nBloom Towers puts you within minutes away from the city’s finest leisure, dining and entertainment destinations. Located on the edge of JVC, one of Dubai’s most popular and exciting young communities Jumeirah Village offers residents the true sense of community living. Coming soon to Jumeirah Village are two new retail developments: Al Khail Avenue at Jumeirah Village Triangle and The Circle Mall at Jumeirah Village Circle\nFor further details or to arrange viewings, please contact our Head Office on +97144472452, Mobile +971521101158 alternatively visit our website www.almosherrealestate.com where you will find our full selection of properties available both for sale and rent.""]"
7,"[""2 bedroom +maid's layout in Golf Veduta""]","['Golf Veduta Hotel ApartmentsDubai, DAMAC Hills (Akoya by DAMAC)']",,['Apartment'],"['1,503 sqft\n                      /            140 sqm']",['2 + Maid'],['3'],"['1,500,000  AED']","[""Unfurnished\nBalcony\nCentral A/C\nChildren's Play Area\nMaids Room\nShared Gym\nShared Pool""]",,['Listed:4 months ago'],['Ready'],"['DescriptionColdwell Banker is pleased to offer you this 2 Bedroom Hotel\xa0 Apartment in Gold Veduta\xa0- 2 Bedroom - 3 Bathroom - Golf views - Furnished - 1503.72 sq ftGolf Veduta outfitted lofts are a model of urban engineering and configuration, offering amazing golf sees. The twin structures are situated in the lofty DAMAC Slopes ace improvement, which is home to the Trump Global Golf Club Dubai and almost 4,000,000 square feet of private parkland. Insides are wanted to flawlessness and every extravagance is point by point amazing over a decision of advantageous lofts in an assortment of sizes, and townhouses. Broad yards all through mean you can appreciate continuous fairway sees all as the day progressed. Community Features: - Trump International Golf Club Dubai with 18 hole championship golf course - Trump-branded and managed clubhouse with fine dining - Supermarket, - Pharmacies- Laundries and Banks - Training Academy with Hi-tech equipment and pro-shopCall us for your private viewing today.']"
8,['Beautiful Burj Khalifa View1BR Capital Bay (104)'],"['Capital Bay Tower A\n                              3.7\n/51 ReviewsDubai, Business Bay, Capital Bay']",,['Apartment'],['986 sqft\n                      /            92 sqm'],['1'],['2'],"['1,499,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nShared Gym\nShared Pool\nView of Water'],,['Listed:more than 6 months ago'],[],"['DescriptionProperty Details;\n-Community: Business Bay\n-Bedroom: 1\n-Bathroom: 2\n-Burj Khalifa View\nFACILITIES and AMENITIES:\nBusiness Lounge\nReception Desk\n24 Hour Security\nRetail Space on Ground Floor\nGymnasium\nSpa and Sauna Room\nAerobics Room\nHealth Club\nSwimming Pool\nCar Parking\nShopping Arcade\nLandscaped Courtyard\nAl Mosher Real Estate Brokers is proud to present this 1 Bedroom apartment located in Business Bay\nCapital Bay comprises of two mid-rise buildings in Business Bay,a Central Business District of Dubai.Capital Bay Tower A is one of them consisting of 2 basement levels, ground floor, 3 podium levels, and 16 additional floors\nIt offers a mix of studios, one, two and three bedroom serviced apartments with fully-equipped kitchen. You can meet all your basic needs while living in this building \nFor further details or to arrange viewings, please contact our Head Office Stadium Point Tower Sport City on +97144472452, Mobile+971521101158, Branch Office Ontario Tower Business Bay alternatively visit our website www.almosherrealestate.com where you will find our full selection of properties available both for sale and rent .']"
9,"['Huge Plot - Build your own, close to Airport']","['Al MeriefAbu Dhabi, Khalifa City']",,['Land'],"['10,053 sqft\n                      /            934 sqm']",[],[],"['2,200,000  AED']",[],,[],[],"[""DescriptionAl Merief, Khalifa City - a place combining Emirati traditions with the very best modern amenities. You design and build your own villa that perfectly meets your needs. Every villa in this community is in close proximity to the community’s mosques, school and neighborhood retail centre. Exclusive community with unique villas. \nSet within swathes of beautifully designed lawns, recreational facilities and sheltered gardens are family owned villas; every home in Al Merief has its own appeal – each is a different facet of the whole. \nExact location: 3rd Street, Khalifa City A behind Etihad Plaza very near to the Abu Dhabi International Airport. \nFor more details about the unit, don't hesitate to call us to assist you further. \nSustainable Homes Real Estate is a customer-focused company established in 2018 by two Emirati men with rich experience and wide knowledge in buying and investing in real estate sector. We are partnered and recognized by the industry’s real estate developers and were awarded as one of the top sales performing agencies during our first year operation by Aldar Properties PJSC.""]"
