,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,['Large 1 Bedroom with Storage | Vacant in February'],"['Widcombe House 1Dubai, Motor City, Widcombe House']",,['Apartment'],['960 sqft\n                      /            89 sqm'],['1'],['2'],"['650,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nKitchen Appliances\nPets Allowed\nSecurity\nShared Gym\nShared Pool'],,['Listed:4 months ago'],['Ready'],"['DescriptionFidu Properties is pleased to offer you Bright 1 Bedroom Apartment in Widcombe House 1, Uptown Motor City\n• Unbeatable location - Widcombe House - one of the most desired buildings in community\n• BUA: 960 Sq. Ft.\n• Pleasant community view\n• Vacant on Transfer\n• Bright Living Room\n• Kitchen equipped with Appliances.\n• Large bedroom.\n• 2 Storage rooms - internal & attached to the parking.\n• Large covered balcony.\n• Basement parking.\n• Community Swimming Pool and Gym.\n• Plenty of shops, café, restaurants and new Mall just at your doorstep.\nUptown Motor City offers low-rise residential buildings surrounded by lush landscaping, swimming pools, schools, and nurseries. With go-karting, fine dining and, of course, racing it’s hard to imagine a place that would be more fun to live. Being such a unique residential district, it’s hard not to get excited about the living opportunities in Dubai Motor City.\nPlease call Andrii on +971563079999 for your private viewing of this outstanding property.']"
1,['2 bed w/ Storage Room I Partial Sea View'],"['DEC Tower 1\n                              3.2\n/510 ReviewsDubai, Dubai Marina, DEC Towers']",,['Apartment'],"['1,739 sqft\n                      /            162 sqm']",['2'],['3'],"['900,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nKitchen Appliances\nPets Allowed\nSecurity\nShared Gym\nShared Pool\nView of Water'],,['Listed:more than 6 months ago'],[],"['DescriptionWell Maintained\nVacant good for end user can occupy immediately\nUnfurnished apartment\n2 bed and 3 bathroom\n1,739 sqft built up area\nspacious living and dining area\nBalcony wit partial Sea view\n1 reserved parking space\nDEC Towers is a residential project comprising of two buildings offering a total of 151 studio units, 182 one bedroom apartments, 76 two bedroom units, 8 three bedroom apartments. It is also a L-shaped three storey complex with commercial space on the ground floor, which is primarily located on the waterfront of the prestigious Dubai Marina Development. \nIt was designed for those end users seeking a serene and safe community to live in. \nFACILITIES and AMENITIES:\nBusiness Center\nCar Parking\nDay Care Center\nHealth Club\nTennis Court\nSquash Court\nOutdoor Jogging Track\nRetail Space\nBoutiques\nRestaurants \nfor more details please contact us at:\nMobile No.:+971582874140 ( John )\nTel.: No.: +97142769442\ninfo@sevenlinerealestate.com\nwww.sevenlinerealestate.com\nTrakheesi Permit No.1432740695 \nSTR No.: 31045/2019/06/038\nRERA BRN: 42007\nRERA ORN: 20125']"
2,['Burj Khalifa View | High Floor | Fully Furnished'],"['Standpoint Tower 1\n                              4.1\n/51 ReviewsDubai, Downtown Dubai, Standpoint Towers']",,['Apartment'],"['1,209 sqft\n                      /            112 sqm']",['2'],['3'],"['1,900,000  AED']","[""Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nConcierge\nCovered Parking\nKitchen Appliances\nShared Gym\nShared Pool\nView of Water""]",,['Listed:more than 6 months ago'],['Ready'],"['DescriptionSavills is pleased to offer a fully furnished spacious apartment with a fully fitted kitchen. This apartment has been exquisitely furnished and has floor to ceiling windows. Located on a high floor the property receives lot of natural light and has excellent views of the Burj Khalifa. With the apartment comes one designated parking space.\xa0 The unit is available to move in immediately. Very well insulated windows so neither the noise nor the heat passes in the building. Standpoint is an Emaar project consisting of two residential towers located along Mohammad bin Rashid Boulevard. The project was delivered in 2013.Call Mohammed Abdulaziz 29939 on +971505597464 / +97143657700 or visit dubai.savills.me for further detailsSavills has a full selection of properties across all areas of Dubai for both sale and lease. Our senior consultants would be delighted to discuss your requirements and to support your search for the perfect property. If you would like to arrange an appointment or to receive the latest list of available inventory please call +97143657772 Sales,\xa0 +97143657765 Leasing, or email us dubairesidentialadmin@savills.me']"
3,['4BR + M / Great Location / 0% Agency Fee'],"['Marbella VillageDubai, Dubai Sports City, Victory Heights']",,['Townhouse'],"['2,680 sqft\n                      /            249 sqm']",['4 + Maid'],['3'],"['2,600,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCovered Parking\nKitchen Appliances\nMaids Room\nPets Allowed\nPrivate Garden\nShared Gym\nShared Pool'],,['Listed:more than 6 months ago'],['Off-plan'],"['DescriptionExclusive Links Real Estate Brokers is proud to offer to the Dubai Real Estate market, these amazing 4BR + maids townhouses in the ninth and final village of the sought after Victory Heights project, due to handover in Q4 2020.\nOffered on attractive payment plans over 5, 7, or 9 years, the properties will offer 2680 sqft of living space, arranged over 3 levels and are currently offered with 0% DLD Fees and Agency Fee.\nThe properties will feature 3 BR (en-suite to master) and a family bathroom on the 1st floor, with a ground floor comprising of a 4th bed, shower room, fitted kitchen with appliances and a living/dining room leading out to the rear garden. Completing the accommodation is a 2nd floor with maids room and laundry.\nTo the front of the property is a carport offering parking for 2 vehicles.\nLocated opposite Esmeralda, close to the Al Fay exit, Marbella Village will feature a dedicated community centre with leisure facilities, a supermarket and other retail outlets.\nFor more info and to arrange a viewing please contact: Fintan +971561159044 fintan@exclusive-links.com']"
4,"['Stylish 4 Villas Compound, 6 BR +2 Floors Each one']","['Mohamed Bin Zayed Centre\n                              3.8\n/54 ReviewsAbu Dhabi, Mohamed Bin Zayed City']",,['Villa'],['1 sqft\n                      /            0 sqm'],['6'],['7'],"['10,000,000  AED']",[],,[],['Ready'],"[""Description* About the Property: \n4 Villas Compound \nEach one Contains: \n* Ground Floor:\n- 2 Guest room\n- Majles\n- Living room/ Dining\n- Maid's\n- Kitchen\n- 3 Bathrooms\n* First Floor :\n- 2 Master Bedrooms\n- 2 Bedrooms\n- Living room\n- Pantry\n- 4 Bathrooms\n* Plot area: 20,000 sq.ft\n- For viewing and more information call Mr. Samir: +971503070042 / Mr. Sameh: +971555065462\nBRN: 54404\nBRN: 208990\nORN: 53733\nMohammed Bin Zayed City:\nLocated on the outskirts of Abu Dhabi, Mohammed Bin Zayed City is the best choice for many people. \nSo far away from the hustle and bustle of the city that it is easy to reach the emirates of Abu Dhabi and Dubai.\nThe area of Mohammed Bin Zayed City is about 45 KM and it’s named after His Highness Sheikh Mohammed bin Zayed Al Nahyan, It is located between Shakhbout City and Mussafah. In addition it contains many of the services such as Shopping, Prayer services, Schools, Hospitals..\nFine Home International Group\nFine Home Real Estate is a multi-awarded Real Estate Regulatory Agency (RERA) registered company. Established since 2004 and in business for 15 years, with a solid UAE and international client base. Our service focuses on all aspects of property selling, buying and leasing both residential and commercial. For various properties offers and hottest deals. \nGeneral Inquiries | +97126592300\nPrimary email | info@finehomeint.com \nFor more properties browse to | www.finehomeint.com \nYou can also visit our | Facebook https://www.facebook.com/finehomeint \n| Instagram: @finehomeint \n| YouTube: https://www.youtube.com/channel/UCBHOe70UyD9jk51eaY5VUIA""]"
5,['Stunning 3 Bed in Palace Residences | DCH'],"['Palace ResidencesDubai, Dubai Creek Harbour (The Lagoons)']",,['Apartment'],"['1,811 sqft\n                      /            168 sqm']",['3'],['3'],"['3,255,888  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nConcierge\nCovered Parking\nKitchen Appliances\nShared Gym\nShared Pool\nView of Water'],,['Listed:more than 6 months ago'],['Off-plan'],"['DescriptionPalace Residences located in the prime location of Dubai Creek Harbour, boasts a range of premium services, offered by the renowned Address Hotels and Resorts, as well as unobstructed views of Dubai Creek Tower.\xa0\xa03 Beds / 3 Baths / Spacious Living/Dining2 Large Balconies with Dual Aspect ViewsUnobstructed Views of Dubai Creek TowerNext to Creek Canal and Creek BeachValet Parking / Gym / Spa / Infinity PoolBuilt Up Area 1,811 Sq. Ft\xa0Palace Residences is located amidst the beautiful south-eastern side of Creek Island Dubai, which is separated from the mainland by a stunning 100m wide canal.\xa0 The island is just minutes away from Ras Al Khor wildlife sanctuary, and Creek Marina.\xa0 Residents will enjoy all of the luxurious services and amenities that one could expect from Address Hotels and Resorts including 24/7 concierge service, valet parking, a spa and high quality dining options.']"
6,['3 Bedroom | Maids | 2 Parking | Lake View'],"['The Palladium\n                              4.0\n/510 ReviewsDubai, Jumeirah Lake Towers, Lake Almas West']",,['Apartment'],"['1,897 sqft\n                      /            176 sqm']",['3'],['4'],"['1,500,000  AED']",[],,['Listed:3 months ago'],['Ready'],"['Description3 Bedroom Apartment, With Lake & SZR Views in Palladium\n- 3 Large Bedrooms\n- Lake & SZR Views\n- High Floor with Balcony\n- Floor To Ceiling Windows\n- 2 Parking Spaces\n- Rented Until April\n- 1,897 Approx. Sq. Ft.\n- Cluster C\n- Ref: DUB198073\n- Agent: Leon Wright on +971506964078, RERA BRN No.: 41511\nThis apartment comprises: entrance hall with access to the maids room and kitchen. The kitchen is semi closed and has an access hatch to the living area.\nLarge living room with access to the balcony, sharing views of Lake Almas West & SZR.\nMaster bedroom has 2 sets of wardrobes and an en suite, the size of the master bedroom  is very good with space for additional storage.\nThe second bedroom is complete with en suite, third bedroom shares access to a family/guest bathroom. These 2 bedrooms have balcony access als.\nRef: DUB198073\nFinance is available on this property through Allsopp & Allsopp Mortgage Services.\nPlease call Leon Wright on +971506964078 for more information or to arrange a viewing.']"
7,['2+Study|Balconies|Larger Layout|Mid Floor'],"['Boulevard Crescent 2Dubai, Downtown Dubai, BLVD Crescent']",,['Apartment'],"['1,671 sqft\n                      /            155 sqm']",['2'],['2'],"['2,699,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nConcierge\nCovered Parking\nShared Pool\nStudy'],,['Listed:2 months ago'],['Ready'],"['DescriptionBetterhomes are pleased to offer this beautiful 2 bedroom plus study in the Boulevard Crescent 2 tower in the heart of downtown.Walking distance to Dubai Mall and Burj Khalifa,Boulevard Crescent Tower is located in the heart of Downtown Dubai surrounded with supermarkets,restaurants and shops.Features:* 2 en-suites bedrooms + Study* 1 Powder room* 3 Balconies* Built-in Wardrobes* Fully fitted kitchen* Larger Unit* Spacious layout* Bright and Open* 1 Parking* 24 hours security* Infinity swimming\xa0pool*\xa0Gym & SaunaWith a prime location on Mohammed Bin Rashid Boulevard,BLVD Crescent has a main tower comprising 38 levels of residential apartments, a second tower of 20 levels and a further level of podium apartments.Both towers are oriented towards the vibrant heart of the district on Mohammed Bin Rashid Boulevard. Large private balconies flood the apartments with natural light, while ensuring absolute privacy.The towers are designed to take full advantage of the vibrant city views of Downtown Dubai and across The Opera District.']"
8,['Exclusive Studio Converted into One Bedroom unit'],"['Marina PearlDubai, Dubai Marina']",,['Apartment'],['550 sqft\n                      /            51 sqm'],['studio'],['1'],"['450,000  AED']",['Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nShared Gym\nShared Pool'],,['Listed:8 days ago'],['Ready'],"['DescriptionForest is proud to offer this Exclusive Apartment in Marina Pearl for Sale.* Ideal Investment with more 8% ROI* Community View*\xa0Unfurnished*\xa0Well maintained*\xa0Studio (Can be converted to 1 Bedroom)*\xa01 Bathroom\xa0*\xa0BUA 550 sqft.\xa0*\xa01 Parking space available*\xa0Rented until 24/01/2020* Rented for AED 50K* ACTUAL PHOTOS!Marketing Permit No.: 0685478312For more info please contact 800FORESTTel: +97143927777Fax: +97143927111Suite # 2106, Marina Plaza, Dubai Marina,Dubai, UAEDubai MarinaWith 180 residential towers built along the perimeter of the iconic marina, one is certainly spoilt for choice when it comes to choosing a unit with the best view of the marina. Various forms of public transportation available such as the Dubai Metro and the newly launched Dubai Tram makes it easy for residents to commute to their workplace. With Jumeirah Beach being just a 5 minute walk away, you can definitely enjoy the best of the beach lifestyle and marina lifestyle in this one-of-a-kind location.Live in comfort and elegance. Enjoy life to the fullest-choose Forest Real Estate.']"
9,['Well maintained|Single Row|5Bedroom+maid room'],"['Cedre Villas\n                              4.3\n/53 ReviewsDubai, Dubai Silicon Oasis']",,['Villa'],"['4,865 sqft\n                      /            452 sqm']",['5'],['6'],"['3,000,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nConcierge\nCovered Parking\nMaid Service\nPets Allowed\nSecurity\nView of Landmark\nWalk-in Closet'],,['Listed:4 months ago'],[],"[""Description5 en-suite bedroom's Villa in Cedre Villas, Silicon Oasis\nWell maintained, full of Greenery \nMultiple option in Villas | Modern| Arabic | Traditional Villas |\nBe Ready  & Grab the Deal\nCall Ahmed: +971556353760\nIt comes with garden space and patio. 1 en-suit Guest room at ground floor n 4 en-suit bedrooms on 1st floor with walk-in wardrobes, 3 rooms have balconies.\nIt has a spacious living area n dining area with open kitchen, separate en-suit maid/driver room entry from garage door.\n● View: Community\n● 5 Bedrooms with en-suite bath\n● Bathrooms: 6\n● Maids Room\n● BUA: 4865 sq.ft., Plot Size: 6700 sqft\n● Furnished: No\n● Beautiful Landscaped Garden |  without landscape garden\n● Community Centre within 0.5 km\n● Easy access to Sheikh Mohamed Bin Zayed Road and Emirates Road\n●Storage Room\n●Lobby\n●Family Area\n●Balcony\n4% Transfer fee + 2% Agency Fees | NOC  and Trustee fees\nBull & Bear providing you one of the best deal in Luxury villas, Penthouses, Apartments, residential land, commercial land and hotel land. feel free to contact us it would'be our pleasure to provide you the best and fulfill your needs for your dream house :+971556353760""]"
