,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,['LUXURY APARTMENT IN SUNSET'],"['Sunset at Creek BeachDubai, Dubai Creek Harbour (The Lagoons), Creek Beach']",,['Apartment'],"['1,579 sqft\n                      /            147 sqm']",['3'],['4'],"['2,095,000  AED']",['Unfurnished\nCentral A/C\nCovered Parking\nPrivate Gym\nSecurity\nView of Landmark\nView of Water'],,['Listed:3 months ago'],['Off-plan'],"['DescriptionAx Capital is offering this one of a kind 3 bedroom apartment for sale in Sunset Building at Dubai Creek Harbour.\n* 60% During construction\n* 40% Post-handover\n* High-speed internet \n* Meeting room \n* Common courtyard \n* Common garden \n* Smart home technology \n* Standard pool Video security\n* Fully Equipped Gymnasium \n* BBQ area \n""Pictures are for illustration purposes only""\nSunset Building is featuring immaculately infrastructure and impeccably alternated and designed one bed room two bedroom and three bed room Apartment by some globally applauded business best architects and designers, Sunset Creek Beach Building 2 is a true haven one can relish, cherish and build their lives in. Private Beach living within urban settings and walking distance to the future biggest attraction in this place. Azure waters, entertainment, leisure facilities, casual & fine dining at your doorsteps and worldwide shopping experience just few minutes away from your home.\nFor viewing, call or whatsapp +971561123456']"
1,['BEST SELLING IN BUSINESS BAY ~ HIGH QUALITY UNIT'],"['The Sterling EastDubai, Business Bay, The Sterling']",,['Apartment'],['494 sqft\n                      /            46 sqm'],['studio'],['1'],"['939,000  AED']",[],,['Listed:1 month ago'],['Off-plan'],"['DescriptionD&B Properties are delighted to offer\xa0for sale studio\xa0apartment located in The Sterling by Omniyat, Business Bay.* Selling Price: AED\xa0939,000* Total Built Up Area: 494 Square Feet* Fantastic view of Burj Khalifa and Downtown* Grand arrival experience with dancing water features* Easy access to Dubai Mall, Bay Avenue, Restaurants and Public transportation* Fully equipped gymnasium* Dedicate amenities for the tower* Multipurpose room opening onto the podium garden* 24 hour concierge, security, and valet servicesPayment Plan:* Ready by June 2020* 30% Before Completion\xa0* 70% On handover* 3 Years Rental guarantee (8%)The unit features a spacious bedroom with en-suite bathroom and built-in wardrobe, open plan fully fitted kitchen, guest bathroom and a welcoming living room. Large floor-to-ceiling windows ensure ample natural light and enhance the feeling of space.Contact Jihong Liu our Off Plan Specialist today at +971547422996 | www.dandbdubai.com l Hotline at 800 DANDB for more info.']"
2,['Best Deal | Rare Layout | Biggest 1Bed |Furnished'],"['Burj Khalifa\n                              4.1\n/515 ReviewsDubai, Downtown Dubai, Burj Khalifa Area']",,['Apartment'],"['1,378 sqft\n                      /            128 sqm']",['1'],['2'],"['2,390,000  AED']",['Furnished\nBuilt in Wardrobes\nCentral A/C\nConcierge\nCovered Parking\nKitchen Appliances\nSecurity\nShared Gym\nShared Pool\nStudy\nView of Landmark\nView of Water\nWalk-in Closet'],,['Listed:2 months ago'],['Ready'],"[""DescriptionThe Noble House Real Estate is pleased to offer for Sale this elegantly furnished 1 bedroom apartment located in Burj Khalifa Tower, Downtown. The photos of the property is for the exact unit.\n•\tVacant  \n•\tLocated on high floor\n•\tFully Furnished - PITCURES OF AN ACTUAL UNIT\n•\t1 Bed with own en-suite bathroom and built-in wardrobes \n•       Rare layout - biggest 1 bed with Walk-in-closet\n•\t1 Bathroom and 1 guest toilet\n•\tSpacious storage room\n•\tDecorated with high-grade wood flooring  \n•\tFully Fitted Kitchen\n•\tSea Views and Dubai Opera Views\n•\tHigh-class amenities provided gym pool etc.\nThis spectacular apartment in Dubai's most fashionable community would be an excellent home. \nBurj Khalifa is an architectural marvel that is the truest representation of Dubai's aesthetic and international charm plentiful lifestyle amenities and connection.\nFor arranged viewings pls call The Noble House Real Estate at +97144566135 or for more details and images of the property, visit our website at www.tnh.ae.""]"
3,['Converted 3 Bedroom | Vacant on Transfer'],"['District 12TDubai, Jumeirah Village Circle']",,['Townhouse'],"['2,625 sqft\n                      /            244 sqm']",['3'],[],"['1,575,000  AED']",[],,['Listed:5 months ago'],['Ready'],"['DescriptionThree Bedroom townhouse on corner plot in District 12\n- Converted & Upgraded\n- District 12, JVC\n- Vacant On Transfer\n- Corner Plot\n- Single Row on Cul De Sac\n- 3 Bed\n- Family & Maids Room\n- Fully enclosed garage\n- 2,625 sq. ft.\n- Fully landscaped garden\n- Agent: Craig Andrews on +971556284413, RERA BRN No. 45054\nExceptional example of an upgraded and converted townhouse in Jumeirah Village. The ground floor comprises of large living room, additional dining area of the upgraded kitchen. The garage has been installed with door and A/C unit there is space for 2 cars outside the house. The single row villa’s garden faces the park.\n1st flr., Master bedroom comes with fitted wardrobe spaces and full ensuite bathroom, Bedroom 2 & 3 also have built in wardrobes and access to a shared family bathroom. There is also a family room and access to a large roof terrace.\nThe garden is fully landscaped backing the park.\nProperty Reference: DUB141107\nPlease call Craig Andrews on +971556284413&nbsp; &nbsp; for more information or to arrange a viewing.']"
4,['HOT Deal. Lowest Price for a Large 3Bed'],"['Trident Grand Residence\n                              4.0\n/57 ReviewsDubai, Dubai Marina']",,['Apartment'],"['2,173 sqft\n                      /            202 sqm']",['3 + Maid'],['4'],"['2,300,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nKitchen Appliances\nMaids Room\nPets Allowed\nSecurity'],,['Listed:3 months ago'],['Ready'],"[""Descriptionfam Properties is pleased to offer you this amazing apartment in one of the most popular projects in Marina and JBR\nTrident Grand Residence.\nThe project is one of many other projects by Trident in Dubai Marina and they all are known by their high end finishing, luxury amenities, water views and retails outlets.\nTrident Grand Residence is located right at the beginning of JBR and Marina boulevard.\n* Two minutes walk to the Beach\n* 5* Hotels and resorts are in the neighborhood with poplar food joints, bars, supermarkets and all day to day facilities. \n* Marina walk is just across the road\n* A very well managed tower with a grand lobby and a lot of public parking\nProperty Features\n* The apartment is very spacious located on midfloor\n* Partial sea view through 1JBR tower and hotels\n* Partial Marina view\n* Fully equipped kitchen with Bosch white good\n* Maid's room\n* All bedrooms are ensuite\n* 2 reserved car parks\n* Vacant and ready to move in\nThis is the cheapest apartment that is being offered at AED 2,300,000 only.\nThe neighboring tower 1JBR has similar sizes at much more price than this e.g. 10 to 12mil for 3beds\nCall us now to view the property!\nfäm Properties \n Contact Us - +97142483670\n Toll free: 800fam800 800326800) \n Email: cc@famproperties.com\n Visit our website: famproperties.com""]"
5,['Great Deal !!! G+1 Villa Plot | Package 10'],"['Jebel Ali HillsDubai, Jebel Ali']",,['Land'],"['10,700 sqft\n                      /            994 sqm']",[],[],"['699,999  AED']",['Built in Wardrobes\nConcierge\nCovered Parking'],,['Listed:2 months ago'],[],"['DescriptionNote !!! Pictures are for illustrative purpose only & does not resemble to actual unit !!!\nContact :\xa0+971553858200\nG+ 1 Villa\xa0 \xa0 \xa0Plot\xa0\xa0\nResidential\xa0\nPlot : 10,000 to 15000\xa0 \xa0 \xa0 \xa0 \xa0 Sq.ft\xa0\xa0\xa0\n65% of the built up is allowed\nFAR = 0.65\n\xa0Package 7\n\xa0 \xa0 \xa0 \xa0 \xa0 \xa0\xa0\nJebel Ali Hills offers some of the largest and most certain the best priced freehold residential plots in Dubai. This master-community is located to Dubai Parks (where the first theme parks are scheduled to commence operations through 2017.\nAn investor / end-user can purchase a plot for AED 145 - 160 per sq. ft. (AED 1.5 - 2.6 million) and build a large 5 - 7 bedroom villa with a built up area ranging from 7,000 - 11,000 sq.ft\nTotal approximate cost to build such a villa (including land costs) would range from AED 4.0 M - 6.5 M (AED 450 - 650 per sq. ft.)\nCurrent costs for high-end, large villas in prime areas of Dubai will range from AED 1,150 - 1,500 per sq. ft. So Jebel Ali Hills is offering real value and excellent capital growth opportunities.']"
6,['Park Facing | 3 BR En-suite+M+D | Matured Garden'],"['Western Residence NorthDubai, Falcon City of Wonders']",,['Villa'],"['4,680 sqft\n                      /            435 sqm']",['3 + Maid'],['4'],"['2,650,000  AED']","[""Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nCovered Parking\nMaids Room\nPrivate Garden""]",,['Listed:more than 6 months ago'],['Ready'],"[""DescriptionTop Class Real Estate offers\xa0Semi-Detached Villa in Falcon City of Wonders - New World Style\xa0Property Details:3 BedroomMaids Room\xa0Driver RoomLandscape GardenBUA: 4680 sq.ftPLOT: 5812.51 sqft.SELLING PRICE: AED 2,650,000/-Call Ajay Gautam BRN#11270 on +971555572358 / +97143388745 or visit www.tcre.ae for further detailsFull-size Supermarket on site. Community Centre\xa0with a wide range of internal facilities (pool, tennis courts, etc.) Medical Centre, nursery and other retail about to open. Multiple children's play areas, fitness areas, and basketball courts. Instant road access to MBZ (311) and other major highways.Falconcity of Wonders\xa0is a unique project both in terms of its components and magnitude. Occupying over 42,000,000 square feet, FCW hosts the seven wonders of the world, commercial centers, a signature theme park, family centers, sports facilities, educational institutes, in addition to more than 30,000 residential units that vary in design, location, and size, to satisfy the needs and requirements of both, investors and end-users.Nearby to Falcon City of Wonders:Schools (GEMS Heritage School,\xa0Dunecrest American School,\xa0The Aquila School,\xa0GEMS FirstPoint School)Supermarket (Bluemart Minimart, Thomsun Supermarket, Lifco Supermarket, Carrefour, West Zone)Hospitals (Dubai London Clinic,\xa0Ace Medical Centres,\xa0Aster Clinic,\xa0Magnum Gulf Medical Centre,\xa0Mediclinic Parkview Hospital)Mosques (Al Barari Mosque, Al Wasl Mosque, and Al Waha Masjid)Shopping Areas\xa0 (Dubai Outlet Mall, Souq Extra, Cityland Mall)Restaurant (Sarhad Darbar Restaurant,\xa0Eat & Drink Restaurant,\xa0Oregano Restaurant)""]"
7,['New Listing |Great Plot Size |Vacant Mansion| Sale'],"['Sector EDubai, Emirates Hills']",,['Villa'],"['20,000 sqft\n                      /            1,858 sqm']",['6 + Maid'],['7'],"['18,000,000  AED']","[""Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nCovered Parking\nKitchen Appliances\nMaids Room\nNetworked\nPets Allowed\nPrivate Garden\nPrivate Pool\nSecurity\nStudy\nView of Water\nWalk-in Closet""]",,['Listed:1 month ago'],[],"['DescriptionLuxury Mansion is proud to present this 6 Bedroom villa for Sale in Emirates Hills. Plot size of this villa 20,000 Sq.ft. This finishing through out of this villa are very high standards. \nIf you entering in the Ground floor there  is  Grand Foyer  Entrance   including  Spacious Living room, Dining room, large family kitchen also with   Guest Bedroom, with attach En-suite Bathroom.\nThis villa consist of Beautiful landscaped Garden,  Private Swimming Pool and  Jacuzzi  with Very Nice Lake View.\n• Bedrooms: 6\n• Bathrooms: 7\n• Plot Area: 20,000 Sq.ft\n• BUA Area: 15,000 Sq.ft\n• Study Room\n• Beautiful Landscaped Garden\n• Private Swimming Pool + Jaccuzi\n• Lake View\nAbout Emirates Hills\nEmirates Hills, exclusive and world-class. Live with the elite, the rich and the famous in this globally recognized exclusive community. A luxury district composed of palatial and marvelous residences celebrating affluence and style.\nThere are 2 golf clubs within Emirates Hills, Montgomery and the Emirates Golf Club.  \nFor More Info Please Contact Our Luxury property Specialist : +971567283956']"
8,['Off-Plan EMAAR 52|42 1BR|On High Floor'],"['5242Dubai, Dubai Marina']",,['Apartment'],['614 sqft\n                      /            57 sqm'],['1'],['1'],"['1,025,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCovered Parking\nSecurity\nShared Gym\nShared Pool'],,['Listed:more than 6 months ago'],['Off-plan'],"['DescriptionAt 52|42, a carefully detailed complex of private decks, infinity pools, and planted areas provide you with security, concierge services, and the ultimate in club facilities, all within a resort atmosphere. A welcoming and breath-taking see-through lobby offer vistas extending across the sea to the horizon, which greets you and your visitors. Immerse yourself in a complete seaside ambiance through the alternating mix of water features and carefully tended garden scapes\nTower 1 slab reached up to level 27. Tower 2 slab reached level 22. Blockwork, mechanical, electrical, and plumbing (MEP) works, first and third fix, are in progress. \nEmaar is presenting another top of the line extravagance residential project at Dubai Marina. 52|42, two extravagance luxury towers with Riviera-style living will offer the immediate perspectives of Dubai eye, Palm Jumeirah, JBR and Arabian ocean.\nCompany name: RTI Real Estate\nRERA ORN: 20580\nAddress: Business Bay Opal Tower, 11th Floor, OfficeNo. 1110\nWebsite: www.rtirealestate.ae']"
9,['TIME TO BUY | SMART INVESTMENT | 10 % ROI'],"['Emirates ClusterDubai, International City']",,['Apartment'],['760 sqft\n                      /            71 sqm'],['1'],['2'],"['345,000  AED']","[""Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nLobby in Building\nPets Allowed\nSecurity\nView of Landmark""]",,['Listed:1 month ago'],['Ready'],"['DescriptionINTERNATIONAL CITY \nEMIRATES CLUSTER\n1 BEDROOM WITH BALCONY,758 SQ FT\nSTRAIGHT UNIT\nRENTED PROPERTY\nTHINKING WHY TO INVEST IN THIS PROPERTY?\n\tQuick Renting\n\tinvest low and get maximum rental return.\n\tLow risk, smart investment.\n\tEasy to resale.\n\tFree Hold\nBRIEF INTRODUCTION OF INTERNATIONAL CITY\nA Combination of Modern and Affordable Living/Investment, International City Includes Clusters Spain, England, Italy, Russia, Greece, Persia, Morroco, Emirates. All Kind of Major And Minor Facilities For Example Number of Supermarkets, Wide Number of Restaurants To Choose, Health Clubs, Mosques, Clinics, Laundry Facilities Are Available Within The City and Available on Door Step. Other Major Facilities Includes Carefor, UnionCop, Cinema, Dragon Mart With In The City. Public Transport is Also Available.\nFor more information and arrange a viewing call Mahwish +971564699915']"
