,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,['Fully Furnished 2 BR with Fountain views'],"['Claren Tower 2Dubai, Downtown Dubai, Claren Towers']",,['Apartment'],"['1,659 sqft\n                      /            154 sqm']",['2'],['2'],"['2,400,000  AED']","[""Furnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nCovered Parking\nShared Gym\nShared Pool\nStudy""]",,['Listed:1 month ago'],['Ready'],"['DescriptionRange International Property Investments proudly presents this Best Deal of Fully Furnished 2 Bedrooms + Study Apartment in Claren Tower 2 located in prestigious Downtown Dubai with the breathtaking Downtown & Fountain Views.FEATURES & AMENITIES:Spacious 2 Bedroom Fully Furnished ApartmentElegant and luxurious designed unitEvery Amenities on the doorstepBuilt-up Area of 1,659.79 Sq.ft.Next to Corporate Offices, Shopping Mall, Shops & Metro StationPROPERTY FEATURES:Claren homes in Downtown Dubai offer a spectacular location advantage on Mohammed Bin Rashid Boulevard and in close proximity to Burj Khalifa, the worlds tallest building. Designed by a team of international architects, Claren features 2 elegant mid-rise towers comprising studios, 1, 2 & 3 Bedroom Apartments.Claren has an extensive range of podium amenities, including office spaces, a swimming pool, landscaped pool deck, childrens pool, and play area, fully-equipped gymnasium & a multi-purpose room.']"
1,['3E | Single Row | Large Plot | 3 Bedrooms'],"['Mira 1Dubai, Reem, Mira']",,['Villa'],"['2,554 sqft\n                      /            237 sqm']",['3'],['3'],"['1,850,000  AED']",[],,['Listed:1 month ago'],['Ready'],"['Description3E SINGLE ROW LARGE PLOT\n- 2,554 Aq. Ft. BUA\n- 3,010 Sq. Ft PLOT\n- Large Dining and Living Area\n- 3 Bedroom + Maid’s\n- Nicely Landscaped\n- Available Now\n- Reference No. SUP180651\n- Agent: Francis Green on +971585464675, RERA BRN No. 45138\nThe 3E is a popular style throughout Mira due to its open-plan, large downstairs living area shaped in an ’L’.\nUpstairs boasts 3 large double bedrooms, all with built in wardrobes. The master’s suite is complimented by a balcony overlooking the beautiful garden while Enjoying the privacy of being in a single row end unit.\nProperty Sales Reference: SUP180651\nFinance is available on this property through Allsopp & Allsopp Mortgage Services.\nFor further details or to arrange a viewing appointment please contact our Head Office on +9714294444, alternatively visit our website www.allsoppandallsopp.com where you will find an extensive selection of properties available both for sale and for rent.\nPlease call Francis Green on +971585464675 for more information or to arrange a viewing.']"
2,"['5000 SF, corner unit, vacant and ready to move in']",[],,['Villa'],"['5,000 sqft\n                      /            465 sqm']",['5 + Maid'],['7+'],[],[],,[],[],[]
3,['3 Bedroom I Full Marina View | Exclusive'],"['Al Mass Tower\n                              5\n/52 ReviewsDubai, Dubai Marina, Emaar 6 Towers']",,['Apartment'],"['2,497 sqft\n                      /            232 sqm']",['3'],['3'],"['3,490,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nShared Gym\nShared Pool'],,['Listed:1 month ago'],['Ready'],"['DescriptionExclusive with Prestige Real Estate!\nDubai Marina, Emaar 6,  Al Mass Tower \nBest Unit with Full Marina View In Al Mass Building, 01 Type!\nThis stunning 3 bedroom apartment in the very prestigious Original Emaar Six Towers is being offered for sale after being owner-occupied since the handover. It’s the best available 3-bed room layout (01 types) with an excellent full view of the Marina from the living room balcony and bedrooms. It is remarkably maintained, ready to move in and enjoy.\n3 Bedroom, 2 Living areas, Maids Room, Full Marina View, 2 Balcony, Laundry room, 4 Bathroom, 2 Parking,  \nLuxury amenities like Pool, Gym, Spa, Playgrounds and private gardens area. \nApartment Features:\n*  2500 sqft\n*  3 Bedroom\n*  Maids Room, Laundry\n* 2 Parking\n*  Full Marina View       \nPrestige Real Estate Brokers\nRERA ORN: 1981\nUAE Office: Address: Office 1603, Marina Plaza, Dubai Marina\nCall: +971508523945\nEmail: info@prestigedubai.com\nWebsite: www.prestigedubai.com']"
4,['Beautiful 2BR Apt |Mid Floor|Marina View'],"['Al Majara 2\n                              4.1\n/55 ReviewsDubai, Dubai Marina, Al Majara']",,['Apartment'],"['1,578 sqft\n                      /            147 sqm']",['2'],['3'],"['2,280,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nKitchen Appliances\nShared Gym\nShared Pool\nStudy\nView of Water'],,['Listed:2 months ago'],['Ready'],"[""DescriptionBrought to you by Driven Properties, this 2 Bedrooms plus Maid's Apartment is located in Al Majara 2, Dubai Marina!\n\xa0\xa0Unit Details:\xa0 \xa0 \xa0 \xa0\xa0\xa0\n● Rented until October 2019 at AED 130,00/year\n● Mid floor\xa0 \xa0\xa0\n● Unit Type: corner\xa0 \xa0\n● View: Marina\xa0\xa0\n● Kitchen: Closed & Fully Fitted\n● Bathrooms:3\n● Internal Area: 1,578 Square Feet\n● Balcony Area: Yes\n● Service Charges: AED 22/square feet\n● No. of Parking: 1\n● Rental Estimate: AED 130,000\nBuilding Amenities:\n● 5 minutes walk to the beach\n● 24-Hour Concierge and Security\n● World class amenities\nComplimentary mortgage advisory through Driven Properties via partnerships with over 15 UAE banks\nCall our Dubai Marina expert for more information or viewing on +97144297040 or Out of office hours orweekends call +971553658402\nSince 2012, Driven Properties has grown to be one of the largest real estate platforms in the region. Through multiple branches in Dubai, Ajman, China, & Saudi Arabia, Driven Properties manages a portfolio of over 10,000 units""]"
5,['NO COMMISSION l 1BED CRYSTAL LAGOON VIEW'],"['The Residences at District OneDubai, Mohammed Bin Rashid City']",,['Apartment'],['737 sqft\n                      /            68 sqm'],['1'],['2'],"['1,216,789  AED']",['Unfurnished\nCentral A/C\nKitchen Appliances\nShared Pool'],,['Listed:2 months ago'],['Off-plan'],"['DescriptionBrought to you by Driven Properties, this 1 bedroom apartment is located in The Residence at District One, Mohammad Bin Rashid City.\nUnit Details:\n● Offplan l Handover Q3 2020\n● Low floor\n● Unit Type: Middle\n● View: Crystal Lagoon\n● Kitchen: Fully Fitted\n● Bathrooms:2\n● Internal Area: 737 Square Feet\n● No. of Parking: 1\nBuilding Amenities:\n● Community Clubhouse with Tennis Courts\xa0\n● Nearby Daycare center, Department Stores & Convenience services\n● 8.4 km already operational, uninterrupted cycling and running track\nComplimentary mortgage advisory through Driven Properties via partnerships with over 15 UAE banks.\nCall our Mohammad Bin Rashid City expert for more information or viewing on +97144297040 for out of office hours or weekends call +971553658402.\nSince 2012, Driven Properties has grown to be one of the largest real estate platforms in the region. Through multiple branches in Dubai, Ajman, China, and Saudi Arabia, Driven Properties manages a portfolio of over 10,000 units.']"
6,['Ready|5yrs Post-handover plan Central Garden view'],"['Afnan 5Dubai, Dubai Production City (IMPZ), Midtown']",,['Apartment'],"['1,140 sqft\n                      /            106 sqm']",['2'],['2'],"['1,030,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nPets Allowed\nShared Gym\nShared Pool\nStudy'],,['Listed:2 months ago'],['Ready'],"[""DescriptionPremier Estates is proud to offer this beautiful new 2 bedroom with a study in Afnan 5.\xa0Afnan District 5 is designed to suit all your lifestyle needs. It is a slice of paradise in the heart of Midtown at IMPZ welcomes you to seven magnificent buildings boasting the finest of lifestyle options. With beautifully designed homes, open lawns, a basketball court, swimming pool and more, Afnan District is designed to suit all your lifestyle needs.Property Features:Total area of 1,140SQ.FTBrand new and VacantSpacious 2 bedroomStudyFacing Central GradenBalconyKitchen with cupboards and countertopsBoth bedrooms with built-in wardrobes2 Full BathroomsPost-handover payment plan over 60 MonthsAmenities:Equipped gymTennis CourtBasketball CourtChanging FacilitiesSteam and Sauna roomChildren's Play Areaswimming poolVisitors ParkingResidence Parking EntranceNursery24-hour securityAnchor Super MarketRTA Bus service available""]"
7,['Branded Apt.|Boutique Living | Scenic View'],"['Palace ResidencesDubai, Dubai Creek Harbour (The Lagoons)']",,['Apartment'],"['1,093 sqft\n                      /            102 sqm']",['2'],['2'],"['1,839,888  AED']","[""Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nCovered Parking\nShared Gym\nShared Pool\nView of Water""]",,['Listed:1 month ago'],['Off-plan'],"['DescriptionThis 5-star waterside residence is located in the prime spot of Dubai Creek Harbour. Adjacent to the new Palace Hotel, the residences boast a range of dining choices and deluxe hotel luxury services. Choose between 1-4 bedroom apartment.Located on Creek Island Dubai\x92s promenade with views of Dubai Creek Tower, this\xa0new architectural landmark will comprise two contemporary 44-storey towers\xa0rising above the Creek Canal and Creek Beach.\xa0Located just steps away from Palace Residences\xa0Dubai Creek Harbour are two flourishing waterfront destinations: Creek Marina and Creek Beach.Palace Dubai Creek Harbour Residences provide a whole host of exclusive amenities in both the residential towers and hotel, all of which you have access to.\nPayment Plan:10% Booking60% during Construction30% on HandoverMORE UNITS AVAILABLE | NO COMMISSION | DIRECT FROM DEVELOPER | VIP ACCESSCall Loai Al Fakir 6819 on +971505057143 / +97143233609 or visit www.providentestate.com for further details']"
8,['Luxury Villa •  7 Bedrooms  • Beachfront'],"['Al Hamra LagoonRas Al Khaimah, Al Hamra Village']",,['Villa'],"['13,000 sqft\n                      /            1,208 sqm']",['5 + Maid'],['7'],['Ask for price'],['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nKitchen Appliances\nMaids Room\nPets Allowed\nPrivate Garden\nPrivate Gym\nPrivate Pool\nSecurity\nStudy\nView of Landmark\nView of Water\nWalk-in Closet'],,[],['Ready'],"[""DescriptionZain Real Estate is offering a very special, unique and custom built Beachfront Villa in Al Hamra Village.  This luxurious property is truly one of a kind and is ideal for the  most selective buyer who doesn't compromise on  quality.  \nThe property is in immaculate condition and has been owner lived-in since the time of purchase. \nUpgrade specifications of the Villa:\nDesigned by Australian architect; English interior designer\nOver 1500 sq. ft. of living space added to original plan\nMaster Bedroom with 2 bathrooms and 2 dressing rooms\n755 sq. ft. top floor recreation room or alternative master bedroom\nGerman kitchen\nBathrooms with new tiles,  designer sinks,  glass showers\nNew floor tiles throughout\nRewired electrics, contemporary light fittings\nLarge roof terrace \n3 car garage \nSpacious maids room with own kitchen, bathroom\nReplaced window frames with high quality double glazed, heat resistant glass\n25m pool, gym, store room, landscaped garden\nPlease contact us for further details.""]"
9,['7 Bedroom Jumeirah Mansion For Sale'],"['Umm Al Sheif VillasDubai, Umm Al Sheif']",,['Villa'],"['20,000 sqft\n                      /            1,858 sqm']",['7 + Maid'],['7+'],"['35,000,000  AED']",['Furnished\nBalcony\nBuilt in Wardrobes\nCovered Parking\nKitchen Appliances\nMaids Room\nPrivate Gym\nPrivate Jacuzzi\nPrivate Pool\nStudy\nView of Landmark\nWalk-in Closet'],,['Listed:2 months ago'],['Ready'],"[""DescriptionLuxhabitat is proud and excited to present this 7 bedroom mansion in the VIP community of Umm Al Sheif. The new owner of this incredible brand new and fully furnished Umm Al Sheif mansion will have the honor and pride to call this their home. No detail has been spared with the European high quality of construction and finishing materials.\nThe grand entrance will give you the feeling that you're walking into a 5-star hotel. Seven-metre high ceiling boasting lots of natural light. Welcome your guests to the grand majlis area which has its own private entrance or entertain them in the open kitchen concept. \nTake a swim in your chilled outdoor pool. Get a work out in your own gym and take a jacuzzi and a sauna to relax. The mansion has its own cinema and entertainment area. Take your private lift up to the master bedroom that has a spacious sitting area, a large walk-through wardrobe leading you to your spa-like bathroom. These are just some of the few features this mansion has to offer.\nThis rare mansion is a must see - must have, book your private tour today.""]"
