,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,['Best deal for investment in downtown spacious unit'],"['Burj Al Nujoom\n                              3.8\n/512 ReviewsDubai, Downtown Dubai']",,['Apartment'],['860 sqft\n                      /            80 sqm'],['1'],['2'],"['820,000  AED']",['Furnished\nBalcony\nBuilt in Wardrobes\nCovered Parking\nKitchen Appliances\nPets Allowed\nSecurity\nShared Gym\nShared Pool\nShared Spa'],,['Listed:4 days ago'],[],"[""DescriptionSpecial Big Unit for sale in downtown \n* 1 BR with 2 bathrooms\n* With Balcony\n* 24 Hour Security Systems\n* Swimming Pool GYM and Parking facilities included\n* 5 mins walking distance to Dubai Mall\nWe are pleased to offer this cozy one bedroom apartment with a nice view located in Burj Al Nujoom, prime location of Downtown Dubai! This apartment with an area of 859. 64 sq. ft. offers kitchen, living room, bedroom, balcony, bathroom and a guest toilet. One parking space is included. The apartment is currently rented at 60000 AED (yearly) \nYou are never far from the center of the action when you live in Downtown, with the worldu 2020s largest shopping mall and the worldu2020s tallest building on your doorstep. \nBurj Al Nujoum is strategically located at the heart of the architectural masterpieces of modern planning in Dubai as well as within walking distance from major landmarks in district such as the Dubai Mall, Burj Khalifa which has been the tallest tower in the world. Burj Al Nujoom enjoys the mark of distinction, strategically located at the heart of Dubai's architectural masterpieces of modern planning within walking distance from Downtown Dubai, Dubai Mall and Burj Dubai.\nBurj Al Nujoom has nice & spacious apartments with a decent finishing. Not just one we have quite a few options for your needs and requirement. The attraction for this property is that it is strategically located between the Downtown and Business Bay area. \nFor viewing please call: Mirza Shoaib Abbas  +971557023090 / +97144231104\nCompany: Seven Skys Real Estate\nAddress: Office 2006 clover bay business bay\nWebsite: www.sevenskys.ae""]"
1,['1 BR | Golf View | Reduced Price Save'],"['Golf Vista 1Dubai, DAMAC Hills (Akoya by DAMAC), Golf Vista']",,['Apartment'],['837 sqft\n                      /            78 sqm'],['1'],['2'],"['700,000  AED']","[""Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nConcierge\nCovered Parking\nKitchen Appliances\nPrivate Jacuzzi\nShared Gym""]",,['Listed:15 days ago'],['Ready'],"['DescriptionCall NAME for more details and viewing!Company name: Coldwell BankerRERA ORN: 1201 Address: Office 2804, Citadel Tower, Business Bay, Dubai Office phone no: +97144391200Office fax no: +97144391299Primary email: info@coldwellbanker.aeWebsite: www.coldwellbanker.ae 1 Bedroom apartment for sale in Golf Vista, Damac Hills. Description1 Bedroom1.5 BathroomBalconyGolf Course ViewSteam room and saunaTemperature-controlled swimming poolState-of-the-art gymnasiumLandscaped gardensAmple parking spaceFacilities at DAMAC Hills :Trump International Golf Club Dubai with 18-hole championship golf course and par three course21,500 sq-ft community skate-parkTraining academy with hi-tech equipment and pro-shopTrump branded and managed clubhouse with restaurants, pool and gymnasiumSupermarkets, pharmacies, laundries and banksWorld-class shopping, dining and entertainmentLittle Village Childrens Play Area plannedOutdoor Skyview CinemaThe Arena  a seasonal multipurpose areaCompany Profile:Known for its professionalism and knowledge of the markets, Coldwell Banker secures its title of being one of the largest real estate franchises with over 3600 offices and 106,000 sales associates globally.chools and nurseries']"
2,['Upgraded Kitchen | Sea View From Balcony'],"['Fairfield Tower\n                              4.2\n/54 ReviewsDubai, Dubai Marina, Park Island']",,['Apartment'],['910 sqft\n                      /            85 sqm'],['1'],['2'],"['1,300,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nShared Gym\nView of Water'],,['Listed:16 days ago'],['Ready'],"['DescriptionSpectacular 1 Bedroom apartment located within a short stroll to Jumeirah Beach Residence.\nThe property comprises of a large, fully fitted kitchen opening to the living which has been renovated and modified to create more space allowing room for a home office/study. You will also benefit from a spacious bedroom with built-in wardrobes, en-suit 3-piece bathroom, separate guest toilet, ample storage room and off street parking.\nFairfield Tower is highly sought after for its easy access to the Marina and Jumeirah Beach allowing its residence to enjoy the abundance of local amenities and entertainments. As well as its local amenities, Fairfields Tower offers access to:\nFully equipped gym\nSwimming pool\nBilliards and table-tennis room\nJacuzzi\nChildren’s Play area\nA mini-theatre\nFor more information please contact Esteban Albuja on +971554720129 or email esteban@phrealstate.ae to book your viewing today.']"
3,"['Private Pool, Terrace & Entrance To The Rooftop']","['Seven PalmDubai, Palm Jumeirah']",,['Apartment'],"['6,892 sqft\n                      /            640 sqm']",['4 + Maid'],['6'],"['14,199,999  AED']","[""Furnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nChildren's Pool\nConcierge\nCovered Parking\nKitchen Appliances\nLobby in Building\nMaids Room\nNetworked\nPets Allowed\nPrivate Garden\nPrivate Jacuzzi\nPrivate Pool\nSecurity\nShared Gym\nShared Pool\nShared Spa\nStudy\nView of Water\nWalk-in Closet""]",,['Listed:4 days ago'],['Off-plan'],"['Description~ Duplex Penthouse \n~ 4 Bedrooms\n~ 6892 Sq.Ft \n~ Duplex Penthouse offers panoramic Sea View, Dubai Marin Skyline and Burj Al Arab.\n~ Private Pool\n~ Private Terrace\n~ Private Access to Rooftop Infinity Pool\n~ Beach front hotel & residence\n~ Direct beach access\n~ Situated next to the newly opened Nakheel Palm Mall\n~ Breathtaking Panoramic Views.\n~ World Class Amenities\n~ Completion Q4 - 2020\nAbout: \nSeven Palm embodies urban island living close to the center of Dubai. Nestled in between five-star DUKES The Palm and Oceana Residences on one side and Fairmont The Palm on the other. Walking distance to Nakheel Shopping Mall, Monorail stations, Al Itihad Park and Golden Mile Gallery.\nImagine relaxed living in an exceptional one, two or three bedroom apartment featuring high quality furnishings, separate air-conditioning controls, flat screen televisions in the living and master bedroom, guest toilet, en-suite master bedroom, walk-in wardrobes, fully equipped kitchens and spacious balconies with spectacular views.\nAmenities include an Olympic size rooftop infinity pool in length, fully equipped gymnasium, beach access, lush landscaped gardens and secure underground parking.']"
4,['Sea View Big 3 B/R Hall in Horizon Tower'],"['Horizon TowersAjman, Ajman Downtown']",,['Apartment'],"['2,700 sqft\n                      /            251 sqm']",['3'],['3'],"['500,000  AED']","[""Unfurnished\nBalcony\nCentral A/C\nChildren's Play Area\nLobby in Building\nSecurity\nShared Gym\nShared Pool\nShared Spa\nView of Water\nWalk-in Closet""]",,[],[],"['DescriptionHuge Three Bedrooms Hall Available For Sale in Horizon Tower\nSea View with Two Balcony\nHorizon Tower Located in Center of Ajman Near Fish Market\nAjman Union Coop, Red Tag, Fine Fare , Al Ansari Exchange in Same Tower\nBeautiful Garden , Childern Play Area, Gym Swimming Pool also in same tower\nFor Details Call and Whatsapp me At+971564423448+971521988828\nMohsin Real Estate LLC Ajman Providing properties Buying, Selling, Renting and Managements Services to our Individual and Corporate Clients. Also we are dealing in apartments, Villa, Lands,Industrial Land, Warehouses, ad Offices in all over UAE Specially in AJMAN, Also Studio. 1 BHK, 2BHK & 3BHK Apartments Available for Sale & Rent in Ajman.\nMohsin Real Estate LLC Providing properties Buying, Selling, Renting and Managements Services to our Individual and Corporate Clients. Also we are dealing in apartments, Villa, Lands,Industrial Land, Warehouses, ad Offices in all over UAE Specially in AJMAN, Also Studio. 1 BHK, 2BHK & 3BHK Apartments Available for Sale & Rent in Ajman.']"
5,"[""Lower Price From It's Original!High ROI!""]","['The BridgesAbu Dhabi, Al Reem Island, Shams Abu Dhabi']",,['Apartment'],['635 sqft\n                      /            59 sqm'],['1'],['2'],"['689,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nPets Allowed\nSecurity\nShared Gym\nShared Pool\nView of Landmark\nView of Water'],,[],['Off-plan'],"['DescriptionFantastic opportunity for investment, a substantial markdown from the original price.\nNear Reem Central Park.\nIntroducing The Bridges, six mid-rise towers, each offering 212 homes. From smart studios to spacious 3-bedroom apartments, every property brings you the very best of capital living on Reem, with balconies looking out over the canal, park, sea or city skyline. The development will also feature pop-up shops, a café, and outdoor fitness equipment to inspire the most dynamic lifestyles.\nThe Bridges is a brand-new residential development by Aldar in Shams Abu Dhabi u2013 Al Reem Island, targeting mid-range investors.\nOffplan 1BR FEATURES: \nOne-bedroom apartment with covered Parking\nHuge hall \nBalcony\nAbu Dhabi City view\n- The location and Facilities:\nAl Reem Island\nNear to Sun tower\nLocated in the community of 6 towers with all facilities\nAMENITIES:\nAllocated Underground Parking -Central Air Conditioning -Swimming Pool -Separate Male&Female Gymnasium -Jogging/Walking Paths -Security & Maintenance Staff -Outdoor Fitness Equipment. Sauna & Parking\nRight next door, residents can enjoy the capital’s newest urban park, with almost 99,409m 2 of amenities and attractions.\nAttractive prices and a strategic location make The Bridges a sound investment.\nFor more information call +97126411656 / +971504544160']"
6,['4 Bedroom Villa with free Service charge life time'],"['Nasma ResidenceSharjah, Al Tai']",,['Villa'],"['3,597 sqft\n                      /            334 sqm']",['4 + Maid'],['4'],"['20,150,000  AED']","[""Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nConcierge\nCovered Parking\nKitchen Appliances\nMaids Room\nPets Allowed\nSecurity\nView of Landmark\nWalk-in Closet""]",,[],['Ready'],"['DescriptionAlfalah Real-estate offers you this great Deal\nabout Nasma Residences is Arada’s euphoric debut with a wide selection of premier homes and amenities set in a closely knit community. In the forward-thinking community of Sharjah, Arada Nasma Residence have an ideal setting with schools, large green parks, and shops all within easy reach. These homes are located within the Al Tay suburb, which makes travel to Dubai and back hassle-free as they are closely connected to Emirates Road.\nAt the Nasma Residence location, residents can live with total peace of mind, convenient for both working professionals and families. Parents don’t have to worry about their children’s future, having some of the finest educational institutions within the community. Plus, the lush green areas and parks are a great environment for those with young ones to enjoy open spaces of the fresh outdoors and the entertainment options. This area is also a hub for tourist destinations as Nasma Residence Sharjah is amidst stunning Islamic-influenced structures nestled on very opulent surroundings. Besides the area of Aljada, in which the project is set, is a large well known business and tourist destination\nFacilities\nShopping Mall\nShared Swimming Pool\nicon-arrow_gray\nClubhouse\nicon-arrow_gray\nCommunity Parks\nicon-arrow_gray\nMosque\nicon-arrow_gray\nGEMS International School\nBalcony\nCentral A/C\nGarden']"
7,['(للبيع اول ساكن فيلا ممتازه في خليفه (أ'],"['Khalifa City AAbu Dhabi, Khalifa City']",,['Villa'],"['15,000 sqft\n                      /            1,394 sqm']",['7+ + Maid'],['7+'],['Ask for price'],"[""Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nConcierge\nKitchen Appliances\nLobby in Building\nMaids Room\nPets Allowed\nPrivate Garden\nVastu-compliant\nView of Landmark""]",,[],['Ready'],['Descriptionفيلا اول ساكن للبيع بمساحه 100*150 ارض كامله وتشطيب عالي\nهي أحد ضواحي مدينة أبوظبي، وتقع إلى جنوب شرق منطقة العاصمة المستقبلية. وتشكل هذه المدينة نسبياً مجتمعاً سكانياً جديداً في فترته الانتقالية. ويدلنا المخطط الرئيسي على تصور تنفيذ الرؤية المتضمنة في خطة أبوظبي 2030 . كما أنه من المقصود ترويج عمليات التطوير واحتضان مبادئ استدامة بالكامل.\nنحن شركه الصاروخ العقاريه تا نا محفظه لشراء الاراضي والفيلل والبنايات والدفع كاش وعندنا الرغبه والجديه\nنحن فريق عمل متكامل علي اعلي مستوي يتوفر لدينا كميه هايله من العقارات المرغوبه بالبيع والشراء\nكل ما تريدوه من اراضي او فيلل اوبنايات\nاوصناعيات في جميع انحاء الامارات موجود لدينا\nنحن نتحرك مع العميل باي وقت وباي مكان\nشاكرين حسن تعاونكم معنا\nالعنوان :النادي السياحي البحريه\nنفس بنايه مطعم جاد\nالدور الثاني\nسست الشركه عام 2007 في عاصمت ابوظبي\n.نحن متخصصين في مجال بيع _شراء_اداره عقار_ايجارات بكل انوعهاي']
8,"['Most Wanted Land,Al Merief One Villa Permit.']","['Al MeriefAbu Dhabi, Khalifa City']",,['Land'],"['10,000 sqft\n                      /            929 sqm']",[],[],"['2,200,000  AED']",[],,[],[],"['DescriptionExcellent Land for in Al Merief Khalifa city A\nLand Details and features:-\nPlot Size:100*100\nBehind Etihad Plaza\nNear Shops \nGreat Price:-2,200,000\n--\n--\nKhalifa City\nwas subdivided into three areas: Khalifa City A, Khalifa City B, and New Khalifa City. They have since been renamed to Khalifa City, Shakhbout City, and Zayed City respectively. All of these are currently being developed into what will become three major new districts of Abu Dhabi.\nKhalifa City Service: \nKhalifa City is characterized by calm weather than the bustle of the Abu Dhabi city, one of the best commercial and residential areas; it contains a variety of services such as Shopping Center, Schools, Hospitals, Government and Private Banks\nReach out to our team to get more details about this property or to schedule a viewing. Call us +971506990743\nGulf Star Real estate management\n---\nDISCLAIMER: these images are not for this property.']"
9,['60/40 2 YR Post Completion Payment Plan|DLD free'],"['CollectiveDubai, Dubai Hills Estate']",,['Apartment'],['742 sqft\n                      /            69 sqm'],['2'],['1'],"['1,002,888  AED']",['Unfurnished\nBuilt in Wardrobes\nCovered Parking\nShared Gym\nShared Pool'],,['Listed:6 months ago'],['Off-plan'],"['DescriptionOBG REAL ESTATE BROKER are delighted to offer for sale this stunning 2 bedroom apartment located in Collective 2.0, Dubai Hills Estate by Emaar.-Attractive Payment Plan 60/40. -60% during Construction - Handover 2021. -40% in 2 Years Post-Handover-Total Area 742 sq.ft.- Premium Location.\xa02 Bedroom apartment.-5 min to Mall of the Emirates. -12 min to Dubai Mall. -8 min to Burj Al Arab.\xa0Collective is within walking distance of Dubai Hills Estate Mall, Dubai Hills Park and the Dubai Hills Boulevard. With major roads connecting the area to the wider city, occupants of Collective will have seamless\xa0 access to the destination of their choice. Dubai Hills Estate is centrally located between Downtown Dubai on the north and Arabian Ranches in the south. The area is easily accessible from every quarter of Dubai through major roads, 3 metro stations, 2 metro lines and an integrated bus network.\nCall Rolla Hudaifa 44184 on +97145616900 or visit www.obg.ae for further details.RERA ORN: 17196www.obg.ae']"
