,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,['Luxury Villa Available for sale in Mowaihat'],"['Al Mwaihat 2Ajman, Al Mwaihat']",,['Villa'],"['5,000 sqft\n                      /            465 sqm']",['5 + Maid'],['7'],['Ask for price'],"[""Unfurnished\nBalcony\nBarbecue Area\nChildren's Play Area\nCovered Parking\nKitchen Appliances\nMaids Room\nPets Allowed\nPrivate Garden\nPrivate Jacuzzi\nView of Landmark\nWalk-in Closet""]",,[],['Ready'],"[""Description100% Free hold for all nationalities.\nBest constructed villa with state of the art fixtures and fittings in Mowaihat1 which can be dream come true for buyer to live in their own paradise in UAE.\nVilla is situated near nesto hyper market and near to City Life Al Tallah Mall, CUCA City University College Of Ajman, near to Abaya roundabout and all markets, and near all famous schools of Ajman and also near to Sheikh Ammar roundabout and sheikh ammar road for going to sharjha and dubai.\nThe villa consists of two floors.\n5 master bedrooms.\n7 bathrooms.\nA large guest council with bathroom, washbasins and separate entrance\nA large family hall.\nFully equipped kitchen.\nShower Glass in bathrooms.\nElegant terrace area.\nMaid room with attach bathroom.\nCovered parking area.\nSamaa Al Madina Real Estate LLC.\nOur moto is always ''TURNING TRANSACTIONS INTO RELATIONS''\nWhen we say this it's mean we are very concerned with the requirements of our customers.\nOur first priority is our customer satisfaction in all fields of realty.\nWe have more than 50 properties for sale in popular areas of Ajman like Mowaihat, AL Rawda, Al Yasmeen etc. \nWhat we offer to our customers:\nWe manage properties.\nWe take care of our customers investments.\nWe suggest them with emerging properties to buy, sell, rent and invest in residential or commercial.\nWe are 1000% transparent with our customers.\nOur customer’s trust is the best achievement for us.\nIf you want extra ordinary services regarding your property assets management kindly register with us.\nWe would love to have you as our customer.""]"
1,['Lagoon Luxury Mansion 7 Bedroom Basement'],"['District One VillasDubai, Mohammed Bin Rashid City, District One']",,['Villa'],"['18,000 sqft\n                      /            1,672 sqm']",['7 + Maid'],['7+'],"['29,000,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nKitchen Appliances\nMaids Room\nPets Allowed\nPrivate Garden\nPrivate Gym\nPrivate Jacuzzi\nPrivate Pool\nSecurity\nShared Pool\nStudy\nView of Landmark\nView of Water\nWalk-in Closet'],,['Listed:17 days ago'],['Ready'],"[""DescriptionTamani properties offers you a huge plot of 7 bed rooms Contemporary Mansion type B consisting of en-suit 7 bedrooms: huge living area, dining room, 3 kitchens, family area, maid's room, Basement level with 7 parkings & privet Gym & storages, laundry room, driver's room\nMohammad Bin Rashid Al Maktoum City – District One will bring together crystal lagoons and sublime beaches, sweeping parklands and breathtaking architecture. This extraordinary and lively new address promises a luxury lifestyle. A calm suburban location that is perfect for families who like peaceful and interactive, generous spaces with a cohesive color schemes of natural materials and shades of grey\nProject Amenities:\n- Parks\n- 24 hours Security\n- Children Playground\n- Crystal lagoon\n- 5 mins from Dubai Mall\nTamani properties\n1506 The Prime Tower,\nBusiness Bay, Dubai\nMobile no.:+971555566484\nTel No.: +97145539155\nFax No.:+97145539153\nTo discuss more details please do not hesitate to contact us anytime\nThanks""]"
2,['Spacious 2bed | High ROI Designer Finish'],"['Belgravia SquareDubai, Jumeirah Village Circle']",,['Apartment'],"['1,540 sqft\n                      /            143 sqm']",['2'],['3'],"['1,100,000  AED']",['Partly furnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nConcierge\nCovered Parking\nPets Allowed\nSecurity\nShared Gym\nShared Pool\nWalk-in Closet'],,['Listed:22 days ago'],['Off-plan'],"['DescriptionRaywood Properties pleased to offer two bedroom for sale in Belgravia Square at Jumeirah Village Circle. Please contact our specialist Mr Yuvraj at +971581729415 for arranging an appointment.\n*****Multiple units available with similar sizes & prices*****\n- Tasteful porcelain hardwood effect main flooring\n- Expansive proportioned windows\n- Generous outside living balcony areas\n- Bespoke crafted and fitted wardrobes and walk-in closets\n- Quality door hardware and ironmongery and solid core doors\n- Custom-designed kitchen cabinetry\n- Professional-standard European appliances\n- Integrated dishwasher, quiet and energy saving\n- Premium quartz countertops\n- Porcelain floor and wall tiles, herringbone ceramic tile feature walls in Bathrooms\n- Medicine Cabinet with hidden shaver socket and vanity unit with storage\n- Heightened ceilings in Living, Dining, and Bedrooms\nThe show unit is available for viewing with a prior notice. \nAnticipated Completion Date: Q4 2020\n10% on Booking\n40% During Construction\n50% on Handover']"
3,['Best villa in The best location With Best Quality'],"['HarmonyDubai, Tilal Al Ghaf']",,['Villa'],"['2,152 sqft\n                      /            200 sqm']",['3 + Maid'],['5'],"['1,259,000  AED']","[""Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nChildren's Pool\nConcierge\nCovered Parking\nMaids Room\nNetworked\nPets Allowed\nPrivate Garden\nSecurity\nShared Gym\nShared Pool\nStudy\nView of Landmark\nView of Water\nWalk-in Closet""]",,['Listed:17 days ago'],['Off-plan'],"['DescriptionELAN TOWNHOUSES by MAJID AL FUTTAIM ( Tilal Al Ghaf )\n3 Bedroom 2,152 sq. ft - From AED 1,259,000\n4 Bedroom 2,354 sq. ft - From AED 1,600,000\nPLEASE CALL FOR MORE DETAILS/VIEWING:\nMUNIR AKHTAR -Show Phone Number\nSENIOR PROPERTY EXPERT\nTilal Al Ghaf is Majid Al Futtaims flagship mixed-use community in Dubai, offering luxury\nresort-like living around Lagoon Al Ghaf, a recreational lagoon with sandy white beaches.\nSpanning over 3 million square metres, the community will provide walkable neighborhoods\nfeaturing high-quality villas, townhouses and apartments. These are connected by pathways,\nnatural, open spaces and parks, complemented by vibrant retail, dining, leisure and cultural options.\nDesigned as an exclusive gated enclave within Tilal Al Ghaf, Elan provides the perfect getaway from busy city life.\nWhen you come home to Elan, you leave the world far behind. Elan offers the perfect lifestyle for the modern family.\nWith high-quality three and four bedroom duplex townhouses, nature-inspired outdoors and resort-style amenities including swimming pools, community and fitness centres.\nDubai International Airport - 29 min\nAl Maktoum International Airport - 25 min\nMall of the Emirates - 15 min\nDowntown - 20 min\nDubai Expo - 10 min\nAl Qudra cycling track - 17 min\n* Payment Plan\n5% DP\n5% with in 30 days\n40 % during construction\n10% on completion\n40% post completion over 3 Years\nCompletion - Dec 2023\nPLEASE CALL FOR MORE DETAILS/VIEWING:\nAbdul Razzaq +971553257014\nSENIOR PROPERTY EXPERT\nInvest Real have professional Team of Agents who can help you through the entire process of Renting and Buying a property for there Investors.\nIf you want to registered property for Quick Rent/Sell please call or whats app +971553257014']"
4,['3 BR+M in Maple - Dubai Hills- Brand New'],"['Maple 1Dubai, Dubai Hills Estate, Maple at Dubai Hills Estate']",,['Townhouse'],"['2,228 sqft\n                      /            207 sqm']",['3'],['4'],"['1,780,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nMaid Service\nSecurity\nWalk-in Closet'],,['Listed:5 days ago'],['Off-plan'],"['DescriptionThis property in located few steps away from pool and park! Excellent location.   \n Call now agent to get more info +971522833255\nMaple offers 3, 4 and 5-bedroom townhouses in a location which offers a balanced lifestyle between the home and outdoors. Ranging between 2,200 and 2,700 sq. ft.,the four types of homes all include a maid’s room, covered parking and a generous garden.                           \nThe spacious bedrooms all enjoy built -in wardrobes, while marble finishes extend to the en-suite bathroom. Every element serves a deliberate purpose, complementing the architecture of the home and adding a magical touch to each room.\nMaple offers the perfect surroundings for family life, bringing residents a wide array of lifestyle, sporting and leisure amenities. The homes have been planned along the network of green corridors, connecting the districts and providing shaded pathways, cycling and jogging tracks, exercise courses and community playgrounds.\nCall now for more details +971522833255']"
5,"['ROI 8.6 |Upgraded 1Bed | High End, Well Maintained']","['MAG 214\n                              4.3\n/54 ReviewsDubai, Jumeirah Lake Towers, Lake Elucio']",,['Apartment'],['715 sqft\n                      /            66 sqm'],['1'],['2'],"['750,000  AED']","[""Unfurnished\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nConcierge\nCovered Parking\nPets Allowed\nShared Gym\nShared Pool""]",,['Listed:23 days ago'],['Ready'],"['DescriptionThank You for Choosing RNR International Real Estate:Area Specialist:Name: Rakesh MirchandaniMobile No: +971553308557\xa0PROPERTY FEATURES:\xa0- Jumeirah Lake Towers\xa0- MAG 214\xa0- 1 Bedroom- BUA: 715 Sq.ft.- Upgraded- Community and SZR View- Selling Price: AED 750,000MAG 214 Tower is primarily located within the\xa0Jumeirah Lake Towers.\xa0It has been known as a community where people can live, work and enjoy their life.The waterfront outdoor cafes and restaurants allow late night walk or stroll alongside the lake. Beside these some major shopping hubs can be found in the nearby areas of JLT such as Dubai Marina Mall, Dubai Pear Mall, Ibn Battuta Mall and Mall of Emirates. There are two metro stations close by to access (JLT Metro Station and Dubai Marina Metro Station) within these community.Company Name:RNR INTERNATIONAL REAL ESTATEMobile Number:\xa0+971553308557RERA ORN:\xa016084Phone No:\xa0+97143308775Address:\xa0Office No.\xa01014 Onyx Tower 2, The GreensEmail:\xa0info@rnr-realestate.comWebsite: www.rnr-realestate.com']"
6,['Good Deal! | Spasious Corner Villa | Swimming pool'],"['Marina Sunset BayAbu Dhabi, The Marina']",,['Villa'],"['10,000 sqft\n                      /            929 sqm']",['5'],['7'],"['16,000,000  AED']",[],,[],['Ready'],"[""DescriptionStrike Real Estate proud to offer you this exceptionally rare opportunity to sale this amazing luxury Villa in Marina Sunset Bay, Consists of:MajlisSpacious Living and Dining AreaEn-Suite 5 Master BedroomsBuilt-in WardrobeMaidsPartial Sea ViewHuge MajlisTerraces/BalconyCentral Air conditionLarge Family RoomSpectacular ViewsLarge Garden and Terrace AreasPatio Areas2 Car ParkingTotal PrivacyMarina Sunset is located in the heart of Abu Dhabi Corniche Road. It is a 2-minute walk from Abu Dhabi's Marina Mall. Marina Sunset offers 1,2,3,4 bedroom and 3-bedroom duplexes with stunning sea and city view that come with high end facilities and underground parking.Call Osama +971545823000or visit for further detailsCompany name: Strike Real EstateAddress: Hamdan Street, Dalma Plaza Opp to WTC & Du . Office MOffice phone no: +971545814000Primary email: info@strike-realestate.comStrike Real Estate Hamdan Street, Dalma Plaza Opp to WTC & Du . Office M+971545823000""]"
7,['Beach living | Full Sea View | DLD Fees Waiver'],"['La VieDubai, Jumeirah Beach Residence']",,['Apartment'],"['1,401 sqft\n                      /            130 sqm']",['2'],['3'],"['2,157,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nKitchen Appliances\nPets Allowed\nSecurity\nShared Gym\nShared Pool\nWalk-in Closet'],,['Listed:22 days ago'],['Off-plan'],"[""DescriptionRay Wood Properties is pleased to offer 1,2,3 and 4 bedroom luxurious apartment is located in La Vie, Jumeirah Beach Residence.\n****Multiple Units Available****\n****Interest free Installment****\n        ****DLD Waiver****\n---------------------------------------------\nUnit Details:\n● 2 Bedroom Apartment\n● FullSea View\n● Built Up Area : 1,401 Sqft\n● Price : AED 2.157 Million\n● Direct access to the beach\n---------------------------------------------\n● Beach Front\n● Close to Tram\n● Shared pool and gym\n● 2 mins from Dubai Marina Mall\n●10 mins from Dubai Media City\n● 5 mins to Sheikh Zayed Road\n● 20 mins to Dubai International Airport\nLa Vie apartments a new off-plan development by Dubai Properties is located in the heart of Jumeriah Beach District. It offers a stylish collection of waterfront  1 to 4 bedroom apartments and penthouses with a wide range of amenities.Inspired by Miami modernist architecture, La Vie features delightful aesthetic elements. Thoughtfully designed and meticulously planned, the 1 to 4-bedroom apartments and penthouses.\nJBR is an iconic location. An urban residential enclave of 40 high-profile towers (35 residences and 5 hotels). It is vibrant and bustling community offering an exclusive waterfront lifestyle to it's residents and one of the most sought-after addresses in the city.\nIf you are interested to know more about this property or if you want to view this property, Please call me on +971562859555 or email me at sonika@raywoodproperties.com""]"
8,"['4 Bedroom plus Study, Landscaped, Well Negotiated!']","['Mira Oasis 2Dubai, Reem, Mira Oasis']",,['Villa'],"['2,834 sqft\n                      /            263 sqm']",['4 + Maid'],['5'],"['1,749,999  AED']",['Unfurnished\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nMaids Room\nPets Allowed\nPrivate Garden\nShared Pool\nStudy\nWalk-in Closet'],,['Listed:21 days ago'],[],"['DescriptionMira Oasis 2, Reem, Community, Dubai\n• Bua: 2834sqft\n• Plot: 3156 sqft\n• View: Back to Back\n• Price: Aed 1,749,999\nType E Middle\n• 4 Bedroom with Study\n• With Maids, Store and Laundry room\n• Walk in Closet in Master Bedroom\n• 2 Master Bedrooms\n• Built in Wardrobes in Bedrooms\n• Fully Fitted Kitchen\n• Unfurnished\n• 5 Bathroom\n• Brand New\n• 2 Covered Parking\n• Very Close to Town Center\n• Vacant on Transfer\nCommunity Facilities and Amenities: Swimming pool, Kids Play Area, Community Park, Recreational Club, Sports Fields, Mosques and Retail Center\nFor more information or viewing, Call +971559781298\nReem is set to become one of the first gated communities in Dubai to house a large central park. Community is inspired by nature, and promises a refreshing lifestyle with the landscaping placing equal emphasis on greenery and sandy desert scape. Adding to the leisure choices of residents, Reem development in Dubai is in close proximity to the Arabian Ranches Golf Club, Dubai Polo and Equestrian Club, and Global Village.']"
9,['15 Mins from Downtown | Single Row Villa'],"['EdenDubai, The Valley']",,['Townhouse'],"['2,300 sqft\n                      /            214 sqm']",['3 + Maid'],['4'],"['1,100,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nMaids Room\nPets Allowed\nPrivate Garden\nSecurity\nShared Gym\nShared Pool\nWalk-in Closet'],,['Listed:22 days ago'],['Off-plan'],"[""DescriptionRay Wood Properties is pleased to offer amazing 3 and 4 bedroom Townhouse at The Valley.\n****Multiple Options Available****\n****Interest Free Installments****\n****Dubai Land Department Fees Waiver****\n----------------------------------------------------\n- 3 Bedrooms Plus Maids with en-suite bathrooms\n- Built Up Area : 2,081 Sqft\n- Plot Size : 2,300 Sqft\n- 2 Covered Car Parkings\n- Single Row \n- Selling Price : AED 1.1 Million\n-----------------------------------------------------\nProperty Features:\n* 14% Return on Investment\n* 15 mins from Airport \n* 15 mins from Downtown Dubai\n* 15 mins from Jabel Ali port\n* 24/7 Security & Online \n* Accessible to Shopping Mall, School & College \n* Quality lifestyle amenities such as Kid's play area, Parks and Cycling Tracks, Zen and Oasis garden, Observation Tower, Amphitheater and exciting Maze\n------------------------------------------------------\nPayment Plan\n* 30% 30 Months Post Handover\n* 70% During Construction \nThe Valley combines simplicity with luxury modern style of living. A picturesque green park and gardens make you feel like you are in your own paradise isolated from the hustle of the city. \nIf you are interested to know more about this property or if you want to view this property, Please call me on +971562859555 or email me at sonika@raywoodproperties.com""]"
