,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,['Opposite to the Park | 3BR Middle | Handover Soon'],"['Maple 2Dubai, Dubai Hills Estate, Maple at Dubai Hills Estate']",,['Villa'],"['2,228 sqft\n                      /            207 sqm']",['3 + Maid'],['3'],"['1,900,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nMaid Service\nMaids Room\nPets Allowed\nPrivate Garden\nPrivate Pool\nSecurity\nShared Gym\nShared Pool\nStudy\nView of Landmark'],,['Listed:more than 6 months ago'],['Off-plan'],"[""Description* Dubai Hills Estate\n* Maple 2\n* Maples II - Type 2M \n* 3 Bedrooms /Middle Unit\n* 3 Bathrooms\n* Maids room\n* 2,228 Sqft.\n* In front of Kid's Playground\n* Community view\nPrice: AED 1,900,000/-\nUltra Homes Real Estate is pleased to offer you this Fabulous 3 BR unit in Maple at Dubai Hills Estate offers 3,4 and 5-bedroom townhouses in a location which offers a balanced lifestyle between the home and outdoors.With a total of 2,228 Sqft, all include a maids room, covered parking for one car and a generous garden. \nThe spacious bedrooms all enjoy built-in wardrobes, while marble finishes extend to the en-suite bathroom. Every element serves a deliberate purpose, complementing the architecture of the home and adding a magical touch to each room. This tranquil enclave is set away from the bustling hive of Dubai city center. residents are just minutes away from Downtown Dubai and other Landmarks.\nFor more information and to arrange a visit, Please call +971503844324\nORN No. 21156\nBRN No. 43454""]"
1,['Single row modern THA in exclusive community'],"['Club Villas at Dubai HillsDubai, Dubai Hills Estate']",,['Villa'],"['2,982 sqft\n                      /            277 sqm']",['3'],['3'],"['2,795,000  AED']",['Unfurnished\nBalcony'],,['Listed:more than 6 months ago'],['Off-plan'],"['DescriptionPH Real Estate are delighted to be able to offer a THA Modern townhouse in a very good location within the Club Villas Community in Dubai Hills.\nWith handover in late 2020, this villa falls in line perfectly with Expo 2020.\nThe accomodation comprises an entrance hall, with powder room and laundry then the living space opens ups to a really nice open plan space giving two living areas, dining room and kitchen.\nOn the first floor, the master bedroom has its own walk in dressing room, en-suite bathroom and terrace.  Two further bedrooms share a separate shower room.\nOutside, there is a terrace and open space in the rear garden, enjoying a good level of privacy as the property has no neighbours behind.&nbsp; &nbsp;There is a further roof terrace for all properties.\nTo the front of the property is an are of covered parking for two vehicles\nClub Villas is one of the most prestigious townhouse communities within Dubai Hills\nPlease call Martin Hyre +971567898722 or email martin@phrealestate.ae']"
2,['Single row 1M directly onto pool and park'],"['Mira 5Dubai, Reem, Mira']",,['Villa'],"['2,347 sqft\n                      /            218 sqm']",['3'],['2'],"['1,750,000  AED']",['Unfurnished\nBalcony'],,['Listed:more than 6 months ago'],['Ready'],"['DescriptionPH Real Estate are very pleased to be able to offer this very well presented 1m villa in the best possible location in Mira 5, the most desirable of all of the Miras.\nWith 2347 sq ft of built up area, the 1M offers good accommodation for a family and as the property comes vacant on transfer, this property is perfect for a family looking to move soon.\nThe accommodation comprises an entrance hall, powder room, living room, kitchen, laundry and maid’s room on the ground floor.\nOn the first floor, the master bedroom has an en-suite bathroom and a walk in wardrobe.  Two further bedrooms share a jack and jill bathroom.\nOutside, there is an attractive landscaped rear garden immediately backing onto the pool and park.\nTo the front of the property, there is off road parking for two vehicles.\nMira 5 is the most desirable of all of the Miras, with the largest park, it is also the most central of all five of the Miras.\nPlease call Martin Hyre +971567898722 or email martin@phrealestate.ae']"
3,['Spacious| well maintained| Bright| 2 storage'],"['Sherlock House 2Dubai, Motor City, Sherlock House']",,['Apartment'],"['1,400 sqft\n                      /            130 sqm']",['2'],['3'],"['920,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCovered Parking\nKitchen Appliances\nPets Allowed\nSecurity\nShared Gym\nShared Pool'],,['Listed:more than 6 months ago'],['Ready'],"['DescriptionPositive Properties is very much delighted to present this Community View, 2 Bedrooms Apartment for Sale in Sherlock House, Motor City.\nDecent Concrete Balcony\nRented AED 85,000 till 31st December, 2020\nNo mortgage (No loan) very fast transaction.\nFully Equipped Kitchen(Fridge, Washing Machine, Cooker)\nBasement Reserved Two Car Parking \nLarge Extra 2 Storage in Basement.\nShared Swimming Pool & Gym.\nClose Resturant\nWalking distance to Gems Metropole school\nWalking Distance to Spinneys supermarket.\nFor viewing appoinment please call Motor city Specialist +971556911623 or email to gracyp@positiveproperties.ae BRN 37358 ORN 19755 Rera Permit # 18686\nMotor city is the ultimate destination development. Destination developments offer a combination of entertainment, dining and retail within a pedestrian-orientated, multi-user environment. Destination developents appeal to the sophisticated consumers who, sated with goods and services, seek memorable experiences and sensations to enrich their lives.']"
4,['An Apartment In A Relaxed Coastal Ambiance'],"['Mamsha Al SaadiyatAbu Dhabi, Saadiyat Island, Saadiyat Cultural District']",,['Apartment'],"['3,098 sqft\n                      /            288 sqm']",['3 + Maid'],['4'],"['4,572,300  AED']","[""Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nCovered Parking\nMaids Room\nPrivate Garden\nShared Gym\nShared Pool\nView of Water""]",,[],['Off-plan'],"['DescriptionMamsha Al Saadiyat offers you exclusive homes in an unparalleled location. In minutes, you can be hitting the health club, splashing around the pool or strolling through the park while enjoying the unique fusion of a lively downtown destination with a wonderfully relaxed coastal ambiance.Payment plan:Payment Plan 10/9010% Down payments90% after 60 daysHandover: December 2019 - Ready\nEnjoy a unique and dynamic lifestyle with a wonderful relaxed ambience in Al Mamsha Saadiyat. This community offers a range of 1-bedroom to 4-bedroom apartments, limited lofts and townhouses.Features:Open Plan Living/Dining RoomWalk-in ClosetStylish KitchenCar ParkingAmenities:Shared Pool & GymnasiumBeachfront communityDirect access to the beachVarious options in multiple projects for Rent and Sale.For Rent:+971501530723For Sale: +971509138969\xa0Toll Free: 80014444List your property with us:leads@nwmea.com | www.nwmea.com']"
5,['100% DLD FEE WAIVER!! 2BR ALANDALUS TOWER D'],"['Al AndalusDubai, Jumeirah Golf Estates']",,['Apartment'],"['1,369 sqft\n                      /            127 sqm']",['2'],['3'],"['1,315,000  AED']",['Unfurnished\nBalcony\nCentral A/C\nSecurity\nShared Spa\nWalk-in Closet'],,['Listed:5 months ago'],['Off-plan'],"['DescriptionAlandalus Apartments Tower D stunning and spacious 2BR, 3BR & 4BR apartments\nPayment Plan:\n•\t5% Booking\n•\t1% every month during construction \n•\t10% On Handover (May 2020)\n•\tThe balance 75% on Post-Handover to be divided as follows:-\n•\t8% every 6 months (Dec 2020 on wards,42 months), (8.25%)\n•\t9% on final installment (Dec 2024)\n•\t100% DLD Fee waiver\nAmenities:\n5 Andalusian heritage sites\n2 Golf Courses\n6 hectares of landscaping zones \nJogging & cycling tracks \nGym \nSwimming pool \nTennis courts \n5 lakes and an array of wildlife and foliage\nSpectacular views of two golf courses \n2 Clubhouses\nAlandalus Apartments by Jumeirah Golf Estates developer is a collection 8 residential building with 715 apartments units in the Jumeirah Golf Estates master development along Mohammed bin Zayed Road. The residences are counted as “affordable luxury” properties when compared to the other similar projects within the same development\nFor more details, Please call:\nSphinx Real Estate LLC\nDED:775788\nORN: 18325\n www.sphinxrealestate.com']"
6,['Great sea view apartment fully furnished'],"['Nikki Beach Resort and Spa DubaiDubai, Jumeirah, Pearl Jumeirah']",,['Apartment'],"['2,257 sqft\n                      /            210 sqm']",['3 + Maid'],['4'],"['4,500,000  AED']",['Furnished\nBalcony\nBuilt in Wardrobes\nCovered Parking\nKitchen Appliances\nMaids Room\nSecurity\nShared Gym\nView of Water'],,['Listed:4 months ago'],['Ready'],"[""DescriptionNikki Beach Hotels & Resorts has been operating in Dubai since two years and has enchanted residents and visitors alike with its unique beach vibe and luxurious charm. A desirable destination in various worldwide locations, the brand has brought to Dubai an impressive and sought-after contemporary venue. The inspired venue's prestigious Nikki Beach Residences have been created for residents who wish to not simply experience, but live and breathe the brand's lifestyle, day to day. \nNikki Beach Residences in Dubai is an upscale and state-of-the-art community of 63 branded apartments, designed in collaboration with Meraas. Along with 1 to 4 bedroom units, Nikki Beach Residences offers only a total of 6 townhouses, which have direct walking access to the beach, and a lovely view of the city skyline. \nThe current property on offer is one of  the best apartments in the whole development - a tastefully 3 bedroom furnished apartment with a large built-up area, and a well-designed layout that is spacious with bright interiors. A large solid wooden door opens up to the living and dining area, which leads into the outdoor terrace that overlooks the garden, swimming pool and the sea. The kitchen is open plan and fully equipped. It has been beautifully finished in white that looks its part in the Nikki Beach scheme of interiors. The maid's room is set towards the back with a side entrance leading to the lobby. \nAll the bedrooms are very spacious. The residents will find the floor to ceiling windows apt for beachfront living. They have access to a large balcony, bringing the outdoors in. The master bedroom has twin sinks, a large bath-tub and a shower area. There are adequate amount of wardrobes, as would be expected in a luxury development such as this.""]"
7,['Stunning 05 Type | Golf and Lake views | Rented'],"['The Links West Tower\n                              4.1\n/53 ReviewsDubai, The Views, The Links']",,['Apartment'],"['1,556 sqft\n                      /            145 sqm']",['2'],['3'],"['1,725,000  AED']","[""Furnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nCovered Parking\nKitchen Appliances\nPets Allowed\nPrivate Jacuzzi\nShared Gym\nShared Pool\nView of Water""]",,['Listed:5 months ago'],['Ready'],"[""DescriptionLarge 2 bedroom apartment in Links West Tower, with great views of Emirates Golf Course and the Greens. The property comes fully furnished and equipped.Property Features:1,556 sq ftHigher floor2 bedrooms - en suite2.5 bathroomsBalcony with golf course viewsFully fitted and equipped kitchenSurround sound systemLaundry roomStoragePoolGymSecurityChildren's play area\n\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0\xa0THE LINKS IS AN EXCEPTIONALLY DESIGNED TWIN 34-STOREY RESIDENCES THAT FEATURES STUNNING VIEWS ACROSS EMIRATES GOLF CLUB \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0\xa0Located within The Views in the heart of new Dubai, next to Emirates Golf Club and Emaar Business Park, The Links is a masterpiece in design, exemplary standards, and superlative finishes.A cherished home for golf-enthusiasts, The Links water view residences comprise studios and one bedroom apartments.\xa0Call Julian Roverato 34036 for further details.\nRERA ORN: 17196 Office phone no: +97145616900Primary email: info@obg.aeWebsite: www.obg.ae""]"
8,['GREAT VIEW FACING BURJ KHALIFA AND FOUNTAIN'],"['Burj RoyaleDubai, Downtown Dubai']",,['Apartment'],"['1,067 sqft\n                      /            99 sqm']",['2'],['3'],"['1,458,888  AED']",['Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nConcierge\nPrivate Garden\nPrivate Jacuzzi\nPrivate Pool\nShared Gym\nView of Water'],,['Listed:5 months ago'],['Off-plan'],"[""DescriptionD & B Properties are delighted to offer for sale this stunning 2 bedroom apartment located in Burj Royale, Downtown Dubai by Emaar.Burj Royale is the last residential tower with direct views of the Burj Khalifa and The Dubai Fountain, making it an unparalleled investment opportunity for the discerning investor.* Selling Price: AED 1,458,888* 2 bedroom with En-suite bathrooms and balcony* BUA: 1,067 Sq. Ft* Stellar views of Dubai Fountain* 5 mins from Dubai Opera* Amenities on level 1, Fully equipped gym, swimming pool, children\\'s play area * Observation Deck on 53rd floor* 5 minutes away from Dubai Mall,* Stunning view of Burj Khailifa* 5 mins away from Dubai's best attraction incl. the Dubai Fountain, Dubai Mall & Dubai Opera* Ready by 2022Call our expert Surayya today for more info or to organise a full project tour +971557161726 | 800 DANDB l www.dandbdubai.comD&B Properties is a leading real estate company in the Intl Off-Plan market incl London, Dubai & Abu Dhabi. We assist in every aspect of searching & securing residential off-plan property.""]"
9,['Large 2 Bedroom | Duplex Apartment | VOT'],"['Cluster BDubai, Jumeirah Heights']",,['Apartment'],"['2,125 sqft\n                      /            197 sqm']",['2'],['2'],"['1,950,000  AED']",[],,['Listed:5 months ago'],['Ready'],"['DescriptionTwo Bed Duplex apartment | Skyline view\n- Two Bedroom Duplex\n- Upgraded Study\n- 3 Bathrooms\n- Opposite pool & park\n- 2 Large sun terraces\n- 2,125 sq. ft.\n- High End Finish\n- Private Security\n- Parking space\n- Vacant on transfer\n- Agent: Jamal Tuzgani on +971563502693, RERA BRN No. 30457\nAllsopp & Allsopp real estate are proud to bring to market this upgraded 2 bedroom Duplex apartment, which is situated in the very sought after Jumeirah Heights development.&nbsp; &nbsp;\nThe condition of this spacious 2 bed Duplex Apartment is in immaculate condition throughout, this very light and bright home. Both the bedrooms are of a very good size and both are en-suite. Upstairs the landing has been converted into another room/study. The apartment also offers 2 large sun terraces which have views of the pool and park.\nProperty Reference: DUB195881\nFinance is available on this property through Allsopp & Allsopp partnership with Allsopp & Allsopp Mortgage Services.\nPlease call Jamal Tuzgani on +971563502693 for more information.']"
