,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,['Vacant | Standpoint-Downtown | Next to Opera House'],"['Standpoint Tower 2\n                              3.9\n/56 ReviewsDubai, Downtown Dubai, Standpoint Towers']",,['Apartment'],"['1,168 sqft\n                      /            109 sqm']",['2'],['2'],"['1,550,000  AED']",['Partly furnished\nBuilt in Wardrobes\nCentral A/C\nConcierge\nCovered Parking\nKitchen Appliances\nPets Allowed\nSecurity\nShared Gym\nShared Pool\nWalk-in Closet'],,['Listed:27 days ago'],['Ready'],"['DescriptionWell Maintained & Spacious 2 Bedroom with 2 Balconies\nRight Next to Dubai Opera House\n@ Standpoint - Downtown Boulevard - Burj Khalifa District\nWalking Distance to Dubai Mall Metro\nVacant & Ready to Move in \nWith Balconies from Living Room & Master Bed\nWith Covered Parking\nSemi Closed Kitchen With Full Kitchen Equipments\nWith Store/Laundry Room\nAmple Visitor Parkings \n**** Actual Photos\nEasy access to Shk.Zayed, Al Khail, Al-Ain Roads\nWith Community Facilities  :-\n   Swimming Pool , Kids Pool, Steam\n   Gym\n   Barbecue Area\n   Children Play Area\n   Various Restaurants, F&B Outlets\n   24/7 Security\nLocated on Mohammed Bin Rashid Boulevard, a bustling thoroughfare lined with retail outlets and vibrant cafes, the twin Standpoint towers are situated in close proximity to Burj Khalifa, the world’s tallest building.\nStandpoint provides residents easy access to the varied lifestyle offerings in Downtown Dubai, including The Dubai Mall and Souk Al Bahar, as well as the world-class hotels in the 500-acre neighbourhoods.\nStandpoint residences serve as ideal homes for trendsetters and professionals, who value living in one of the most dynamic destinations in the city.']"
1,['High End Finishing | Contemporary Style | Big Home'],"['Chaimaa AvenueDubai, Jumeirah Village Circle']",,['Apartment'],"['1,592 sqft\n                      /            148 sqm']",['2'],['3'],"['1,045,734  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nSecurity\nShared Gym\nShared Pool\nView of Landmark'],,['Listed:28 days ago'],['Off-plan'],"['DescriptionAzco Real Estate Brokers (LLC) is proud to offer you this astonishing and elegantly designed property located in the most sought-after residential community in Dubai, Jumeirah Village Circle.\nPROPERTY FEATURES \n■ 2 Bedroom Apartment\n■ 3 Bathrooms\n■ Balcony\n■ Huge Kitchen\n■ Built-in Wardrobes\n■ Exquisite Design\nAMENITIES\n■ Gymnasium\n■ Swimming Pool\n■ Covered Car Parking \n■ 24 Hour Security equipped with CCTV\n■ High Speed Elevators\n■ Convenient Waste Disposal in every floor\n■ Location: Chaimaa Avenue\nCONTACT US\n■ Mr. Sharoon Morris - Property Consultant - JVC SPECIALIST\nWHO WE ARE?\nAZCO Real Estate Brokers, LLC. is an award winning and culturally diverse brokerage that brings together a team of multilingual and highly qualified real estate brokers. AZCO utilizes extensive expertise of the local market and internationalism of real estate. At AZCO, we exercise a client centrode approach that helps us to deliver end-to-end property management and real estate solutions.\nThe company has massively expanded from its official inception in 2017 to a team of 30+ exceptionally talented real estate brokers and consultants. All the solutions rendered at AZCO are formulated with a result-oriented perspective, while our competent brokers are always on the lookout for ideal property investment opportunities.\nBuyers, Sellers, and Tenants can reach us anytime. Thank you for Choosing Azco Real Estate!\n                                                       Visit our website: www.azcorealestate.ae']"
2,['Upgraded Type A | Vacant | Largest 3 Bed | Emerald'],"['EmeraldDubai, Palm Jumeirah, Tiara Residences']",,['Apartment'],"['2,931 sqft\n                      /            272 sqm']",['3'],['4'],"['3,600,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nPets Allowed\nSecurity\nShared Gym\nShared Pool\nView of Landmark\nView of Water'],,['Listed:4 days ago'],['Ready'],"['DescriptionVacant on Transfer | New Kitchen | Immaculate condition\nAeonTrisl proudly offers this Upgraded 3 bedroom apartment with an efficient layout situated on the low floor of Tiara Emerald in Palm Jumeirah.\nThis apartment is spacious and beautifully finished throughout with quality finishes with built-up area 2932 sqft.\nKey Features:\n• Excellent condition having been well looked after.\n• There is a huge en-suite bathroom in the bedroom and large built-in wardrobes.\n• New Kitchen\n• The kitchen has an open plan and is fully fitted with branded appliances.\n• Includes guest bathroom and balcony with views of the Palm Jumeriah.\n• 2 allocated parking spots\nTiara residence is an excellent place to live. It has the biggest Gym on the whole Palm, a beautiful infinity pool and a huge stretch of private beach along with its own restaurant. The development is within close proximity to the Atlantis hotel and shoreline development which has a number of bars and restaurants which are very popular with the residents. This luxury property offers fantastic value for money and the apartment is a must-see.\n• Low floor Floor\n• Largest Apartment\n• 2,932 sq ft\n• Vacant\n• Beach, Gym and Pool Access\n• Resort Facilities exclusive for residents\n• Viewing Highly Recommended\nResidents can also use resort style facilities, which include an infinity pool, state of the art gym and Solis Restaurant. Club Vista Mare is also just a short walk away.\nFor any further inquires please feel free to contact:\nSalim (Palm Jumeirah and Dubai Marina Specialist)+971529023340']"
3,['Best layout | Best Price | Boulevard Central'],"['Boulevard Central Tower 1\n                              4.1\n/53 ReviewsDubai, Downtown Dubai, Boulevard Central Towers']",,['Apartment'],"['1,160 sqft\n                      /            108 sqm']",['2'],['3'],"['1,499,900  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nConcierge\nSecurity\nShared Gym\nShared Pool\nView of Landmark'],,['Listed:1 month ago'],['Ready'],"['DescriptionFidu Properties is proud to offer this 2 Bedroom apartment for Sale in Blvd. Central 1, Downtown\nProperty Features:\n• 2 Bedrooms\n• 2.5 Bathrooms\n• BUA: 1,160 sq. ft.\n• Unfurnished\n• Vacant\n• Boulevard View\n• 1 car parking\n• Built-in wardrobes\n• Fitted modular kitchen\n• Laundry and storage room\n• Mid-Floor\nDescription:\nBoulevard Central Tower 1 is a 22 storey-building which is directly located on the Boulevard, Downtown Dubai which is the most after-sought destination in Dubai because of the tallest tower and the largest shopping mall in the world. It was designed through the collaboration of both International and Local designers with a diverse range of food and beverage or entertainment options.There are hundreds of apartments ranging from studios, one, two and three bedroom units. \nFIDU Properties is one of the most innovative and leading real estate in Dubai we provide our clients a wide range of services, providing relevant and reliable information for residential, commercial and off plan properties\nPlease call GURU at +971525999999 today for your private viewing of this outstanding property.']"
4,['2 Bedroom | Vacant | Low Floor | Unused'],"['Burj Khalifa\n                              4.1\n/515 ReviewsDubai, Downtown Dubai, Burj Khalifa Area']",,['Apartment'],"['1,546 sqft\n                      /            144 sqm']",['2'],['2'],"['2,750,000  AED']",[],,['Listed:1 month ago'],['Ready'],"['Description2 Bedroom Vacant On A Low Floor Unused\n- 2 Bedrooms\n- 2.5 Bathrooms\n- Vacant\n- Unused\n- 1,546 sq. ft\n- Partial Fountain Views\n- Low Floor (zone 2)\n- 2 Parking Space\n- Property Reference: DUB690606\n- Agent: Danny Moran on +971509236055; RERA BRN No.: 43092\nAllsopp and Allsopp bring you this vacant never used before two bedroom apartment. The unit is in zone 2 so easy access, the unit also has partial fountain views. if interested to view please get in touch viewings at any time.\nProperty Reference: DUB690606\nAgent: Danny Moran on +971509236055; RERA BRN No.: 43092\nFinance is available on this property through Allsopp & Allsopp Mortgage Services.\nFor further details or to arrange a viewing appointment please contact our Head Office on +9714294444, alternatively visit our website www.allsoppandallsopp.com where you will find an extensive selection of properties available both for sale and for rent.\nPlease call Danny Moran on +971509236055 for more information or to arrange a viewing.']"
5,"['V.O.T | 2BR Villa | Biggest Plot 8,400 Sq Ft | JVC']","['District 16Dubai, Jumeirah Village Circle']",,['Villa'],"['8,400 sqft\n                      /            780 sqm']",['2 + Maid'],['3'],"['2,100,000  AED']","[""Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nChildren's Play Area\nMaids Room\nPets Allowed\nPrivate Garden""]",,['Listed:28 days ago'],['Ready'],"[""DescriptionIntroduced to the market by Edwards and Towers Real Estate: this huge two bedrooms standalone villa is for sale\xa0in District 16 Jumeirah Village circle.- Extendable to 5 bedrooms- Standalone villa- Two Bedrooms- Open plan- Laundry space- Near to park- Maid's room- Two Dedicated Parking- Huge Green Lawn- Fantastic Facilities- Plot:\xa08,400 SqFt- BUA: 2,690 SqFt- Mediterranean\xa0Type- Equipped Kitchen.Upon entering this amazing villa you are welcomed by an outstanding and spacious living area with dining area with open plan kitchen and the living area opens into a huge green landscaped garden.The villa is on a generous plot of\xa08,400 sq ft and has been kept immaculately with ensuite bathrooms and walk-in showersVilla is offered vacant on transfer and viewings are highly recommended to appreciate the property.Company name: Edwards & TowersRERA ORN: 193Address: 1903 Marina Plaza, Dubai Marina, PO 51785Office phone no: +97143995787Office fax no: +97143995785info@edwardsandtowers.comwww.edwardsandtowers.com""]"
6,['Marvellous villa with European design for sale'],"['Al Mwaihat 3Ajman, Al Mwaihat']",,['Villa'],"['5,000 sqft\n                      /            465 sqm']",['5 + Maid'],['7'],"['1,800,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCovered Parking\nKitchen Appliances\nMaid Service\nMaids Room\nPets Allowed\nSecurity\nStudy'],,[],[],"['DescriptionMarvellous villa with European design for sale in Ajman\n=======================================\nVilla in Al Mowaihat 1\nWith an area of \u200b\u200b5000 feet\nClose to main roads\nClose to major shopping malls, restaurants and other services\n==================================\nThe villa consists of two floors\n5 - Master bedrooms\n1 - Great Council\n1 - spacious board with private bathroom and separate entrance\n1 - Modern fully equipped main kitchen\n1 - Private room for maid\n8 - luxurious bathrooms decorated with elegant decorations\n1 - Balcony\n1 - Wide courtyard\n1 - Parking Cars\n***************************************\nFreehold for all nationalities\nNo down payment\nReady to finish all banking procedures\nMonthly deduction starting from AED 5000\n******************************************\nSama Al Khaleej Real Estate has enough experience in the UAE real estate market to be able to help you to make the right choice of your dream property. \nContact us at any time. We are at your disposal at any time']"
7,['Upgraded 2 bed | Greenery view | Ready to move-in'],"['Sadaf 6\n                              3.7\n/55 ReviewsDubai, Jumeirah Beach Residence, Sadaf']",,['Apartment'],"['1,426 sqft\n                      /            132 sqm']",['2'],['3'],"['1,299,999  AED']",['Unfurnished\nBalcony\nCentral A/C\nCovered Parking\nWalk-in Closet'],,['Listed:27 days ago'],[],"['DescriptionFidu Properties is proud to offer This two bedroom apartment located in the popular Sadaf sector of JBR is available for Sale.\nThis 2 Bedroom unit has a large living/dining area with an attached balcony, ideal for entertaining family and friends.\nJumeirah Beach Residence has everything you are looking for: unparalleled facilities and amenities, picturesque views of the area and the Persian Gulf, terrific landscaped gardens, superb recreational activities, and stunning walkways and cycling paths are just some of the best that JBR can offer. \nFeatures and Amenities: \n• Located within Dubai’s prime beach resort district\n• Community swimming pools\n• Landscaped plazas and courtyards\n• Full on-sight services including Nurseries, Medical Centers, Spas, and Prayer Rooms\n• 24-Hour security\n• Covered parking\nWe’d love to assist you in finding your ideal home here in Dubai, so call today and arrange your viewing.\nFIDU Properties is one of the most innovative and leading real estate in Dubai we provide our clients a wide range of services, providing relevant and reliable information for residential, commercial and off plan properties\nYou can contact us at +971525999999 for any enquiry.']"
8,['Type F  Villa | Landscaped Garden | Vacant'],"['Mira Oasis 1Dubai, Reem, Mira Oasis']",,['Villa'],"['2,975 sqft\n                      /            276 sqm']",['4 + Maid'],['4'],"['1,799,000  AED']","[""Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nCovered Parking\nMaids Room\nPets Allowed\nShared Pool\nStudy""]",,['Listed:27 days ago'],['Ready'],"[""DescriptionEngel & Voelkers is honored to present this amazing and brand new 4-bedroom townhouse for sale in Mira Oasis. It has 2 spacious master bedrooms, two bedrooms with a shared bathroom and a study room on the ground floor.Property Details:4 Bedrooms4 BathroomsStudy roomMaid's roomFitted wardrobesLandscapedCovered parking for 2 carsF-Type2,975 sq.ft.Key's in handProject Amenities:Basketball courtsSwimming PoolTennis courtsBBQ AreaCycling TrackMira Oasis offers a choice of 411 spacious three to four-bedroom contemporary cluster townhouses and terrace houses within a secure gated community. It offers all conveniences for his residents including schools for children, retail centers, parks, children playing areas. It is the perfect haven of peace and entertainment for all residents. Mira Oasis offers the ultimate family lifestyle in a natural setting.Engel & Voelkers is one of the worlds leading service companies specializing in the brokerage of residential and commercial properties, yachts and aviation, with 800 offices in over 30 countries.Contact Engel & Voelkers today or visit\xa0www.engelvoelkers.com/dubai\xa0for further details""]"
9,['Res land for sale in Al Shawamekh 12'],['Al ShawamekhAbu Dhabi'],,['Land'],"['12,000 sqft\n                      /            1,115 sqm']",[],[],"['2,175,000  AED']",[],,[],[],"['Description100*120""Al shawamkh city is a major residential development area located on the mainland it makes it convenient for those commuting to Al Ain or Dubai and central Abu Dhabi is also easily reachable within a 30 minutes’ drive. It is intended to relieve the crowding and provide new housing and a fresh city for families.\n""\t\t\t\n""Al Mamzar Real Estate is an Emirati real estate corporation reliable with a track record, since 2004 to become a leading company in United Arab Emirates in the real estate industry.Managed & supervised by a multi culture professional expert\'s lead by an elite executives, with a mission statement to establish solid business relationship based on principles of win win partnership.\nFor the past 14 years, Al Mamzar Real Estate Brokerage has been developing and managing real estate projects and concepts for various sectors including individuals, investors, developers, companies and real estate agencies to ensure maximum benefit in reaching their decisions and results.\nAl Mamzar Real Estate  – Branch 1\nLocation: Al Jazira Sports Club, Skybox 31, 3rd floor, room 13 & 14\nTelephone #: +97124447999\nFax #: +97124447749\nToll Free #: 800 MMZR 6697\nVisit our website at: http://www.mmzr.ae""']"
