,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,['Private Garden | Excellent condition | Vacant'],"['Reehan 5Dubai, Old Town, Reehan']",,['Apartment'],['986 sqft\n                      /            92 sqm'],['1'],['1'],"['1,700,000  AED']","[""Unfurnished\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nCovered Parking\nKitchen Appliances\nPrivate Garden\nShared Pool""]",,['Listed:8 days ago'],['Ready'],"['DescriptionWe are pleased to offer this amazing ground floor 1 bedroom apartment that is very rare within the old town district. This apartment offers a large interior layout with a huge private garden boasting an area of over 1,200 Sq,ft. The apartment is in excellent condition, painted and maintained. It is vacant and ready to move in.\xa01 bedroom Apartment\xa0Ground floor unit\xa01.5 bathrooms\xa0986 sq, Ft built up area1,300 Sq. Ft Private garden\xa0Well maintained\xa0Vacant\xa0Fully fitted kitchenCommunity viewFull of light\xa0\nThe apartment is located in Reehan 5, close to the swimming pool.\xa0Please call Adil A Ismail on\xa0 \xa0 \xa0\xa0+971551217917 \xa0to schedule a viewing of this property and get yourself a great deal on a luxury waterfront property!\xa0+971551217917']"
1,['Handover Q4 2020 | 3 Bedroom Townhouse | Type RMM'],"['MimosaDubai, Akoya']",,['Villa'],"['1,680 sqft\n                      /            156 sqm']",['3'],['3'],"['850,000  AED']","[""Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nCovered Parking\nNetworked\nPets Allowed\nPrivate Garden\nShared Gym\nShared Pool\nShared Spa\nWalk-in Closet""]",,['Listed:2 months ago'],['Off-plan'],"['DescriptionElement One is pleased to offer this lovely property in Akoya Oxygen for sale, Community Being Mimosa\nPerfect Investment opportunity for anyone in this market.\n* Handover in Q4 - 2020\n* Built Up 1680 sqft\n* Plot 1208 sqft\n* Middle Unit on a good location\n* Payment terms - 75% already paid to developer and remaining 25% to be paid\n* Re sale Price mentioned in the advertisement\n* Selling Price : 900,000/-\nIf you would be interested please contact Hitesh Dutta sms / whats app in case i miss your call\nI would explain you the break down of payments to be made\nAkoya Mimosa in Dubai is a new housing villa thats arriving in. This project is by Damac Properties. The famous and multi various real estate organization who holds a very strong existence in the market since quite a long time now. Name of this project was produced from a simple idea of providing you the Unity of Serenity & Pleasure and hence it was named as Akoya Mimosa. There are 1 block out here to assist maximum citizens and yet preventing the market in a single villa. \nThese villa stands Ground + 1 Floors and comprises of 3 BHK residences which ranges from 1696 Sq.ft To 1721 Sq.ft in size. This property is currently under structure with a good speed and yet no bargain on high quality part.\nCopper Wiring Concealed\nPlumbing & Other Fittings Concealed\nFrench Style Windows.']"
2,['3 Beds High Floor | Mid Unit | Burj Khalifa View'],"['The Address Sky View Tower 1Dubai, Downtown Dubai, The Address Sky View Towers']",,['Apartment'],"['2,024 sqft\n                      /            188 sqm']",['3 + Maid'],['4'],"['5,500,000  AED']",['Furnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nConcierge\nCovered Parking\nKitchen Appliances\nMaid Service\nMaids Room\nSecurity\nShared Gym\nShared Pool\nShared Spa\nView of Landmark\nWalk-in Closet'],,['Listed:3 months ago'],[],"[""Description3 bedrooms with maid's Room ,High floor , middle unit and direct view to the Burj Khalifa .\nAll rooms have full Burj Khalifa view.\nThe towers will be linked by a three-level Sky Bridge at floor 51, offering 360-degree vistas of Downtown Dubai and panoramic views of the Gulf. It includes an open leisure deck with pool; recreational, restaurant and bar facilities; a public viewing deck; a fully glazed cantilevered Sky walk accessed from Tower Two via dedicated panoramic shuttle elevators; and luxury duplex apartment units. Find out how the Sky Bridge was lifted into place.\nThe development also has a three-level basement car park.The towers will be linked directly to the Dubai Metro and The Dubai Mall via an air-conditioned traveler.\nAmenities: \nBasketball Court\nBBQ Area\nGolf\nGym\nRestaurants\n24-hour Front Desk \n24-hour Security Bar \nBuilt-in white goods Business Center \nCCTV Cameras \nChildren's Playroom / Play area Children's pool Concierge Conference Facilities Gym / Health Club High-speed elevator High-end Lobby Jacuzzi Key card security access Meeting facilities Multi-purpose room On-site Maintenance Pool Bar Restaurants Sauna Spa Swimming Pool Valet Parking Iconic architecture.\nClose to metro station and right along Sheikh Zayed Road.\nUnique design will have distinguishing features such as its infiniti pool and viewing deck.\nWalking distance to all major office buildings in the Downtown district (Emaar Square, Standard Chartered Building and Boulevard Plaza).\nCompany name: Prestige Real Estate\nRERA ORN:1981\nBRN:35543 Leila\nAddress: Office no. 1603, Marina Plaza, Dubai Marina.\nOffice phone no: +971508523945\nPrimary email: hello@prestigedubai.com\nCompany Profile: Prestige Real Estate is a family-owned brokerage which has been an established provider of residential and commercial properties in the UAE since 2006.""]"
3,['Motivated | 3 Bed Plus Maids | Vacant Feb'],"['West ClusterDubai, Jumeirah Heights, Loft Cluster']",,['Duplex'],"['2,370 sqft\n                      /            220 sqm']",['3'],['4'],"['1,700,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nConcierge\nCovered Parking\nSecurity\nShared Gym\nShared Pool'],,['Listed:1 month ago'],['Ready'],"['Description- Vacant Feb 2020\n- 3 bed with En-Suite\n- Maids\n- 2,370 sq.ft\n- 2 x Parking Spaces\n- Community Pool\n- Corner Apartment\n- Call Samuel on +971569599538\nhaus & haus is pleased to offer the well located 3 bedroom plus maids, duplex apartment in Jumeirah Heights.\nThe ground floor unit benefits from 3 x en-suite bedrooms and an open plan living area. The apartment is currently tenanted however will be vacant in February 2020.\nCall Samuel (BRN: 30648) on +971569599538 for more information, to arrange a viewing or to make an offer.\nFinance is available on this property through haus & haus partners. Please speak to us for more information.\nFor further details or to arrange viewings, please contact our Head Office on +97143025800, alternatively visit our website www.hausandhaus.com where you will find our full selection of properties available both for sale and rent.']"
4,['Free Hold |8 Years payment plan| No down payment'],"['Orient Tower 1Ajman, Al Bustan, Orient Towers']",,['Apartment'],"['1,640 sqft\n                      /            152 sqm']",['2'],['2'],"['730,000  AED']","[""Unfurnished\nBalcony\nCentral A/C\nChildren's Play Area\nChildren's Pool\nCovered Parking\nLobby in Building\nNetworked\nPets Allowed\nSecurity\nShared Gym\nShared Pool\nShared Spa\nView of Water""]",,[],['Ready'],"['DescriptionApartment details:\n2 BHK (2 spacious rooms & hall)\n1.5 Bathroom\nSpacious kitchen\nNice view\nA variety of Studios, One, Two bedroom with panoramic sea view apartments available\nStrategically located close to Sea, Ajman City center and Free Zone\nProject Description\nOrient Tower free hold and ready to move in\nBeautiful Elevation\nOrient Tower has contemporary design clubbed with all the needs of a modern lifestyle. Orient towers are the combination of residential, shopping and leisure facilities within a single development.\nOrient Tower is a freehold project located at a prime location in front of Ajman Free Zone, hallmark of Ajman business and is strategically located near to the Ajman Corniche.\nThis offers a very good opportunity for investment at a reasonable price.\nLocation\n• Ideally located in front of Free Zone and Ajman port the commercial hub of Ajman.\n• Close to Ajman Corniche & 3 km Jogging track \n• Close to City center and major Malls of Ajman\n• Close to most of Ajman Govt. Offices\n• Close to 5* Hotels\n• Fish Market\n• Proximity to Family park\n• Close to educational institutions\nAmenities\nBoasting exclusive facilities and amenities including\n• Huge Mall within the development\n• Centrally air conditioned\n• High speed elevators and dedicated cargo elevator for each building\n• Covered Parking \n• 24 hours security\n• CCTV\n• Gymnasium.\n• Steam and Sauna.\n• Swimming Pool.\n• Kids Play Area & Nursery.\nPayment Plan\n8 Years Easy Payment Plan']"
5,['4 Years Post Handover Plan | 100% DLD Waiver | 2BR'],"['Jumeirah Living Marina GateDubai, Dubai Marina, Marina Gate']",,['Apartment'],"['1,520 sqft\n                      /            141 sqm']",['2'],['3'],"['3,475,000  AED']","[""Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nChildren's Pool\nConcierge\nCovered Parking\nKitchen Appliances\nLobby in Building\nMaid Service\nNetworked\nPets Allowed\nSecurity\nShared Gym\nShared Pool\nShared Spa\nView of Landmark\nView of Water""]",,['Listed:more than 6 months ago'],['Off-plan'],"['DescriptionJUMEIRAH LIVING MARINA GATE\n100% Registration Fee Waiver \n4 Years Post Completion Payment Plan \nCompletion in Q2 2020\nOnsite Show Apartment \nJumeirah™ comes to the Marina. Enjoy the conveniences and lifestyle services  offered by Jumeirah Group in the comfort of your own home\nUnrivaled location in Dubai Marina\nStunning waterfront views\nDirect access to the Marina Walk\nConveniently located serene resident’s lounge\nState-of-the-art gymnasium with the latest fitness equipment and a relaxing sauna\nStunning temperature-controlled infinity pool manned by trained attendants\nLively children’s pool with play area\nElegantly appointed, separate lobbies and elevator banks for the serviced and branded residences\nA dedicated guest relations team at your disposal including an onsite residential manager, concierge, security, housekeeping and valet services\nComplimentary membership to Jumeirah Sirius\nEnrollment to Isme  Elite by Jumeirahᵀᴹ  membership']"
6,['4 Years Post Handover Plan | 100% DLD Waiver | 1BR'],"['Jumeirah Living Marina GateDubai, Dubai Marina, Marina Gate']",,['Apartment'],['978 sqft\n                      /            91 sqm'],['1'],['2'],"['2,312,000  AED']","[""Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nChildren's Pool\nConcierge\nCovered Parking\nKitchen Appliances\nLobby in Building\nMaid Service\nNetworked\nPets Allowed\nSecurity\nShared Gym\nShared Pool\nShared Spa\nView of Landmark\nView of Water\nWalk-in Closet""]",,['Listed:6 months ago'],['Off-plan'],"[""DescriptionPANORAMIC VIEWS\n-Just 10% Booking Deposit\n-100% Waiver for Registration Charges \n-Project handover in Q2 2020\nNowhere captures the inspiring oceanic views quiet like Dubai Marina. Towering skyscrapers overlook calm, blue waters and whichever level you gaze out, Jumeirah Living Marina Gate brings the panoramic waterfront spectacle to life from inside one of the area's most impressive new landmarks.\nUnrivaled location in Dubai Marina\nStunning waterfront views\nDirect access to the Marina Walk\nConveniently located serene resident’s lounge\nState-of-the-art gymnasium with the latest fitness equipment and a relaxing sauna\nStunning temperature-controlled infinity pool manned by trained attendants\nLively children’s pool with play area\nElegantly appointed, separate lobbies and elevator banks for the serviced and branded residences\nA dedicated guest relations team at your disposal including an onsite residential manager, concierge, security, housekeeping and valet services\nComplimentary membership to Jumeirah Sirius\nEnrollment to isme  Elite by Jumeirahᵀᴹ  membership""]"
7,['Two Bedroom EMPTY for sale In Majestic Tower.'],"['Majestic Tower C3Ajman, Emirates City']",,['Apartment'],"['1,245 sqft\n                      /            116 sqm']",['2'],['2'],"['199,999  AED']",['Unfurnished\nBalcony\nCentral A/C\nCovered Parking\nSecurity'],,[],[],"['DescriptionNeat and clean empty apartment for sale.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       \nMajestic Tower is one of the freehold projects in Emirates city, Ajman to create a peaceful and effective place to live in. Designed to be the latest commercial and residential hub in the Emirate of Ajman, Emirates City is strategically located on the arterial Emirates road, providing quick access to other emirates of UAE. The Dubai International Airport is a short 20-minute drive away.\nFor More Details Feel Free To Contact:\nSaad Khalid+971552729115']"
8,['Penthouse Full sea view on Palm Jumeirah'],"['Kempinski Palm ResidenceDubai, Palm Jumeirah, The Crescent']",,['Penthouse'],"['4,200 sqft\n                      /            390 sqm']",['4 + Maid'],['4'],"['6,000,000  AED']",['Furnished\nBuilt in Wardrobes\nConcierge\nCovered Parking\nKitchen Appliances\nMaids Room\nPrivate Jacuzzi\nSecurity\nShared Gym\nShared Spa\nView of Water\nWalk-in Closet'],,['Listed:more than 6 months ago'],['Ready'],"[""DescriptionStep into the Penthouse of your dreams. This beautifully furnished, one-of-a-kind four-bedroom apartment located in The Kempinski Residences on the Palm Jumeirah. Revel in the decadence of its interiors, including the highest standard import-quality Italian furnishings by Francesco Molon and high-grade fittings that span the whole apartment. The warm neutral tones used in the interior designing are pleasing to the eye and gives the home an inviting feel. Relax and unwind in your own private jacuzzi and entertain guests on your own terrace spanning the entire Penthouse whilst absorbing the stunning calming sunset views of the Arabian Gulf.        \nThe Kempinski Hotel and Residence has seven floors of classic architecture, surmounted by a Palladian dome and in a prime waterfront location. The resort offers endless amenities for children and adults alike and has various restaurants to suit everyone's culinary needs. Property owners can enjoy the enviable personalised offerings of living.""]"
9,['FULL FOUNTAIN VIEW | HIGH FLOOR | TYPE A'],"['Burj Khalifa\n                              4.1\n/515 ReviewsDubai, Downtown Dubai, Burj Khalifa Area']",,['Apartment'],"['1,546 sqft\n                      /            144 sqm']",['2 + Maid'],['3'],"['3,200,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nConcierge\nCovered Parking\nKitchen Appliances\nMaids Room\nSecurity\nShared Gym\nWalk-in Closet'],,['Listed:more than 6 months ago'],[],"[""DescriptionRealty Force Real Estate is pleased to offer this 2 bed located in Burj Khalifa\nProperty Features:\n* 2 Bedroom with En-suite \n* Type A\n* BUA : 1546 sq.ft\n* Higher Floor\n* Full Fountain view\n* 2 Parking lots\n* Vacant on transfer\n* Asking Price AED 3,200,000/-\nBROKERS EXCUSE.\nPlease talk to us once before making a final decision. \nAll our ads are genuine after confirming with Sellers\nAmenities\n- Gym\n- Health Club\n- Temperature Controlled Swimming Pool\n- Concierge\n- Daily house keeping\n- Residents' lounge\n- Library\n- one observation deck\n- one cigar club\nComprising of a fully equipped kitchen, a good size living and dining area, a guest bathroom, walk-in closet and a bedroom with bathroom en-suite. Burj Khalifa radiates out in a series of ellipses from the sky breaking tower encompassing residential, commercial, hotel, entertainment, and the world largest shopping mall. \nRealty Force Real Estate Brokers\nRERA ORN: 1038\nMobile: +971554802323""]"
