,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,"['Exclusive, Priced to Sell,Immaculate, Marina, Sea']","['Bay Central West\n                              3.9\n/516 ReviewsDubai, Dubai Marina, Bay Central']",,['Apartment'],['445 sqft\n                      /            41 sqm'],['studio'],['1'],"['590,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nKitchen Appliances\nPets Allowed\nShared Gym\nShared Pool\nView of Water'],,['Listed:7 days ago'],['Ready'],"['DescriptionExclusive, Best Priced Studio in Bay Central West tower. Exclusive-Links are proud to present this Studio apartment on a high floor with pool and partial marina views rented for 51,000AED to Sept 2020.\nThe property boasts an open plan, lounge and kitchen with a balcony over looking the pool and marina located on a high floor.\n\tBest Priced Studio\n\tWest Tower\n\tHigh Floor\n\tRented 51,000AED\n\tPartial Marina Views\nCall Donna today to schedule you an appointment +971502617566\nDrawing inspiration from other waterfront developments in the world most high-profile cities, Dubai Marina has gone a step further to truly create a city within a city – the new heartbeat of Dubai.\nThe 11-km promenade is the highpoint of the marina lifestyle and features fine dining restaurants, coffee shops, retail outlets, supermarket and a wide selection of recognised Hotel chains.\nThis 50 million square foot development house luxury residential and leisure facilities covering over 200 acres of land covering 10 districts.\nLocated on the Marina waters with unhindered views that extend across the marina all the way to the sea, there is a wide selection of luxury studio to 4 bedroom apartments and penthouses. There are also unique water and sky villas and marina homes for family living within this sought after and popular destination.\nContributing to this luxurious living is a shopping mall, day care centres and fitness clubs, waterside promenade, parks and boat berthing facilities.\nDubai Marina is unlike any other place in Dubai, the Middle East and boasts to be the largest man-made marina development in the World.\nEverything you desire is right here and a home in Dubai Marina promises a lifestyle that is enjoyed by those who set uncompromising standards.\nWith the improvements to the surrounding infrastructure, Dubai Marina is easily accessible to and from Sheikh Zayed Road.\nCome and meet the team at our Marina Gate shop located in Dubai Marina, Marina Gate Tower.']"
1,['Brand New | Fantastic Layout | Best Layout'],"['Chaimaa AvenueDubai, Jumeirah Village Circle']",,['Apartment'],['690 sqft\n                      /            64 sqm'],['1'],['2'],"['630,496  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nSecurity\nShared Gym\nShared Pool\nView of Landmark'],,['Listed:28 days ago'],['Off-plan'],"['DescriptionAzco Real Estate Brokers (LLC) is proud to offer you this astonishing and elegantly designed property located in the most sought-after residential community in Dubai, Jumeirah Village Circle.\nPROPERTY FEATURES \n■ 1 Bedroom Apartment\n■ 2 Bathrooms\n■ Balcony\n■ Huge Kitchen\n■ Built-in Wardrobes\n■ Exquisite Design\nAMENITIES\n■ Gymnasium\n■ Swimming Pool\n■ Covered Car Parking \n■ 24 Hour Security equipped with CCTV\n■ High Speed Elevators\n■ Convenient Waste Disposal in every floor\n■ Location: Chaimaa Avenue\nCONTACT US\n■ Mr. Josef Merchant - Property Consultant - JVC SPECIALIST\nWHO WE ARE?\nAZCO Real Estate Brokers, LLC. is an award winning and culturally diverse brokerage that brings together a team of multilingual and highly qualified real estate brokers. AZCO utilizes extensive expertise of the local market and internationalism of real estate. At AZCO, we exercise a client centrode approach that helps us to deliver end-to-end property management and real estate solutions.\nThe company has massively expanded from its official inception in 2017 to a team of 30+ exceptionally talented real estate brokers and consultants. All the solutions rendered at AZCO are formulated with a result-oriented perspective, while our competent brokers are always on the lookout for ideal property investment opportunities.\nBuyers, Sellers, and Tenants can reach us anytime. Thank you for Choosing Azco Real Estate!\n                                                       Visit our website: www.azcorealestate.ae']"
2,['Villa for sale at a very special price in Jasmine'],"['Al Yasmeen 1Ajman, Al Yasmeen']",,['Villa'],"['2,500 sqft\n                      /            232 sqm']",['4 + Maid'],['6'],"['1,150,000  AED']",['Unfurnished\nBalcony\nMaids Room\nPets Allowed'],,[],['Ready'],"['DescriptionVilla for sale freehold for all nationalities, excellent location, ""Jasmine"" in Ajman on the main street\n Close to all services and close to a mosque directly minutes from Dubai\n It consists of two floors, ground floor, ""master room, bathroom sink, hall, washroom, maid room, kitchen, monsters.""\n And the first floor ""4 master rooms, lounge, preparation kitchen""\n The villa is a very classy personal finishing only for those with good taste with a stone façade\n And an outside car canopy\n The land area is ""2500"" feet and the construction area is ""2700"" feet\n A ""150 million"" thousand dirhams are required to negotiate with the owner directly with the provision of all possible banking facilities\n And less down payment down payment\n And the lowest interest rate\n The longest repayment period\n And provide all after-sales services in the water and electricity delivery procedures\n For inspection and inquiries: +971502524178/+971507771614']"
3,['4 Middle | Near Pool | Private Location'],"['Springs 3Dubai, The Springs']",,['Villa'],"['1,647 sqft\n                      /            153 sqm']",['2'],['2'],"['1,275,000  AED']",['Unfurnished\nCovered Parking\nStudy'],,['Listed:6 days ago'],['Ready'],"['DescriptionEspace are pleased to offer a new 4M to the market. The villa offers a BUA of 1647 sqft over two floors. The first floor offers a spacious living area, open plan kitchen, guest bathroom, study room, storage and double car port. The second floor offers two master bedrooms both complete with built in storage, ensuite and balcony. The garden is a good size in a quiet and private setting. The property is also positioned within walk-in distance if the pool and park and the community center offering all your local amenities including supermarket, fitness first gym and plenty of restaurants. This property will be vacant from the end of March. \n-Type 4M\n-2 Bedrooms\n-Study\n-BUA: Approx. 1647 sqft\n-Plot: Approx. 1837 sqft\n-Single row\n-Near local amenities\n-Close to community center\n-Tenanted\nFinance is available on this property through Espace Real Estate.\nOffice location: Unit 2702 and 2703 Marina Plaza, Dubai Marina, Dubai UAE.\nTel. No.: +97143069999\nRERA No.: 35535; ORN: 936\nThis property is managed by Espace Real Estate Broker.']"
4,['5 BR Maple 1- Ready to move in - Call now'],"['Maple 1Dubai, Dubai Hills Estate, Maple at Dubai Hills Estate']",,['Townhouse'],"['2,700 sqft\n                      /            251 sqm']",['5'],['5'],"['2,300,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nMaid Service\nPets Allowed\nSecurity\nShared Gym\nShared Pool\nWalk-in Closet'],,['Listed:5 days ago'],['Off-plan'],"['Description3,4,5 Bedrooms available in stock. Call now for more availability \nClemson Porter Properties is excited to offer this four bedroom townhouse located in new unique community - Maple in Dubai Hills Estate; which designed along an integrated network of lush green corridors.\nProperty Features:\n* Resale unit\n* 5 bedroom townhouse\n* Covered parking\n* Elegant floors laid out throughout the home\n* Large windows create bright and uplifting spaces\n* Elegant granite counter-tops enhance the skillfully designed kitchen\n* Spacious bedrooms with built-in wardrobes                   \n* Excellent location between Sheikh Mohammed Bin Zayed Road & Al Khail Road\nThe homes have been planned along the network of green corridors, connecting the districts and providing shaded pathways, cycling and jogging tracks, exercise courses and community playgrounds. The lush landscaping promotes healthier communities and social interaction, while offering easy access to all of the developments’ amenities.']"
5,['Type 2E | Landscaped Garden | Single Row'],"['Mira 5Dubai, Reem, Mira']",,['Villa'],"['2,524 sqft\n                      /            234 sqm']",['3'],['3'],"['2,180,000  AED']",[],,['Listed:1 month ago'],['Ready'],"['DescriptionType 2E | Landscaped Garden | Single Row\n- Type 2E\n- End Unit\n- Single Row\n- BBQ Area\n- Water Feature\n- Landscaped Garden\n- Bua: 2,524 Sq. Ft.\n- Plot: 3,413 Sq. Ft.\n- Vacant On Transfer\n- 3 Bedrooms\n- Maid’s Room\n- Study Room\n- Agent: Rachel Stephens on +971544473078, RERA BRN No. 36745\nThis villa is situated in the beautiful community of Mira. The current owners have upgraded this villa to a very high standard which will appeal to all buyers. The villa comprises of kitchen, guest bathroom, study/ fourth bedroom and maids to the ground floor. The first floor then has three bedrooms all laid with wooden flooring throughout. The master has its own en-suite with the other two sharing. To the front of the villa is a garage with enough parking for two cars and to the rear the garden is beautifully landscaped with patio area, BBQ area, pergola and water feature.\nFinance is available on this property through Allsopp & Allsopp Mortgage Services.\nPlease call Rachel Stephens on +971544473078 for more information.']"
6,['Townhouses in Most Awaited Community By Emaar'],"['EdenDubai, The Valley']",,['Townhouse'],"['1,968 sqft\n                      /            183 sqm']",['3'],['3'],"['1,168,888  AED']","[""Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nChildren's Pool\nCovered Parking\nSecurity\nShared Gym\nShared Pool""]",,['Listed:1 month ago'],['Off-plan'],"[""DescriptionThe Valley is envisioned as a new quaint town. It is comprised of a network of residential neighbourhoods through tributaries of lush greenery, forging a network of green open spaces and best-in-class community amenities that have never before been seen in the region. The design concept stems from the desire to establish a strong sense of community family living, equipped with retail, entertainment, recreational, educational and health facilities. This makes The Valley the perfect place for residents and their loved ones to power their dreams, becoming the next generation of UAE’s innovators and change-makers.\nThe Valley is strategically located on Dubai-Al Ain Road, a major thoroughfare connecting two of the UAE's most iconic Emirates. The duality of being away from the busyness of Dubai, while still being well-connected to the city, makes THE VALLEY the UAE's most accessible family town.\nUSPs:\nLuxurious 3&4 Bedroom Townhouses.\n70/30 Payment Plan in 30 Months Installment.\n20 Mins Drive to Downtown Dubai.\nBook a Unit with 58,400 (5% Down Payment).""]"
7,['Exclusive | 1 Bed |  Marina Skyline Views'],"['Saba Tower 2\n                              4.1\n/510 ReviewsDubai, Jumeirah Lake Towers, Saba Towers']",,['Apartment'],['706 sqft\n                      /            66 sqm'],['1'],['2'],"['650,000  AED']",[],,['Listed:1 month ago'],['Ready'],"['DescriptionOne Bedroom Apartment l Currently Rented For AED 60,000\n- 1 Bedroom\n- 706 Approx Sq.ft\n- SZR & Marina Skyline Views\n- Well Maintained\n- Mid Floor No Balcony\n- Close To Metro\n- One Parking Space\n- Cluster Q\n- Reference No: DUB197892\n- Agent: Leon Wright on +971506964078\n- RERA BRN No.: 41511\nThe property comprises of entrance hall, semi enclosed kitchen, large living/dining room, master bedroom with fitted wardrobes and en-suite bathroom, also has a quest washroom upon entry.\nSold with one parking space, there is also a potential for it to be vacant on transfer.\nThe apartment shares view over Sheikh Zayed Road and Dubai Marina Mall.\nProperty Reference: DUB197892\nFinance is available on this property through Allsopp & Allsopp Mortgage Services.\nFor further details or to arrange a viewing appointment please contact our Head Office on +9714294444, alternatively visit our website www.allsoppandallsopp.com.\nPlease call Leon Wright on +971506964078 for more information or to arrange a viewing.']"
8,['Good Price! Vacant Soon | Studio with Facilities'],"['Hydra Avenue Towers\n                              3.3\n/55 ReviewsAbu Dhabi, Al Reem Island, City Of Lights']",,['Apartment'],['556 sqft\n                      /            52 sqm'],['studio'],['1'],"['490,000  AED']","[""Unfurnished\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nChildren's Pool\nConcierge\nCovered Parking\nLobby in Building\nNetworked\nPets Allowed\nSecurity\nShared Gym\nShared Pool\nShared Spa\nView of Landmark""]",,[],[],"['DescriptionAbout Property:\nGood Price! Studio Apartment with relaxing view and High end Facilities for sale in Al Reem Island. \nAdditional Features:\nSpacious room\nHuge Bathroom\nFull Facilities\nAbout Community:\nAl Reem Island has quickly become one of Abu Dhabi’s foremost residential districts offering a perfect lifestyle destination.\nIt is braced by a world class community with leisure facilities along with high-end retail offerings.\nCommunity Amenities and Surroundings:\n24/7 Maintenance\nTennis and squash courts\nRecreation lodgings\nSaunas and Jacuzzis\nPlaygrounds\nNearby Areas:\n20 Minutes from Airport\n5 Minutes from Abu Dhabi\nContact us:\nUnited Gulf Properties is one of the leading real estate broker in the United Arab Emirates. For various properties offers and hottest deals/ properties, please call:\nFor Sale: +971502023120\nGeneral Inquiries:\nPhone: +97126777377\nYou can also visit our website at www.ugp.ae|Facebook https://www.facebook.com/ugpae/ |on instagram: @ugpae|Google+|Twitter| Youtube']"
9,['Great Location 15K Plot Upgraded 6 BR + Study Pool'],"['PonderosaDubai, The Villa']",,['Villa'],"['8,500 sqft\n                      /            790 sqm']",['6 + Maid'],['7'],"['5,699,800  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nKitchen Appliances\nMaids Room\nPets Allowed\nPrivate Garden\nPrivate Pool\nSecurity\nStudy\nWalk-in Closet'],,['Listed:20 days ago'],['Ready'],"['DescriptionTamani Properties proud to offer for sale this One of a kind Upgraded and well maintained Mallorca villa in The Villa project.\nVilla Features:\n- Steps away from the Community centre\n- 6 Bedroom plus Study room\n- En suite guest bedroom and Study room on ground floor\n- 15/4 meter Swimming pool with heater and chiller and lime stone pavers\n- Outdoor pool shower and barbecue station\n- Rear garden opens to a stunning green park and walking trail\n- Huge plot with mature trees all around the villa\n- Beautifully upgraded covered terrace with ceiling fans\n- Formal family/living area and dining area\n- Fitted kitchen with breakfast/family area\n- 2 Maid rooms, Driver room and laundry room\n- Additional kitchen and driver room outside\n- 3 Covered car parking plus more parking space\n- Open Central Courtyard\n- Close to main gate with easy access\nProject Amenities:\n- 2 Community Centers\n- Dubai London Clinic\n- Restaurants and cafe\n- Parks/landscaped gardens\n- Jogging/cycling tracks\n- First Point Gems school\n- Kid zone nursery\n- Mosque\n- Tennis court\n- 24/7 security\n- Accessible by E311, E611, E44, D54\nTamani Properties\n1506, Prime Tower\nBusiness Bay\nDubai,UAE\nP.O. Box No.71082\nMobile no:+971527446449\nTel No:+97145539155']"
