,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,['Amazing Location Large Plot | Move In Soon'],"['Sidra Villas IIDubai, Dubai Hills Estate, Sidra Villas']",,['Villa'],"['3,102 sqft\n                      /            288 sqm']",['3'],['4'],"['2,850,000  AED']",[],,['Listed:29 days ago'],['Off-plan'],"[""DescriptionGulf Sotheby's International Realty is pleased to offer this 3 bedroom villa located in the Sidra community in Dubai Hills.The independent villa, with a fully-equipped kitchen, a reserved parking spaces, and amenities within walking distance such as the pool and park. \nThis property will demand a very high rental income due to the prime location for family living and offer high capital growth over the completion period. \nStrategically located just off of Al Khalil road and umm Sequim which is the new family community development by Emaar. offering a mixed community of residential, commercial, hospitability, golf course, dubai hills mall and metro.\nSidra Phase 2 \n3 bed + Maid \nAmazing location large plot \nBUA : 3,102 sq ft \nPlot : 4,728 sq ft \nContact us today for your private viewing and project information of this extraordinary property.""]"
1,['Upgraded | Al Mahra | Type 18 | DL'],"['Al MahraDubai, Arabian Ranches']",,['Villa'],"['5,383 sqft\n                      /            500 sqm']",['6 + Maid'],['5'],"['4,500,000  AED']","[""Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nCovered Parking\nMaids Room\nPrivate Garden\nPrivate Pool\nShared Gym""]",,['Listed:28 days ago'],['Ready'],"['DescriptionThis beautifully upgraded villa is the perfect family home. Recently renovated, the type 18 is a very desirable layout. It has 6 bedrooms, one with its own private access, 2 living areas, dining room and a stunning kitchen in the centre of the house. Outside is the perfect entertaining area with a large pool attached to a sunken seating area and BBQ station.\xa0- Upgraded- Type 18- 6 Bedrooms- Private Pool- Plot size 7981 sq ft- BUA 5383 sq ft- Owner occupied- Gym room\xa0Al Mahra is a gated community in the prestigious Arabian Ranches. With Arab Architectural features it has 2 communal pool areas, a park and tennis court. An outstanding school is located nearby, plus golf courseEdwards & Towers has been trading in the UAE since 2004, and we have become one of the most successful real estate agencies. With offices in Dubai Marina and Abu Dhabi, we have the UAE Freehold market covered. Our agents specialise in specific areas, ensuring that the advise and service you receive is exceptional and tailored to the location you are searching for.']"
2,['Brand new 1 BR for Sale |Meydan One|'],"['AZIZI Riviera 12Dubai, Meydan, Meydan One']",,['Apartment'],['455 sqft\n                      /            42 sqm'],['1'],['1'],"['660,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nShared Gym\nShared Pool'],,['Listed:25 days ago'],['Off-plan'],"['DescriptionAzizi Riviera combines the best of French Mediterranean design perspective and modern architecture to create the ideal place for modern community living. Azizi Riviera comprises of 69 mid-rise residential buildings, a mega integrated retail district, breathtaking waterfront views and lush greenery.Azizi Riviera invites its residents to feel at home and be a part of a diverse and multicultural community. Family-friendly outdoor activities, leisure, dining and retail therapy are a slice of everyday life. In more ways than one, Azizi Riviera is creating a new paradigm for community living in Dubai.Company name: Coldwell BankerRERA ORN: 1201 Address: Office 1211, Onyx Tower 1, Greens, Dubai Office phone no: +97143825000Website: www.coldwellbanker.aeCompany Profile: Known for its professionalism and knowledge of the markets, Coldwell Banker secures its title of being one of the largest real estate franchises with over 3600 offices and 106,000 sales associates globally.Call Nadia Cortes on +971529073578 or visit www.coldwellbanker.ae for further details']"
3,['Multiple Option | Sea and Marina View | High Floor'],"['Marina Gate 2Dubai, Dubai Marina, Marina Gate']",,['Apartment'],"['1,211 sqft\n                      /            113 sqm']",['2'],['3'],"['1,900,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nKitchen Appliances\nShared Gym\nShared Pool\nView of Water\nWalk-in Closet'],,['Listed:27 days ago'],['Ready'],"['DescriptionCandour Real Estate LLC Broker is delighted to offer you this fantastic two bedrooms apartment in Marina Gate 2, Dubai Marina.\nProperty details:\n-2 Bedrooms\n-2/5 Bathrooms\n-Size 1211 sq.ft\n-2 Huge Balconies\n-Fully Kitchen-equipped\n-En-suit Bedrooms\n-Marina & Sea View\n-High Floor\n-Brand New\n-Unique Layout\n-Very Bright Apt\n-Unfurnished\n-Vacant\n-Covered Car Parking\n-Multiple Available Units\nFor any inquiries, please contact us on +971528866288.\nBuilding Amenities:\n-Lounge pool with temperature control\n-Children’s pool area\n-Spectacular gymnasium with steam & sauna facilities\n-Outdoor multipurpose court\n-Nine high-speed elevators with a dedicated service elevator\n-Direct access loading dock for hassle-free moving in\n-Dedicated security with integrated CCTV coverage\n-24 hours concierge services\n-Ample visitor parking\nCandour Real Estate Broker \nRERA ORN:2490\nwww.candourproperty.com']"
4,['Lake View Upgraded 6BR Villa with Private Pool'],"['Meadows 7Dubai, Meadows']",,['Villa'],"['4,924 sqft\n                      /            457 sqm']",['6 + Maid'],['6'],"['5,555,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nMaids Room\nPets Allowed\nPrivate Garden\nPrivate Pool\nSecurity\nStudy\nView of Water\nWalk-in Closet'],,['Listed:27 days ago'],['Ready'],"[""DescriptionVacant and Ready to move in Upgraded and Remodeled Type 9 villa in Meadows 7 with Stunning Lake views! \nBeautiful Six bedroom villa with a study, living, dining and 2 family rooms, and maid's room.\nWith private swimming pool, jacuzzi and gazebo.\nBUA: 4,924 sq.ft. on a plot of 6,470 sq.ft. \n- Agents please excuse!\nRERA Permit No. 0952072704\nFor further details and viewings, please call VAGIF +971509255404 / email vagif@landsmith.ae\n***WE HAVE THE BIGGEST SELECTION OF MEADOWS VILLAS FOR SALE AND RENT***\nMeadows,  elegance, and tranquility. Nestled in a quiet and verdant gated community with tree-lined streets, spacious villas, distinctive architectural styles and extensive range of community amenities. Set just off Sheikh Zayed Road, it is a complete green development that appeals the needs of families and professionals for comfort and security living.\nLandsmith Real Estate Broker\nRERA ORN: 16737\nTel. No.: +97142417191\ninfo@landsmith.ae\nOffice 1009, Grosvenor Business Bay Tower, Dubai""]"
5,['9% Net Return on the Investment | Studio'],"['Silicon Heights 1Dubai, Dubai Silicon Oasis, Silicon Heights']",,['Apartment'],['486 sqft\n                      /            45 sqm'],['studio'],['1'],"['325,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nPets Allowed\nSecurity\nShared Gym\nShared Pool'],,['Listed:28 days ago'],['Ready'],"['DescriptionSilicon Heights is a low-rise residential building situated in Dubai Silicon Oasis. It offers a variety of studio & 1-bed apartments & proud of its neo-futuristic look & feel. You’ll find everything inside oozing luxury – beginning with the luxury of choice.\nSituated at a prime position within DSO, the Silicon Heights is just a short drive away from Dubai International Airport & key business districts of the city. Also, situated precisely across the Academic City, tenants of Silicon Heights can equally enjoy easy access to topnotch educational facilities for their children. Furthermore, with world-class shopping, leisure, entertainment and modern medical facilities close at hand, renting an apartment here will make your life even more convenient.\nFor more details call Bilal ( BRN 38074)\nContact Number: +97143412348\nCompany name: E C O Homes Real Estate\nDED License No. 732291 \nRERA ORN: 16473\nAddress: 2106 SIT Tower, DSO, Dubai,  UAE\nWebsite: www.ecohomesre.com']"
6,['Brand New 3 Bedroom|Vacant 01 Unit| Blvd Crescent'],"['Boulevard Crescent 1Dubai, Downtown Dubai, BLVD Crescent']",,['Apartment'],"['2,250 sqft\n                      /            209 sqm']",['3'],['4'],"['3,150,000  AED']",[],,['Listed:27 days ago'],['Ready'],"['DescriptionColdwell Banker presents this 3 Bedroom Apartment Available For Sale in Downtown3 Bedrooms4 BathroomsLaundry roomVacantChiller freeEquipped kitchenParkingBalconyShared pool and gymBLVD Crescent is located exactly halfway down Sheikh Mohammed bin Rashid Boulevard, across from the The Opera District. The towers capitalise on their central location by facilitating easy access to Burj Khalifa, Burj Lake and The Dubai Mall, with direct access to the Business Bay district.BLVD Crescents shimmering sleek twin towers  43 and 21  are luxury personified. Set in a serene, family-friendly atmosphere, these stylish and contemporary towers comprise one, two and three-bedroom luxury apartments and lavish penthouses.Call\xa0MUSTJAB\xa0(Business Bay Branch) for more details and viewing!Company name: Coldwell BankerRERA ORN: 1201\xa0Address: Office 2804, Citadel Tower, Business Bay, Dubai\xa0Office phone no: +97144391200Office fax no: +97144391299Primary email: info@coldwellbanker.aeWebsite: www.coldwellbanker.ae']"
7,['A Home Office at Greens Square | 100% DLD Waiver'],"['Executive ResidencesDubai, Dubai Hills Estate']",,['Apartment'],['649 sqft\n                      /            60 sqm'],['1'],['1'],"['1,043,888  AED']",['Partly furnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nConcierge\nCovered Parking\nSecurity\nShared Gym\nShared Pool'],,['Listed:27 days ago'],['Off-plan'],"[""DescriptionGreens Square at Dubai Hills\nSpecial release of limited units\n100% DLD waiver\nPay 15% of the Selling Price and receive:\nA Free 3-Year Renewable Business License\nA Free 3-Year Renewable Family Residency Visa\nPayment Plan:\n10% Downpayment\n40% During Construction\n10% on Completion\n40% in 3 Years Post-Completion\nECD: 30 Apr 2022\nCustomer can either select DMCC license or avail 100K rebate on the purchase price after paying 20% of the net property Value.\nThe 1, 2 and 3-bedroom apartments at GREEN SQUARE are thoughtfully designed to ease the transition between family and work life.\nFeatures and amenities:\nDubai Hills Mall\nDubai Metro\nDubai Hills Golf Course\nDubai Hills Park\nHills Business Park\nPark and Boulevard views\nHome office perks\n - Business cafe\n - meetings area\n - Infinity pool\n - Zen and yoga gardens\n - fully equipped gym\n - children's play area\nEver feel like there aren't enough hours in a day? Green Square was specifically designed to ensure every goal you set out for in life is within your reach. Live steps away from exceptional amenities that ignite the entrepreneur, family-man, social butterfly and health enthusiast in you.\nCall Hamir Asher (BRN 1199) +971505517804 for further details and booking.""]"
8,['Exclusive 3 BR Serviced Hotel Apartment Vida Hills'],"['B2Dubai, The Hills, The Hills B']",,['Apartment'],"['2,035 sqft\n                      /            189 sqm']",['3 + Maid'],['4'],"['4,000,000  AED']","[""Furnished\nBalcony\nBuilt in Wardrobes\nChildren's Play Area\nConcierge\nCovered Parking\nMaids Room\nPets Allowed\nShared Gym\nShared Pool""]",,['Listed:29 days ago'],['Ready'],"[""DescriptionDeja Vu Real Estate is delighted to offer you this Amazing Serviced Hotel Apartment in The Hills - Vida Residence* Spectacular 3 Bedroom plus Maid's Room* Fully Furnished* Golf Course View* Brand New Apartment* Spacious Living and\xa0 Dining Area* Modern-styled interiors* Built-Up Area: 2,035 square feet* Easy access on to Sheikh Zayed Road* Selling Price: AED 4,000,000/-Viewing is Highly Recommended.The Hills is an elegantly designed community, featuring low-rise apartments that overlook the rolling greens of the Emirates Golf Club. To add to the quality of life, The Hills offers an array of amenities including an immaculately-maintained yoga lawn, barbeque deck, health and fitness facilities, children\x92s play area, and welcome lobby. All homes sport contemporary finishes and modern fittings.Contact Saiqa Amir on +971503413241 for further details and viewings schedule.Deja Vu Real Estate Brokers.RERA ORN: 593165.Hassanicor Building Suite 203 Al Barsha 1, Dubai UAE.""]"
9,['VIP finishing villa good In Ajman European design'],"['Al Mwaihat 1Ajman, Al Mwaihat']",,['Villa'],"['5,000 sqft\n                      /            465 sqm']",['5 + Maid'],['7+'],['Ask for price'],['Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nKitchen Appliances\nMaids Room\nNetworked\nPets Allowed\nPrivate Garden\nPrivate Jacuzzi\nView of Landmark\nWalk-in Closet'],,[],['Ready'],"['DescriptionOnly 17 minutes from Dubai International Airport, 10 minutes is protected from Sharjah International Airport\nClose to Sheikh Mohammed bin Zayed Al Nahyan Street\nfreehold property and for local\nSheikh Ammar bin Humaid Street and Sheikh Zayed Street\nClose to all medical, educational and recreational services\nAl-Madinah University College, Ajman Academy, Choueifat International Schools, Al-Madinah School\nFrontline School, Delhi School, Al-Shula School, and Al-Hikma School\nSaudi German Hospital City Center Carrefour Al-Talah and Nesto Mall\nAjman Court and the Chinese market\nWe have more than 120 villas available for sale in Al Rawda, Al Mowaihat, Jasmine, and Al Haliw\nSpaces starting from 3,200 feet\n4,200 feet\n5,000 feet\n5,600 feet\n6,500 feet\n7,200 feet\n6000 feet\n10,000 feet\nPrices start from 80,000 dirhams with sweet and jasmine\n12,000,000 in kindergarten and muwaihat\nWe are committed to the rest of accuracy, honesty and after sales service\nEnd all bank financing\nClearance of all bank transactions']"
