,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,['Direct Access to the Park | 2 Bed + Maids Room'],"['Al SarroodDubai, Palm Jumeirah, Shoreline Apartments']",,['Apartment'],"['1,656 sqft\n                      /            154 sqm']",['2'],['3'],"['1,400,000  AED']",[],,['Listed:more than 6 months ago'],['Ready'],"['DescriptionAqua Properties is proud to be present to you this 2 Bedrooms for Sale in Shoreline, Palm Jumeirah.\nDescription:\n1) 2 Bedrooms with Maids Room\n2) Semi-Open kitchen\n3) Unfurnished\n5) Shared swimming pool and equipped gymnasium\n6) Private Beach Access\n7) Residents also enjoy a discount at The Pointe Mall located near the fronds\n8) Easy access to the 3.2km Ittihad Park\n9) Easy access to the new Nakheel mall and Golden Mile Galleria\n11) Actual Pictures\n12) Easy access to the beach club and Club Vista Mare\n13) Residents get 50% off at the REEL cinema\nThe shoreline consists of 20 high-end apartment buildings located on the trunk of the Palm Jumeirah. The shoreline is a ready and mature community featuring mainly 1, 2 and 3 bedroom apartments. Half of the development (right-hand side) is located along the beach-front while the ten buildings on the left-hand side are within the inner trunk of Palm Jumeirah\n For viewings, please call our Palm Jumeirah Specialist on the number mentioned above']"
1,['CORNER LARGE PLOT | BRAND NEW| 6BR MODERN ARABIC'],"['District One VillasDubai, Mohammed Bin Rashid City, District One']",,['Villa'],"['9,939 sqft\n                      /            923 sqm']",['6 + Maid'],['7+'],"['12,500,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nMaid Service\nMaids Room\nPrivate Pool\nSecurity\nShared Spa\nView of Landmark\nWalk-in Closet'],,['Listed:more than 6 months ago'],[],"[""DescriptionRealty Force Real Estate is pleased to offer you rare 6 bedroom Arabic Modern villa in  Sobha Meydan,MBR City,District one \nProperty Features:\n- 9,939 BUA\n- 12,787 Plot\n- Kitchen with granite island counter-tops,attached cabinetry, exhaust hood & oven\n- Laundry room with dryer and spinner\n- Storage room\n- Maid's Room\n- Driver's Room\n- Private swimming pool\n- En suite bedrooms\n- 4 car covered garage\nThe pictures in this ad are for illustration purpose only\nBROKERS EXCUSE.\nPlease talk to us once before making a final decision. \nAll our ads are genuine after confirming with Sellers\nMohammad Bin Rashid Al Maktoum City– District One will bring together crystal lagoons & sublime beaches, sweeping parkland & breathtaking architecture. A calm suburban location that is perfect for families who like peaceful & interactive,generous spaces with a cohesive color schemes of natural materials & shades of grey.\nProject Amenities:\n- Largest Crystal Lagoon 7km\n- Parks\n- 24 hours Security\n- 5 mins from Dubai Mall\n- 3 mins to Meydan\n- 8.4 km cycling and running track connected to Business Bay\nRealty Force Real Estate Brokers\nMobile Number: +971554802323\nPhone:+97143682323""]"
2,['Type 3| Hand-Over Q3 -2020 | Park View'],"['Sidra Villas IIIDubai, Dubai Hills Estate, Sidra Villas']",,['Villa'],"['3,533 sqft\n                      /            328 sqm']",['4'],['5'],"['3,700,000  AED']","[""Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nChildren's Play Area\nPets Allowed\nPrivate Garden\nShared Pool\nStudy""]",,['Listed:3 months ago'],['Off-plan'],"[""DescriptionEngel & Voelkers is proud to present a prestigious Type 3 villa at Sidra 3 of the Dubai Hills Estate community. A well-designed community with access from major roads and close to both the old and new Dubai.Property Details:- BUA 3,533sq/ft- Plot 4,941sq/ft- Open plan kitchen and maid's room- Guest bedroom on the ground floor- Well planned bedrooms on the first floor- Backing into a park- 2 years post handover plan- Completion 3rd quarter of 2020Envisaged as a premium lifestyle community, Dubai Hills Estate is a rejuvenating getaway in the heart of the city. It has elegantly designed neighborhoods set around an 18-hole championship golf course. This stylish gated villa community offers customers the opportunity to design their own luxurious homes. It features an iconic commercial centres, high-end retail centres, hotels and many more.Engel & Voelkers is one of the world\x92s leading service companies specializing in the brokerage of residential and commercial properties, yachts and aviation, with 800 offices in over 30 countries.""]"
3,['4 Bed | Penthouse | Private Pool | Vacant'],"['FIVE Palm JumeirahDubai, Palm Jumeirah']",,['Penthouse'],"['5,327 sqft\n                      /            495 sqm']",['4'],['5'],"['16,100,000  AED']",['Unfurnished\nBuilt in Wardrobes\nCentral A/C\nKitchen Appliances\nMaid Service\nPrivate Pool\nShared Gym\nView of Landmark\nWalk-in Closet'],,['Listed:2 months ago'],['Ready'],"['DescriptionPH Real Estate is delighted to present to market this beautiful, four bedroom luxury penthouse suite located in the stunning, FIVE Palm.\nThis fabulous residence offers over 5,300 square ft. of living space and features a private pool, BBQ area and extensive terrace making it perfect for entertaining guests.\n- Four Bedrooms\n- Five Bathrooms\n- Two Receptions\n- Covered Parking\n- Private Pool\n- Fantastic Location\n- Panoramic Views\n- Spacious Terrance\n- Modern Open Plan Style\nFIVE Palm also offers incredible facilities and amenities including but not limited to: four swimming pools, private beach access, gym, spa, valet parking and laundry services.\nTo find out more information or to arrange a viewing, please contact Agatha at +971527957381 or email at agatha@phrealestate.ae.']"
4,['GOLF COURSE | VASTU | CONTEMPORARY'],"['Dubai Hills GroveDubai, Dubai Hills Estate']",,['Villa'],"['31,164 sqft\n                      /            2,895 sqm']",['7 + Maid'],['7+'],"['30,000,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nMaids Room\nPets Allowed\nPrivate Pool\nSecurity'],,['Listed:6 months ago'],['Off-plan'],"['DescriptionRealty Force Real Estate Brokers is pleased to offer this luxurious 7 bedroom mansion located in Hills Grove, Dubai Hills Estate\nProperty Features:\n7 Bedrooms\n8 Bathrooms\nBUA : 31,164 sq.ft\nPlot : 36,956 sq.ft\nShell and core\nType 4\nGym\nPrivate Swimming Pool\nCinema Room\nUnderground Parking\nTalk to us once before making a final decision.\nDubai Hills is highly exclusive villa community which offers its residents most attractive settings for their home on prime land plots within Dubai Hills Estate\nSet in the heart of Dubai Hills Estate, the first phase of Mohammed Bin Rashid City (MBR City) & the largest real estate development of its kind in the Middle East, is Dubai Hills, a highly exclusive villa development\nOnly a limited collection of villas are available in Hills Grove-Dubai Hills, where customers have the choice to choose between different architectural styles in order to make their home truly personal\nRealty Force Real Estate Brokers\nMobile No:+971554802323\nRERA ORN 1038']"
5,['BEST LOCATION | BRAND NEW |6BED CONTEMPORARY'],"['District One VillasDubai, Mohammed Bin Rashid City, District One']",,['Villa'],"['9,903 sqft\n                      /            920 sqm']",['6 + Maid'],['7+'],"['13,000,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nMaid Service\nMaids Room\nPrivate Pool\nSecurity\nShared Spa\nView of Landmark\nWalk-in Closet'],,['Listed:more than 6 months ago'],[],"[""DescriptionRealty Force Real Estate is pleased to offer you rare 6 bedroom Contemporary villa in  Sobha Meydan,MBR City,District one\nProperty Features: \n- 9,903 BUA\n- 12,330 Large plot\n- Kitchen with granite island counter-top,attached cabinetry, exhaust hood & oven\n- Laundry room with dryer and spinner\n- Storage room\n- Maid's Room\n- Driver's Room\n- Private swimming pool\n- En suite bedrooms\n- 4 car covered garage\nBROKERS EXCUSE.\nPlease talk to us once before making a final decision. \nAll our ads are genuine after confirming with Sellers\nMohammad Bin Rashid Al Maktoum City– District One will bring together crystal lagoons & sublime beaches, sweeping parkland & breathtaking architecture. A calm suburban location that is perfect for families who like peaceful & interactive,generous spaces with a cohesive color schemes of natural materials & shades of grey. \nProject Amenities:\n- Largest Crystal Lagoon 7km\n- Parks\n- 24 hours Security\n- 5 mins from Dubai Mall\n- 3 mins to Meydan\n- 8.4 km cycling and running track connected to Business Bay\nRealty Force Real Estate Brokers\nMobile Number: +971554802323\nPhone:+97143682323""]"
6,['Discover AlJurf Luxury Villas & Land Plots'],"['Al JurfAbu Dhabi, Ghantoot']",,['Villa'],"['3,262 sqft\n                      /            303 sqm']",['2 + Maid'],['4'],['Ask for price'],"[""Partly furnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nCovered Parking\nKitchen Appliances\nMaids Room\nPets Allowed\nPrivate Garden\nPrivate Pool\nSecurity\nShared Gym\nView of Water\nWalk-in Closet""]",,[],['Off-plan'],"['DescriptionStrategically located between Abu Dhabi and Dubai, AlJurf is setting the pace and will be credited as the destination that introduced a truly unique concept to the UAE market, ushering in a new form of community living, and setting the future of life in Sahel El Emarat.  \nSpanning over 380 hectares and boasting 1.6 kms of sea front and another 1.6 km of breakwater on the Arabian Gulf, AlJurf is a unique waterfront mixed-use development. The destination is anticipated to dramatically pave the way for Sahel El Emarat. \nOnce completed, AlJurf will feature a range of facilities and amenities, including a world-renowned wellness clinic and retreat, unique residential communities and serviced residences, a marina and a town center encompassing a hotel and retail units. \nThis is a second home destination, far from the bustle of urban life. AlJurf Gardens harnesses nature’s raw beauty and combines it with refined heritage-inspired architecture and contemporary design to present a sanctuary of wellness and calm. Secluded residential villas and land plots cluster close to a central community hub in the midst of a nature reserve to reinterpret The Great Past of Tomorrow.\nPAYMENT PLANS:\n6 to 9 years post-handover payment plans available\n- Till completion : \nLand Plots\n20% on Signing SPA\n80% until Handover\nVillas\n10% on Signing SPA\n90% Until Handover\n- 6/7 Years Payment Plan\n10% on Signing the SPA\n30% on the Construction Completion/On Handover\n60% over 9 Semi Annual Installments\n- 8/9 Years Payment Plan\n10% on Signing the SPA\n30 % on the Construction Completion/On Handover\n60% over 13 Semi Annual Installments']"
7,['Indulge in Luxury | Best Price for Huge Studio'],"['Chaimaa AvenueDubai, Jumeirah Village Circle']",,['Apartment'],['346 sqft\n                      /            32 sqm'],['studio'],['1'],"['418,000  AED']",['Unfurnished\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nSecurity\nShared Gym\nShared Pool\nView of Landmark'],,['Listed:28 days ago'],['Off-plan'],"['DescriptionAzco Real Estate Brokers (LLC) is proud to offer you this astonishing and elegantly designed property located in the most sought-after residential community in Dubai, Jumeirah Village Circle.\nPROPERTY FEATURES \n■ Studio Apartment\n■ 1 Bathroom\n■ Huge Kitchen\n■ Built-in Wardrobes\n■ Exquisite Design\nAMENITIES\n■ Gymnasium\n■ Swimming Pool\n■ Covered Car Parking \n■ 24 Hour Security equipped with CCTV\n■ High Speed Elevators\n■ Convenient Waste Disposal in every floor\n■ Location: Chaimaa Avenue\nCONTACT US\n■ Mr. Sharoon Morris - Property Consultant - JVC SPECIALIST\nWHO WE ARE?\nAZCO Real Estate Brokers, LLC. is an award winning and culturally diverse brokerage that brings together a team of multilingual and highly qualified real estate brokers. AZCO utilizes extensive expertise of the local market and internationalism of real estate. At AZCO, we exercise a client centrode approach that helps us to deliver end-to-end property management and real estate solutions.\nThe company has massively expanded from its official inception in 2017 to a team of 30+ exceptionally talented real estate brokers and consultants. All the solutions rendered at AZCO are formulated with a result-oriented perspective, while our competent brokers are always on the lookout for ideal property investment opportunities.\nBuyers, Sellers, and Tenants can reach us anytime. Thank you for Choosing Azco Real Estate!\n                                                       Visit our website: www.azcorealestate.ae']"
8,['End Unit I Excellent location 3B/R + Maids Type B.'],"['Bella CasaDubai, Serena']",,['Townhouse'],"['2,267 sqft\n                      /            211 sqm']",['3 + Maid'],['3'],"['1,450,000  AED']","[""Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nCovered Parking\nMaids Room\nPets Allowed\nPrivate Garden\nShared Pool""]",,['Listed:7 days ago'],['Ready'],"['DescriptionMetropolitan Premium Properties is pleased to offer you this wonderful 3 bedroom + Maids (Type b villa in Serena Bella CasaTownhouse\xa0 Details (G+1)3 BR + Maids (Type b end unit)Good location in the communityBUA: 2267 sq.ftPlot: 2734 \xa0sq.ftGround FloorCovered parking for 2 CarsSpacious Living roomKitchenMaids room with bathroomStore roomGuest toilet.Garden AccessFirst Floor2 bedrooms sharing one bathroom. (Built in Wardrobes)1 master bedroom with ensuite & small balcony (Built in Wardrobes)AmenitiesSwimming pool ReadyKids play area ReadyCommunity center which includes Gym, retail etc is under constructionBella Casa is the first phase of the three luxurious townhouse developments, which includes Casa Dora and Casa Viva.Serena community hold the distinction as the best-suited residential community for the discerning resident seeking luxury and comfort within close proximity to shopping centres, schools, entertainment & leisure facilities and major city attractionsFor viewing call Metropolitan Premium Properties +971529128125 please visit our website www.mpd.ae']"
9,['Living Spaces Catered To Your Lifestyle'],"['PixelAbu Dhabi, Al Reem Island, Makers District']",,['Apartment'],['725 sqft\n                      /            67 sqm'],['1'],['2'],"['862,777  AED']","[""Unfurnished\nBalcony\nCentral A/C\nChildren's Play Area\nCovered Parking\nLobby in Building\nNetworked\nPets Allowed\nSecurity\nShared Gym\nShared Pool\nView of Landmark\nView of Water""]",,[],['Off-plan'],"['DescriptionPixel is the first mixed-use community at Makers District, that offers its residents & visitors a unique space to enrich, collaborate & engage. Designed as human-scale, the 7 mixed-use residential towers surrounded by quiet pocket gardens have been strategically arranged around a vibrant pedestrianized plaza. This plaza will include artisanal dining, oﬀering homegrown restaurants & cafes, as well as co-working spaces, offices, shops & a signature water feature.\nPixel makes living easy. Every service is available within the community & its pedestrianized plaza; from medical clinics to hair salons, to kindergartens & laundromats, to coffee shops, & kid’s playgrounds. Swimming pool, Gym and Rooftops.\n#WEAREPIXEL\nIMKAN is an Abu Dhabi-based real estate developer with a portfolio of 26 projects spanning four continents. We aim to create soulful places that enrich people’s lives.\nOur proposition is built around a unique research platform that uncovers the distinct social behaviors and habits of speciﬁc market segments, from millennials to discerning high-net-worth individuals; to formulate tailored user proﬁles. This research-led approach enables us to shape communities that are in tune with the mindset of each proﬁle.\nFrom our headquarters in Abu Dhabi, we manage an extensive portfolio of projects, in various stages of development and in the pipeline, that span over 30 million sqm across four continents. We’re a wholly owned subsidiary of Abu Dhabi Capital Group (ADCG). Our key projects include two developments in Makers District; The—Artery, a multi-use building that integrates a makers’ space with a parking garage, and Pixel, our ﬁrst mixed-use destination. In addition, our portfolio includes Nudra, a luxury beach-side villa community, and Sheikha Fatima Park, an open-air project that seeks to enhance community interaction.']"
