,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,['Spacious 2 Bedrooms in Tanaro Green'],"['Tanaro\n                              4.7\n/51 ReviewsDubai, The Views']",,['Apartment'],"['1,349 sqft\n                      /            125 sqm']",['2'],['2'],"['1,450,000  AED']",['Unfurnished\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nShared Gym\nShared Pool'],,['Listed:more than 6 months ago'],[],"['DescriptionProperty Info:\nTanaro-The Greens\n2 Bedrooms\nRented for 110k till Aug 2020\nSize: 1349 sq ft\nPrice: 1,450,000\nTo arrange viewing or for more information please call on +971543353004.\nTanaro overlooks the quiet greens of the Emirates Golf Course & the calm waterway of The Greens & Views.The 24-storey tower is set in a quiet corner of the neighbourhood & yet remains close to all of the local amenities.The name Tanaro comes from the river in Italy & is a nod to the Mediterranean style of certain key architectural features of the tower & the waterway it overlooks.\nAbout Us:\nBlocks Real Estate is an emerging player in the real estate market in Dubai.Our philosophy is centered on upholding the highest standards of quality,integrity & transparency.We lay utmost emphasis on customer satisfaction & offer variegated services to ensure the clients receive a well-rounded & an optimal service experience.Call our experienced team on +97143469333 or send us an email quoting the property reference number at info@blocksdxb.com.']"
1,['Opposite Burj al Arab | Book now with 5%'],"['LamtaraDubai, Umm Suqeim, Madinat Jumeirah Living']",,['Apartment'],"['1,365 sqft\n                      /            127 sqm']",['2'],['3'],"['1,780,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nSecurity\nShared Gym\nShared Pool\nWalk-in Closet'],,['Listed:2 days ago'],['Off-plan'],"[""DescriptionNewly Launched with 1-2-3-4 bedroom apartments, book the view while all types and all views are available!\nBuilding 1-2-3-4-5-6 sold out!!!\nClemson Porter Properties is pleased to offer this Luxury apartments in Madinat Jumeirah Living with Unique Location, next to Famous Burj Al Arab\n- Only 5% Down Payment\n- Views of Madinat Jumeirah, Burj Al Arab \n- 2 mins to Sheik Zayed Road\n- Finance Options Available\n- 3 Minutes to the public Beach\n- Stunning Pool\n- Gymnasium\n- Neighboring Burj Al Arab\n- Near 5* Restaurants and Bars\n- Communal roof terraces with BBQ areas\n- Gated residential clusters\n- Community center and retail\n- Play areas, parks,open spaces.\nBOOK with ONLY 5%\nAbout Project:\nThis is a hugely unique project in the heart of Jumeirah, the community sits directly opposite the Burj Al Arab boasting some of the best views obtainable in Dubai, because of it's location near to all most famous places.""]"
2,['5% Booking | Select your new Townhouse today @ The Valley'],"['EdenDubai, The Valley']",,['Villa'],"['2,325 sqft\n                      /            216 sqm']",['4 + Maid'],['4'],"['1,586,888  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nMaids Room\nPets Allowed\nPrivate Garden\nSecurity\nShared Gym\nShared Pool\nShared Spa\nView of Landmark'],,['Listed:8 days ago'],[],"[""DescriptionThe Valley's first villa / Townhouse community, Eden is designed to elevate your every day.\n3- & 4-bedroom villas in three architectural styles.\nLIVE OUT YOUR DREAMS, TOGETHER\nThe Town Centre will bring together indoor and outdoor dining experiences, handpicked retail stores, as well as bustling markets to entertain the whole family.\nCHOOSE YOUR DREAM VILLA\nEden offers you 3- and 4-bedroom villas in three architectural styles. Each villa offers easy access to a series of outdoor parks for you and your children to enjoy.\nWith well-shaded walkable streets, generous green spaces and an array of exceptional amenities, you and your loved ones will live the lifestyle you have always dreamed of.\nThe Valley is envisioned as a new quaint town.\nIt is comprised of a network of residential neighbourhoods through tributaries of lush greenery, forging a network of green open spaces and best-in-class community amenities that have never before been seen in the region.\nThe design concept stems from the desire to establish a strong sense of community family living, equipped with retail, entertainment, recreational, educational and health facilities.\nThis makes The Valley the perfect place for residents and their loved ones to power their dreams, becoming the next generation of UAE’s innovators and change-makers.\nThe Valley by Emaar is a Freehold property in Dubai with 100% ownership and a title deed that allows you to get residency visa in Dubai. Easy instalment plan with no interest.\nSPECIAL LAUNCH OFFER:\n------------------------------------\n*70/30 - 30 Months Post Completion Payment Plan\n*50% DLD Fee Waiver\nLet's talk\n--\nCall Khaled Shamma on +971508492962\n(Arabic / English)\nBRN 32968\n--\nDubai, UAE, ORN 12312""]"
3,['Bespoke upgrades | Spacious | High floor'],"['23 Marina\n                              3.7\n/59 ReviewsDubai, Dubai Marina']",,['Apartment'],"['2,979 sqft\n                      /            277 sqm']",['3 + Maid'],['4'],"['2,399,999  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nConcierge\nCovered Parking\nMaids Room\nSecurity\nShared Gym\nShared Pool\nView of Landmark'],,['Listed:2 months ago'],['Ready'],"['DescriptionAchiever Properties is pleased to present you this stunning 3 bedroom plus maid apartment facing the Dubai Marina and Sea. spread over 2979.67 sq.ft and all bedrooms have en-suite bathrooms.  The apartment has an open and spacious living area with a separate dining area. It is situated on a high floor offering clear views of the sea and Dubai Marina. The apartment has been bespoke upgrades and is a must see\nFeatures:\nHigh floor.\nSpacious living/dining area\nWell sized kitchen \n3 Bed+Maid.\n4 Bathrooms.\nBuilt-in wardrobe.\n2 Allocated parking spaces\nBalcony.\n23 Marina is an exclusive 90 level elegant structure comprising of spacious 2 and 3 bedrooms apartment and 4 bedroom duplexes with stunning view of the Palm Jumeirah and the Emirates Golf Club.\n23 Marina has been designed to the highest level of quality offering the residents 3 levels of Spas, exclusive fitness center, indoor and outdoor temperature controlled swimming pools, business center and choice of restaurants and concierge services.']"
4,['Lowest price of Modern Arabic 6 bedrooms'],"['District One VillasDubai, Mohammed Bin Rashid City, District One']",,['Villa'],"['9,000 sqft\n                      /            836 sqm']",['6 + Maid'],['7+'],"['11,000,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCovered Parking\nKitchen Appliances\nMaids Room\nPrivate Garden\nPrivate Pool\nSecurity\nShared Gym\nShared Pool\nStudy\nWalk-in Closet'],,['Listed:3 months ago'],['Ready'],"[""DescriptionProperty features include: \n- Kitchen with granite island countertops,attached cabinetry, exhaust hood & oven\n- Laundry room with dryer and spinner\n- Storage room\n- Maid's Room\n- Driver's Room\n- Private swimming pool\n- En suite bedrooms\n- 4-car covered garage\nMohammad Bin Rashid Al Maktoum City– District One will bring together crystal lagoons & sublime beaches, sweeping parklands & breathtaking architecture. A calm suburban location that is perfect for families who like peaceful & interactive,generous spaces with a cohesive color schemes of natural materials & shades of grey.\nProject Amenities:\n- Largest Crystal Lagoon 7km\n- Parks\n- 24 hours Security\n- Children Playground coming soon\n- Barbecue Area\n- 5 mins from Dubai Mall\n- 3 mins to Meydan\n- 8.4 km cycling and running track connected to Business Bay\n- Super Market coming soon\n- Mosque coming soon\nTamani Properties\n1506 The Prime Tower\nBusiness Bay\nDubai, UAE\nPO Box No.:71082  \nMobile no:+971555566484\nTel No:+97145539155""]"
5,['One of a Kind| Park facing 5BD| Mazaya A1'],"['The AldeaDubai, The Villa']",,['Villa'],"['3,600 sqft\n                      /            334 sqm']",['5 + Maid'],['4'],"['2,500,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nKitchen Appliances\nMaids Room\nPets Allowed\nPrivate Garden\nPrivate Pool\nWalk-in Closet'],,['Listed:5 months ago'],['Ready'],"[""DescriptionSobey George being Dubai Land area specialist with The Urban Nest Real Estate Broker Dubai proudly presents this One of a Kind, park facing 5BD Mazaya A1in The Villa\nDescription below:\n•\tMazaya Villa, Type A1 - Available for Sale.\n•\t5BR + Laundry + Maid's Room\n•\tBUA - 3,600 square feet and Plot - 6,000 square feet\n•\tUpgraded landscaped garden.\n•\tPergola and barbecue area with Gated community\n•\tMaster's bedroom with walk-in closet\n•\tFitted kitchen and Marble flooring and staircase\n•\tHigh ceiling and plenty of built-in storage space\n•\tSwimming pool and pool pumps, entire pool re-done.\n•\tClose to the main entrance and GEMS school.\n•\tPlease call me on +971582590808 to view the property\nThe Villa \nThe community is well equipped with its 2 mosques, nursery, 2 community centers, 2 large Spinneys, dry cleaners, melodica center, Gents and ladies salons, hospital, photo studio, children's play area, restaurants and coffee shops, and communal gardens. It also has a tennis court.""]"
6,['Full Burj & Fountain facing 1BR in Vida DM'],[],,['Apartment'],['790 sqft\n                      /            73 sqm'],['1'],['2'],[],[],,[],[],[]
7,['Elegant Granada 5 bedroom villa in Aldea'],"['The AldeaDubai, The Villa']",,['Villa'],"['6,500 sqft\n                      /            604 sqm']",['5 + Maid'],['5'],"['3,550,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nKitchen Appliances\nMaids Room\nPets Allowed\nPrivate Garden\nWalk-in Closet'],,['Listed:more than 6 months ago'],['Ready'],"[""DescriptionSobey George being Dubai Land area specialist with The Urban nest Real Estate Broker Dubai proudly presents this highly lovely villa in a tranquil section of the Villa at the heart of Dubailand.\nDescription below:\n•\t5 Bedrooms + 6 Baths + Family Room + Maid's Room + Laundry Area.\n•\tBUA - 6,400 sqft\n•\tPlot Size - 8,500 sqft.\n•\tFormal living and dining area\n•\tOpen kitchen and 2 Balconies\n•\t2-car garage and tennis with swimming academy\n•\tSpinneys supermarket, \n•\tMosques, play areas, and kids nursery\n•\tSelling Price AED 3,550,000.\n•\tPlease call  +971582590808 for viewing.\nThe community is well equipped with its 2 mosques, nursery, 2 community centers, 2 large Spinneys, dry cleaners, melodica center, Gents and ladies salons, hospital, photo studio, children's play area, restaurants and coffee shops, and communal gardens. It also has a tennis court. Close to IMG park and Novo cinemas, New Cityland Mall. Well connected to Academic City and Silicon Oasis by the new D54  and also within minutes to the 311 and 611 highways.""]"
8,['Waterfront living with scenic views from balcony!'],"['Waters EdgeAbu Dhabi, Yas Island']",,['Apartment'],"['1,071 sqft\n                      /            99 sqm']",['2'],['3'],"['1,200,000  AED']",['Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nSecurity\nShared Gym\nShared Pool\nShared Spa'],,[],['Off-plan'],"[""DescriptionWater's Edge is a high-end residential area that is located on Yas Island. It has its canal and promenade making it a very inspiring place to live. It offers multiple units, from studios to large 3 bedrooms apartments bringing every home the best possible home with leisure like facilities and amenities at very affordable prices. The community has beautiful views of the canal and beyond. All of the waterfront apartments are designed around private courtyards with pools. Just steps away are Yas Park, where residents can find the perfect shaded spot for picnics and barbecues.\nFeatures:\n1 Master bedroom with attached modern design bathroom and built-in wardrobes\n1 Standard Bedroom\nBalcony with scenic views\nKitchen with customized cupboards \nOpen plan living and dining area\nPowder room\nFacilities:\nSwimming Pool\nFully Equipped Gymnasium\nJogging and Cycling Track\nMulti-Purpose Courts\nRetail Shops\nWater Front Promenade\nHandover Date: June 2020\nOwn an off-plan apartment in Water's Edge with Sea View.\nPerfect for investment and future home.\nCall Al Zaeem Commercial Brokers today:   +971509915454 | +97124433432\nVisit our website: www.azcb.co\nPrimary email: info@azcb.co\nOur team is experienced, motivated and work diligently to ensure your property needs are met.\nGet into Business with Al Zaeem Commercial Brokers, one of the best real estate agents in the UAE.""]"
9,['2BR APARTMENT AVAILABLE FOR SALE IN RIMAL'],"['Rimal 6\n                              4.4\n/56 ReviewsDubai, Jumeirah Beach Residence, Rimal']",,['Apartment'],"['1,422 sqft\n                      /            132 sqm']",['2'],['3'],"['1,500,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCovered Parking\nPets Allowed\nSecurity\nShared Gym\nShared Pool\nView of Landmark\nView of Water'],,['Listed:27 days ago'],[],"['DescriptionIf you have always dreamed of living right on one of the best beaches in the world, reality can trump your dream at Jumeirah Beach Residence. Located just south Dubai Marina, JBR sits right on Arabian Gulf. It was designed to become one of the Middle East’s premier residential and vacation spots and it hasn’t let its initial target down! Beachfront cafes, world-class hotels, delightful shopping experience, excellent walking environment are here to entertain you.\nThis community is vibrant and dynamic both night and day, thanks to its key feature, a beautiful stretch of beach, that runs parallel to the community and includes parking, retail, and food options; in addition, The Walk at JBR is a series of restaurants, cafes, retail shops, beauty salons, and other convenience outlets built on the ground floor level of the residential towers\nThe swimming pools and gym are on the plaza level access, with the security entrance and access to retails shops, restaurants, and supermarkets, others']"
