,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,"['3 Bedroom plus Maids, Landscaped, Near Pool.']","['Mira 2Dubai, Reem, Mira']",,['Townhouse'],"['2,385 sqft\n                      /            222 sqm']",['3 + Maid'],['4'],"['1,500,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nMaids Room\nPets Allowed\nPrivate Garden\nSecurity\nShared Gym\nShared Pool\nStudy\nWalk-in Closet'],,['Listed:5 days ago'],[],"['DescriptionMira 2, Reem - Community, Dubai\nBUA: 2385 sqft\nPLOT: 2412 sqft\nView: Back to Back\nPrice: AED 1,500,000\nType 2 Mid-unit\n3 Bedroom Villa\nMaids room with Attached Bath\nWith Store and Laundry room\nWalk-in Closet in Master Bedroom\nBuilt-in Wardrobes in Bedrooms\nFully Fitted Kitchen\n3.5 Bathroom\nUnfurnished\nVacant on Transfer\nLandscaped Garden with Pavement\nWalking distance to Pool and Park\nCommunity Facilities and Amenities: Swimming pool, Kids Play Area, Community Park, Recreational Club, Mosque and Mira Town Center\nFor more information or viewing, Call +971559781298\nReem is set to become one of the first gated communities in Dubai to house a large central park. Community is inspired by nature, and promises a refreshing lifestyle with the landscaping placing equal emphasis on greenery and sandy desert scape. Adding to the leisure choices of residents, Reem development in Dubai is in close proximity to the Arabian Ranches Golf Club, Dubai Polo and Equestrian Club, and Global Village.']"
1,['Luxury Villa Available for sale in Mowaihat'],"['Al Mwaihat 1Ajman, Al Mwaihat']",,['Villa'],"['5,000 sqft\n                      /            465 sqm']",['5 + Maid'],['7'],['Ask for price'],"[""Furnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nChildren's Play Area\nCovered Parking\nKitchen Appliances\nMaids Room\nPets Allowed\nPrivate Jacuzzi\nStudy\nView of Landmark\nWalk-in Closet""]",,[],['Ready'],"[""DescriptionBest constructed villa with state of the art fixtures and fittings in Mowaihat1 which can be dream come true for buyer to live in their own paradise in UAE.\nBuilt up area is 4900 sqft. approx.\nVilla is situated near nesto hyper market and near to City Life Al Tallah Mall, CUCA City University College Of Ajman,  near to all markets, and near all famous schools of Ajman and also near to Sheikh Ammar roundabout and sheikh ammar road for going to sharjha and dubai.\nThe villa consists of two floors\n5 master bedrooms.\nA large guest council with bathroom, washbasins and separate entrance.\nA large family hall.\nFully equipped kitchen.\nExcellent Wardrobes.\nShower Glass in bathrooms.\nElegant terrace area.\nFully luxurious villa to live in.\nMaids room with attach bathroom.\nSamaa Al Madina Real Estate LLC.\nOur moto is always ''TURNING TRANSACTIONS INTO RELATIONS''\nWhen we say this it's mean we are very concerned with the requirements of our customers.\nOur first priority is our customer satisfaction in all fields of realty.\nWhat we offer to our customers:\nWe manage properties.\nWe take care of our customers investments.\nWe suggest them with emerging properties to buy, sell, rent and invest in residential or commercial.\nWe are 1000% transparent with our customers.\nOur customer’s trust is the best achievement for us.\nIf you want extra ordinary services regarding your property assets management kindly register with us.\nWe would love to have you as our customer.""]"
2,['FLEXIBLE PAYMENT PLAN | SCENIC GOLF VIEW'],"['Golf GroveDubai, Dubai Hills Estate']",,['Villa'],"['2,931 sqft\n                      /            272 sqm']",['3 + Maid'],['4'],"['3,047,000  AED']",['Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nConcierge\nCovered Parking\nMaids Room\nPets Allowed\nPrivate Garden\nPrivate Jacuzzi\nShared Gym\nShared Pool\nView of Water'],,['Listed:30 days ago'],['Off-plan'],"['DescriptionD&B Properties are delighted to offer for sale this stunning 3 bedroom apartment located in Golf Grove, Dubai Hills Estate by Emaar* Selling Price: AED\xa03,047,000* BUA : 2,931 sq. ft.* 3 bedroom with en-suite bathrooms* Modern stand-alone villas / Contemporary villas* Beautifully designed building w/ spacious rooms* 18 Hole Championship Golf Course within the community* Close proximity to commercial hubs such as Downtown Dubai*\xa0Accessible through major roads, 3 metro stations, 2 metro lines & integrated bus network.Payment Plan:*\xa0 Property will be ready by 2021* 2 Years Post Handover Payment PlanDubai Hills Estate is a unique blend of elegantly-planned neighbourhoods centred around a magnificent 18-hole championship golf course. As the largest development of its kind in the region, it?s an exciting new way to live ? in a city within a city.Call Ryan our Dubai Hills Estate expert to organize a full project tour +971509592877 |\xa0800 DANDB\xa0| www.dandbdubai.comD&B Properties is a leading real estate company in the Intl Off-Plan market including London, Dubai & Abu Dhabi']"
3,"['Private Corner Plot of 7,400sq.ft | Near Clubhouse']","['HeritageDubai, Jumeirah Park']",,['Villa'],"['3,527 sqft\n                      /            328 sqm']",['3 + Maid'],['4'],"['3,049,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nMaids Room\nPrivate Garden\nPrivate Pool\nSecurity'],,['Listed:30 days ago'],['Ready'],"['Description- 3 Bedroom Large\n- Large Corner Plot\n- Private Pool\n- Fully Landscaped\n- 3,527 sq.ft BUA\n- 7,400 sq.ft plot\n- Upstairs Living Area\n- Call Cathal on +971505980269\nhaus & haus Real Estate is pleased to offer you this Large 3 bedroom villa available for sale located on a  large corner plot of 7,400 sq.ft.\nBenefiting from having a fully landscaped garden with a large private pool as shown. Internally the villa offers 3 large double bedrooms all en-suite, large open planned kitchen with L shape living area with built-in kitchen appliances.\nAs a specialist of Jumeirah Park, I have multiple options available, call today to arrange viewings.\nCall Cathal (BRN: 40841) on +971505980269 for more information, to arrange a viewing or to make an offer\nFor further details or to arrange viewings, please contact our Head Office on +97143025800, alternatively visit our website www.hausandhaus.com where you will find our full selection of properties available both for sale and rent.']"
4,['MID FLOOR | Rented can be vacant'],"['Oceana Aegean\n                              4.3\n/51 ReviewsDubai, Palm Jumeirah, Oceana']",,['Apartment'],"['1,700 sqft\n                      /            158 sqm']",['2'],['3'],"['2,100,000  AED']",['Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nKitchen Appliances\nShared Gym\nShared Pool\nStudy\nView of Water'],,['Listed:29 days ago'],['Ready'],"['DescriptionModular Real Estate is pleased to offer this 2 bedroom plus study in Aegean, Oceana Residences.- Currently rented, can be vacant on transfer\xa0- Study room- Mid floor- Private beach, pool, gym and lazy river access- Sea view- Restaurants and hotel within the developmentOceana is a popular Residential development located on the trunk of the Palm Jumeriah. The development consists of 7 buildings within a private gated community complex. Each building comprises of 1,2 and 3 bedroom apartments with spacious, high quality finishes and panoramic views of the Marina skyline and sea. Oceana is a beachfront resort, with full access to a private beach and a selection landscaped walk ways and swimming pools.\xa0\nCompany name: Modular Real Estate LLCRERA ORN: 826849 Address: 505, Tower 1, The Onyx Office phone no: +97148808050Primary email: info@modular-realestate.comWebsite: www.modular-realestate.comCall Kieran Hodgson on +971545176176 or visit www.modular-realestate.com for further details']"
5,['Corner Unit | Park View | Multiple balconies'],"['AcaciaDubai, Dubai Hills Estate, Park Heights']",,['Apartment'],"['2,182 sqft\n                      /            203 sqm']",['3 + Maid'],['4'],"['2,600,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nMaids Room\nSecurity\nShared Gym\nShared Pool'],,['Listed:27 days ago'],['Ready'],"[""DescriptionFidu Properties is pleased to offer this spacious 3 Bedroom apartment in Acacia Park Heights, Dubai Hills Estate\nProperty details:\n• Block B, Corner unit\n• 3 Bedrooms + Maids room\n• 4 Bathrooms\n• BUA: 2,170 sq. ft.\n• Pool and Park View\n• All bedrooms has balcony\n• Walking distance to a range of amenities\n• Has elegant lobby, complete with an open courtyard and water features\nAcacia at Park Heights by Emaar are three low rise buildings in a prime location within Dubai Hills Estate. Acacia, just a walking distance to Dubai Hills Mall, and Mall is the latest addition to Emaar's newest master development, Dubai Hills Estate.\nFIDU Properties is one of the most innovative and leading real estate in Dubai we provide our clients a wide range of services, providing relevant and reliable information for residential, commercial and off plan properties\nPlease call RUCHI at +971525999999 today for your private viewing of this outstanding property.""]"
6,['BRAND NEW VILLA | READY TO MOVE IN | RARE VILLA'],"['Reem CommunityDubai, Arabian Ranches 2']",,['Villa'],"['2,202 sqft\n                      /            205 sqm']",['3'],['3'],"['1,700,000  AED']",[],,['Listed:28 days ago'],['Off-plan'],"['DescriptionD & B Properties are pleased to offer for sale this 3 bedroom villa in Reem, Arabian Ranches 2 by Emaar.Arabian Ranches II newest community, Reem community is home to elegant and spacious townhouses within the master-planned community* Selling Price : AED 1,700,000open\xa0* 3 bedroom with en-suite bathrooms* Ready by February 2020* Total Built Up Area : 2,203 Square Feet* Gated community\xa0* 25 mins to Dubai International Airport* Only a short distance from Dubai Marina and Downtown Dubai* Accessible from both Al Qudra Road and Sheikh Zayed bin Hamdan Al Nahyan Road.Reem has embraced and nurtured its natural environment, becoming the epitome of a lush resort getaway. Gated for your security and privacy, the meandering cycling paths and walkways connect you to the nearby parks and barbeque stations, where your children can run free and enjoy the outdoors.\xa0Contact Ryan Matthews our Arabian Ranches II Specialist today for more info at\xa0+971509592877 | 800DANDB | www.dandbdubai.com.']"
7,['Modern European villa for sale with high quality'],"['Al Rawda 1Ajman, Al Rawda']",,['Villa'],"['4,300 sqft\n                      /            399 sqm']",['5 + Maid'],['7'],"['1,540,000  AED']","[""Unfurnished\nBalcony\nBuilt in Wardrobes\nChildren's Play Area\nKitchen Appliances\nMaid Service\nMaids Room\nNetworked\nPets Allowed\nPrivate Garden\nPrivate Jacuzzi\nSecurity\nWalk-in Closet""]",,[],['Ready'],"['DescriptionEuropean villa for sale\nVilla age ..... all what you wish for you will find in this villa of distinctive design, very good quality\nIt consists of two floors\nThe land area is 5000 square feet\nThe building area is 4200 square feet\nThe villa is two floors\nThe ground floor consists of\nCouncil is a great connection\nMaster bedroom, wardrobe, master kitchen, master maid room\nThe upper floor consists of\nFour master bedrooms and a civilized kitchen\nNotes : -\n* - Complete interior finishes.\n\xa0\xa0Modern designs inlaid with glass.\n* - The facade has attractive glass balconies that allow ventilation.\n* - The large upper hall.\n\xa0Modern interface.                              \n\xa0Just four kilometers from  City Center, which includes the best international brands.']"
8,['Hot Deal 2 BHK For Sale In Al Khor Tower Only 265k'],"['Al Khor Tower B3Ajman, Ajman Downtown, Al Khail Towers']",,['Apartment'],"['1,813 sqft\n                      /            168 sqm']",['2'],['3'],"['265,000  AED']",['Unfurnished\nBalcony\nCentral A/C\nConcierge\nCovered Parking\nKitchen Appliances\nLobby in Building\nNetworked\nPets Allowed\nSecurity\nVastu-compliant\nView of Landmark'],,[],['Ready'],"['Description2 BHK AVAILABLE FOR SALE IN AL KHOR TOWER,\nVERY NEAT AND CLEAN APARTMENT, BIG SIZE HALL, BIG ROOMS,\n4 WASHROOMS, NICE ENVIRONMENT, BALCONY,OPEN VIEW\nIN VERY GOOD PRICE\nSIZE 1813 SQ FT\nPRICE : 265000/-\nWE ARE WORKING ON APARTMENTS, WAREHOUSE, LABOR CAMP, VILLAS AND LAND AS WELL. YOUR CONSIDERATION TO US WILL GIVE POSITIVE RESPONSE.\nWE ARE PROVIDING PROPERTIES BUYING, SELLING, RENTING AND MANAGEMENTS SERVICES TO OUR INDIVIDUAL AND CORPORATE CLIENTS.\nOWNERS ARE REQUESTED TO REGISTER YOUR PROPERTIES WITH US FOR QUICK SALE / RENT.\nWE HAVE ALSO PROPERTIES FOR SALE AND FOR RENT IN TOWERS. AL NUAIMIYA TOWER, RASHIDIYA TOWER, HORIZON TOWER, FALCON TOWER, AL KHOR TOWER, AJMAN PEARL, AJMAN ONE, CORNISH TOWER, EMIRATE CITY, AT VERY ATTRACTIVE PRICE.\nWE HAVE ALSO PROPERTIES FOR SALE COMMERCIAL/RESIDENTIAL VILLAS, PLOTS, INDUSTRIAL, WAREHOUSE, AND LABOUR CAMP.\nPLEASE DO NOT HESITATE TO REGISTER WITH US.\nWE WILL BE WILLING TO HELP YOU\nFOR VIEWING CALL OR WHATSAPP\nTALHA KHAN']"
9,['Experience Luxury Villas From AED 999K Only'],"['Casablanca Boutique VillasDubai, Akoya, Pacifica']",,['Villa'],"['2,459 sqft\n                      /            228 sqm']",['3'],['4'],"['999,888  AED']",['Furnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nConcierge\nCovered Parking\nPets Allowed\nPrivate Garden\nSecurity\nShared Gym\nShared Pool'],,['Listed:28 days ago'],['Off-plan'],"[""DescriptionLuxury Villas at Akoya Oxygen\nFrom AED 999K\nBring your dreams to our reality...\nMany families have already made Akoya their home with no long waiting period.\nWith Amazing Payment Plan\nExpected Delivery 2020\nLimited Time Offer\nProperty details:\n3 Bedrooms\nwith Maid's rooms\nArea: 2,459 sqft\nPlot Area: 1,634 sqft\nFeatures:\nLuxury Spa\nEntertainment\nSchools\nNurseries\nCafe\nHotel and Suites\nGolf Club \nHealthy Dining\nWelcome Community Enchanting Homes at Akoya...\nDamac Properties the luxury real estate property developer has developed Akoya Oxygen community in Dubai, comprises diverse offplan Villas, Plots, townhouses, penthouses along with furnished and serviced hotel apartments for sale or rent with high rental yield and ROI’s.\nIt is a living community enabling occupants to escape from the City to a lavish green environment with an upscale resort feel. Luxurious private properties will be coordinated with green and modern plan to feel serenity with nature, all set within excellent manicured finishing and without soothing on greenery and privacy.""]"
