,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,['TERRACE APARTMENT | LAGOON VIEW | W/POOL'],"['The Residences at District OneDubai, Mohammed Bin Rashid City']",,['Apartment'],"['1,043 sqft\n                      /            97 sqm']",['2'],['2'],"['1,778,000  AED']",['Furnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nPrivate Pool\nSecurity\nView of Water\nWalk-in Closet'],,['Listed:3 months ago'],['Off-plan'],"['DescriptionRealty Force Real Estate is please to offer the below 2 Bed located in District One\nProperty Features\n2 Bed\n2 Bath\nSize: 1043 sqft\nSeparate Laundry space\nOpen Kitchen \nKitchen appliances\nFully Furnished\nCar Parking\nPartial Waterfront view and Park view\nSelling Price AED 1,778,000/-\nAmenities\n* Crystal Lagoon & Beach Front\n* Community & Play Parks\n* Bicycle & Jogging Track\n* Health Centre & Pharmacy\n* Boardwalk & Community Hall\n* School & Nursery\n* Supermarket & Retail Stores\n* Swimming pool\n* Library\nPayment Plan:\n10% on booking\n40% during construction\n50% on Completion\n4% DLD Waiver\n3 Years Service charge waiver\nPlease talk to us once before making a final decision\nDistrict One brings together a 7 km Crystal Lagoon, sublime beaches, a 14 km shoreline, sweeping parkland and breath-taking architecture. The Crystal Lagoon at District One offers residents exclusive access to swimming, paddle boarding, and other non-motorized aquatic leisure activities. \nRealty Force Real Estate Brokers\nMobile:+971554802323\nRERA ORN:1038']"
1,['Very Limited BVLGARI Marina Lofts At Jumeirah Bay'],"['Bulgari Resort & ResidencesDubai, Jumeirah, Jumeirah Bay Island']",,['Duplex'],"['9,000 sqft\n                      /            836 sqm']",['4 + Maid'],['6'],['Ask for price'],['Partly furnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nConcierge\nCovered Parking\nKitchen Appliances\nMaid Service\nMaids Room\nPrivate Garden\nPrivate Jacuzzi\nPrivate Pool\nSecurity\nShared Gym\nShared Pool\nShared Spa\nStudy\nView of Landmark\nView of Water\nWalk-in Closet'],,['Listed:2 months ago'],['Off-plan'],"['DescriptionBvlgari Marina Lofts Next to the Bvlgari Hotel & Resorts.\nDesigned by The famous Italian Architect-\nAntonio Citterio Patricia Viel - Harmony through Unique Architectural Style\nThe sophistication of an open space concept nestled at a high-end Jumeirah Bay Island, 6 Million \nsq.ft. mixed-use island developed by Meraas. Sculpted in the shape of a humungous seahorse.\nyou have a choice of 2,3 &4 Bedroom Loft Duplexes.\n2 Beds - 4700 sq.ft. \n3 Beds - 7900 sq.ft.\n4 Beds - 9000 Sq.ft. \nFeatures \n1) Private Elevator \n2) Maids & Drivers Room\n3) Valet Parking for Guests\n4) 24-Hours Concierge Service\n5) Wet & Dry Kitchen Concept.\n6) Terrace has provision for Plunge Pool or Jacuzzi \n7) All units have spectacular views of the Bvlgari Marina & 50 Yachts. \nThe architectural language of the Bvlgari Residences is defined by the overlapping wooden terraces \nthat stream along the façade interspersed with large glazed sliding doors. \nThe pedestrian-only Promenade connects the Bulgari Hotel building with the Yacht Club. \nInspired by Italian sea-side harbours like Portofino, it hosts world- class restaurants, which provide \nresidents and guests with the finest culinary experiences.\nCall Ritu @ +971557158502 for more details.']"
2,['On Golf course |HANDOVER IN 2020|BY EMAAR'],"['Club Villas at Dubai HillsDubai, Dubai Hills Estate']",,['Villa'],"['3,000 sqft\n                      /            279 sqm']",['3'],['3'],"['2,799,999  AED']",[],,['Listed:2 months ago'],['Off-plan'],"['DescriptionCLUB VILLAS - Limited edition of villas in DUBAI HILLS ESTATE\xa0DEVELOPER - EMAAR20 MINS TO DOWNTOWN\xa010 MINS TO MALL OF THE EMIRATES3 BEDROOMS + MAID\xa0HANDOVER MID 2020Ideally located by the 18-hole championship golf course, Club Villas at Dubai Hills is set to become one of the most exclusive communities in the city. Lush green landscapes complemented by opulent facilities such as the clubhouse and course, as well as retail and dining choices, will set the standard for a luxurious community lifestyle. These three and four-bedroom villas are designed in five unique aesthetic styles  Modern, International, Minimalist, Cubic and Contemporary.\nLIFE ON THE GREEN\xa0With the rolling fairways and pristine greens of an 18-hole championship golf course on your doorstep, you can draw your curtains back on delightfully scenic views every day from your home in Club Villas at Dubai Hills. Start your mornings teeing off at Dubai Hills Golf Club and end your day lounging by the clubhouse swimming pool with family and friendsAGENTS EXCUSECALL +971554149608 | +971554149609 | +97143969171']"
3,['Type 4 A | Close to Community  | Call Now'],"['Gardenia TownhomesDubai, wasl gate']",,['Townhouse'],"['3,108 sqft\n                      /            289 sqm']",['4 + Maid'],['4'],"['2,210,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCovered Parking\nMaids Room\nPets Allowed\nShared Pool\nWalk-in Closet'],,['Listed:3 months ago'],['Off-plan'],"['DescriptionUnique Zone Real Estate and their Gardenia Project Expert Mr. Baqur Mehdi (BRN-38017) are delighted to offer this beautiful 4 bedrooms Gardenia Townhomes by Wasl (Freehold Property)\n Townhouse in Gardenia @ Wasl Gate.\nPhotos are from the Show townhouse and only for the purpose of illustration.\nProperty Details (Pricing & Premium are Subject to Availability of the Unit)\n* Selling Price AED 2210000\n* B.U.A 3108 sq ft\n* Plot Size 3350 sqft\n* 4 bedrooms + maids +Dedicated Laundry Space\n* Closed Kitchen\n* Vaastu compliant\n* Handover in Feb 2020\nPayment Breakdown\nNet Selling Price +4% DLD+2% Agency Commission (with 5% Vat)+5250 Developer NOC+4270 Registration Trustee Fee\nCash Flow on or Before Transfer\n20% to Wasl+5250 Wasl Noc\n20% to Seller+ Premium\n 4% DLD+2% Agency Commission (with 5% Vat)+4270 Registration Trustee Fee\nAt Gardenia Townhomes the whole family has the opportunity to have fun and be active together… whether within your spacious home, on the lush green lawns or at the exclusive community club for residents which includes first-class amenities like the swimming pools, gym or kids play area. With 3 or 4 bedroom townhome options, pick the family home that best suits your loved ones.\nBe surrounded by wasl gate delights at every corner which include a central park, dog park, water features, play areas and favourite stores like IKEA, ACE and a brand new Festival Plaza Mall.']"
4,['4 Bedroom Duplex with Private Pool and Garden'],"['FIVE Palm JumeirahDubai, Palm Jumeirah']",,['Duplex'],"['6,066 sqft\n                      /            564 sqm']",['4'],['5'],"['14,500,000  AED']",['Furnished\nBalcony\nBuilt in Wardrobes\nConcierge\nPets Allowed\nPrivate Garden\nStudy'],,['Listed:2 months ago'],['Ready'],"[""DescriptionUnique Properties Broker proudly presents:\nFEATURES:\n* Built Up Area: 6066 sq.ft.\n* Bedrooms: 4\n* Bathrooms: 5\n* Fully equipped kitchen\n* Furnished\n* Private Pool\n* Private Garden\n* Parking spaces: 2\nProject Description:\nViceroy Dubai Palm Jumeirah is a luxurious mixed-use hotel and apartment project by SKAI Holdings. Viceroy, a beach-side resort and residence, is known for its outstanding architecture with a pioneering design that complements its iconic destination and offers stunning panoramic views of the Arabian Gulf.\nMaintenance Fee: Estimated AED 23 psf per annum.\nWhy Unique Properties?\n* EMAAR's Platinum Agent in 2012, 2013, 2014, 2015, 2016, 2017, 2018 and 2019\n* EMAAR's No.1 Top Selling Agent in 2015\n* DUBAI PROPERTIES' Top Broker of 2015, 2016, 2017 and 2018\n* DUBAI PROPERTIES' No.1 Top Selling Agent in Q1 & Q3 2017\n* MERAAS Top Agent of 2018 and 2019\n* NSHAMA's Top Agent of 2015 and 2016\n* DUBAI SOUTH Top Performing Agent 2016\n* DANUBE PROPERTIES Premier Broker of 2015 and 2016\n* PROPERTY FINDER’s outstanding online listings award winner Q1-2014\nFor all property inquiries, please contact:\nHot Line Mobile No: +971509250888\nToll Free:  80018881""]"
5,['Il Primo Luxury Penthouse|75% Post Handover'],"['IL PrimoDubai, Downtown Dubai, Opera District']",,['Penthouse'],"['5,253 sqft\n                      /            488 sqm']",['4'],['4'],"['19,344,888  AED']",[],,['Listed:8 days ago'],['Off-plan'],"[""DescriptionThis ultra-prestigious, 77-story tower with a commanding hold over The Opera District.\xa0 Il Primo (Italian, 'The First') rises right in the heart of The Opera District, flanking the iconic Dubai Opera. Residents can experience life in spacious, masterfully crafted apartments with an unparalleled breadth of amenities surrounded by spellbinding views and year-round entertainment.Rising at the northern side of Dubai Opera, Il Primo offers unrivaled views of The Dubai Fountain and Burj Khalifa. With its prime location, residents of Il Primo can expect to be part of grand celebrations and entertainment events throughout the year.Described as \x92The Centre of Now,\x92 Downtown Dubai is the flagship mega-development by Emaar Properties. At its heart is Burj Khalifa, the world\x92s tallest building.DIRECT FROM DEVELOPER | NO COMMISSIONFor bookings, please call Karim Ben Otman (BRN 26365) on +971501980358 or visit www.providentestate.com for further details.Company name: Provident Real EstateRERA ORN: 1933\xa0Address: Office #702, Al Barsha 1, Al Zarooni Bldg. Dubai (UAE)""]"
6,['Below Original Price☛Brand New 5+M w/ Huge Garden!'],"['West YasAbu Dhabi, Yas Island']",,['Villa'],"['5,507 sqft\n                      /            512 sqm']",['5 + Maid'],['7+'],"['4,700,000  AED']","[""Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nChildren's Pool\nCovered Parking\nMaids Room\nNetworked\nSecurity\nShared Gym\nShared Pool\nView of Landmark\nWalk-in Closet""]",,[],['Ready'],"[""DescriptionWest Yas benefits from its exceptional position with a waterfront location overlooking the natural mangroves that surround Yas Island. West Yas allows its residents to enjoy the proximity to Yas Mall and the multiple leisure facilities on Yas Island including, Yas Waterworld, Yas Marina Circuit, Yas Marina, Yas Links, Ferrari World Abu Dhabi, du Arena and the F&B of the numerous hotels on the island, also comprising villas , and community amenities such as:                 \n•\tJumaa Mosque \n•\tLocal Mosque \n•\tAll Age International School \t\n•\tAll Age ADEC School \n•\tRetail\t\n•\tWomen's Center \n•\tResidence Club \n•\tService Station ADNOC \n•\tHealth clinic \t\n•\tMarina \t\n•\tBoat Launch Ramp\nWest Yas offers a variety of flexible payment plans to encourage customer participation in the project\nReach out to our team at Property Shop Investment to get more details about this property or to schedule a viewing. Call us on +971600548200 or access www.propertyshopinvestment.com.\nCompany Reg. No. 2018/306918""]"
7,['Modern Facilities | Good Location |'],"['Wavez ResidenceDubai, Dubai Land, Liwan']",,['Apartment'],['405 sqft\n                      /            38 sqm'],['studio'],['1'],"['338,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nSecurity\nShared Gym\nShared Pool'],,['Listed:2 months ago'],['Off-plan'],"['DescriptionFeaturing of 414 apartments which includes 338 studios and 76 one-bedroom units and 27,000 Sq. Ft. of Retail . The apartments are being sold on an investor-friendly payment plan with just 1% payable every month.\nWavez Residence by Danube Properties is located in Liwan, the impressive township in Dubai that offers extraordinary living amenities at unrivaled prices. \nImportantly, this is also the first project in the entire township that will have a full-fledged integrated retail offering on the premises itself, called Wavez Avenue\nThe residence and visitors will enjoy lifestyle features includes:\n• State of the Art Health Club with Steam room\n• Jacuzzi\n• Swimming Pool & Kids Pool\n• Barbecue Deck\n• Badminton Court\n• Paddle Tennis Court\n• Grand Entrance Lobby\n• Kids Play Area\n• Party Hall\n• Leisure deck with outdoor seating.\n• Jogging Track\n• Cabana Seating\nProposed Wavez Avenue by Danube Properties is Liwan’s first dedicated shopping space integrated within a residential property.\nThese amenities will include:\n-high-street shopping brands,\n-a hypermarket\n-laundry service\n-flower shops\n-a whole host of restaurants and coffee shops to complement your lifestyle\nAnticipated completion date is March 2021\nPayment Plan:\n10% -Upon Booking\n50%-DURING CONSTRUCTION \n50% -DURING HAND OVER\n(pay as low as equivalent 1% per month)\nEASY PAYMENT PLAN DURING CONSTRUCTION AND AFTER HANDOVER\nFor inquiries or further details please call +971508340553 or email agents@realpoint-agents.com']"
8,['High Floor | Outstanding Unit | DIFC Views'],[],,['Apartment'],['889 sqft\n                      /            83 sqm'],['1'],['1'],[],[],,[],[],[]
9,['find world class properties only with us'],"['Ideal 1Ajman, Al Rawda, Al Rawda 3']",,['Villa'],"['5,000 sqft\n                      /            465 sqm']",['5 + Maid'],['7+'],"['1,600,000  AED']","[""Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nChildren's Play Area\nCovered Parking\nKitchen Appliances\nMaids Room\nNetworked\nPets Allowed\nPrivate Garden\nPrivate Jacuzzi\nSecurity\nView of Landmark""]",,[],['Ready'],"['DescriptionWe have more than (20 villas ready) in Al Jasmine, Al Rawdah, Al Mowaihat and Al Hamidiya\n============================================================================\nClose to all educational, health and entertainment services, only 10 minutes from Sharjah, 20 minutes from Dubai and 3 minutes from Sheikh Mohammed Bin Zayed Road.\nThe villas are close to: -\nNew Saudi German Hospital, Choueifat School, Al Hikma School, International Academy School, Nesto Hypermarket and Al Rawda Mall at Sheikh Ammar Street and Abaya Center - Ajman City Center\nThe villa starts from areas (3200 feet: 4300 feet 4800 feet: 5000 feet 5400 feet: 6000 square feet 6400 square feet 70,000 feet 7200 feet and available to 10000 thousand square feet.\n________________\nModern designs and personal construction with all guarantees to satisfy all tastes and finishes\nMost of the villas have two floors\nFive master bedrooms\nLarge lounge with washbasins and large bathroom\nWe help you with all banking matters\n=======================================\nSAMA Al Khaleej Real Estate - in Ajman Al Mowaihat Area next to Hajar Mosque*\n**************************************']"
