,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,['Extended and Upgraded | Type 3M 3BR Villa'],"['Springs 15Dubai, The Springs']",,['Villa'],"['2,455 sqft\n                      /            228 sqm']",['3'],['2'],"['2,099,000  AED']",['Unfurnished\nCovered Parking\nStudy\nView of Landmark'],,['Listed:1 month ago'],['Ready'],"['DescriptionListed exclusively with Espace Real Estate is this extended and upgraded type 3M located in the desirable Springs 15. This owner has occupied the property ever since it was handed over and as a result, it has been incredibly well maintained. The upgrades include a fully remodeled and extended kitchen, contemporary tiled floor as well as a glass staircase. The 3M layout offers three spacious bedrooms, with the master being equipped with its own en suite bathroom, a downstairs study, wc and utility area. Outside, the garden has been fully landscaped and backs on to a quiet internal road. This property is vacant on transfer and can be viewed immediately with Espace Real Estate.  \n-Type 3M\n-3 Bedrooms\n-Study\n-BUA: Approximately 2455 sqft\n-Plot: Approximately 2598 sqft\n-Backing Internal Road\n-Extended\n-Upgraded\n-Owner Occupied\nFinance is available on this property through Espace Real Estate.\nOffice location: Unit 2702 and 2703 Marina Plaza, Dubai Marina, Dubai UAE.\nTel. No.: +97143069999\nRERA No.: 44375; ORN: 936\nThis property is managed by Espace Real Estate Broker.']"
1,['Extended Upgraded 8000 ft2 Masterview'],"['Entertainment Foyer\n                              5\n/51 ReviewsDubai, Jumeirah Islands, Islamic Clusters']",,['Villa'],"['8,000 sqft\n                      /            743 sqm']",['5 + Maid'],['4'],"['7,699,950  AED']",['Unfurnished\nCovered Parking\nMaids Room'],,['Listed:more than 6 months ago'],['Ready'],"['DescriptionEspace Real Estate presents this extended master view villa, it comprises 5 spacious bedrooms, all of them en suite, guest bedroom on the ground floor. This villa has been hugely extended and is now 8,000 Sq Ft of BUA. The ground floor is the true living heart of this Master View with a beautifully appointed kitchen, adjoining bright spacious open plan lounge and living area with access to garden and pool, and adjacent private dining room. Located next to the kitchen is a Utility room, Maids room and door to automated double garage providing parking for 2 cars.  The garden is fully landscaped and backs directly onto community land and has the option to buy extra land.  \n-Masterview\n-5 Bedrooms plus maids\n-Extended Courtyard \n-BUA: Approximately 8000 sqft\n-Plot: Approximately 14000 sqft\n-Community View\n-Upgraded\n-Vacant on Transfer\n-Owner Occupied\nFinance is available on this property through Espace Real Estate.\nOffice location: Unit 2702 and 2703 Marina Plaza, Dubai Marina, Dubai UAE.\nTel. No.: +97143069999\nRERA No.: 29166; ORN: 936\nThis property is managed by Espace Real Estate Broker.']"
2,['Masterview | Full Lake and Skyline Views'],"['Master ViewDubai, Jumeirah Islands, Oasis Clusters']",,['Villa'],"['6,500 sqft\n                      /            604 sqm']",['5 + Maid'],['5'],"['8,999,950  AED']",['Unfurnished\nBalcony\nCentral A/C\nCovered Parking\nMaids Room\nPrivate Garden\nPrivate Pool\nSecurity\nView of Landmark\nView of Water'],,['Listed:7 days ago'],['Ready'],"[""DescriptionListed with Espace Real Estate, this Ottoman Style Masterview has one of the best locations in the whole of J. Island with views of the Main Lake & Dubai Skyline. Comprises of 5 bedrooms with all of them being en-suite with guest bedroom on the ground floor. Upstairs is the remaining 4 bedrooms with master bedroom & the second largest room benefiting from views over the lake & Dubai Skyline. Three spacious reception areas, kitchen is of great size located next to an amenity room & maid's room & door to automated double garage.\n-5 bedrooms + maid's\n-Full Lake and Skyline views\n-BUA: 6,500 sqft approx.\n-Plot: 14,025 sqft approx.\n-Desert Modern Master view\n-Private garden\n-Private swimming pool\n-6 car garage\n-Vacant on transfer\nFinance is available on this property through Espace Real Estate.\nOffice location: Unit 2702 & 2703 Marina Plaza, Dubai Marina, Dubai UAE.\nTel. No.: +97143069999\nRERA No.: 29166; ORN: 936\t\nThis property is managed by Espace Real Estate broker.""]"
3,['Brand New|Never lived in|3 Bed plus Maid'],"['Safi TownhousesDubai, Town Square']",,['Townhouse'],"['2,134 sqft\n                      /            198 sqm']",['3'],['3'],"['1,300,000  AED']",[],,['Listed:20 days ago'],['Ready'],"['DescriptionTreo Homes are delighted to offer this 3 bedroom plus maids townhouse, in the brand new Safi Community in Town Square. These units are just about to be handed over and this Type 10, 3 bedroom offers a BUA of 2,134 Sq,Ft and a sits on a plot of around 2,200 SQ FT. Each home has been practically designed and carefully considered to achieve a modern urban lifestyle within beautifully landscaped suburban neighbourhood. All the townhouses are within walking distance to the pool and park so its perfect for the occupier, looking to make it their family home. A selection of cafes, restaurants and shops, cinema soon to be released are all within close proximity to this community, which has its very own community park. Being very reasonably priced, these modern townhouses should not be overlooked.3 bedroom + Maid RoomBrand NewModern Design1 Yr service warrantyPool and parkFootball pitchExclusiveMultiple UnitsCall Treo Homes to view today']"
4,['EXCLUSIVE | Upgraded Large Plot by Pool'],"['Bungalows AreaDubai, Green Community, Green Community West']",,['Villa'],"['4,400 sqft\n                      /            409 sqm']",['4 + Maid'],['5'],"['2,645,000  AED']","[""Unfurnished\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nMaids Room\nPets Allowed\nPrivate Garden\nShared Pool""]",,['Listed:27 days ago'],['Ready'],"['DescriptionTreo Homes are proud to present this four bedroom Bungalow in the well sought after Green Community, DIP.Comprising 10,159 sq.ft plot with four en-suite bedrooms, this property is extremely spacious for the whole family. The property benefits from upgraded flooring, upgraded kitchen and bathrooms.\xa0The property has a beautiful landscaped garden and an outside maids house offering the upmost privacy to both the family and the maid. The property also features a double garage, with extra parking in front of the house.\xa0This property is in the perfect location, close to the gate and non-perimeter.\xa0- Close to gate\xa0- Corner Plot- Walking trails to back of the garden- Close to community Pool- 10,159 sq.ft- Upgraded- Landscaped Garden- Private Garage- External Maids House- Available for viewingCompany name: Treo HomesRERA ORN: Address: Office 19C6, I-rise, Barsha Heights, Dubai, UAEOffice phone no: +971508145931Primary email: info@treo-homes.com']"
5,['Exclusive 2M | 3 Bedroom | Close to Park'],"['Maple 2Dubai, Dubai Hills Estate, Maple at Dubai Hills Estate']",,['Townhouse'],"['2,230 sqft\n                      /            207 sqm']",['3 + Maid'],['3'],"['1,750,000  AED']","[""Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nCovered Parking\nMaids Room\nPets Allowed\nPrivate Garden\nShared Pool""]",,['Listed:23 days ago'],['Ready'],"[""DescriptionTreo Homes is excited to present the newest community in Dubai Hills Estate.Maple is a stunning community consisting of 4 different types of townhouses, with crystal clear pools with a lifeguard, lush green parks for children's activities or walking dogs, BBQ area etc.The property itself sits on a generous plot which is within walking distance to the main pool and park within Maple and also an even shorter walk to the smaller park. With easy and quick access to the exits too its really is an amazingly located property for a fantastic price, start living the Dubai Hills dream today and book yourself a viewing now!The community boasts exquisite internal and external finishes, open plan kitchens, glass balconies, walk in closets an 18 hole championship golf course,\xa0Dubai Hills Mall (282,000 sq m), which consists of numerous fashion/retail outlets\xa03 schools, nurseries and\xa02 proposed metro lines which will connect all the way to Al Makhtoum International AirportType 2M | 3 Bed+Maid | 2228""]"
6,['OPEN HOUSE | SATURDAY | 10:00 to 15:00 |'],"['Reem CommunityDubai, Arabian Ranches 2']",,['Townhouse'],"['2,202 sqft\n                      /            205 sqm']",['3 + Maid'],['3'],"['1,875,000  AED']","[""Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nCovered Parking\nMaids Room\nPets Allowed\nPrivate Garden\nShared Pool""]",,['Listed:27 days ago'],['Ready'],"[""DescriptionTreo Homes is excited to present the newest community in Arabian Ranches 2. The very sought after Reem Townhouses is handing over in December and owners are ready to sell. A stunning community consisting of 216 townhouses with crystal clear pools and a lifeguard up to 18:00pm, lush green parks for children's activities or walking dogs, BBQ area etc.The community boasts exquisite internal and external finishes, open plan kitchens, glass balconies, walk in closets and many more.Type 1M | 3 Bedroom+Maid | 2202 BUAThe unit offers 3 payment structures.\xa01) Cash Buyer - Selling Price + 5year service charge waiver\xa02) Mortgage Buyer - Selling Price + 5year service charge waiver\xa03) Payment Plan Option - 5 year payment plan- increased selling price + 5 year service charge waiverTreo Homes will be exclusive working in the community upon handover, there will be many options available. Scheduled open house upon handover of the first unit. Kindly call and we will add you to the invitation list for the OPEN HOUSE.For any Sales queries call Area Manager Andrie JackelFor any Rental queries call Craig Mandich or Jacques MeintjiesWe are looking forward to assist you in with any questions or viewings.""]"
7,['Fully Renovated | Golf Course View | 5BR'],"['WildflowerDubai, Jumeirah Golf Estates, Earth']",,['Villa'],"['6,030 sqft\n                      /            560 sqm']",['5 + Maid'],['5'],"['5,899,999  AED']",['Unfurnished\nMaids Room\nStudy\nView of Landmark'],,['Listed:7 days ago'],['Ready'],"['DescriptionEspace Real Estate is extremely pleased to bring to the market this stunning 5 bedroom fully renovated Royal villa in Wildflower. This property sits on the championship Earth Course with stretching views of greenery that do not seem to end. The property was fully renovated by the current owner with high end, quality materials only last year. The open courtyard entrance is unlike anything else in Dubai and makes for truly rare and special architectural experience seldom seen in the community. The private swimming pool is a contemporary design that really compliments the property with expensive imported Italian tiles making up the walkway and garden areas. \n-Unique\n-5 Bedrooms \n-Study plus maids \n-BUA: Approximately 6030 sqft\n-Plot: Approximately 14000 sqft\n-Golf course view\n-Upgraded\n-Large infinity pool\n-Owner Occupied\nFinance is available on this property through Espace Real Estate.\nOffice location: Unit 2702 and 2703 Marina Plaza, Dubai Marina, Dubai UAE.\nTel. No.: +97143069999\nRERA No.: 40364; ORN: 936\nThis property is managed by Espace Real Estate Broker.']"
8,['Exclusive | Full Marina View | 1480 Sqft'],[],,['Apartment'],"['1,480 sqft\n                      /            137 sqm']",['2'],['2'],[],[],,[],[],[]
9,['Upgraded | Furnished | Vacant | Priced to Sell'],"['Rimal 4\n                              4.2\n/52 ReviewsDubai, Jumeirah Beach Residence, Rimal']",,['Apartment'],"['1,057 sqft\n                      /            98 sqm']",['1'],['2'],"['899,000  AED']","[""Unfurnished\nBalcony\nBuilt in Wardrobes\nChildren's Play Area\nShared Pool""]",,['Listed:13 days ago'],['Ready'],"['DescriptionAmazing opportunity for investors or end users alike!UpgradedVacantLarge 1 bedPriced to sellSpanning over 1,058 sq. ft., the apartment has a relaxing community and internal plaza level gardens and pathways view.\xa0Located in Rimal Cluster, the place to be in Jumeirah Beach Residence, where all the action is happening.\xa0Walking distance to the beach, cinema , various restaurants and retail outlets, the JBR Walk , many hotels and plenty of other venues.JBR is a part of Dubai Marina and runs the entire 1.7 kilometre length of The Walk, a popular beach-side boulevard packed with the beach, restaurants, cafés and boutiques. Here, leisurely days drift into busy nights. Spinning with energy, the outdoors is embraced like the indoors here is not only a self-contained development, but it also provides a cosmopolitan life for residents and visitors alike.Call Victor Danu or visit www.bhomes.com for further details.\nCompany name: BetterhomesRERA ORN: 97 Address: Vision Tower, 42nd Floor, Dubai Office phone no: +97144090911Primary email: customercare@bhomes.comWebsite: www.bhomes.com']"
