,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,['3 Beds | 2E | Springs 4 | Full Lake View'],"['Springs 4Dubai, The Springs']",,['Villa'],"['2,700 sqft\n                      /            251 sqm']",['3'],['3'],"['2,350,000  AED']",[],,['Listed:2 months ago'],['Ready'],"['DescriptionType 2E | Full Lake & Park View | Springs 4\n- Type 2E\n- 3 Bedroom Villa Plus Study\n- Maid’s Room\n- 2,700 Sq. Ft. BUA\n- 3,693 Sq. Ft. Plot\n- Full Lake View\n- Vacant On Transfer\n- Large Plot\n- Good Condition\n- Gated Community\n- Reference No. DUB198183\n- Agent: Jack Bystram on +971502364229, RERA BRN No. 41159\nAllsopp & Allsopp Real Estate are delighted to welcome this Full Lake View 2E to the market for sale. Immaculately maintained, situated in Springs 4, backing directly to the park and the lake.\nThe ground floor comprises of having an open-plan living room which has been extended with a closed kitchen/diner, downstairs WC, maid’s room with en-suite and door to the garage.\nTo the first floor, there is a good-sized master bedroom with en-suite and views over the park, two further bedrooms, one family bathroom and an upstairs study which can be used as a 4th bedroom with wardrobes.\nPlease Call Jack Bystram on +971502364229 for more information or to arrange a viewing at your nearest convenience.']"
1,['Extremely spacious fully furnished with sea view'],"['Club Vista MareDubai, Palm Jumeirah']",,['Apartment'],['653 sqft\n                      /            61 sqm'],['studio'],['1'],"['1,310,000  AED']",['Furnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nKitchen Appliances\nShared Gym\nView of Water'],,['Listed:more than 6 months ago'],['Ready'],"['DescriptionOne of the very few larger studios available in Club Vista Mare. These units are unique and very sought after. Tastefully furnished  this studio apartment is located directly on  the beach with sea views and views of the Burj Al Arab. Perfect investment opportunity or as a lock and go holiday retreat.\n\t * Fully furnished\n\t * Fully fitted kitchen \n\t * Large Terrace overlooking the sea\n\t * Spacious Lounge\n\t * Large Entertaining Terrace\n\t * Modern Bathroom\n\t * Own private car park space\n\t * Ample Restaurants\n\t * Only beach front studio on the Palm\nClub Vista Mare, a new beachfront residential and recreation project on Dubais Palm Jumeirah.  The project includes 33 studio apartments with eight cafes and restaurants, retail areas and gymnasium facilities, all with spectacular views of Palm Jumeirahs eastern shoreline and Dubais world-famous landmarks.\nThe contemporary-style Club Vista Mare complex will span almost 5000 sq.m. at ground level, with an additional 2740 sq.m of residential space on the first floor.  Each studio covers almost 50 sq.m and comes with its own private terrace with panoramic views of the Arabian Gulf, Palm Jumeirah and Dubais skyline. It is unique in its design, yet will naturally blend in with and complement the islands existing developments.']"
2,"['Duplex apt with terrace, 2 bed plus study']",[],,['Duplex'],"['1,644 sqft\n                      /            153 sqm']",['2'],['2'],[],[],,[],[],[]
3,['Contemporary furnished custom built villa'],"['Signature Villas Frond EDubai, Palm Jumeirah, Signature Villas']",,['Villa'],"['14,926 sqft\n                      /            1,387 sqm']",['5'],['6'],['Ask for price'],['Furnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nKitchen Appliances\nPrivate Garden\nPrivate Pool\nShared Gym\nShared Pool\nView of Landmark\nView of Water'],,['Listed:more than 6 months ago'],[],"['DescriptionDesigned in a contemporary style with an extra special touch of sophistication, this beach front house is surrounded by tranquillity and calm waters on The Palm.\nKnight Frank is proud to offer this stunning five bedroom  Palm Jumeirah urban beach house exclusively to the market. Built and designed by a leading Dutch architect, the property offers cutting edge technology and a “no expense” spared” approach to luxury and personal comfort, all expertly adapted for lavish entertaining and flexible modern living. Situated at the ends of the frond with breath taking views of the iconic skyline of Dubai, the fixtures and fittings in this magnificent villa have been meticulously handpicked and imported from all over the words. The marble flooring throughout the villa is the highest grade Navona travertine from Italy, all external wood shutters and fixtures are the finest teak, the internal doors are solid oak, the bathrooms are all Dornbracht and Agape, the chef’s kitchen custom made by Bulthaup is equipped with Gaggenau appliances, and the entire house has been insulated using the latest BASF technology. The villa has been built up to 9,000 sq feet and the plot extended to 14,925 sq feet.']"
4,['FULLY UPGRADED 2PARKING 2B/R+MAID JLT AL SEEF 2'],"['Al Seef Tower 2Dubai, Jumeirah Lake Towers, Al Seef  Towers']",,['Apartment'],"['1,650 sqft\n                      /            153 sqm']",['2 + Maid'],['3'],"['1,799,999  AED']",['Furnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nConcierge\nCovered Parking\nKitchen Appliances\nMaids Room\nPets Allowed\nSecurity\nShared Gym\nShared Pool\nView of Water'],,['Listed:1 month ago'],['Ready'],"['DescriptionJUMEIRAH LAKES TOWER\n* AL SEEF TOWER 2\n* FULLY UPGRADED\n* 2 BEDROOM PLUS HALL\n* Laundry Room\n* CLUSTER U \n* LIVING + DINING + GUEST BATHROOM + 2 ENSUITE BEDROOM\n* MAIDS ROOM AND BATHROOM \n* PARKING: TWO \n* RENTED TILL SEP 2020 140K\n* FULL MARBLE FLOOR\n* FULLY FURNISHED WITH FULL LAKE VIEW\nAl Seef 2 is primarily located in Jumeirah Lake Towers, an exclusive waterfront development nearby Internet City and Media City. JLT is the ideal address to live, work and play.\nThe unit offers a beautiful lake view with stunning views of tall buildings of community.\nJumeirah Lakes Towers is a dynamic waterfront community, comprising attractive residential and office towers alongside hotels, leisure and retail outlets. Situated across Sheikh Zayed Road from Dubai Marina, Jumeirah Lake Towers is another development of equally impressive size that consists of high-rise buildings. The buildings at Jumeirah Lake Towers represent a variety of commercial and residential properties.\nORN 11721\nBRN 30548+971558991933']"
5,['Full Canal View | Furnished 2BR Apt | High Floor'],"['DAMAC Maison Canal ViewsDubai, Business Bay']",,['Apartment'],"['1,268 sqft\n                      /            118 sqm']",['2'],['3'],"['1,300,000  AED']",['Furnished\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nKitchen Appliances\nSecurity\nShared Gym\nShared Pool\nView of Landmark\nView of Water'],,['Listed:1 month ago'],['Ready'],"[""DescriptionPermit# 0885588346\nOffering view of sparkling water, buzzing and vibrant surroundings, activities, events and wide-open spaces, this tower gives a whole new definition to a work environment. Employees, clients and business associates can enjoy the diversity that comes with working and revitalizing both side by side.\nProperty Details:\nLocation:  Damac Maison Canal Views (formerly Water's Edge), Business Bay\n- 2 Bedroom Apartment\n- Size: 1268.31 sq ft as per Title Deed\n- Luxury Fully Furnished\n- 2.5 Bathrooms\n- High Floor\n- With own parking space\n- Full canal view\n- Vacant and ready for move in\n• Selling Price: AED 1,300,000/-\n n ideal work environment that's second to none, this unique environment offers facilities that are designed to meet and exceed the demands of the most competitive work environment.\nFacilities & Amenities\nReception desk\n24-hr security & CCTV\nIndoor/Outdoor leisure facilities\nGymnasium\nSwimming pool\nCovered walkway\nDouble height retail on ground floor\nShopping arcade\nLandscaped roof garden with outdoor café\nParking on 5 levels - 2 podium & 3 basement\nFor more inquiries and viewing appointments, Don't hesitate to call us!\nAgent: Ms. Firouzeh +971508804969\nAlternative No.: +971557777203\nSeven Century Real Estate\ninfo@sevencentury.com | www.sevencentury.com\nViewing to the property is also available on weekend (Thursday, Friday and Saturday)""]"
6,['Well Priced | Good Location | Landscaped'],"['LegacyDubai, Jumeirah Park']",,['Villa'],"['3,527 sqft\n                      /            328 sqm']",['3 + Maid'],['3'],"['2,748,999  AED']",['Unfurnished\nCovered Parking\nMaids Room'],,['Listed:2 months ago'],['Ready'],"['DescriptionEspace Real Estate is pleased to offer this villa in one of the best locations. This popular layout in Jumeirah Park comprising of 3 bedrooms plus family room. This villa is located away from wires in an immaculate condition. The ground floor consists of open kitchen with spacious living and dining areas, guest powder room, utility room and maid-room. There are 2 car garages at the front of the property accessible to the maids and utility room. The 1st floor consists of a large family room, 3 bedrooms with individual en-suite bathrooms. The master en-suite boasts a huge bathroom, walk in closet dressing area and balcony. \n-Legacy Large 3 Bedroom villa\n-3 Bedrooms\n-Maids plus family room\n-BUA: Approximately 3527 sqft\n-Plot: Approximately 5662 sqft\n-Back to back\n-Corner plot\n-Immaculate condition\n-Vacant\nFinance is available on this property through Espace Real Estate.\nOffice location: Unit 2702 and 2703 Marina Plaza, Dubai Marina, Dubai UAE.\nTel. No.: +97143069999\nRERA No.: 6240; ORN: 936\nThis property is managed by Espace Real Estate Broker.']"
7,['Brand New | Massive Family Room | 10 Year Pay Plan'],"['RigelDubai, Jumeirah Village Circle']",,['Apartment'],['855 sqft\n                      /            79 sqm'],['2'],['3'],"['759,081  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nSecurity\nShared Gym\nShared Pool\nView of Landmark'],,['Listed:2 months ago'],['Off-plan'],"['DescriptionAzco Real Estate Brokers (LLC) is proud to offer you this astonishing and elegantly designed property located in the most sought-after residential community in Dubai, Jumeirah Village Circle.\nPROPERTY FEATURES \n■ 2 BR Apartment\n■ 3 Bathrooms\n■ Balcony \n■ Huge Fitted Kitchen\n■ Built-in Wardrobes\n■ Exquisite Design\nAMENITIES\n■ Gymnasium\n■ Swimming Pool\n■ Covered Car Parking \n■ 24 Hour Security equipped with CCTV\n■ High Speed Elevators\n■ Convenient Waste Disposal in every floor\n■ Location: Rigel Residence\nCONTACT US\n■ Ms. Chahinez Farah - Property Consultant - JVC SPECIALIST\nWHO WE ARE?\nAZCO Real Estate Brokers, LLC. is an award winning and culturally diverse brokerage that brings together a team of multilingual and highly qualified real estate brokers. AZCO utilizes extensive expertise of the local market and internationalism of real estate. At AZCO, we exercise a client centrode approach that helps us to deliver end-to-end property management and real estate solutions.\nThe company has massively expanded from its official inception in 2017 to a team of 30+ exceptionally talented real estate brokers and consultants. All the solutions rendered at AZCO are formulated with a result-oriented perspective, while our competent brokers are always on the lookout for ideal property investment opportunities.\nBuyers, Sellers, and Tenants can reach us anytime. Thank you for Choosing Azco Real Estate!\n                                                       Visit our website: www.azcorealestate.ae']"
8,['Exclusive post handover plan - Park View'],"['Marbella VillageDubai, Dubai Sports City, Victory Heights']",,['Townhouse'],"['3,280 sqft\n                      /            305 sqm']",['4 + Maid'],['4'],"['2,400,000  AED']","[""Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nCovered Parking\nMaids Room\nPets Allowed\nPrivate Garden\nShared Gym\nShared Pool""]",,['Listed:5 months ago'],['Off-plan'],"['DescriptionMarbella Townhouses,\xa0The last community to be built within this exclusive Golf community and the last opportunity to own a brand new family home in Dubai\x92s most loved neighborhood\xa0Victory Heights at Dubai Sports City.Launch Offer:NO DLD feesNO Agency feesNo Service Charges 5 YearsChiller FreePayment Plan: Total 9 years5% Booking25% Till Handover -\xa0June 202170% Payment After Handover over 7 Years (Interest / Mortgage Free) 10% Yearly AED 240,000/-The community will comprise 96 villas built around one of the many parks. It will also feature Victory Heights largest community center.Property features:Ground + 2 FloorsContemporary Spanish designed townhousesAll Single RowOpen Plan Living SpaceBuilt up area 3240 sqftPlot size 2800 sqft4 bedroomsGuest bedroom on Ground FloorMaid\x92s roomLaundry RoomPrivate GardenCovered ParkingCommunity swimming pool & gymChildren\x92s play areasFor more information\xa0and to arrange viewing\xa0contact:Mujtaba LakhiyaCall: +971551675811']"
9,['Corner 5BR + MR Villa Type C with Garden'],"['Millennium EstatesDubai, Meydan, Meydan Gated Community']",,['Villa'],"['7,507 sqft\n                      /            697 sqm']",['5 + Maid'],['5'],"['5,800,000  AED']",['Unfurnished\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nMaids Room\nPets Allowed'],,['Listed:5 months ago'],[],"['DescriptionSeven Line Real Estate Broker proudly presents a 5 Bedroom Villa in Millenium Estate, Meydan Dubai UAE\nVilla Details:\n5 Bedroom w/ Maids & Drivers Room\n6.5 Bathrooms\nCorner unit type C\n7,507 sqft       \nVacant on transfer\nLandscaped garden\nBurj khalifa view\nClosed kitchen\nwith terrace\nstorage room\nbackside cycling track \nFacilities and Amenities:\n* Playground\n* Community park\n* Walking Trail\n* Near Meydan hotel\n* Near Mosque\nMillennium Estates is AED 1.2 billion residential gated community development project of G and Co, a Meydan City Subdeveloper. There will be a total of 198 villas to be built over 3.8 million square feet of land. Those villas have been designed in three different styles with garden space. \nFor more details please contact us at:\nMobile No.: +971521833312\nTel.: No.: +97142769442\ninfo@sevenlinerealestate.com\nwww.sevenlinerealestate.com\nSTR No.24718/2018/08/014\nRERA BRN: 42007\nRERA ORN: 20125']"
