,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,['New Freehold Project at Beach Isle | 2 Yrs Post-HO'],"['Beach VistaDubai, Dubai Harbour, EMAAR Beachfront']",,['Apartment'],['824 sqft\n                      /            77 sqm'],['1'],['1'],"['1,500,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nConcierge\nCovered Parking\nSecurity\nShared Gym\nShared Pool\nView of Landmark\nView of Water'],,['Listed:11 days ago'],['Off-plan'],"[""DescriptionBeach Isle at Emaar Beachfront\nSales Launch Offer:\n60/40 in 2 Years Post-Completion Payment Plan\n50% DLD Waiver for 1BR and 2BR\n100% DLD Waiver for 3BR and 4BR\nProperty details:\n1BR | AED 1.5M to 1.8M\n2BR | AED 2.1M to 3M\n3BR | AED 4.1M to 4.3M\n4BR | AED 6.3M\nFull floor mid level average price: \nAED 22.1M\nArea: 10,363 sqft\n4 x 1BR\n4 x 2BR\n1 x 3BR\nPremium 1, 2, 3 and 4-bedroom Apartments\nLuxurious 4-bedroom Villas\nPrivate Beach Access\nInfinity-edge Swimming Pool\nUnparalleled Views of The Palm\nUninterrupted Views of the Sea\nFeatures and Amenities:\nMiami-style Pool Deck\nTropical Garden Rooms\nSpacious Cabanas\nRetail Front at Ground Level\nDedicated Fitness Area\nKids’ Splash Pads and Play Area\n1.5 KM of Pristine Beach\nPanoramic Views of the Sea\nSteps Away from Marina and Yacht Club\nUpcoming Mall\nNearby Licensed Restaurants\n2 Neighbourhood Parks\n5 minutes to Dubai Marina\n5 minutes to Sheikh Zayed Road\n25 minutes to Downtown Dubai\n25 minutes to Dubai Int'l Airport\n25 minutes to Al Maktoum Int'l Airport\nDiscover the true meaning of luxury at Dubai’s most exclusive island; where the blue sky is an extension of the open sea; where exceptional entertainment venues are a delightful stroll away; and time is measured by the sound of waves rolling into the shore. This is Beach Isle.""]"
1,['Starts frm AED 1.5M | 50% DLD Waiver | Beach Isle'],"['Beach VistaDubai, Dubai Harbour, EMAAR Beachfront']",,['Apartment'],['892 sqft\n                      /            83 sqm'],['1'],['1'],"['1,500,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nConcierge\nCovered Parking\nSecurity\nShared Gym\nShared Pool\nView of Landmark\nView of Water'],,['Listed:11 days ago'],['Off-plan'],"[""DescriptionBeach Isle at Emaar Beachfront\nSales Launch Offer:\n60/40 in 2 Years Post-Completion Payment Plan\n50% DLD Waiver for 1BR and 2BR\n100% DLD Waiver for 3BR and 4BR\nProperty details:\n1BR | AED 1.5M to 1.8M\n2BR | AED 2.1M to 3M\n3BR | AED 4.1M to 4.3M\n4BR | AED 6.3M\nFull floor mid level average price: \nAED 22.1M\nArea: 10,363 sqft\n4 x 1BR | 4 x 2BR | 1 x 3BR\nPremium 1, 2, 3 and 4-bedroom Apartments\nLuxurious 4-bedroom Villas\nPrivate Beach Access\nInfinity-edge Swimming Pool\nUnparalleled Views of The Palm\nUninterrupted Views of the Sea\nFeatures and Amenities:\nMiami-style Pool Deck\nTropical Garden Rooms\nSpacious Cabanas\nRetail Front at Ground Level\nDedicated Fitness Area\nKids’ Splash Pads and Play Area\n1.5 KM of Pristine Beach\nPanoramic Views of the Sea\nSteps Away from Marina and Yacht Club\nUpcoming Mall\nNearby Licensed Restaurants\n2 Neighbourhood Parks\n5 mintues to Dubai Marina\n5 minutes to Sheikh Zayed Road\n25 minites to Downtown Dubai\n25 minutes to Dubai Int'l Airport\n25 minutes to Al Maktoum Int'l Airport\nDiscover the true meaning of luxury at Dubai’s most exclusive island; where the blue sky is an extension of the open sea; where exceptional entertainment venues are a delightful stroll away; and time is measured by the sound of waves rolling into the shore. This is Beach Isle.""]"
2,['Best Buy Deal! Apt Soon to be Handed Over!'],"['The BridgesAbu Dhabi, Al Reem Island, Shams Abu Dhabi']",,['Apartment'],['641 sqft\n                      /            60 sqm'],['1'],['1'],"['715,000  AED']","[""Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nConcierge\nCovered Parking\nShared Gym\nShared Pool""]",,[],['Off-plan'],"['DescriptionGreat Sale Deal for a Brand New, soon to be handed over Apartment in the heart of Shams Abu Dhabi on Al Reem Island.\nThe Bridges:\nThe Bridges is designed with your wellbeing in mind, with a variety of amenities to satisfy even the most active individuals. Take a look around and youll discover swimming pools, his and hers gyms, outdoor fitness equipment, parks, and of course, the steps leading down to your canal.\nProperty Features:\n\t * 1 Bedroom\n\t * 1 Bathroom\n\t * 641 Square Feet of Area\n\t * Living Room\n\t * Central Ac/Heating\n\t * Open Kitchen\n\t * Spacious Balcony\nCommunity Features:\n\t * Covered Parking\n\t * Shared Swimming Pool\n\t * Shared Gym\n\t * Security\n\t * Concierge Service\n\t * Restaurants, Cafs and Super Markets\n\t * Easy access to Dubai Abu Dhabi Highway\n\t * 5 Minutes away from Abu Dhabi City Center\n\t * Schools, Educational institutes, Nurseries and day care centers\n\t * Easy access to Public transportation\n\t * Beautiful views\n\t * Modern construction\nAbout Room and Roof Real Estate:\nAt Room and Roof Real Estate, what we aim to achieve every time is to interact with both new and existing clients. We provide an experienced customer service like no other in terms of our professional approach and client service standards. When you are with one of our property consultants, we will always ensure your experience was one to remember.']"
3,['Villa Available for sale in Al Rawda 3.'],"['Ideal 1Ajman, Al Rawda, Al Rawda 3']",,['Villa'],"['4,200 sqft\n                      /            390 sqm']",['5 + Maid'],['6'],"['1,350,000  AED']","[""Unfurnished\nBarbecue Area\nChildren's Play Area\nCovered Parking\nKitchen Appliances\nMaids Room\nPets Allowed\nPrivate Jacuzzi\nView of Landmark\nWalk-in Closet""]",,[],['Ready'],"[""DescriptionBest constructed villa with state of the art fixtures and fittings in Al Rawda3 which can be dream come true for buyer to live in their own paradise in UAE.\nVilla is situated near awal al madina super market and near to, CUCA City University College Of Ajman, near to mowaihat roundabout and souk al mubarak markets, and near all famous schools of Ajman and also near to salam street and 2 minutes drive from sheikh ammar road for going to sharjha and dubai.\nThe villa consists of two floors.\n5 master bedrooms.\n6 bathrooms.\nA large guest council with bathroom, washbasins and separate entrance\nA large family hall.\nFully equipped kitchen.\nElegant terrace area.\nMaid room with attach bathroom.\nCovered parking area.\nSamaa Al Madina Real Estate LLC.\nOur moto is always ''TURNING TRANSACTIONS INTO RELATIONS''\nWhen we say this it's mean we are very concerned with the requirements of our customers.\nOur first priority is our customer satisfaction in all fields of realty.\nWe have more than 50 properties for sale in popular areas of Ajman like Mowaihat, AL Rawda, Al Yasmeen etc. \nWhat we offer to our customers:\nWe manage properties\nWe take care of our customers investments.\nWe suggest them with emerging properties to buy, sell, rent and invest in residential or commercial.\nWe are 1000% transparent with our customers.\nOur customer’s trust is the best achievement for us.\nIf you want extra ordinary services regarding your property assets management kindly register with us.""]"
4,"['Amazing Studio/ 335,000/ Golf Course /3Y PP']","['Amora in Golf VerdeDubai, Akoya']",,['Apartment'],['431 sqft\n                      /            40 sqm'],['studio'],['1'],"['335,000  AED']",['Partly furnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nSecurity\nShared Gym\nShared Pool\nWalk-in Closet'],,['Listed:2 months ago'],['Off-plan'],"['DescriptionDear Clients,\nStudio at Dubai / Dubai Land / Golf View / 335,000 AED / 10 % Advance only .\nOwn and invest in your dream Luxury home with a flexible 3 years payment plan,\nProperty Information:\nLocation         :  Akoya \nView               : Golf Course view\nHanding over : Q 4 2020\nPayment Plan : 3 Years ( 36 Months)\nAttractive Payment Plan; and a very high ROI.\nAmenities:\n• Studios and one and two-bedroom apartments\n• Fitted kitchen\n• Grand lobby\n• Temperature-controlled swimming pool\n• Gymnasium\n• Ample parking\n• Landscaped gardens\n• Shopping mall\n• International school\n• Family park\nAbout the community :\nAmora, a collection of homes where you’re surrounded by the people you love with plenty of room to make unforgettable memories. Set in Golf Verde, these luxury apartments overlook scenic landscapes with access to world-class facilities\nFor more information Call / Whatsapp\nAntilia properties\nMR.Hassan+971505791507']"
5,['Fully Upgraded 1BR apt | High floor'],"['Bulgari Resort & ResidencesDubai, Jumeirah, Jumeirah Bay Island']",,['Apartment'],"['1,503 sqft\n                      /            140 sqm']",['1'],['2'],"['5,500,000  AED']",[],,['Listed:5 months ago'],['Ready'],"['DescriptionFully upgraded 1Br apartment in most sought after Building in BvLgari\xa0Residences, now for Sale!\xa0\nUnit Details:\n● Vacant on transfer.\xa0\n● High Floor\n● Unit Type: Middle\n● View: Full Sea & Skyline\n● Kitchen: Open\xa0\n● Bathrooms:2\n● Total Area: 1,503 Square Feet\n● Fully Furnished to a high standard ( The furniture will not be included )\xa0\n● Fully Upgraded\xa0\nBuilding Amenities:\n● Prime building in a prime location\xa0\n● Modern Gym and Swimming pool in the building\xa0\n● Valet Parking \xa0\n● 24 hours maintenance and security\n● 10 mins drive to Dubai Mall\xa0\nComplimentary mortgage advisory through Driven Properties via partnerships with over 15 UAE banks.\nCall our Jumeirah expert for more information or viewing on +97144297040 for out of office hours or weekends call +971553658402.\nSince 2012, Driven Properties has grown to be one of the largest real estate platforms in the region. Through multiple branches in Dubai, Ajman, China, and Saudi Arabia, Driven Properties manages a portfolio of over 10,000 units.']"
6,['1 Bed Room Apartment - Sharjah Maryam Island'],"['Cyan Beach ResidenceSharjah, Maryam Island']",,['Apartment'],['696 sqft\n                      /            65 sqm'],['1 + Maid'],['1'],"['570,888  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nLobby in Building\nMaids Room\nNetworked\nPets Allowed\nPrivate Garden\nPrivate Gym\nSecurity\nShared Gym\nShared Pool\nView of Landmark\nView of Water\nWalk-in Closet'],,[],['Off-plan'],"['DescriptionPAYMENT DETAILS\n5% - Down payment , 20% During Construction , 75% Upon Handover [Mortgage can be availed from Bank].\nFIRST OF ITS KIND WATERFRONT DEVELOPMENT\nNestled in the Centre of Sharjah, Maryam Island offers residential apartments and retail outlets, four- and five-star hotels, waterfront food and beverage outlets, as well as a ‘Souq’ and various facilities such as a spa, a fitness club, a swimming pool, and a children’s play area.   \nTRAVEL DISTANCE\nDubai International Airport – Less than 15km \nSharjah International Airport – Less than 20km \nExpo Centre Sharjah – Less than 5km\nSharjah University – Less than 15km     \nAPARTMENT DETAILS:\n2 Bedroom Apartment\nQuality Finishings\nKids Play Area / Swimming Pool / Cycling Tracks / Branded Retails stores \nFitted Kitchen\nWater View\nBright Unit\nCovered Parking Free\nConcierge Service / 247 Security']"
7,['HOME WITH AUTOMATION AND WOODEN FLOORING'],"['Signature LivingsDubai, Jumeirah Village Circle']",,['Apartment'],"['1,147 sqft\n                      /            107 sqm']",['2'],['2'],"['1,050,819  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nConcierge\nCovered Parking\nKitchen Appliances\nMaid Service\nPrivate Garden\nPrivate Jacuzzi\nPrivate Pool\nSecurity\nShared Gym\nShared Pool\nStudy\nView of Landmark\nWalk-in Closet'],,['Listed:6 months ago'],['Off-plan'],"['DescriptionNot Just Home Automation & Luxe, but aesthetically pleasing too.\nSignature Livings is the first solar powered residential project, designed to achieve modern day needs of now and future.\nBuilding Interiors:\n- Smart phone enabled temperature control\n- Integrated sound in Master Bathroom, yes listen to Music or Radio\n- Hardwood Floor\n- 100% Italian equipped kitchen with Kitchen Island\n- High Floor to ceiling window walls\n- Plunge pool on Terrace\n- Open air Glass Squash Court in courtyard\n- Temperature controlled Infinity pool\n- Jacuzzi\n- Modern health club\n- Natural landscaping\n- Surrounded by Trees\n- 2 BBQ decks on top floor\n- Live NEXT to JSS SCHOOL and PARK\n- Lowest service charges - The Solar and sustainable effect !!\nBuilding Facilities:\n- Coffee machine in lobby\n- Integrated Fragrance\n- In house maintenance team\n- Concierge service \n- WIFI \n- Study Corner\n- Storage on lease\n- Kids playing corner in courtyard\nCall me today to view the Show Apartment']"
8,['Single Row | 2 Bedroom | Type D | Below OP |'],"['Bella CasaDubai, Serena']",,['Townhouse'],"['1,856 sqft\n                      /            172 sqm']",['2'],['3'],"['1,000,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nPets Allowed\nSecurity\nShared Gym\nShared Pool'],,['Listed:2 months ago'],['Ready'],"['DescriptionProperty Junction Real Estate is delighted to present this amazing & brand new Townhouse in Serena, Bella Casa for sale.\nProperty Details:-\n* 2 Bedroom brand new townhouse,single row.\n* BUA 1856 sq ft\n* Comes with 2 parking\n* With guest washroom,separate laundry space and a storage.\n* Ready to move in property\n* With community pool & park.\n* Color of finishings may vary.\nViewing is possible on prior appointments.\nAbout The Community:-\nBella Casa is the first phase within the Serena master-development by Dubai Properties.\nCentrally located in DUBAI LAND, Serena’s Bella Casa comes with state-of-the-art architectural design inspired by the traditional Mediterranean Spanish theme and surrounded by lush greenery.\nWhile it is an ideal base for single family home seekers, families with kids and outdoor enthusiasts, Bella Casa at Serena easily accommodates the needs of all family members and complements any lifestyle.\nThe community is surrounded by plenty of multi cuisine restaurants and food outlets along-with Supermarkets and other necessity stores.\nCompany name:\nProperty Junction Real Estate\nRERA ORN: 12338\nAddress: 909 Dusseldorf Business Point, Al Barsha 1, Near Mall of the Emirates\nOffice phone no: +97142440640\nWebsite: www.propertyjunction.ae']"
9,['New 2 Bed on Payment Plan DP 10% Only'],"['Asas TowerSharjah, Al Khan, Al Khan Lagoon']",,['Apartment'],"['2,075 sqft\n                      /            193 sqm']",['2 + Maid'],['2'],"['798,990  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nLobby in Building\nMaids Room\nSecurity\nShared Gym\nShared Pool\nShared Spa\nView of Landmark'],,[],[],"[""DescriptionAsas Real Estate is delighted to present this large  2 bedroom apartment which is situated in a sought-after location and is brand new. \nThis apartment is situated on a high floor. The 2 bedroom type 7 layout is  almost  2075 sqft and has a community view. \nThe property briefly comprises of a large open-plan living/dining room that is filled with natural light and very bright. Separate family area and closed kitchen with maid's room. \nMaster bedroom with en suite bathroom and one additional bedroom. \nThis property can be purchased by all Nationalities. \nExceptional payment plan is available on this property. \n- 2075 Sqft\n- 2 Bedrooms\n- 2.5 Bathrooms\n- Family Room\n- Balcony\n- Community View\n- Sauna, Steam, Pool, Gym \n- Covered Parking\nPrice: AED 798990,-\nInternal viewing is highly recommended.\nTo discuss this property or to arrange a viewing please call Asas Real Estate on +97165999909""]"
