,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,['The Hottest Deal in Masdar City|Perfect Investment'],"['Oasis ResidencesAbu Dhabi, Masdar City']",,['Apartment'],['635 sqft\n                      /            59 sqm'],['1'],['2'],"['600,000  AED']",['Unfurnished\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nMaid Service\nSecurity\nShared Gym\nShared Pool'],,[],['Off-plan'],"['DescriptionPayment Plan:\n30% Down Payment\n70% Installments\nCherwell Property is proud to present this Incomparable  spacious 1 Bedroom apartment investment in Masdar City\nUnit Feature:\n- High Quality Floor Finishes\n- Amazing Boulevard View\n- Modern high standard kitchen\n- Built-in wardrobes\n- Open living/ dining area to the view\nProperty Amenities and Surroundings:\n- Allocated Parking Space\n- Central Air-conditioning\n- Shared Swimming Pool\n- Gymnasium\n- Security Staff\n- BBQ area\n- Central air conditioning\n- Community View\n- Covered parking\n- Shared swimming pool\n- View of gardens\n- 24 hours Maintenance\n- Clubhouse\n- Communal gardens\n- Concierge service\n- Mosque\n- Restaurants\n- Shops\nAbout the Project :\nInitiated in 2008, Masdar is the emirate’s pioneering vision of a city of the future. With the goal of becoming the world’s most sustainable eco-city, Masdar is leading the way by developing a “greenprint” for how cities can accommodate rapid urbanisation and dramatically reduce energy, water and waste. The city combines ancient Arabic architectural techniques with modern technology and is built around a huge central Arabic wind tunnel that channels a cooling breeze through the streets and alleys making it comfortable to stroll around even during high summer temperatures.']"
1,['Brand new luxury flat with 4 years payment plan'],"['Jumeirah Living Marina GateDubai, Dubai Marina, Marina Gate']",,['Apartment'],"['1,431 sqft\n                      /            133 sqm']",['2'],['3'],"['2,491,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCovered Parking\nKitchen Appliances\nSecurity\nShared Gym\nShared Spa\nWalk-in Closet'],,['Listed:1 month ago'],['Off-plan'],"[""DescriptionLUXHABITAT is glad to present this brand new luxury 2 bedroom apartment in Jumeirah Living Marina Gate. This apartment features views of the swimming pool, community and skyline. \nThe project will be handed over in the second quarter of 2020 and it features a convenient payment plan:\n-10% down payment\n-10% in 3 months \n-30% upon handover\n-50% for 4 years post - handover \n- 4% Dubai Land Department registration fee - waived \nThe facade of the building is contemporary and has modern interiors to match. Each apartment is designed to maximise indoor space with double-height ceilings, spacious balconies and floor to ceiling windows. The modern vertical lines of the facade mesh well with the inspiring interiors. The views from each apartment are breath-taking, ranging from the Dubai city skyline to the beautiful yachts by the jetties. As soon as you step outside the building, you would find yourself in the exciting Marina Walk and enjoy a stroll by the water's edge. Also located close by is The Walk at Jumeirah Beach Residence. Amenities for residents include a temperature-controlled infinity pool overlooking the marina including a children's pool and play area, a two-level gym overlooking the marina with separate changing facilities for men and women, including a steam room and sauna, and squash and tennis courts. For speed and convenience, there are seven high-speed elevators and a dedicated service elevator with a loading dock for residents.""]"
2,['Payment Plan I 2 Bedroom Apartment I Good Location'],"['Bellevue Tower 1Dubai, Downtown Dubai, Bellevue Towers']",,['Apartment'],"['1,027 sqft\n                      /            95 sqm']",['2'],['2'],"['1,876,000  AED']",['Unfurnished\nBuilt in Wardrobes\nKitchen Appliances\nShared Gym\nShared Pool'],,['Listed:8 days ago'],['Off-plan'],"['DescriptionAx Capital is offering this immaculate Burj Khalifa view 2 Bedroom apartment in Bellevue Tower 1, Business Bay with a view of the canal.\n* 20% During Construction\n* 80% Post-Handover\n* ATM Facility\n* Completion: 2020\n* Play areas \n* Walking distance to Marasi on The Dubai Canal \n* Gym \n* Restaurants\n* Infinity pool \n* Dedicated retail shops \n* Dubai Mall \n* Steam room\n* Barbecue area\n""Pictures are for illustration purposes only""\nBellevue Towers is hidden away in the heart of an all-inclusive community. Rising through the heart of the Downtown Dubai district, the towers can be easily accessed by the Dubai Mall and Business Bay metro stations as well as Sheikh Zayed Road and Al Khail Road. \nBellevue Towers’ floor-to-ceiling windows enable you to enjoy marvelous views of the city every day. \nWhen it comes to architecture and interior design, Bellevue Towers raises the bar in more ways than one. Uniqueness and refinement sweep across every square inch with premium finishes, efficient space planning and careful attention to detail.\nFor more information and to book a viewing, please call or WhatsApp +971561123456']"
3,['4BR+M Townhouse at Amaranta 1 - Handover soon'],"['AmarantaDubai, Dubai Land, Villanova']",,['Townhouse'],"['2,119 sqft\n                      /            197 sqm']",['4 + Maid'],['4'],"['1,520,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nMaids Room\nPets Allowed\nPrivate Garden\nSecurity\nShared Pool\nWalk-in Closet'],,['Listed:1 month ago'],['Off-plan'],"['DescriptionRERA Permit 33367\nLuxurious 4BR+M Townhouse at Good Location.\nBUA : 2119 sq.ft.\nHandover April 2020\nSale Price : AED 1,520,000/-\nFor more information kindly contact Mr.Pankaj Ahuja on +971503290136\nOffice : +97142432977\n4BR + M تاون هاوس فاخر في موقع جيد.\nمساحة المبنى: 2119 قدم مربع\nتسليم أبريل 2020\nسعر البيع: 1،520،000 درهم / -\nلمزيد من المعلومات ، يرجى الاتصال بالسيد Pankaj Ahuja على +971503290136\nالمكتب: +97142432977\nAmaranta Townhouses at Villanova by Dubai Properties are a part of a Community which includes apartments, independent Villas, two schools, and a full-fledge community centre located right next to the exclusive St. Regis Polo Club on Emirates Road. It is strategically located close to the Dubai-Al Ain Road, which gives it easy accessibility to Dubai Academic City – one of the largest educational hubs in the Middle East.\nRAPID DEALS REAL ESTATE BROKERS \nEstablished with a view to provide comprehensive and customized solutions to all property related requirements, Rapid Deals aims to be one of the top real estate companies in Dubai. With over 20 years of experience in international property, the founders have catered to the tastes of the most discerning clients. The company boast of a long list of encouraging testimonials, detailing the expertise and quality of the service that Rapid Deals Real Estate Brokers provides. \nدائرة التنمية الاقتصادية: 614741\nORN : 12756']"
4,['Rented | Huge Courtyard | 2 Bed + Study'],"['Al Ghozlan 1Dubai, Greens, Al Ghozlan']",,['Apartment'],"['2,439 sqft\n                      /            227 sqm']",['2'],['2'],"['1,325,000  AED']",['Unfurnished\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nKitchen Appliances\nPets Allowed\nPrivate Garden\nSecurity\nShared Gym\nShared Pool\nStudy'],,['Listed:1 month ago'],['Ready'],"['Description- Rented until August 2020 @ 97,500\n- 2 Bedroom + Study\n- Huge Courtyard\n- Direct Pool Access\n- Cash Owned\n- AED 22,984.88 Service Fees\n- 2,439 sq.ft Total BUA Including Terrace\n- Call Arta on +971502303619 for more info\nhaus & haus is pleased to present this rare 2 bedroom apartment in the highly sought after community, The Greens.\nThis 2 bedroom + study property comes with its very own private terrace which is over 1,000 sq.ft - perfect for families and for entertaining! The unit is currently rented.\nCall Arta (BRN: 42105) on +971502303619 for more information, to arrange a viewing or to make an offer.\nFinance is available on this property through haus & haus partners.  Please speak to us for more information.\nFor further details or to arrange viewings, please contact our Head Office on +97143025800, alternatively visit our website www.hausandhaus.com where you will find our full selection of properties available both for sale and rent.']"
5,['BEST PRICE I 3 BED + MAID I TYPE 2M | Maple 1'],"['Maple 1Dubai, Dubai Hills Estate, Maple at Dubai Hills Estate']",,['Villa'],"['2,228 sqft\n                      /            207 sqm']",['3'],['3'],"['1,800,000  AED']",[],,['Listed:1 month ago'],['Ready'],"['DescriptionAQUA properties is pleased to offer this 3 bedrooms plus maids room type 2M in Maple 1, Dubai Hills Estate.\nDescription:\n* Maple 1, \n* Type 2M Middle Unit\n* 3 BED + MAID ROOM\n* Size 2228sqft, Plot 2093sqft\n* 3 bedroom +maids \n* Stunning views of the community\n* Attractive Payment Plan\n* All includes a maids room, spacious car parking and a private garden\n* 18 hole golf-course within the development\n* Features large windows, elegant flooring, stylish counter tops and neat kitchen designs\nMaple at Dubai Hills Estate offers 3,4 and 5-bedroom townhouses in a location which offers a balanced lifestyle between the home and outdoors. Ranging between 2,200 and 2,700 sq. ft., the four types of homes all include a maid’s room, covered parking for one car and a generous garden.\nThis beautiful project is lined-up at the most prominent part on the verge of Sheikh Mohammed Bin Zayed Road and Al Khail Road. \nA BEAUTIFUL PROJECT WITH QUALITY OF LIFE YOUR FAMILY DESERVES...']"
6,['HOT DEAL STUDIO FOR SALE IN NUAMIYA C WITH BALCONY'],"['Al Naemiya Tower 3Ajman, Al Naemiyah, Al Naemiya Towers']",,['Apartment'],['594 sqft\n                      /            55 sqm'],['studio'],['1'],"['100,000  AED']",['Unfurnished\nBalcony\nCentral A/C\nConcierge\nCovered Parking\nKitchen Appliances\nLobby in Building\nNetworked\nPets Allowed\nSecurity\nVastu-compliant\nView of Landmark\nView of Water'],,[],['Ready'],"['DescriptionSpecious Studio For Sale In Nuaimiya Tower C On Installment Plan\nTotal Price:215,000\n3 Years Installment Left Around/ 140,000\nDown payment Will Be 75,000/\nwith car parking-\nParking Have To Buy Seperate.\nSIZE:594 Sqft With Balcony.\n9th Floor\nRENTED in 2500 Per Month\n2 Payment\nCentral AC Security\nStunning view\n20 mints drive from DUBAI\nNaimya Towers offers an ideal residential. 25 minute drive to Dubai International Airport,15 minute drive to Sharjah International Airport, Ajman/Sharjah border. Few minutes drive to Ajman Corniche & Sharjah Corniche Few Mins drive to Sheikh Muhammad Bin Zayed Road. 5 Mins drive to Ajman City Center. Behind the Safeer Mall. 10 Mins drive to Hamriya Free Zone.\nNaimyaTowers residential towers which have access to a community centre which boasts a separate men’s and ladies’ gym. reserved parking space and storage facilities. Central air conditioning; high speed elevators; hypermarket, 24X7 security etc.\nGive us a call for further assistance\nDisplay phone number']"
7,['Motivated For Sale | 2 BR | Royal Breeze'],"['Royal Breeze 1\n                              4.6\n/51 ReviewsRas Al Khaimah, Al Hamra Village, Royal Breeze']",,['Apartment'],"['1,244 sqft\n                      /            116 sqm']",['2'],['3'],"['485,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nSecurity\nShared Gym\nShared Pool'],,[],['Ready'],"['DescriptionAlpha Real Estate Consulting FZE Offering easier ways to discover lucrative real estate opportunities, operating successful businesses ranging from residential and commercial property to property management, and international property. We’re Alpha Team and we’re all about helping you make smart real estate decisions that move your life forward.\nPLEASE CALL FOR VIEWING AND FOR MORE OPTIONS PLEASE VISIT OUR WEBSITE: \n                                                             WWW.ALPHA-RAK.COM\nFeatures offered:\n* Unit located in Royal Breeze 1 in Al Hamra Village. \n* Vacant \n* 2 Bedroom with Lagoon view \n* Massive balcony large size kitchen. \n* Includes centralized a/c\n* Kitchen cabinets, and wardrobes\n* Community swimming pool, gym, kids’ play area and beach access\n* Next to the Al Hamra Marina and Yacht Club\n* Close to the Al Hamra Marina retail shops, cafés, bar and restaurants\n* Gate access control system with 24 hours security\n* Covered car park\n* Freehold  in a safe gated environment']"
8,['Stylish 3 Bedrooms/Type C/Vacant/Shoreline'],"['Jash Hamad\n                              3.7\n/51 ReviewsDubai, Palm Jumeirah, Shoreline Apartments']",,['Apartment'],"['2,210 sqft\n                      /            205 sqm']",['3'],['4'],"['1,800,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C'],,['Listed:5 days ago'],[],"['DescriptionBeautiful 3 bedroom apartment is available. Located on a Mid floor, this is the perfect home for anyone who wishes to live by in Palm Jumeirah.\nLarge open plan living and dining room \nJash Hamad\n3 Bed Rooms\nType C\nSize 2210 sqft\nBalcony\nVacant\nPalm Jumeirah is a man made residential island community built in the shape of a palm tree; its fronds cater to exclusive villas with private beaches, while its trunk houses apartment towers, low-rise buildings and hotel apartments generally attracting families to the villas and singles or couples to the apartments. There are good public transport links including bus routes, Palm Monorail and water taxis, with private taxes present at the many hotels, spas and beach resorts. There are plans to have retail spaces located around the island in a style similar to The Walk at JBR allowing visitors and residents to be more mobile on foot as they shop closer to home. Most of the developments are built with quality finishes and facilities including state-of-the-art gyms, pools and lazy rivers plus access to spas, beaches and fine dining outlets.']"
9,['Majestic Custom Villa | Semi Furnished | Big Pool'],"['PonderosaDubai, The Villa']",,['Villa'],"['7,500 sqft\n                      /            697 sqm']",['5 + Maid'],['6'],"['7,500,000  AED']",['Partly furnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nKitchen Appliances\nMaids Room\nPrivate Garden\nPrivate Pool\nStudy\nWalk-in Closet'],,['Listed:18 days ago'],[],"[""DescriptionSobey George being Dubai Land area specialist with The Urban Nest proudly presents this Majestic villa with a pool in The Villa.\nDescription below:\n• 6BR+study+Maid+2 Balconies\n• All bedrooms are en-suite, with built-in closets.\n• Community view and close to a children's park.\n• High speck interiors and can be rented semi furnished with lights and curtains,\n• Stunning well equipped kitchen with built-in appliances.\n• Spacious bathrooms and top quality sanitary ware.\n• Large pool and garden \n• Close to the entrance gate of the Villa and community center.\n• Outdoor scullery/ dirty kitchen, storage, and bathroom.\n• Please call +971582590808 for viewing  \nThe Villa is a family-friendly community with several green parks, playgrounds, sports facilities, and walking/cycling paths. It also has a British school, a nursery and 2 community centers with a supermarket, coffee shop, clinic, pharmacies, music school, etc. With access to several main roads, it is within 20-25 minutes from central places like Downtown and the Burj Khalifa and Dubai International Airport.""]"
