,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,['3yrs Post Payment Plan |3BR | Hartland Greens'],"['Hartland GreensDubai, Mohammed Bin Rashid City, Sobha Hartland']",,['Apartment'],"['1,767 sqft\n                      /            164 sqm']",['3 + Maid'],['4'],"['2,659,335  AED']",['Unfurnished\nBalcony\nCentral A/C\nMaids Room\nShared Gym\nShared Pool'],,['Listed:1 month ago'],['Off-plan'],"[""DescriptionMohammad Bin Rashid City, Sobha Hartland Greens, Phase 3\n3 Bedroom + Maid's\nBalcony\n4 Baths\nTwo Parking\nDesigned with more space, fitted interiors and finest materials\nSaleable Area: 1767 sq. ft.\n0% COMMISSION\nWith 3 years Post  Payment Plan\nHandover by March  2020\nSelling : AED 2,659,335\nFor Inquiries please call Anjelika +971555544288\nBRN 2487\nOffice: +971529995255 / +97143790904\n- \nFor more property listings visit: nadiapro.com \n*Each apartment have House smart system\n*Lighting Control System\n*Temperature control\n*Curtain: Shutter Control\n*Music control\n*Energy Management\n*Smart panel\nSOBHA is primarily focused on residential and villas projects. The Company's residential projects include presidential apartments, villas, row houses, luxury and super luxury apartments, plotted developer and aspirational homes replete with world-class amenities. SOBHA is an Developer that is highly focused on delivering international quality products in a timely manner with utmost perfection.\nThe largest and only freehold homes of their kind in the centre of Dubai. Homes and apartment community on Dubai Water Canal.Just 3 kms from the main attractions of Dubai while offering the ideal destination for luxury living.Within the community, residents will have access to two international schools currently in operation, nurseries, mosques, healthcare facilities, malls, cafes, tennis courts, swimming pools, yoga centre, spas and clubhouses.\nThe Only Family Community to Burj Khalifa, Dubai Mall, DIFC & Business Bay.\nNearly all of Dubais top attractions are within 3 km of your community. Burj Khalifa, Dubai Mall, DIFC, Dubai Canal, Dubai One Tower, Dubai Metro, Meydan One, Meydan Racecourse, District One 8.4 km cycling and running track,Dubai Equestrian Centre, Dubai Country Club, Ras Al Khor Wildlife Sanctuary.""]"
1,['2 Bedroom Apartment fully furnished !'],"['Al Maryah VistaAbu Dhabi, Al Maryah Island']",,['Apartment'],"['1,441 sqft\n                      /            134 sqm']",['2'],['3'],"['1,584,803  AED']","[""Furnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nChildren's Pool\nCovered Parking\nKitchen Appliances\nLobby in Building\nPets Allowed\nPrivate Pool\nSecurity\nShared Gym\nShared Pool\nView of Water\nWalk-in Closet""]",,[],['Off-plan'],"['DescriptionOwn your two-bedroom apartment today in Al Mariyah island with no down payment and pay only 1% monthly installment!\nFantastic view of the water canal\n1-minute walking distance to Cleveland Clinic\nKitchen cabinets and countertops with refrigerator, washing machine & cooker.Fully tiled bathrooms, en-suites & guest toilets, wherever applicable. Balconies as per unit plan.Marble & Ceramic floor tiling.Wardrobes in bedrooms.Centrally air-conditioned.Television & telephone connections.Satellite master antenna connection “Shower or bathtub with handle & shower in each bathroom.Provision for High-speed internet access “Fiber-optic connection “Vanity Units & mirrors.Double glazed windows\nFACILITIES\nSwimming Pool.Gym.Convenient Store.Restaurant.Spa']"
2,['Tastefully upgraded immaculate 3 bedroom apartment'],"['Sadaf 6\n                              3.7\n/55 ReviewsDubai, Jumeirah Beach Residence, Sadaf']",,['Apartment'],"['1,884 sqft\n                      /            175 sqm']",['3 + Maid'],['3'],"['2,000,000  AED']",['Unfurnished\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nKitchen Appliances\nMaids Room'],,['Listed:2 months ago'],[],"[""Description2M – Sadaf 6, Jumeirah Beach Residence\nWalk into your new home, this apartment has had one owner and is in impeccable condition. \nThe floors have all been replaced with high quality ceramic tiles in the living, kitchen and bathroom area, and with wooden floors in the bedrooms.\nThe kitchen has been completed upgraded, all appliances are of a high standard and are included in the sale. A utility area is neatly tucked away on the side. A serving hatch opens out to a spacious dining and lounge area. The balcony affords views across the community.\nThe maids room which has a full bathroom can be used as such or alternatively for  storage \nTwo family bedrooms have ample cupboard space and share a large bathroom with bath.\nThe master is a really good size and has an en-suite bathroom with shower and dressing room. Once again all have been beautifully upgraded.\nThe community is vibey and close to 5 star hotels, beaches, supermarkets, retail and clinics to name but a few.\nEasy access to Sheikh Zayed Road and to the Metro and Tram systems.\nJust move in with your family and furniture no work or repairs need o be done.\nCall me now to arrange an appointment to view. (S1093) \nFor more information's and appointments to view, please contact our office on +97143455711.\nWe do call back, we do care.\nIf you wish to visit us, we are located at:\nThe Property Shop  (Property LLC)\nOffice 217, Dubai Real Estate Centre\nNear Capitol Hotel, Al Mina Road, Satwa\nP.O.Box: 71129, Dubai, U.A.E.\nMobile: +971506447255 | Tel: +97143455711| Fax: +97143455751\nOffice Email: propshop@emirates.net.ae                                          \nWeb: www.propertyshopdubai.com\nWe are open from Saturday - Thursday, 08.30 to 17.30, and closed on Fridays and public holidays.\n******************************************************************************************************************************************************************************""]"
3,['Well Located| Great Level |Top Conditioned'],"['Golf Vista 1Dubai, DAMAC Hills (Akoya by DAMAC), Golf Vista']",,['Apartment'],"['1,519 sqft\n                      /            141 sqm']",['2'],['3'],"['1,450,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nPets Allowed'],,['Listed:2 months ago'],['Ready'],"[""DescriptionUnique Properties Broker proudly presents:\nFEATURES:\n* Built Up Area: 1,518.79 SqFt\n* High FloorPenthouse/Duplex/Simplex\n* Bedrooms: 2\n* Bathrooms: 3\n* Maid + Bathroom\n* Open Plan and fully equipped kitchen\n* Unfurnished\n* Parking spaces: 1\n* View: Golf course View/Community\n* Occupied by tenant until July 2020\n* Number of cheques: 3\nProperty Description\nPresenting you this Elegantly Unfurnished Apartment in Golf Town with scenic views of the golf course of master community called Damac Hills. Damac Hills is the upcoming and popular master community Located in the center of Dubai Land with Access to Umm Sequim and Hessa Street.\nWhy Unique Properties?\n* EMAAR's Platinum Agent in 2012, 2013, 2014, 2015, 2016, 2017, 2018 and 2019\n* EMAAR's No.1 Top Selling Agent in 2015\n* DUBAI PROPERTIES' Top Broker of 2015, 2016, 2017 and 2018\n* DUBAI PROPERTIES' No.1 Top Selling Agent in Q1 & Q3 2017\n* MERAAS Top Agent of 2018 and 2019\n* NSHAMA's Top Agent of 2015 and 2016\n* DUBAI SOUTH Top Performing Agent 2016\n* DANUBE PROPERTIES Premier Broker of 2015 and 2016\n* PROPERTY FINDER’s outstanding online listings award winner Q1-2014\nFor all property inquiries, please contact:\nHot Line Mobile No: +971509250888\nToll Free:  80018881""]"
4,['Your Dream Home is reality now at Al Mamsha'],"['Al MamshaSharjah, Muwaileh']",,['Apartment'],['451 sqft\n                      /            42 sqm'],['1'],[],"['470,000  AED']",[],,[],['Ready'],"['Description""Finance & Payment Plan\nAffordable Prices starting at AED 445,000\n3% Only booking - Monthly installments-  No Down Payment\nOn Spot Pre-Approved Finance from DIB\nUSP \nCar-Free & Fully Walkable Community over 130,000 sq. m. \nBasement Parking & Direct Access to your Apartment\nDistinguished Architecture & Quality Public Realm\nHuman Centric World Class Development Parameters considering Solar Exposure, Prevailing Wind, Plazas, \nAlleys, & Massing \nDesignated Jogging, Cycling Tracks, & Swimming Pool\nDesignated Children Areas \nPocket Parks with lush greens and surface water feature\nVibrant Retail & Entertainment Facilities\nFabulous 1 bedroom apartment in Al Mamsha. Only 3% for booking and pay monthly  without down payment. World class amenities and retail shops at you door step. Next to Sharjah University City. \nPrime Location & Hassle-Free Accessibility\nAl Mamsha is strategically located just off MBZ Road in the heart of “New Sharjah” and just 2 minutes away from Sharjah International Airport, next to the University City of Sharjah, and 5 minutes from away from Emirate of Dubai. \nAccessing Al Mamsha is hassle-free due to its strategic location at the nexus of UAE national highways “MBZ 311, Emirates Road 611, and the upgraded University City Road”. Flow less accessibility to the basement parking which accommodate up to 3000 vehicles. ""']"
5,"[""Luxurious 3 BR APT w/ Views | Water's Edge | ALDAR""]","['Waters EdgeAbu Dhabi, Yas Island']",,['Apartment'],"['1,388 sqft\n                      /            129 sqm']",['3'],['3'],"['1,703,466  AED']",['Unfurnished\nBalcony\nCentral A/C\nCovered Parking\nSecurity\nShared Gym\nShared Pool\nView of Landmark\nView of Water'],,[],['Off-plan'],"['DescriptionWater’s Edge is ideally situated on its own canal and 800m promenade, in the heart of Yas Island. From modern studios to spacious three bedroom apartments, every home brings you the best of Yas at affordable prices, with beautiful views over the canal and beyond.\nThe destination will feature landscaped gardens, fully equipped gyms, pools and a jogging track that skirts the canal. Residents can also enjoy a waterfront boardwalk lined with cafes, restaurants and shops.\nAt Water’s Edge, everything moves at your own pace. So for those who enjoy action, the jogging and cycling trails, sport pitches and pools are ideal for getting your heart pumping. While the waterfront promenade brings a relaxed taste of the Med with its stylish selection of shops and restaurants.\nAbout the developer\nAldar Properties PJSC is the leading real estate developer in Abu Dhabi, and through its iconic developments, it is one of the most well known in the United Arab Emirates, and the wider Middle East region. From its beginnings in 2005 through to today, Aldar continues to shape and enhance the urban fabric of the UAE’s Capital City in addition to other key areas of the Emirate of Abu Dhabi.']"
6,"['Resale, On Mid-Floor | Ready To Move By March 2020']","['The BridgesAbu Dhabi, Al Reem Island, Shams Abu Dhabi']",,['Apartment'],['633 sqft\n                      /            59 sqm'],['1 + Maid'],['2'],"['780,000  AED']",['Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nConcierge\nCovered Parking\nMaids Room\nShared Gym\nShared Pool'],,[],['Off-plan'],"[""DescriptionThe Bridges, six mid-rise towers, each offering 212 homes. From smart studios to spacious 3-bedroom apartments, every property brings you the very best of capital living on Al Reem Island, with balconies looking out over the canal, park, sea or city skyline. The development will also feature pop-up shops, a cafe, and outdoor fitness equipment to inspire the most dynamic lifestyles, Call us now and see for yourself, live a relaxing life.\xa0Features:Living RoomDining RoomMaid's roomLaundryBalconyFacilities:Shared GymnasiumPrivate courtyardShared Swimming poolpoolside lounging areasoutdoor fitness areaCanal and waterside promenadeCoffee shoppublic parkmosquepublic beachrestaurantParkingLocation:Less than 1 kilometer away from Abu Dhabi City\xa010 Mins away from Abu Dhabi Mall\xa020 Mins away from Abu DhabiInternational AirportFor more information: Call Toll Free: 8 0 0 - G L O B A L 9 9\xa0Visit Website: www.global99.ae\xa0Send E-mail:info@global99.ae*Disclaimer - Development under construction will be handed over in March 2020,""]"
7,['Type 1E | Corner Plot | Handover in Dec'],"['Reem CommunityDubai, Arabian Ranches 2']",,['Villa'],"['2,650 sqft\n                      /            246 sqm']",['4 + Maid'],['5'],"['2,350,000  AED']","[""Unfurnished\nBalcony\nBuilt in Wardrobes\nChildren's Play Area\nMaids Room\nPets Allowed\nPrivate Garden\nShared Pool""]",,['Listed:3 months ago'],['Off-plan'],"['DescriptionDistrict Real Estate is pleased to offer you this 4 bed plus maids Townhouse for sale in Arabian Ranches 2Type - 1ETownhouse4 Bedroom & Maid Room4 Ensuite baths and guest toiletPark or Community ViewsClose to School\xa0Leisure CentreUnfurnishedThe Residents Club - a private and exclusive facet of the development panders to body and mind with a state of the art gym for men and women, geometric pool encircled by quaint cabanas, chic beauty salon and mani-pedi spa, as well as kids play area. Featured on site is the award winning Ranches primary school and the Asters medical centre. This really is the perfect setting for families who wish to live in a tranquil environment surrounded by fantastic amenities and activities. Beautifully crafted landscaping, gorgeous greenery and immaculately kept payments, roads and streets make Arabian Ranches 2 the most sought after Villa & townhouse community in all of Dubai.']"
8,['Rare 1-Bed Unit | High Floor | Oceana Adriatic'],"['Oceana Adriatic\n                              4\n/51 ReviewsDubai, Palm Jumeirah, Oceana']",,['Apartment'],"['1,338 sqft\n                      /            124 sqm']",['1'],['2'],"['2,600,000  AED']",[],,['Listed:more than 6 months ago'],['Ready'],"['DescriptionAQUA Properties is proud to present this majestic 1-bedroom apartment available for sale in Oceana Adriatic. The apartment is located on a high floor and comes with a fully fitted kitchen. The unit is laid out with quality fit and finishes and features fantastic Marina Skyline views.\n* 1 Bedroom\n* 1,338 sq.ft.\n* 2 Bathrooms\n* Full sea and Marina skyline views\n* Balcony\n* Spacious\n* 1 Parking space\n* Unfurnished\nOceana is a beachfront resort community centrally located on the trunk of the Palm Jumeirah. Oceana offers private beach access and a panoramic view. Oceana is an ideal retreat with an impressive array of amenities and services at hand. Oceana is also within easy distance of outstanding shopping, dining and entertainment facilities elsewhere on Palm Jumeirah. The Palm Jumeirah is one of the most ambitious real-estate developments on earth, named as the 8th wonder of the world as it can be seen from space as a beautiful palm-shaped land. A true resort-style development, it is described as not just a place to be, but rather an experience.']"
9,['Corner Plot / Beach & Hotel facing / Huge plot'],"['Pearl Jumeirah VillasDubai, Jumeirah, Pearl Jumeirah']",,['Land'],"['11,434 sqft\n                      /            1,062 sqm']",[],[],"['5,500,000  AED']","[""Balcony\nBarbecue Area\nCentral A/C\nChildren's Play Area\nKitchen Appliances\nMaids Room\nPets Allowed\nShared Gym\nStudy\nView of Water""]",,['Listed:3 months ago'],['Off-plan'],"['DescriptionPearl JumeirahDirectly on the Beach & Hotel\xa0B+G+1 Residential plot\xa0BUA: 11.434 sqft\xa0Centrally located, walking to the New Community Mall, Park and the Beach100% Paid, Title deed readySelling Price- AED 550 / sqft\xa0Note: Seller is selling below OP\xa0Pearl Jumeirah is situated in the prestigious Jumeirah 1 district. The community is ideal for those who enjoy the seclusion of a desert island with strong connections to the city.This also applies Jumeirah construction by-laws on the peninsula. Even though it is located right off Jumeirah, it has freehold titleThe peninsula offers 300 residential plots , a 90,000 sq. ft. retail area, a mosque, educational facilities and large open spacesThe construction by laws are as follow:-Ground plus one construction allowed-70% built up area allowed on the plot size-No restriction on design or architectureCall District on +971509700813 / +97148800373 or visit www.districtuae.com for further details']"
