,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,['Semi Detached 3BR | Close to Pool and Park'],"['Mira 2Dubai, Reem, Mira']",,['Villa'],"['2,524 sqft\n                      /            234 sqm']",['3'],['3'],"['1,995,000  AED']",[],,['Listed:2 months ago'],['Ready'],"['DescriptionSemi Detached 3 Bedroom Villa\n- Type 2E\n- End Unit / Semi\n- Bua: 2,524 Sq. Ft.\n- Plot: 2,948 Sq. Ft.\n- Landscaped Garden\n- 3 Beds\n- Maid’s room\n- Study / 4th Bedroom\n- Agent: Francis Green on +971585464675, RERA BRN No.: 45138\nThis Family villa sits in great location in Mira 2. The villa comprises of a lounge through to dining, kitchen, bedroom/study with guest powder room and a maid’s room all to the ground floor. The first floor then has three bedrooms. The master has its own en-suite and walk in wardrobe. The other two good size bedrooms have built in wardrobes and shared bathroom. The garden is beautifully Landscaped with upgrades worth up to 100k.\nProperty Sales Reference: PJM181213\nFor further details or to arrange a viewing appointment please contact our Head Office on +9714294444, alternatively visit our website www.allsoppandallsopp.com where you will find an extensive selection of properties available both for sale and for rent.\nPlease call Francis Green on +971585464675 for more information or to arrange a viewing.']"
1,"['Double Balcony, Golf and Lake View, Largest 2BR']","['C1Dubai, The Hills, The Hills C']",,['Apartment'],"['1,558 sqft\n                      /            145 sqm']",['2'],['2'],"['2,000,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nConcierge\nCovered Parking\nPets Allowed\nShared Gym\nShared Pool\nView of Water'],,['Listed:2 months ago'],['Ready'],"[""DescriptionA1 Properties is proud to offer this Brand New apartment in The Hills :- 1,558 sq ft\xa0- Largest Layout of all with L shape Living / Dining area\xa0- Modern Kitchen- Lake and Golf Views- 2 bathrooms- Double Balcony- Laundry Room- Luxury Finishing- Floor to ceiling windows- I specialize in The Hills- CLICK ON MY AGENT'S PROFILE.\xa0- NOTE: PICTURES ARE FOR ILLUSTRATIVE PURPOSES ONLY\xa0The Hills offers an array of amenities including an immaculately-maintained yoga lawn, barbecue deck, health and fitness facilities, children play area and welcome lobby. All homes sport contemporary finishes and modern fittings.\xa0In close proximity to Emaar Business Park, Dubai Media City, Dubai Internet City, and Dubai Marina, The Hills is an ideal destination for families and professionals to unwind in cosy retreat-like homes in the heart of the city.For more information call Tanya\xa0 today\xa0 on +971556928234 | BRN 40819\xa0Company name: A1 Properties LLCRERA ORN: 12095\xa0Address: PO Box 128805, Dubai, UAE\xa0Office phone no: +97143515583Website: www.a1properties.ae""]"
2,['Furnished and upgraded villa on large corner  plot'],"['Mirador La Coleccion 1Dubai, Arabian Ranches, Mirador La Coleccion']",,['Villa'],"['8,523 sqft\n                      /            792 sqm']",['5 + Maid'],['5'],"['8,499,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCovered Parking\nKitchen Appliances\nMaids Room\nPrivate Pool\nWalk-in Closet'],,['Listed:2 months ago'],['Ready'],"[""DescriptionSitting on a corner plot of 15,000 sqft, this beautiful single row villa has an extended BUA of 8,400 sqft which is more than the usual units. This home offers magnificent proportions for those seeking spacious modern family living in the Arabian Ranches. It is furnished with Roche Bobois furniture.\nThe current owner has undertaken numerous alterations on this property working with an interior designer to modernize and upgrade it to reflect today's living requirements. This is truly a unique property in Mirador La Coleccion, exclusive with LUXHABITAT.\nEntering the property the true size of this property can be appreciated with the grand atrium reception area which leads into the living room. Leading off this is a formal dining area and opposite to this is a formal lounge. The kitchen has been upgraded with sleek modern German cabinetry and a wonderful center island, perfect for cooking and entertaining with a secondary back kitchen to the rear of the property. Leading off the kitchen, is a breakfast room which has lots of light entering it allowing you to enjoy your breakfast in the morning sun. The ground floor also has a huge bathroom and adjacent powder room which can easily be converted to a guest suite. \nUpstairs, there is a large landing area with a terrace which leads off to the five big sized bedrooms. The master suite has its own balcony, walk in closet bath and shower.  The second bedroom also has a balcony and it's own en suite bathroom. The two further bedrooms are linked together with bathroom.\nThe property benefits from upgraded flooring throughout along with white woodwork which has all been powder coated to a high standard. \nExternally, there is a huge driveway with a double garage and attractive mature landscaping all around the property. The rear garden has a good sized pool along with outside shower and bathroom facilities. There is...""]"
3,['Exclusive 2BR Spacious Excellent Investment Vacant'],"['Sadaf 7\n                              3.8\n/57 ReviewsDubai, Jumeirah Beach Residence, Sadaf']",,['Apartment'],"['1,234 sqft\n                      /            115 sqm']",['2'],['2'],"['1,130,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nShared Gym\nShared Pool'],,['Listed:5 months ago'],['Ready'],"['DescriptionForest is proud to offer this Exclusive Apartment in Sadaf 7\xa0for Sale.-\xa0Marina and Courtyard View-\xa0Upper Plaza Level- Spacious Interior- Excellent investment- 2 Bedrooms- 2 Bathrooms- BUA:\xa01,235 sqft- Balcony- 1 Parking space- This property is available for viewing todayMarketing Permit No. 0086293309For more info contact\xa0800FORESTTel: +97143927777Fax: +97143927111Suite # 2106, Marina Plaza, Dubai Marina, DUBAI UAEJumeirah Beach Residence (JBR)Perfectly merging sophistication with the beach lifestyle, JBR has become one of the most popular and desired places to live in Dubai. JBR comprises of 40 towers that feature residential units, as well as retail space and luxury hotels.JBR is also home to The Walk, a 1.7km promenade of shops, restaurants, cafes and beach bars that is a must visit in Dubai for tourists and locals alike. JBR also offers a wide range of facilities in the area - supermarkets, gymnasiums, spas, bars, laundries, bank branches and shopping retail outlets.Live in comfort and elegance choose Forest Real Estate.']"
4,['MOST PRESTIGIOUS BUILDING EVER | PAY IN 7 YEARS'],"['IL PrimoDubai, Downtown Dubai, Opera District']",,['Apartment'],"['5,383 sqft\n                      /            500 sqm']",['4'],['5'],"['19,826,888  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nConcierge\nPrivate Garden\nPrivate Jacuzzi\nPrivate Pool\nShared Gym\nView of Water'],,['Listed:3 months ago'],['Off-plan'],"['DescriptionD & B Properties are excited to offer for sale this very unique half floor 4 bedroom apartment located in the incredible IL Primo in Downtown Dubai by Emaar Properties* Selling Price: AED 19,826,888* BUA : 5,383 Square Feet* Incredible 4 bedrooms all with en-suite bathrooms* Ultra-luxurious project found next to Opera House* Ready to move in by 2020* Unbelievable front facing views of Burj Khalifa and Fountains* Maids rooms, Drivers room, Gym, Study & Staff accommodation.Limited Time Offer:* 7 Years Post Handover Payment Plan\xa0* 5 Years Service Charge Waiver* 100% DLD Waiver* Instant Signature Platinum Status to the customer* One Pass by Emaar* Exclusive access to Dubai Aquarium, Underwater Zoo, Dubai Ice Rink, VR Theme Park, KidZania, Reel Cinemas, The Burj Club & 3-night stay at The Address Hotels & Resort.Call Anait our Downtown Dubai expert today for more info +971562657815 | 800-DANDB or visit www.dandbdubai.com\xa0D&B Properties is a leading real estate company in the Intl Off-Plan market.']"
5,['Best price 2 beds apartment in Address Blvd'],"['The Address The BLVDDubai, Downtown Dubai']",,['Apartment'],"['1,451 sqft\n                      /            135 sqm']",['2'],['3'],"['3,000,000  AED']",['Furnished\nBalcony\nBuilt in Wardrobes\nConcierge\nCovered Parking\nKitchen Appliances\nSecurity\nShared Gym\nShared Spa\nView of Landmark\nView of Water'],,['Listed:3 months ago'],['Ready'],"['DescriptionLuxhabitat is pleased to present this great deal for a fully furnished 2 bedroom apartment for sale in Address Blvd.\nThe apartment stands at 1823 square feet and is located on mid floors with captivating full Burj and fountain views. \nThe home is fully furnished and serviced, engulfed with superior quality luxury fittings and top of the line modern appliances, as well as designer amenities. \nThe entrance leads into a large open plan living and dining area which has an amazing view of DIFC and the sea. The fully fitted kitchen offers state-of-the-art stainless steel appliances. The two bedrooms are very spacious and offer en-suite bathrooms and built-in wardrobes.\nThe apartment has two balconies with Burj Khalifa view, one from the living room and the second one from the master bedroom.\nA city lifestyle resort set in the prestigious Downtown Dubai area, just a pleasant amble away from the cultural Opera District and The Dubai Mall, Address Boulevard offers world-class views of the magnificent Burj Khalifa. Inspired by European finesse while demonstrating old world, with notion of timeless elegance with its art deco architecture and craftsmanship.']"
6,['Exclusive |  Upgraded throughout | 4 Bed'],"['Canal Cove Frond GDubai, Palm Jumeirah, Canal Cove Villas']",,['Townhouse'],"['5,059 sqft\n                      /            470 sqm']",['4'],['5'],['Ask for price'],['Unfurnished\nSecurity\nView of Water'],,['Listed:4 months ago'],[],"['DescriptionKnight Frank is pleased to present to the market this 4 Bedroom upgraded Canal Cove located between fronds F and G on the Palm Jumeirah. Offering a plot size of 5,059 sq. ft. with an internal living space of 4,100 sq. ft. this home perfectly combines luxury indoor and outdoor living.  \nProperty Features\n•\t4 En-suite Bedrooms\n•\tIndependent Townhouse\n•\tTastefully Upgraded\n•\t4,100 BUA\n•\t5,059 Plot\n•\tVacant On Transfer\nThis well cared for fully upgraded townhouse is arranged over two floors and offers four en-suite bedrooms. The ground floor offers a brand new modern upgraded kitchen with a breakfast bar, a large open plan living dining area, a separate sitting room, all facing the mature gardens and large pool. An en-suite guest bedroom and guest powder room complete this floor. \nThe owners have changed all the interior doors changed to a more neutral colour to flow with the summer house feel \nRising to the first floor you find three more en-suite bedrooms. The master suite has its own sitting room and access to a large terrace; its balcony has beautiful views over the gardens, pool and sea.\nThe large swimming pool, communal gardens and direct beach access offer a relaxed lifestyle.\nThere is also private garage for 2 cars and 2 additional cars in the drive.']"
7,['Brand New - Premium finishes - Value for Money'],"['Zaya HameniDubai, Jumeirah Village Circle']",,['Apartment'],['606 sqft\n                      /            56 sqm'],['studio'],['1'],"['480,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nKitchen Appliances\nShared Pool'],,['Listed:2 months ago'],['Off-plan'],"['DescriptionNew on the market! Great opportunity for end-users and investors. One of the best finishings in JVC.\xa0Pefect for buy to rent investors can generate 8% return.Bright and large studio with stunning views, with balcony facing the swimming pool and the park. The kitchen comes with appliances.\xa0Ready to move-in this month.Zaya Hamnei is a 31-storey tower which rises gracefully above the city, offering an unrivaled central location and stunning Dubai Marina views. This tower will be one of the best and luxurious buildings in the area.Hameni puts wellbeing first by incorporating technology into their luxury homes in Dubai that encourage healthy living. Hameni is all about balance and harmony. Every details, from the very relaxing lobby as you get home, the surrounding lush landscaping, to the residences soothing natural palette of finishes is all about evoking a sense of peace and wellbeing.Facilities:Kids club with indoor & outdoor * Play areas * Screening and gaming room * Lobby lounge * Residents sky lounge * Outdoor movie theatre * Outdoor bbq area * Underground parking * Central lobby with concierge * Gym * Pool * Cafe']"
8,['Luxury 6 Bed | Private Lift | Landscaped Garden'],"['Sector WDubai, Emirates Hills']",,['Villa'],"['9,461 sqft\n                      /            879 sqm']",['6 + Maid'],['7'],"['24,500,000  AED']",['Furnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nKitchen Appliances\nMaids Room\nPets Allowed\nPrivate Garden\nPrivate Jacuzzi\nPrivate Pool\nSecurity\nStudy\nView of Landmark\nView of Water'],,['Listed:2 months ago'],['Ready'],"[""DescriptionThe Noble House Real Estate is proud to present to the market another rare opportunity to own a property that is conveniently located in a quiet setting offered only to the privileged few.  Enjoy sparkling views of the water, lake and a landscaped garden in this new villa for sale in Emirates Hills. Come home to this private, well kept 6 bedroom en suite villa and experience luxury. The villa sits on a spacious plot area of 18,922 sq.ft. with a built up area of 9,461 sq.ft.\n The Villa Features:\n•  Private Lift\n•  Jacuzzi\n•  Private gym \n•  Driver's room \n•  Two (2) maid's room\n•  Spacious living room\n•  Private barbecue area\n•  Open plan kitchen (1) inside the house  \n•  Dirty Kitchen found at the back of the villa suitable for special events. \n•  Bright family room are all spacious flooded with natural light and offer plenty of space for all \n   your needs.\nEmirates Hills is the flagship community of Emirates Living, the most sought-after community in Dubai where high net worth individuals live – consisting of exclusive custom built properties offering amazing views.\nTo arrange a viewing pls call The Noble House Real Estate at +97144566135 or for more details and images of the property, visit our website at www.tnh.ae.""]"
9,['Cheap 4 Bed |TA Villa | Al Hamra Village'],"['Al Hamra LagoonRas Al Khaimah, Al Hamra Village']",,['Townhouse'],"['3,200 sqft\n                      /            297 sqm']",['4 + Maid'],['3'],"['960,000  AED']",['Partly furnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nConcierge\nCovered Parking\nKitchen Appliances\nMaids Room\nPets Allowed\nPrivate Garden\nSecurity\nView of Landmark\nWalk-in Closet'],,[],['Ready'],"['DescriptionHOT DEAL - FOR SALE 4 BDR TA Townhouse in Al Hamra Village;\nTotal Size 2,700 sq.ft.\nProperty with Full Golf Course view;\nVilla with Upgraded Closed Garage;\nVery good location Close to community swimming pool;\nVilla is rented till September 2020;\nBalance of the rent in Refundable.\nFor sale only for investments - tenants will stay in villa till end of the tenancy with right to renew rent;\n#########################################\nSelling Price 960,000 AED;\nCommission 2% fixed;\nContact for viewing +971553747123 OLEG;\nJUMAIRA REAL ESTATE;\n######################################\nAl Hamra Village is  a luxurious community, located in Ras Al Khaimah on the shores of the Arabian Gulf. Covering an area of 77 million square feet and including 1,500 kilometers of pristine beaches, over 1,000 villas and townhouses, nearly 2,500 residential apartments, five hotels, an 18 hole golf course, a marina and a shopping mall.\nAl Hamra Residence and Village offer a wide range of recreational facilities']"
