,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,['Main Park Access | Corner Plot with Pool'],"['Family VillasDubai, Green Community, Green Community West']",,['Villa'],"['6,210 sqft\n                      /            577 sqm']",['5 + Maid'],['5'],"['3,250,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nMaids Room\nSecurity\nShared Pool'],,['Listed:3 months ago'],['Ready'],"['DescriptionEspace Real Estate are pleased to offer this spacious family villa in the sought after GCW. With immaculately landscaped garden, with large private pool and separate BBQ are. The property is set over 6,210 sqft of floor space, the ground floor comprises formal and informal living areas alongside the dining room, with a closed kitchen and additional breakfast area and study that can be used as a guest bedroom. The first floor consists of four good sized bedrooms, all with en-suite bathrooms and built in storage and the master benefiting from walk in wardrobe and dressing room. The property is set on a generous plot and close to the park and pool.\n-Family villa\n-5 Bedrooms\n-External maids room\n-BUA: 6,210 sqft\n-Plot: 9,687 sqft\n-Private pool\n-Cul De Sac Location\n-6 parking spaces\n-Tenanted\nFinance is available on this property through Espace Real Estate.\nOffice location: Unit 2702 and 2703 Marina Plaza, Dubai Marina, Dubai UAE.\nTel. No.: +97143069999\nRERA No.: 34452 ; ORN: 936\nThis property is managed by Espace Real Estate Broker']"
1,['Exclusive | Upgraded | Type 9 | Vacant on Transfer'],"['Saheel 1Dubai, Arabian Ranches, Saheel']",,['Villa'],"['3,216 sqft\n                      /            299 sqm']",['3 + Maid'],['3'],"['3,350,000  AED']","[""Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nCovered Parking\nMaids Room\nPrivate Garden\nShared Pool""]",,['Listed:3 months ago'],['Ready'],"[""Description3 Bedrooms plus Maid'sExtended and Upgraded\xa0\xa0Beautifully PresentedLarge Landscaped GardenVery PrivateNew FlooringVacant on Transfer\xa0House Hunters is proud and pleased to offer this exclusive,\xa0unique and immaculate Home, This\xa0beautifully\xa0extended and upgraded type 9 villa is\xa0located in one of the best spots in Saheel not only quiet and tranquil but also easy access to all amenities\xa0and exits. The villa consists on the ground floor of a living and dining room extended rooms with floor to ceiling windows. The kitchen is located at the heart of the house with breakfast room / family room which is also extended with doors leading to the beautifully landscaped entertainers delight garden. On the first floor, master bedroom en suite complete with wardrobes and overlooks the large community swimming pool,\xa0 two further bedrooms with ample storage space sharing a jack-and-jill bathroom and an extra study. This villa is one of a kind and should not be missed !\xa0 Call us today to view this amazing property!House Hunters Real Estate are known as the No 1 Preferred Agency in Arabian Ranches. We are the original and only specialist having sold and rented hundreds of properties in the Ranches in our 16 year history. Being present now in the retail center for 12 years, it is understandable why we are the number one choice for both tenants and landlords alike. Landlords have come to learn just how quickly we turn these properties around and as a result we have the most extensive, current list of property in the market.  Our agents are available 7 days a week, 8:30 am - 8:30 pm daily at the Ranches Retail Center. So why not pass by for a chat with one of our experienced agents today.Permit no.""]"
2,['3 Beds | End Villa | Extended | Upgraded'],"['Zulal 1Dubai, The Lakes, Zulal']",,['Villa'],"['2,618 sqft\n                      /            243 sqm']",['3 + Maid'],[],"['2,600,000  AED']",['Unfurnished\nBalcony\nCentral A/C\nCovered Parking\nMaids Room\nSecurity\nShared Pool\nStudy\nWalk-in Closet'],,['Listed:more than 6 months ago'],['Ready'],"['DescriptionExtended 3 Bedroom in Zulal, The Lakes\n- Zulal, The Lakes\n- 3 Bedrooms\n- Maids Room and Study\n- Type C-End\n- Extended to Rear and Side\n- Vacant On Transfer\n- Close To Pool And Park\n- 2,628 Sq.ft. BUA\n- Back to Back\n- RERA Permit: 20114\n- Agent: Matthew Minett on +971504827882, RERA BRN No.: 34950\nListed through Matthew at Allsopp and Allsopp, is this 3 bedroom end unit with maids in the most sought after villa community within Dubai, The Lakes.\nThe property comprises of an open plan living/dining room, extended at the rear with doors to the enclosed garden, closed kitchen which has been upgraded, powder room, and maids room which has been extended, that can be used as a guest bedroom.\nFirst floor has master bedroom with en-suite bathroom and plenty of wardrobe space, two further bedrooms sharing one family bathroom, and closed study which can be used as a 4th bedroom.\nReference: SUP142590.\nPlease call Matthew Minett on +971504827882 for more information or to arrange a viewing.']"
3,"['High Num |3 Storey Atrium Entry 2|Skyline View, PJ']","['Garden Homes Frond ODubai, Palm Jumeirah, Garden Homes']",,['Villa'],"['5,500 sqft\n                      /            511 sqm']",['5 + Maid'],['6'],"['10,800,000  AED']",['Furnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nMaids Room\nPrivate Garden\nPrivate Pool\nView of Water'],,['Listed:1 month ago'],['Ready'],"['DescriptionBeautiful 3 Story Atrium Entry 2 With Magnificent Skyline\xa0View- Rare 3 Storey Atrium Entry- High Odd Number- Vacant- Option To Include Furniture- Five Bedrooms- Huge Top Floor Master Suite- Stunning Skyline Views- Private Pool- Private Beach- Landscaped GardenEdwards and Towers are delighted to offer to the market this very high number and premium skyline view atrium entry 2 on O Frond.As you enter the property past the private driveway and landscaped front garden you are greeted with the double height atrium and views through to the garden, pool, sea and marina skyline. The large living and dining room is open plan and boasts many floor to ceiling windows and doors giving an abundance of natural light and maximizing on the views. There is a guess toilet, fully fitted kitchen, large maids room, utility area and double garage on the ground floor also as well as a large room that can be used for office or additional reception or may easily be converted to a sixth bedroom.To the rear is a private pool garden with a raised decking area that also enhances the views from the garden and steps down to the private beach and the sea.On the first floor is a spacious landing and four large en-suite bedrooms, with balconies and built in storage; a staircase to the top floor master suite which contains a huge bedroom, generous walk in wardrobe and bathroom and a large balcony enjoying superb views.The property is vacant and can include furnishings. Viewings are easily arranged and highly recommended on this well priced opportunity.']"
4,"[""High Floor 3Bedroom Plus Maid's Burj View""]","['Vida Residence DowntownDubai, Downtown Dubai']",,['Apartment'],"['2,022 sqft\n                      /            188 sqm']",['3'],['5'],"['4,300,000  AED']",[],,['Listed:more than 6 months ago'],['Ready'],"[""DescriptionBrought to you by Driven Properties, this 3 Bedroom Apartment plus Maid's is located in Vida Residences Downtown , Downtown Dubai.\nUnit Details:\n● Brand new building\n● Fully Furnished\n● Serviced Apartment\n● Above 35th Floor\n● Unit Type: Corner\n● View: Burj Khalifa and Boulevard\n● Kitchen: Semi Open & Fully Fitted\n● Bathrooms: 3.5\n● Internal Area: 1914 Square Feet\n● Balcony Area: 108 Square Feet\n● Service Charges: AED 39 Square Feet\n● Rental Estimate: 240,000\n● No. of Parking: 2\nBuilding Amenities:\n● Full Equipped Gymnasium, Lounge and Business Centre\n● 24 hours maintenance and security\nComplimentary mortgage advisory through Driven Properties via partnerships with over 15 UAE banks\nCall our Downtown expert for more information or viewing on +971502719947\nSince 2012, Driven Properties has grown to be one of the largest real estate platforms in the region. Through multiple branches in Dubai, Ajman, China, and Saudi Arabia, Driven Properties manages a portfolio of over 10,000 units""]"
5,['Exclusive | Near Park | 2 Beds | Palmera 4'],"['Palmera 4Dubai, Arabian Ranches, Palmera']",,['Villa'],"['1,889 sqft\n                      /            175 sqm']",['2'],['2'],"['1,645,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nPrivate Garden\nShared Pool\nWalk-in Closet'],,['Listed:3 months ago'],['Ready'],"['DescriptionExcellent Condition Villa in Palmera 4\n- Palmera 4\n- Type C\n- 2 Bedrooms\n- Bua: 1,889 Sq. Ft.\n- Plot: 2,225 Sq. Ft.\n- Centrally Located\n- Owner Occupied\n- To discuss this property or to arrange a viewing please call Robert on +971504298414.\nRERA BRN No.: 25807\n- RERA Permit No.: 1097796072\nAllsopp & Allsopp Real Estate is delighted to present this Type C Palmera available for sale.\nThey type C has two bedrooms upstairs with a split living / dining area and a well finished kitchen.  The property is vacant on transfer so is ideal for an end user or for an investor to get market rate.\nThe villa is centrally located within the community so is peaceful and quiet.\nA must see for someone looking for a Palmera C type.\nFor further details or to arrange a viewing appointment please contact Robert Kempton on +971504298414; alternatively visit our website www.allsoppandallsopp.com where you will find an extensive selection of properties available both for sale and for rent.\nProperty Reference: DUB170180']"
6,['Vastu | Private Pool | Upgraded | Make An Offer |'],"['Meadows 9\n                              4.6\n/52 ReviewsDubai, Meadows']",,['Villa'],"['3,447 sqft\n                      /            320 sqm']",['3 + Maid'],['3'],"['3,199,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nMaids Room\nPets Allowed\nPrivate Garden\nPrivate Pool\nSecurity'],,['Listed:2 months ago'],['Ready'],"['Description- Vastu compliant\n- Vacant on transfer\n- Close to lake and park\n- Large landscaped garden\n- Upgraded with private pool\n- Reconfigured walk in wardrobe\n- Approximately 5,900 sq.ft Plot\n- Approximately BUA 3,447 sq.ft\n- Call Adrian Shillingford on +971544473128\nThis delightful 3-bedroom plus maid’s villa features an upgraded kitchen, refurbished bathrooms and private pool. The popular layout benefits of open living space with a vast orientation of natural sunlight throughout.\nThis south facing garden has shaded BBQ and bar area, ideal for entertaining family and friends.\nCall now to arrange arrange your viewing.\nCall Adrian (BRN: 40929) on +971544473128 for more information, to arrange a viewing or to make an offer.\nFinance is available on this property through haus & haus partners. Please speak to us for more information.\nFor further details or to arrange viewings, please contact our Head Office on +97143025800, alternatively visit our website www.hausandhaus.com where you will find our full selection of properties available both for sale and rent.']"
7,['Corner 4 Bed | Type 3 |Close To Park'],"['Sidra Villas IDubai, Dubai Hills Estate, Sidra Villas']",,['Villa'],"['3,523 sqft\n                      /            327 sqm']",['4 + Maid'],['4'],"['3,450,000  AED']","[""Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nCovered Parking\nMaids Room\nPets Allowed\nPrivate Garden\nShared Pool\nStudy""]",,['Listed:more than 6 months ago'],['Ready'],"['DescriptionE & T Real Estate is\xa0delighted to present this lovely 4-bedroom plus maid villa in Sidra 1, Dubai Hills Estate.\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 ***Multiple Options\xa0Available ***- Exclusive\xa0Brand new property- single row location- Type E3- Front, Side and Rear Garden- 40%Post-handover payment for 2 years\xa0- Additional discount available on handover.- Large plot size- Bank finance available- Currently 50% paid- BUA: 3,523- TBC finishing option- Ready to move in\xa0-And Much More.....Located on a single row with lush parkland to the rear of the property it enjoys a huge open\xa0plan living/dining area with spectacular floor to ceiling windows providing amazing light throughout.The guest bedroom is on the ground floor with a family room and further 3 bedrooms on the first floor.\xa0Call Mohamad Fakhr El Dine 38067 on +971557372200 or visit www.edwardsandtowers.com for further details']"
8,['OPEN HOUSE THIS SATURDAY 15TH FEBRUARY'],"['Palmera 3\n                              3.7\n/52 ReviewsDubai, Arabian Ranches, Palmera']",,['Villa'],"['2,500 sqft\n                      /            232 sqm']",['2 + Maid'],['2'],"['1,999,999  AED']","[""Unfurnished\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nChildren's Pool\nCovered Parking\nMaids Room\nSecurity\nShared Pool""]",,['Listed:2 months ago'],['Ready'],"[""DescriptionUpgraded and Fully Extended! Espace Real Estate is proud to exclusively present this upgraded 2 bedroom plus study villa located in the sought after community of Palmera in Arabian Ranches. This fully extended townhouse offers a large reception, upgraded open plan kitchen diner, 2 good sized bedrooms and extended master bedroom with walk in dresser upstairs, external maids room with full NOC's and has a very private landscaped garden. Palmera has such a welcoming community feel in a peaceful and quiet location which makes it the perfect place to bring up a family. This townhouse will be the perfect property for everyone seeking a place that they can call home.\n-Type B\n-2 Bedrooms\n-Study room\n-BUA: 2,500 sqft\n-Plot: 3,000 sqft\n-Single row\n-Extended fully internally\n-Private garden\n-Owner occupied\nFinance is available on this property through Espace Real Estate.\nOffice location: Unit 2702 and 2703 Marina Plaza, Dubai Marina, Dubai UAE.\nTel. No.: +97143069999\nRERA No.: 41671; ORN: 936\nThis property is managed by Espace Real Estate Broker""]"
9,['Exclusive | Penthouse Level | 2 Bed + Maid'],"['Al HamriDubai, Palm Jumeirah, Shoreline Apartments']",,['Apartment'],"['1,550 sqft\n                      /            144 sqm']",['2'],['2'],"['1,475,000  AED']",[],,['Listed:15 days ago'],['Ready'],"['DescriptionAvailable for Sale is this Two Bedroom Penthouse Level Apartment, located in Al Hamri.\n- Exclusive Listing\n- Penthouse Level\n- 2 Bedroom D Type\n- High Ceilings\n- 1550 Sq. ft\n- Private Beach Access\n- Rented\n- Building 19\n- Reference No: DUB195382\n- Agent: Chris Michaelides on +971508670355, RERA BRN No. 42277\nThis two bedroom D Type apartment is located on the Penthouse Level of Building 19, offering views over the park and Dubai Eye. The apartment benefits from two en suite bathrooms, guest WC and maids room. Residents can enjoy private beach access, whilst Golden Mile Galleria and Park is located just behind.\nProperty Reference No.: DUB195382\nFinance is available on this property through Allsopp & Allsopp Mortgage Services.\nFor further details or to arrange a viewing appointment please contact our Head Office on +97144294444, alternatively visit our web www.allsoppandallsopp.com.\nPlease call Chris Michaelides on +971508670355 for more information or to arrange a viewing.']"
