,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,['Epitome Luxury Lifestyle|Anticipated 80% Capital'],"['Golf PlaceDubai, Dubai Hills Estate']",,['Villa'],"['5,601 sqft\n                      /            520 sqm']",['5'],['6'],"['9,600,000  AED']",['Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nConcierge\nPrivate Garden\nPrivate Jacuzzi\nPrivate Pool\nShared Gym\nView of Water'],,['Listed:30 days ago'],['Off-plan'],"['DescriptionGolf Place is undoubtedly one of the finest golf residencies within Dubai, if you love the game, love the lush green views and elegant tranquility mixed with ultra-modern and contemporary architecture; then Golf Place is for you. With an anticipated 80 capital growth expectation, you could be sure you\x92ll be on Par with your investment here! The epitome of luxury.The Dubai Hills have one of the most extensive family communities and established infrastructure and further development/investment from Emaar; improvements are seat to continue. The ultra-exclusive location of Golf Grove and limited number of units means high rental and excellent resale\x85 all round, a fantastic investment for you and your family.\xa0 * Selling Price: AED\xa09,600,000 * Built Up Area: 5,601 square feet * Beautifully designed building w/ spacious rooms * 5 bedroom plus maids with en-suite bathrooms * Modern stand-alone villas / Contemporary villas * 18 Hole Championship Golf Course within the community * Close proximity to commercial hubs such as Downtown Dubai Call San our Dubai Hills Estate expert to organize a full project tour\xa0+971562466806 | www.dandbdubai.com | 800 DANDB D&B Properties is a leading real estate company in the Intl Off-Plan market including London, Dubai & Abu Dhabi']"
1,"['Lovely 3 bhk apt at 23 Marina, Dubai marina']","['23 Marina\n                              3.7\n/59 ReviewsDubai, Dubai Marina']",,['Apartment'],"['2,190 sqft\n                      /            203 sqm']",['3 + Maid'],['4'],"['1,900,000  AED']","[""Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nConcierge\nCovered Parking\nKitchen Appliances\nMaids Room\nPets Allowed\nShared Gym\nShared Pool\nView of Water""]",,['Listed:29 days ago'],['Ready'],"['DescriptionDubai Marina\n23 Marina Tower\n3 bedroom apartment\nMaid room\n2190sqft\nAED1,900,000\nSwimming pool\nGym\nConcierge service\nDubai Marina is a district in Dubai, United Arab Emirates. Dubai Marina is an artificial canal city, built along a two-mile (3 km) stretch of Persian Gulf shoreline. \nIt is located on Interchange 5 between Jebel Ali Port and the area which hosts Dubai Internet City, Dubai Media City, and the American University in Dubai. Dubai Marina was inspired by the Concord Pacific Place development along False Creek in Vancouver, BC, Canada.\nCall Miracle Nwokoro 1413 on +971589077840 / +97143682490 or visit www.stclair.ae for further details\nCompany name: St. Clair Real Estates\nRERA ORN: 1413 \nAddress: Office #607/8, Smart Heights, TECOM, P.O. Box 184168, Dubai, UAE \nOffice phone no: +97144542751\nOffice fax no: +97144542752\nPrimary email: Info@stclair.ae\nWebsite: www.stclair.ae\nCompany Profile: St. Clair Real Estates, one of the best leading real estate companies in Dubai, is a customer-centered service provider. Our team is composed of property expert individuals who aim to see and get what you want --- from the property you desire to the budget of your interest. We work professionally and transparently to provide service with the quality of excellence and integrity aiming for an outstanding result and respect, that lead us both to succeed. As we serve for years, we have already come up with one-stop-shop services, from property selling, buying and leasing, we also have MEP Services, Designing, Fit-outs, and renovating residential units  everything you need is what we offer.']"
2,['Direct Beach facing|Fully furnished|No commission'],"['The Residences at District OneDubai, Mohammed Bin Rashid City']",,['Apartment'],['750 sqft\n                      /            70 sqm'],['1'],['3'],"['1,200,000  AED']",['Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C'],,['Listed:24 days ago'],['Off-plan'],"['DescriptionDirect from developer ,No comissionLow rise buildings in District 1 close to Mansiions and villas .Booking from 10% only1 BedroomCrystal Lagoon View7 km Crystal Lagoon/Private Beach Access for community onlyLuxurious finishing and furnishing with kitchen white goodsClose Proximity to Downtown Dubai1,2,3 BR Apts Available6KM Cycling & Running TrackSupermarket and retail storesClinic and Health CenterWaterfront CommunityThe Residences - District One is a gated community with world-class family friendly amenities right at your doorsteps 60% of the area is covered with amenities,lush greenery,parks,Crystal lagoon.only 40% is constructed area and you will be the part of itSituated low & mid-rise towers spanning four to sixteen stories, these contemporary cutting-edge homes bathed in natural light streaming through the ceiling to floor windows,offer stunning views of the Water Body and neighboring lush green corridors.Call Amad ismail on +971555818866 or Send us an email and we will contact you......................................']"
3,['Luxury villa with upscale interiors-fuly furnished'],"['Al Mwaihat 1Ajman, Al Mwaihat']",,['Villa'],"['5,000 sqft\n                      /            465 sqm']",['5 + Maid'],['7'],['Ask for price'],['Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nKitchen Appliances\nMaid Service\nMaids Room\nPrivate Garden\nSecurity\nStudy'],,[],[],['DescriptionLuxury villa with upscale interiors for sale - fully furnished\n***************************\nThe villa is in a great location in Al Mowaihat 1\nWith an area of \u200b\u200b5000 square feet\n**************************\nThe villa features a stylish contemporary design\nAll rooms of the villa are decorated with gypsum decorations\nConsistent with wall decorations\nThe luxurious bathrooms are elegantly decorated\nLarge windows allow natural light\n**************************\nThe villa consists of two floors containing:\n5 - Spacious bedrooms\n1 - large lounge\n1 - large private bathroom and separate entrance\n1 - fully equipped main kitchen on the ground floor\n1 - Preparatory kitchen upstairs\nPrivate room for maid\n7 - luxurious bathrooms designed elegantly\n1 - Balcony\n** courtyard\n** Parking Cars\n** Stylish garden with a session\n**************************************************************\nFreehold for all nationalities\nNo down payment\nReady to finish all banking procedures\nMonthly deduction starting from AED 5000\n******************************************\nSama Al Khaleej Real Estate has enough experience in the UAE real estate market to be able to help you to make the right choice of your dream property. \nContact us at any time. We are at your disposal at any time']
4,['AED 260k to Move In | Rest in 5 Yrs Interest Free'],"['Arabella Townhouses 3Dubai, Mudon, Arabella Townhouses']",,['Townhouse'],"['2,400 sqft\n                      /            223 sqm']",['3 + Maid'],['4'],"['1,400,000  AED']",['Unfurnished\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nMaids Room\nPets Allowed\nPrivate Garden\nSecurity\nShared Gym\nShared Pool'],,['Listed:24 days ago'],['Off-plan'],"['DescriptionRay Wood Properties is pleased to offer you 3 and 4 Bedroom Plus Maids Townhouse in Arabella 3 Townhouses at Mudon Community. \n***Multiple Options Available***\n***Installments without Interest***\n***No Dubai Land Department Fees***\n3 Bedroom Plus Maids Townhouse\nSingle Row \nBuilt Up Area : 1984 Sqft\nPlot Size : 2,200 Sqft\nPrice : 1.4 Million\n-----------------------------------------------------\n4 Bedroom Plus Maids\nSingle Row \nBuilt Up Area : 2,281 Sqft\nPlot Size : 2,800 Sqft\nPrice : 1.7 Million\nPayment Plan :\n- 20% before Handover\n- 5% on Handover\n- 75% in 5 Years after Handover\nFeatures :\n-  Contemporary Design\n-  Excellent Investment Opportunity\n-  Private Garage\n-  Easy Access to Main Road\n-  Peaceful Neighborhood\n-  With beautifully landscaped walkways\n-  With Community center\nWelcome to Arabella 3, the third development within the Mudon community to offer active living surrounded by a bustling community. With ample amenities as well as access to Mudon Central Park, Arabella 3 promises its residents a lifestyle of relaxation and tranquility.\nMudon is a family oriented community that offers residents a tranquil yet active lifestyle fifteen minutes away from downtown Dubai, in a friendly self-contained neighborhood with its own shopping center, schools, nursery, health club, Mosque, and parks. \nIf you are interested to know more about this property or if you want to view this property, Please call me on +971562859555 or email me at sonika@raywoodproperties.com']"
5,['Hot Deal I Brand New I Resale I Stunning Community'],"['LeaAbu Dhabi, Yas Island, Yas Acres']",,['Villa'],"['3,552 sqft\n                      /            330 sqm']",['3 + Maid'],['4'],"['3,000,000  AED']",['Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nMaids Room\nPets Allowed\nPrivate Garden'],,[],['Off-plan'],"['Description*Let me be your guide in finding you your new homeLarge plot sizesVarious attractive layouts to choose from2 & 3 BR TH3 & 4 BR Duplex4 to 6 BR VillasYas Acres is all about a family. Prime Yas Island location available for all nationalities to buy.Community with landscaped green areas, running and cycling tracks, pools, children playgrounds, retailer, barbecue area \xa0and much much more.Two schools (KG to year 13)Stunning marina with yacht club, mooring facilitiesGolf courseBeach clubCall Tekla on +971556668565 or visit www.edwardsandtowers.com for further detailsCompany name: Edwards and Towers Abu DhabiRERA ORN: 29294 Address: GK19, Al Raha Mall, Al Raha Beach, Abu Dhabi Company Profile: Bringing over 15 years of real estate experience in the UAE and RICS professional accreditation, Edwards and Towers is well placed to help our customers meet their needs. We offer the full range of real estate services, including residential sales & leasing, commercial sales & leasing, property management, RICS valuations and investment advice.We are fully affiliated with the Royal Institution of Chartered Surveyors (RICS), which provides our clients with assurance that they will have a relationship based on integrity and trust. Our background ensures that we deliver time and time again for clients, who we look to build lifetime relationships with.']"
6,['3-bedroom + Maids with Full Marina Views'],"['Delphine Tower\n                              4.4\n/52 ReviewsDubai, Dubai Marina, Marina Promenade']",,['Apartment'],"['1,979 sqft\n                      /            184 sqm']",['3 + Maid'],['4'],"['4,990,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nConcierge\nCovered Parking\nKitchen Appliances\nMaids Room\nSecurity\nShared Gym\nShared Spa\nStudy\nView of Water'],,['Listed:27 days ago'],['Ready'],"['DescriptionPrepare to be stunned. Every inch of this apartment has been upgraded from the high grade wooden flooring to the Italian and porcelain tiling. Overall the condition of this residence is brand new. Upon entrance there is a homely feeling straight away, guiding you into the open living space by the trail of natural light extending across the whole apartment. A modern contemporary kitchen that has been neatly designed to include a wall of handle-free cupboards, double fridge/freezer and fully integrated Teka plumbing and Grohe appliances. Breakfast on the private balcony or enjoy an evening dine alongside the company of the Luxurious Yachts and Marina lighting sitting beside you. The store room has been extended to fit a dressing room and there is a WC next door. Master bedroom is sitting on the Marina side that includes a large en-suite bathroom with his/hers sinks, bath tub and separate rain shower. All built in cupboards have been changed to high white gloss to fit the clean style. \nThe 3 Bedroom plus Maids apartment with a Full Marina View .']"
7,['Price to Sell | Vacant | Double-Storey 3BR Home'],"['Canal Cove Frond JDubai, Palm Jumeirah, Canal Cove Villas']",,['Villa'],"['4,555 sqft\n                      /            423 sqm']",['3 + Maid'],['4'],"['4,850,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCovered Parking\nMaids Room\nSecurity\nShared Pool\nView of Water'],,['Listed:29 days ago'],['Ready'],"[""DescriptionThis vacant and working-order 3,800 sq.ft, double-storeyed 3-bed semi-detached villa is the smart choice for the swift-acting from among you.\nAct fast and grab this deal of the year from The Urban Nest, priced at AED 4,850,000.\nIts authentic interior décor exudes indisputable positive energy. Its natural garden view is sure to galvanize you. And it incorporates bucketloads more extra-features also.\nI am absolutely convinced that you'll appreciate how the property's asking price, beachside setting, deck, communal garden, and selling points merge together to create this sensational opportunity.\nBag this incredible deal because simply phenomenal occasions such as this don't pop up frequently, and a moment will come when the final bell rings. Will you be an alpha or a beta?\nCall Silvia Dorrestijn (BRN: 33389) from The Urban Nest on+971506457861 or +97142212442 or email silvia@theurbannest.ae\nwww.theurbannest.ae""]"
8,['Vacant I Well Priced I One + Study-room'],"['Murjan Tower\n                              4.4\n/52 ReviewsDubai, Dubai Marina, Emaar 6 Towers']",,['Apartment'],"['1,185 sqft\n                      /            110 sqm']",['1'],['2'],"['1,285,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nKitchen Appliances\nSecurity\nShared Pool\nShared Spa\nStudy\nView of Landmark'],,['Listed:28 days ago'],['Ready'],"['DescriptionGrand Estate Dubai is proud to bring to the market this 1 bedroom + Study apartment in prestigious Emaar Siz Tower Dubai Marina. \nFirst freehold properties in Dubai and still one the most popular projects, the apartment is in great condition. \n- Perfect first Home\n-Spacious One Bedroom + Study\n-2 full bathroom with shower/bath\n-Large balcony \n-Vacant\n-Fully equipped open kitchen\n-5-star facilities\n-Close to shopping, cafes, and restaurants  \nSC is 14/ sqft\nThe most popular communities in the Dubai Marina, very rare unit and an excellent investment. \n The first 3 towers have been named after priced stones, including Murjan that consists of 40 storeys; Al Mass with 31 storeys; and Fairooz with 23 storeys.The other 3 Towers are derived from the following name of Arabic scents: Al Mesk with 40 storeys, Yass with 27 storeys; and Anbar with 19 storeys. Moreover, there are a total of 64 villas and around 40 retail outlets.']"
9,['Cheapest in Market | 2 Bed + Maid'],"['Al Basri\n                              3.9\n/54 ReviewsDubai, Palm Jumeirah, Shoreline Apartments']",,['Apartment'],"['1,585 sqft\n                      /            147 sqm']",['2 + Maid'],['4'],"['1,345,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nConcierge\nCovered Parking\nKitchen Appliances\nMaids Room\nPets Allowed\nSecurity\nShared Pool\nWalk-in Closet'],,['Listed:30 days ago'],['Ready'],"['DescriptionCheapest in Market | 2 bed + Maid\nPriced to sell!\nAgatha Magdalena of PH Real Estate is pleased to present to market a fantastic investment opportunity in Shoreline Residences. This beautiful two bedroom plus maids room is available for sale in al Basri, building 1 to the right when you enter the Palm Jumeirah.\nIn this apartment, you will find two large bedrooms separated on one side of the apartment, with a walk in closet in the master, built in waredrobes in both, and spa like ensuite bathrooms.\nThe kitchen is partially closed off in the living room which leads to a large balcony for your enjoyment. The maid’s room is located opposite the kitchen with its own attached bathroom.\n-Type E floorplan\n-Low floor\n-Built in wardrobes\n-Walk in closet\n-Bathroom in each bedroom\n-Beach access\n-Concierge and security\n-Next to the new Nakheel Mall\n-Quick and easy access when entering Palm Jumeirah\n-Priced to sell\nPlease contact Agatha Magdalena at PH Real Estate for viewings. Prompt reply guaranteed.']"
