,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,['FANTASTIC OPPORTUNITY| Opposite Five Palm'],"['Golden Mile 1Dubai, Palm Jumeirah, Golden Mile']",,['Apartment'],"['1,302 sqft\n                      /            121 sqm']",['1'],['1'],"['1,250,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nConcierge\nShared Gym\nShared Pool\nView of Water'],,['Listed:1 month ago'],['Ready'],"[""DescriptionWell Maintained 1 Bedroom Apartment for sale located in The Golden Mile 1, Palm Jumeirah.Unit Details:- Price: 1,250,000 AED- BUA: 1302 sq.ft.- View: Five Palm- Floor: Middle- Bathrooms: 1- Kitchen: Semi-closed- Balcony: Yes- Parking: 1 ParkingKey Features:- Key card security access- 24 hrs Front Desk and Security- Easy access to the major road of Dubai- Tranquil and Modern Finishes on the interiors- Direct access to the island's white-sand beaches with the beautiful views of Palm Jumeirah.For more information and a quick response contact Martyn our Palm Jumeirah expert at +971565055048D&B Properties is a leading real estate company in the Dubai Real Estate market. We assist in every aspect of searching and securing the residential off-plan property in all areas of Dubai. A committed team of professional, multilingual agents specializing in both sales of residential property and land plots and possess up-to-date knowledge of UAE's Real Estate market and laws.""]"
1,['High Quality Finishing Brand New Freehold 5 BHK'],"['Al Rawda 1Ajman, Al Rawda']",,['Villa'],"['3,200 sqft\n                      /            297 sqm']",['5 + Maid'],['7+'],"['1,200,000  AED']",['Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nKitchen Appliances\nMaid Service\nMaids Room\nNetworked\nPrivate Garden\nPrivate Pool\nWalk-in Closet'],,[],['Ready'],"[""DescriptionHigh Quality Finishing Brand New Freehold 5 BHK Villa Available For Sale In Front Of Camel Track\n- 100% Freehold forever for all nationalities with banking facilities to get your home loan easily and quickly with the best rate\n- The villa is a two-story roof with an internal surface ladder\n- Great place to stay - Stunning residential location\n- Large building area 5000 feet\n- Super deluxe finishing\n- Villa opposite mosque\n- Internal surface ladder\n- Materials used in construction and finishing are original materials\n- Double glazed windows\n 10-year guarantee Surface insulator and one-year warranty inside the villa for plumbing, lighting, dyeing and electricity\n- (5) Master bedrooms big spaces with modern bathrooms\n- Large guest board with separate entrance with sink and bathroom\n- Large family lounge with separate entrance with sink and bathroom\n- Main kitchen equipped with integrated ground floor\n- Preparatory kitchen with top request\n- Another hall on the first floor\n- Maid's room with bathroom\n- Parkin cars covered and covered\n- Amazing eye decor with modern lighting system.\n- Balcony\n- Wide side monsters\n- Just 3 minutes from Sheikh Mohammed Bin Zayed Road, Ajman Academy, American International School of Choueifat, Nesto Hypermarket, German Saudi Hospital and Ajman University.\n  Just 10 minutes from Sharjah Airport.\n- 17 km to Dubai International Airport.""]"
2,['own your villa now in ajman. free hold'],"['Al Mwaihat 1Ajman, Al Mwaihat']",,['Villa'],"['3,200 sqft\n                      /            297 sqm']",['5 + Maid'],['7'],"['1,250,000  AED']",['Unfurnished\nBalcony\nCentral A/C\nCovered Parking\nMaids Room\nPets Allowed'],,[],[],"['DescriptionExcellent opportunity for those who want freehold investment in Ajman area kindergarten and Muwaihat and Helio and Jasmine with a certificate of ownership issued by the Department of land and property and the right of succession\nWith all the guarantees on the property with excellent banking facilities\nWe have representatives from collecting banks for the convenience of our customers\nWe have more than 50 villas ready in the areas of kindergarten, Moyhat, Jasmine, Al Helio and Al Jurf\nVilla for sale in Ajman in Al Rawda 1 Ajman freehold for all nationalities for life and expatriates and citizens for life with banking facilities\nThe villa is close to Sheikh Ammar Street and close to Sheikh Mohammed Bin Zayed Street and close to all services and close to government departments\nThe villa is located near the bitumen street\nVilla area 5000 feet construction area 4800 feet consists of two floors ground floor consists of a lounge with a laundromat and master bedroom and kitchen and maid room and monsters and parking\nThe second floor consists of 4 master bedrooms, a lounge and a preparatory kitchen\nSuper deluxe villa finishing\nAsking price million and 600 thousand dirhams negotiable from the owner\nContact us and we are at your service to communicate and inquire']"
3,['Pay in 4 Yrs| Move in 6 Mnths|Golf course'],"['Golf LinksDubai, Dubai South (Dubai World Central), EMAAR South']",,['Villa'],"['3,000 sqft\n                      /            279 sqm']",['4 + Maid'],['4'],"['3,300,000  AED']","[""Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nCovered Parking\nMaids Room\nPets Allowed\nPrivate Garden\nShared Pool""]",,['Listed:1 month ago'],['Off-plan'],"['DescriptionEMAAR SOUTH - 18 HOLE CHAMPIONSHIP GOLF COURSE CLOSE TO JEBEL ALI\xa0GOLF LINKS\xa04BEDROOMS + MAID INDEPDENT VILLA\xa0PAY AED 800K MOVE IN 2020 MAY | BALANCE OVER 3 YEARS POST HANDOVER OR GET 75% MORTGAGE0% DLD FEES | 0% COMMISSION\xa03 BED + MAID INDEPENDENT VILLA ON THE GOLF COURSE\xa0Emaar south is located next to\xa0Airport\xa0A fully-integrated family-friendly community\xa0In close proximity to an 18-hole Championship golf course with a driving range and a clubhouseAccess to parks, gardens, fairways, winding walkways and bicycle trails for an active lifestyleA few minutes away from Dubai South Mall, Al Maktoum International Airport, Expo 2020, and more3 and 4 bedroom villasGolf Link Villas are part of Newly Established Community of Dubai as Emaar South. The community is a mixed-use development conceptualised for standard and tiered town homes, standalone Villas and apartments which will have views of the stunning 18-hole championship golf course within the community.CALL +971554149608 | +97143969171']"
4,['3 Bed+Maid | Genuine Deal | Too Good To Ignore'],"['The Polo TownhousesDubai, Meydan, Meydan Gated Community']",,['Townhouse'],"['2,531 sqft\n                      /            235 sqm']",['3 + Maid'],['4'],"['2,400,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nMaids Room\nPets Allowed\nPrivate Garden\nSecurity\nShared Gym\nShared Pool\nWalk-in Closet'],,['Listed:1 month ago'],['Ready'],"['DescriptionReady to Move-In 3 Bed +Maid Townhouse in a close-knit community in Meydan with Gym & Pool facilities along with kids play area.\nClose proximity to the popular Downtown area, Burj Khalifa, Dubai Mall, DIFC & Business Bay.\nProperty Highlights\n•  Large Family Living cum Dining Area overlooking a green backyard\n•  Cozy 3 Bedroom Ensuite \n•  Built-in Wardrobes\n•  Maid room with attach bathroom\n•  Spacious Closed Kitchen \n•  Laundry and Storage Room\n•  Roof Top Access for Open Terrace Party.\n•  Covered Parking for 2 Cars\n•  Vacant and Ready to Move-In\n•  Landscaped Plot\n•  Viewings can be arranged\nFor viewings and details call our Meydan Specialist Vinod (BRN 27818) on +971555775290.\nCommunity Highlights\n• 24/7 Security\n• Pool & Gym Facilities\n• Kid’s play area\n• Family-friendly community \n• Tree-lined streets\n• Close to Spinneys & Meydan cycling track\nAura Homes Real Estate\nORN: 23270\nPermit No: 34891']"
5,['Exclusive | Huge Corner Plot | Type 3E'],"['Springs 15Dubai, The Springs']",,['Villa'],"['2,246 sqft\n                      /            209 sqm']",['3'],['2'],"['1,990,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nPrivate Garden\nSecurity\nShared Pool\nStudy'],,['Listed:1 month ago'],['Ready'],"['DescriptionEspace Real Estate are delighted to present this fantastic three bedroom plus study in springs 15 exclusively. End unit, near to the Pool and Park. Available Immediately. The accommodation is light, bright and spacious throughout offering 3 bedrooms and 2 bathrooms to the first floor and lounge diner, kitchen, study, wc and utility room to the ground. The 6000 Sq. Ft. Corner Plot is unique for this property. Finance is available on this property through Espace Real Estate. \n-3E\n-3 Bedrooms\n-Study\n-BUA: Approximately 2246 sqft\n-Plot: Approximately 6044 sqft\n-Back to back\n-Huge corner plot\n-Close to park and pool\n-Vacant\nFinance is available on this property through Espace Real Estate.\nOffice location: Unit 2702 and 2703 Marina Plaza, Dubai Marina, Dubai UAE.\nTel. No.: +97143069999\nRERA No.: 44375; ORN: 936\nThis property is managed by Espace Real Estate Broker.']"
6,['Ready to move-in | 3 Bed plus Maids | Type C'],"['Bella CasaDubai, Serena']",,['Townhouse'],"['2,260 sqft\n                      /            210 sqm']",['3 + Maid'],['4'],"['1,270,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nMaids Room\nSecurity\nShared Gym\nShared Pool'],,['Listed:1 month ago'],[],"[""DescriptionFidu Properties is proud to offer this amazing 3 bedroom plus maid's townhouse located in Serena, Bella Casa.\nProperty Features:\n• 3 Bedroom + Maid \n• Type C\n• BUA -1820 sq.ft\n• Open kitchen\n• 4 Washroom\n• Unfurnished\nAmenities and facilities:\n• 24/7 security\n• Community Swimming pool\n• Jogging and Walking track\n• Parks and BBQ areas available\n• Closer to schools\n• Pets Allowed\n• Supermarket, Restaurants and Cafe available in the Community\nCommunity Location:\n• 15 mins from Dubai Al Maktoum Airport * \n• 15 mins from EXPO Site\n• 20 mins from Mall of Emirates\n• 30 mins from Dubai Mall / Downtown Dubai.\nSerena is a dynamic community located in the heart of DUBAILAND, near Emirates Road.\nSerena offers a unique Spanish Mediterranean design with tiled roofs, and elegant details creating a comfortable home that is also affordable.\nFIDU Properties is one of the most innovative and leading real estate in Dubai we provide our clients a wide range of services, providing relevant and reliable information for residential, commercial and off plan properties""]"
7,['High Floor Furnished Studio with Sea view'],"['The Address The BLVDDubai, Downtown Dubai']",,['Apartment'],['556 sqft\n                      /            52 sqm'],['studio'],['1'],"['1,250,000  AED']",['Furnished\nBalcony\nBuilt in Wardrobes\nConcierge\nCovered Parking'],,['Listed:1 month ago'],['Ready'],"[""DescriptionUnique Properties proudly presents Fully Furnished Studio Flat at Address BLVD Hotel, Downtown Dubai: \nFEATURES:\n* 5-Star The Address Boulevard Hotel\n* Linked to Dubai Mall by air-conditioned covered walk way\n* Total Area: 556 sq.ft.\n* High Floor\n* Studio Flat\n* Bathroom: 1\n* Parking: 1\n* View: DIFC and Sea\n* Fully Furnished\n* Fully equipped kitchen \n* Hotel Serviced Apartment\n* Brand new and has been never used\n* Selling price: AED 1,250,000\nProject Description: \nThe Address Residence The BLVD is an addition to The Address Hotels + Resorts portfolio of Emaar Hospitality Group in Dubai. The tower will contain 200 five star hotel rooms and 523 serviced residences of studios, one, two, three and four bedrooms. \nWhy Unique Properties?\n* EMAAR's Platinum Agent in 2012, 2013, 2014, 2015, 2016, 2017, 2018 and 2019\n* EMAAR's No.1 Top Selling Agent in 2015\n* DUBAI PROPERTIES' Top Broker of 2015, 2016, 2017 and 2018\n* DUBAI PROPERTIES' No.1 Top Selling Agent in Q1 & Q3 2017\n* MERAAS Top Agent of 2018 and 2019\n* NSHAMA's Top Agent of 2015 and 2016\n* DUBAI SOUTH Top Performing Agent 2016\n* DANUBE PROPERTIES Premier Broker of 2015 and 2016\n* PROPERTY FINDER’s outstanding online listings award winner Q1-2014\nFor all property inquiries, please contact:\nHot Line Mobile No: +971509250888\nToll Free:  80018881""]"
8,['1 BR Ground Floor Unit | Large Layout | Mulberry A'],"['Mulberry\n                              4.6\n/52 ReviewsDubai, Dubai Hills Estate, Park Heights']",,['Apartment'],['783 sqft\n                      /            73 sqm'],['1'],['2'],"['930,000  AED']","[""Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nConcierge\nCovered Parking\nShared Pool""]",,['Listed:1 month ago'],['Ready'],"[""DescriptionGround floor 1 Bedroom unit with large terrace overlooking the greenery in Mulberry A1.The new community of Mulberry at Park Heights in Dubai Hills Estate is one of the most promising in terms of returns. location and future value increase.The new Dubai Hills Mall will give the community all its necessary retail, dining and entertaining options making it a complete and independent community.Schools, Dubai Hills Estate Park and the new Kings Hospital complete the community.Greenery together with high end amenities and facilities make Mulberry a very desirable investment options.If you are interested in this apartment get in touch and let's schedule a viewing!Company name: Coldwell BankerRERA ORN: 1201 Address: Office 1211, Onyx Tower 1, Greens, Dubai Office phone no: +97143825000Primary email: info@coldwellbanker.aeWebsite: www.coldwellbanker.aeCompany Profile: Known for its professionalism and knowledge of the markets, Coldwell Banker secures its title of being one of the largest real estate franchises with over 3600 offices and 106,000 sales associates globally.""]"
9,['QUICKEST ROI COULD ACHIEVE | INVESTMENT WISE'],"['Beach VistaDubai, Dubai Harbour, EMAAR Beachfront']",,['Apartment'],['826 sqft\n                      /            77 sqm'],['1'],['2'],"['1,700,000  AED']","[""Unfurnished\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nKitchen Appliances\nView of Water""]",,['Listed:1 month ago'],['Off-plan'],"[""DescriptionD & B Properties are pleased to offer for sale this stunning 1 bedroom apartment in South Beach, Emaar Beachfront, Dubai* Selling Price: AED 1,700,000* Build Up Area: 826 Sq Feet* Ready to move in by 2022* 1 bedroom with en-suite bathroom* Access to stunning infinity edge swimming pool* Exceptionally furnished apartmentsPayment Plan:* 50% DLD Registration Waiver* 60/40 2-years Post Completion Payment plan* 3 years free ''Ease by Emaar'' Holiday Home ManagementAt SOUTH BEACH, you get the best of both worlds \x96 calm and serene resort-style living and easy access to all the sights and sounds of Dubai. You and your holiday home guests can revel in exclusive access to 750m long beach strip and close proximity to parks.Contact Khalid our expert to book your desired unit at\xa0+971554537555 | 800 DANDB | www.dandbdubai.comD & B Properties is a leading real estate company in the International Off-Plan market incl London, Dubai & Abu Dhabi. We assist in every aspect of searching & securing residential off-plan property""]"
10,['Full Sea View | Great Value | Vacant Now'],"['Elite Residence\n                              4.0\n/518 ReviewsDubai, Dubai Marina']",,['Apartment'],['800 sqft\n                      /            74 sqm'],['1'],['2'],"['1,050,000  AED']","[""Furnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nConcierge\nCovered Parking\nKitchen Appliances\nShared Gym\nShared Pool\nView of Water""]",,['Listed:2 months ago'],['Ready'],"[""DescriptionProvident Estate is pleased to offer this spacious 1 bedroom apartment with sea view in a prestigious building in Dubai Marina. The property comes as fully furnished, with fully equipped kitchen appliances. It is on a higher floor, facing the Sea. The tower is located right next to Tram Station, easy access from Sheikh Zayed Road, surrounded by all local facilities.State of the art building amenities | Call NOW!- BUA: 800 sq. ft.- 1 bedroom- 2 bathrooms- Sea view- 1 parking space- Swimming pool, Gymnasium, Steam & Sauna- Kids play areaFor viewing and booking please call Bobur Shamsidinov (BRN 36245) on +971505170890 or visit www.providentestate.com for further details.Elite Residence is a 91 story residential project located in the Tallest Block in the World district of Dubai Marina. Elite Residence was launched in 2006 and delivered in 2012. Tameer Holding is also the developer of the world's tallest residential tower located just a couple of buildings away called the Princess Tower which is 101 stories tall.""]"
11,['Close to Pool and Park - 2BR Type D @ Bella Casa'],"['Bella CasaDubai, Serena']",,['Villa'],"['1,484 sqft\n                      /            138 sqm']",['2'],['3'],"['1,075,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nPets Allowed\nPrivate Garden\nSecurity\nShared Pool\nWalk-in Closet'],,['Listed:2 months ago'],['Off-plan'],"['DescriptionRERA Permit - 33367\n2BR for sale @ Bella Casa - Serena\nType D\nVery close to pool and park\nhanded over\nVacant\nSale price : AED 1,075,000/-\nFor more details kindly contact +971503290136 / +971559462578\nOffice : +97142432977\n2BR للبيع @ بيلا كازا - سيرينا\nاكتب د\nقريب جدا من حمام السباحة والحديقة\nسلمت\nشاغر\nسعر البيع: 1،075،000 درهم / -\nلمزيد من التفاصيل ، يرجى الاتصال على +971503290136/+971559462578\nالمكتب: +97142432977\nRAPID DEALS REAL ESTATE BROKERS\nEstablished with a view to provide comprehensive and customized solutions to all property related requirements, Rapid Deals aims to be one of the top real estate companies in Dubai. With over 20 years of experience in international property, the founders have catered to the tastes of the most discerning clients. The company boast of a long list of encouraging testimonials, detailing the expertise and quality of the service that Rapid Deals Real Estate Brokers provides. The core of the company is based on extensive research and knowledge of Dubai real estate. Rapid Deals is here to help build and add value to property - for individuals as well as corporate clients.\nدائرة التنمية الاقتصادية: 614741\nORN : 12756']"
12,['Bright Fully Furnished 2 BR in High Floor'],"['Building 5Dubai, City Walk']",,['Apartment'],"['1,725 sqft\n                      /            160 sqm']",['2'],['4'],"['2,770,000  AED']",[],,['Listed:2 months ago'],['Ready'],"['DescriptionFully Furnished, Vacant on Transfer\xa0\xa0\nApartment features:\xa0 \xa0\xa0\n● Very big living room, with a nice and spacious terrace\xa0 \xa0\n● East facing, sunny apartment. Overlooking the luscious green courtyard\n● Very Peaceful unit\xa0 \xa0\n● Open kitchen with semi-detached kitchen island\xa0\xa0\n● Built-in kitchen appliances (Zanussi)\n● Maids room with separate entrance\n● Laundry room\n● Extra storage space\n● Expansive bedrooms with plenty of built-in wardrobes, overlooking the pool and luscious green courtyard\n● 1 car park allocated\n● High quality light-wood finishing\n● Contemporary style and smart layout\n● German hardwood flooring and german kitchen\nBuilding features:\n● Largest rooftop pool\n● 24 hrs security\n● Building concierge\n● Parking for visitors\nCity Walk Features:\n● Low rise European style buildings\n● City Walk Mall\n● Reel Cinemas\n● Concert Hall - ""Dubai Arena""\n● World Class Medical clinic - ""Valiant clinic""\n● 5 star hotel - ""La Ville"" Hotel\n\xa0\nFor more information, advise on your search or to schedule a viewing, contact our City Walk specialist Neena at +971526698119.\nMultiple options available']"
13,['A Villa Giving A Sense of Comfort & Prestige'],"['NudraAbu Dhabi, Saadiyat Island, Saadiyat Cultural District']",,['Villa'],"['13,579 sqft\n                      /            1,262 sqm']",['6 + Maid'],['6'],"['15,877,777  AED']","[""Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nCovered Parking\nMaids Room\nPets Allowed\nPrivate Garden""]",,[],['Off-plan'],"[""DescriptionNudra is a boutique community\xa0at\xa0Saadiyat Island comprising 32\xa0villas\xa0and 5\xa0residential plots. This new fully integrated destination is all set to offer a lifestyle that conveniently suits your refined taste and preference.Being the only development in this splendid island retreat with its own private beach, it surely represents a new concept of living. Expertly designed to curate unique homes that define individualism in design.Villas Payment Plan:4.5 Years Payment Plan20% on booking80% Post-handover paymentsHandover: November 20192% Registration fee waiver10 years free service chargeFacilities and Amenities:Club HouseOpen LawnGymnasiumInfinity PoolTennis CourtChildren's Play ParkRunning TrackPrivate BeachLocation:3 Min Drive to Cranleigh Abu Dhabi and Louvre Museum10 Min Drive to NYUAD15 Min\xa0Drive to Cleveland Clinic and Corniche Beach25 Min Drive to Abu Dhabi Intentional AirportVarious options in multiple projects for Rent and SaleFor Rent:+971501530723For Sale: +971509138969\xa0Toll Free: 80014444""]"
