,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,['Priced to Sell | 2 Beds | Quality Finishing | PJ'],"['The 8Dubai, Palm Jumeirah, The Crescent']",,['Apartment'],"['1,302 sqft\n                      /            121 sqm']",['2'],['3'],"['2,865,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nShared Pool\nView of Water'],,['Listed:2 months ago'],['Ready'],"['DescriptionSophisticated and Chic lifestyle - This stunning 2 bedroom apartment, located on the 6th floor, offers a good investment on the iconic Palm Jumeirah.- Brand New- Sea View- BUA: 1,302.43 sq.ft- 2 Bedrooms- Motivated Seller- High End Finishing- VacantAmenities:- Signature Beachfront Restaurant- Beach Cabanas and Snack Bar- Water Sports Facilities- Residents Pool- Kids Area/Dedicated Pool- Coffee Shops- Gym/Tennis Court- BBQ / Event Area- Visitor Parking- Concierge, 24/7 Security & Access Control- Storage Unit Rental- Landscaped Gardens and Water FeaturesE & T Real Estate has become one of the most successful real estate agencies in the UAE. Our services include Residential Sales and Leasing, Commercial Sales & Leasing, Property Management, and RICS Valuations.']"
1,['Burj Khalifa View | 1 Bedroom I Index Tower'],"['Index Tower\n                              4.2\n/56 ReviewsDubai, DIFC']",,['Apartment'],['900 sqft\n                      /            84 sqm'],['1'],['2'],"['1,475,000  AED']",['Unfurnished\nBuilt in Wardrobes\nCentral A/C\nConcierge\nKitchen Appliances\nPets Allowed\nSecurity\nShared Gym\nShared Pool\nShared Spa'],,['Listed:2 months ago'],['Ready'],"['DescriptionPRESTIGE IS EXCLUSIVE & DIRECT WITH OWNER!\nOne-Bedroom Apartment For Sale In Index Tower, DIFC Area Of Dubai!\nIndex Tower Is Attached To The Newly Opened  Gate Avenue Mall.\nOne-bedroom apartment for sale  in Index Tower, DIFC.\nThe Bright High-End1 bedroom apartment located in the prestigious Index Tower, in DIFC, is this stunning one bedroom apartment which is offered unfurnished and with a view of Burj Khalifa \nAttached to Gate Avenue Mall with many restaurant & coffee shops.\nProperty Features:\n         * 013 Type \n         * Full Burj Khalifa View\n\t * 1 Bedroom \n         * 900 sq . ft\n\t * DIFC view\n\t * 1 Parking\n\t * State of art Gym\n\t * Indoor pool\nDIFC offers a luxurious lifestyle experiencing a city living at its finest. Centrally located between new and old Dubai, DIFC overlooks a number of the most famous landmarks in the city, giving rise to dramatic skyline views from each apartment.\nPlease call to arrange a viewing today:\nPrestige Real Estate Brokers\nRERA ORN: 1981\nAddress: Office 1603, Marina Plaza, Dubai Marina\nCall: +971508523945\nEmail: info@prestigedubai.com\nWebsite: www.prestigedubai.com\nPrestige Real Estate is a family-owned brokerage which has been an established provider of residential and commercial properties in the UAE since 2006.']"
2,['Elegant and Spacious 1 Bedroom Apartment'],"['Limestone HouseDubai, DIFC']",,['Apartment'],"['1,227 sqft\n                      /            114 sqm']",['1'],['2'],"['1,750,000  AED']",['Unfurnished\nCentral A/C\nCovered Parking\nKitchen Appliances\nShared Pool'],,['Listed:2 months ago'],['Ready'],"['DescriptionSpacious 1 Bedroom Apartment | Prime Location | High Floor Level\n\xa0Brought to you by Driven Properties, this Amazing 1 bedroom apartment is located in Limestone House, DIFC.\xa0\n\xa0Unit Details:\xa0 \xa0\xa0\n● Rented\n● High floor level\n● Unit Type: Middle\n● View: Road\n● Kitchen: Open & Fully Fitted\n● Bathrooms: 1.5\n● Internal Area: 1,126 square feet\n● No. of Parking: 1\n● Rental Estimate: AED 120,000\nBuilding Amenities:\n● Close to Metro and Tram\n● Shared swimming pool & gymnasium\n● Easy access to the Sheikh Zayed Road\n● 24 hours of maintenance and security\nComplimentary mortgage advisory through Driven Properties via partnerships with over 15 UAE banks\nCall our DIFC expert for more information or viewing on +97144297040 for out of office hours or weekends call +971553658402.\nSince 2012, Driven Properties has grown to be one of the largest real estate platforms in the region. Through multiple branches in Dubai, Ajman, China, and Saudi Arabia, Driven Properties manages a portfolio of over 10,000 units.']"
3,['Beach House Sanctuary | Palm Luxury Collection'],"['Garden Homes Frond NDubai, Palm Jumeirah, Garden Homes']",,['Villa'],"['6,464 sqft\n                      /            601 sqm']",['5 + Maid'],['6'],"['17,999,999  AED']",['Partly furnished\nBalcony\nBuilt in Wardrobes\nMaids Room\nPets Allowed\nPrivate Garden\nPrivate Jacuzzi\nPrivate Pool\nStudy\nWalk-in Closet'],,['Listed:2 months ago'],['Off-plan'],"[""DescriptionSublime 5br Private Villa for Sale in The Palm Jumeirah, Dubai.\nIt's time to whip out the old chequebook. This amazing deal is priced at market for AED 18,000,000\nIt's an easy life when living in this triple-storey, road backing abode, set in a shimmering seafront location.\nThe tended garden is ideal for kicking back on a slow day, or make some time for unwinding at the end of a hard day from your voyeur-proof terrace. Extensions and upgrades have been done to the terrace, dining room, living room, kitchen, bedrooms, master bedroom, and living room that will simply titillate you.\n|| Under construction || Project completion will be in 2020 ||\nCheck out the incredible benefits and nearby amenities like the:\n- 7,633 sq.ft land parcel\n- 6,464 sq.ft of BUA\n- 5 big bedrooms\n- 5.5 bathrooms including 5 ensuites.\n- A charming peninsula kitchen with an island\n- Private garage with a 3 car allocation\n- An affluent dining room\n- Living room\n- Family room\n- Maid's room\n- Home cinema\n- Pantry\n- Storage room\n- Library\n- Artistic marble flooring, bona fide wood flooring, aesthetic chandelier, atypically-sized walk-in closet, \n   and bathed-in-light floor-to-ceiling windows\n- App-managed security system\n- app-controlled lighting\n- app-adjustable air conditioning\n- app-managed curtain system\n- app-controlled sound system\n- A tranquil infinity-edged pool\nInvest in this fantastic opportunity before you miss it!!!""]"
4,['Elegant 1 Bed Unit with Gate Avenue View'],"['Index Tower\n                              4.2\n/56 ReviewsDubai, DIFC']",,['Apartment'],['877 sqft\n                      /            81 sqm'],['1'],['2'],"['1,350,000  AED']",['Unfurnished\nCovered Parking\nView of Water'],,['Listed:2 months ago'],['Ready'],"['DescriptionSpacious 1 Bedroom Apartment with Amazing Gate Avenue Views\nBrought to you by Driven Properties, this 1 bedroom apartment is located in Index Tower, DIFC.\xa0\nUnit Details\xa0\n● Vacant on Transfer\xa0 \xa0\xa0\n● High floor\n● Unit Type: Middle\xa0\xa0\n● View: Gate Avenue\xa0\n● Kitchen: Open and Fully Fitted\n● Bathrooms: 1.5\n● Internal Area:\xa0 890 square feet\n● Service Charges: AED 21 per square feet\n● No. of Parking: 1\nBuilding Amenities:\n● Close to Metro\n● Easy access to the SZR and Downtown\n● 24 hours of maintenance and security\nComplimentary mortgage advisory through Driven Properties via partnerships with over 15 UAE banks.\nCall our DIFC expert for more information or viewing on +97144297040 or Out of office hours or weekends call\xa0 +971553658402.\nSince 2012, Driven Properties has grown to be one of the largest real estate platforms in the region. Through multiple branches in Dubai, Ajman, China, & Saudi Arabia, Driven Properties manages a portfolio of over 10,000 units.']"
5,"['Great ROI Rented at AED 48,000 till 30 Nov 2020']","['Rose 1Dubai, Jumeirah Village Circle, Emirates Gardens 1']",,['Apartment'],"['1,138 sqft\n                      /            106 sqm']",['1'],['2'],"['625,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nConcierge\nCovered Parking\nSecurity\nShared Gym\nShared Pool'],,['Listed:2 months ago'],[],"['DescriptionArta Real Estate Brokers would like to offer a 1 Bedroom Apartment in Emirates Garden Rose 1 and size: 1,137.96 sq ft.\nThe Emirates Garden development in Jumeirah Village Circle offers a choice of studio, one and two-bedroom apartments in themes of the Mediterranean and Arabic architecture. Beautifully finished, apartments have large balconies or terraces that overlook the attractive neighborhood with its shops and restaurants at street level. The buildings of the development are unlike the typical high-rise towers of the city, and provide an unusual and attractive alternative, reaching just four stories in height. Quality amenities, such as the swimming pool, health club, gymnasium, and barbecue facilities along with the children’s play area, ensure all ages are happy and entertained whilst at home. At night, there are spectacular views of the city lights.\nAbout Us:\nFounded in 2014, Arta Real Estate Brokers is an innovative, creative and forward-thinking real estate company in Dubai, UAE. At the core of our business philosophy is a commitment to extraordinary service, honesty, and clear communication.']"
6,['Wavez by Danube | 10% on Booking | Pay 1% Monthly'],"['Wavez ResidenceDubai, Dubai Land, Liwan']",,['Apartment'],['409 sqft\n                      /            38 sqm'],['studio'],['1'],"['350,000  AED']",['Furnished\nBalcony\nBuilt in Wardrobes\nConcierge\nCovered Parking\nSecurity\nShared Gym\nShared Pool'],,['Listed:2 months ago'],['Off-plan'],"[""DescriptionWavez by Danube\nLive Big | Pay Small\nShop | Relax | Live\nSelling Price from AED 350,000\nand Pay 1% Monthly\nProperty details:\nResidential Apartments:\nStudio with Balcony\nBUA: 400-409 Sqft\n1 Bedroom with Balcony\nBUA: 666-676 sqft\nFeatures and amenities:\nParty Hall\nKid's Play Area and Jogging Track\nElavator Lobby\nBadminton Court\nBoutique Stores\nRestaurants\nHight Street Shopping\nWell-connected to life and lifestyle:\n4 Mins to Dubai Silicon Oasis\n1 Min to Sheikh Mohd Bin Zayed Road\n12 Mins to Sheikh Zayed Road\n15 Mins to Dubai International Airport\n35 Mins to DWC (Al Maktoum Int'l Airport)\n7 Mins to Dubai Academic City\n10 Mins to Proposed Metro Line\n15 Mins Downtown Dubai\nWavez Residence by Danube Properties is located in Liwan, the impressive township in Dubai that offers extraordinary living amenities at unrivalled prices.""]"
7,['05 Type 1BHK In South Ridge With Canal View'],"['South Ridge 1\n                              4.1\n/54 ReviewsDubai, Downtown Dubai, South Ridge']",,['Apartment'],"['1,060 sqft\n                      /            98 sqm']",['1'],['2'],"['1,250,000  AED']",['Unfurnished\nBalcony\nConcierge\nKitchen Appliances\nPets Allowed\nSecurity\nShared Gym\nShared Pool\nView of Water'],,['Listed:2 months ago'],[],"['DescriptionLarge 1 BHK for sale in south ridge 1. high floor, rented on 90k, very clean apt.\nSouth Ridge 1\n-: 1 Bedroom ensuite\n-: Standing shower\n-: Guest Toilet\n-: BUA 1060 Sqft\n-: Kitchen Appliances Fix\n-: unfurnished apartment\n-: Canal Viewg\n-: 1 Basement Parking\nSeven Skys Real Estate is pleased to offer this 1 bedrooms in South Ridge 1 with Canal View for Sale\nDowntown Dubai is an inspired urban concept, which reconfirms Dubai’s status as a global player. Burj Khalifa is the pivotal axis for this revolutionary development. Giving the world a new point of reference, the plan provides the answer to modern city living. The tallest building and largest shopping mall in the world gives unprecedented dynamism and scale to the overall project, this is not just about size. It’s about awesome design solutions shaping our lives for the better.\nDowntown Dubai has been inspired from the urban concept that reconfirms the status of Dubai as a global player and also gives the world a new point reference and answer to the ways of modern and luxurious city living\nFor viewing please call: Muhammad Aziz+971558899942  / +97144231104\nGmail: hamuza@sevenskys.ae\nCompany: Seven Skys Real Estate\nAddress: Office 2006 Clover Bay business bay\nWebsite: www.sevenskys.ae']"
8,['Cash Buyers Only| Rented |No Agent Enquiries'],"['Zahra TownhousesDubai, Town Square']",,['Townhouse'],"['2,178 sqft\n                      /            202 sqm']",['3 + Maid'],['4'],"['1,200,000  AED']",['Unfurnished\nBuilt in Wardrobes\nCentral A/C\nMaids Room\nPets Allowed\nSecurity\nShared Gym\nShared Pool'],,['Listed:2 months ago'],['Ready'],"[""Description3 Bed Townhouse\n2 Bath \n2 Car park \nBUA: 2,229 Square Feet\n* Built In Wardrobes\n* Maid's Room\n* Storage Room\n* Parks And Cycling\n* Shared Pool\n* Shared Gym\n* Security\n* Covered Parking\n* Kids Play Area\nTownSquare is a new development by NSHAMA. This is a gorgeous community made up of apartments and townhouses, with all you can possibly need around you; A free community gym, pools, a park and skateboarding park, a cycling track and even a wet park for the children to enjoy. All amenities at your door step, such as Spinneys and other convenient stores along with food & beverage retail outlets\nZahra townhouses are designed to be a place that you call home. Your convenience and comfort is evident in every aspect of the properties. Clean, modern design allows for plenty of natural light into every room, and a look out to the lush foliage outside.\nThe perfect place to raise a family, your home in Town Square is where you can be yourself, make friends and live the life you always imagined.""]"
9,['Amazing Full Sea Views | Beautifully Upgraded'],"['Building EAbu Dhabi, Al Raha Beach, Al Zeina']",,['Duplex'],"['3,226 sqft\n                      /            300 sqm']",['4 + Maid'],['4'],"['3,350,000  AED']","[""Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nConcierge\nKitchen Appliances\nMaids Room\nPets Allowed\nShared Gym\nShared Pool\nView of Water""]",,[],['Ready'],"[""DescriptionAmazing views with this four bedroom duplex Type A8 on the top floor in E block.\xa0The current owner has carried out some upgrades throughout the kitchen and is a must to be viewed!4 bedrooms with own bathOpen plan kitchenLiving room with balcony accessPowder roomStorage roomMaids room with separate bathroomPantry2 allotted car park spacesThis high in demanded family community is provides private beach for residents, shaded play ground for kids, gym and pool in each building, supermarket, restaurants, shops and other activities as yoga, cycling \xa0and cross-fit center. Al Zeina facilities include library, children's nursery, supermarket, retail area with restaurants, private beach for Al Zeina residents, walkways, secure parking, 24 hours maintenance, greenery and walkways.Al Zeina provides quick and easy access to the International airport and the city center\nCall Aleksandra Corneo on +971502373311 / 800 HENRY (43679) or visit www.henrywiltshire.ae for further detailsHenry Wiltshire International - Award Winner - Most Outstanding Abu Dhabi Brokerage 2018 and 2019.\xa0Fully licensed and compliant boutique estate agency in Abu Dhabi. With offices in Abu Dhabi, London, Dublin, Hong Kong and Singapore, we offer professional sales and leasing services in Abu Dhabi and selected properties for sale in London, Europe, Indian Ocean and Asia""]"
