,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,['Luxury 4 BR Penthouse with Full Sea View'],"['Balqis ResidencesDubai, Palm Jumeirah, Kingdom of Sheba']",,['Penthouse'],"['7,050 sqft\n                      /            655 sqm']",['4 + Maid'],['5'],"['9,500,000  AED']","[""Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nConcierge\nCovered Parking\nKitchen Appliances\nMaids Room\nPets Allowed\nPrivate Garden\nPrivate Jacuzzi\nShared Gym\nShared Pool\nStudy\nView of Water""]",,['Listed:5 months ago'],['Ready'],"['DescriptionForest is proud to offer this Apartment Balqis Residence for Sale.-Full Sea view-4 Bedrooms+family room+maid+pool-5 Bathrooms-BUA: 7,050 sqft-Reserved parking spaces-Private Pool-Huge Terrace-Balconies-Shared pool and gym-Private beach-High floor (Few options available)-ACTUAL PHOTOSMarketing Permit No.:\xa01827184423For more info please contact\xa0800FORESTTel : +97143927777Fax : +971439271112106, Marina Plaza, Dubai Marina, DUBAI UAEBalqis ResidenceBalqis Residence comprises a mixed-use residential and serviced apartment complex on the crescent of Palm Jumeirah. The design of the project is inspired by the values and symmetry of traditional Arab architecture. Balqis Residence includes standard freehold residences and fully furnished suites. Within the residential development, are 34 palatial, four and five bedroom sea-facing villas with private pools, landscaped gardens and enclosed three car garages.\xa0A beach club, several pools, luxurious landscaping, shops, restaurant and convenience store are planned for the resort.']"
1,"['Amazing offer! Large 2BR+m, vacant now.']","['Al Badia Hillside VillageDubai, Dubai Festival City']",,['Apartment'],"['1,730 sqft\n                      /            161 sqm']",['2 + Maid'],['3'],"['1,500,000  AED']","[""Unfurnished\nBalcony\nBuilt in Wardrobes\nChildren's Play Area\nCovered Parking\nKitchen Appliances\nMaids Room\nPets Allowed""]",,['Listed:more than 6 months ago'],['Ready'],"[""DescriptionGreat deal! \xa0Well-maintained 2 BR+m for sale in Festival city, Condo-1 tower. The closest tower to IKEA. Perfect location. Rented propertyApartment includes: 2 bedroommaid's roomlaundry roomstore roombalcony 3\xa0 bathroom built in wardrobesUnfurnished\xa0Park and road viewUnit is vacant and ready to move in any timeBest asking price 1.500.000 AED only! Financed property\xa0Al Badia Residences is an exclusive retreat comprising architecturally distinct Mediterranean-style spacious townhouses and apartments. Al Badia Residences offers the perfect home in a safe and established community, which is situated adjacent to the exceptional facilities of the Al Areesh Club, Al Badia Golf Club and Dubai Festival City Mall. All brought closer to you by the convenient Dubai Festival City Shuttle services.\nFeel free to call Marina Berdnikova BRN 32821 for more detailes.Company: ONE BROKER GROUPOffice RERA ORN: 17196\xa0Toll Free 800 ESTATEOffice phone no: +97143657222Primary email: info@obg.aeWebsite: www.obg.ae""]"
2,['2 Bed | Best Layout | Vacant on Transfer'],"['Goldcrest Views 2\n                              4.0\n/56 ReviewsDubai, Jumeirah Lake Towers, Lake Almas West']",,['Apartment'],['995 sqft\n                      /            92 sqm'],['2'],['2'],"['1,100,000  AED']",[],,['Listed:4 months ago'],['Ready'],"['DescriptionAvailable Now, 2 Bedroom Apartment in Goldcrest Views 2, Jumeirah Lake Towers\n- 2 Bedroom\n- Natural light\n- Marina views\n- Lake views\n- 995 Sq. Ft\n- Balcony\n- Best Layout\n- High Floor\n- Available Now\n- Agent: Luke Freemantle on +971561023606, RERA BRN No. 44235\nAllsopp & Allsopp are proud to present this bright unfurnished 2 bedroom apartment in Goldcrest views 2, Cluster J. The property comes on the corner of the tower, floor to ceiling windows and provides excellent natural lighting.\nWith an amazing modern gym and a rooftop swimming pool, and 24 hours security.\nProperty Reference: DUB197328\nFinance is available on this property through Allsopp & Allsopp Mortgage Services.\nFor further details or to arrange a viewing appointment please contact our Head Office on +9714294444, alternatively visit our website www.allsoppandallsopp.com where you will find an extensive selection of properties available both for sale and for rent.\nPlease call Luke Freemantle on +971561023606 for more information or to arrange a viewing.']"
3,['Exceptional Location & Condition|Must See'],"['Springs 15Dubai, The Springs']",,['Villa'],"['3,108 sqft\n                      /            289 sqm']",['3 + Maid'],['2'],"['2,900,000  AED']",['Unfurnished\nCovered Parking\nMaids Room\nStudy'],,['Listed:2 months ago'],['Ready'],"['DescriptionEspace Real Estate introduces exclusively this amazing fully upgraded type 1M villa in Springs 15. Type 1M layout is the largest in the Springs community and this property has been upgraded throughout to the highest standards by its current owners. This villa offers in an immaculate condition a cozy living room, dining area, kitchen, study room, maids room and a proper guest bathroom with 3 spacious bedrooms upstairs. Stepping outside you are greeted by a very well landscaped garden. This property will be vacant on transfer. The upgrades and condition are making this a real must-see property. Book your viewing today. \n-Type 1M\n-3 Bedrooms\n-Study plus maids\n-BUA: Approximately 3108 sqft\n-Plot: Approximately 2735 sqft\n-Back to back\n-Excellent finishing\n-Upgraded property\n-Owner Occupied\nFinance is available on this property through Espace Real Estate.\nOffice location: Unit 2702 and 2703 Marina Plaza, Dubai Marina, Dubai UAE.\nTel. No.: +97143069999\nRERA No.: 45032; ORN: 936\nThis property is managed by Espace Real Estate Broker.']"
4,['Marina View | Brand New | 1 Bed | Vacant'],"['Marina Gate 2Dubai, Dubai Marina, Marina Gate']",,['Apartment'],['838 sqft\n                      /            78 sqm'],['1'],['2'],"['1,450,000  AED']",[],,['Listed:5 months ago'],['Ready'],"['DescriptionVacant 1 Bedroom in Marina Gate 2\n- 1 Bedroom Apartment\n- 1.5 Bath\n- 838 Sq. Ft\n- Marina View\n- Fully Paid\n- Vacant on Transfer\n- Infinity Pool, Gym and Tennis Court\n- Spa Facilities\n- Agent: Daniel Heywood on +971501138670, RERA BRN No. 37490\n- RERA Permit No. 1991197095\nAllsopp & Allsopp offer for sale this never before lived in one-bedroom apartment in Marina Gate 2.\nThe apartment is situated on a mid-floor and offers a marina view from the balcony and floor to ceiling windows of the living area and bedroom.\nThe prestigious Marina Gate benefits from state of the art facilities with infinity pool, large modern gym and tennis court.\nThe property is fully paid and viewable anytime.\nProperty Reference: PJM193674\nFinance is available on this property through Allsopp & Allsopp Mortgage Services.\nFor further details or to arrange a viewing appointment please contact our Head Office on +9714294444.\nPlease call Daniel Heywood on +971501138670 for more information or to arrange a viewing.']"
5,['Make an Offer Today - Incredible Price'],"['Gallery VillasDubai, Dubai Sports City, Victory Heights']",,['Villa'],"['2,444 sqft\n                      /            227 sqm']",['3 + Maid'],['3'],"['1,650,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nMaids Room\nPrivate Pool\nSecurity'],,['Listed:5 months ago'],['Ready'],"['DescriptionEspace Real Estate are proud to present this beautiful townhouse in the Gallery Villa Complex, Victory Heights to the market. This three bed plus maids townhouse is exceptional value for money. Upon entering the townhouse you will immediately see how immaculate the property is, owner occupied from new. On the ground floor you will find a large living and dining area with open plan family kitchen. The first floor offers a great study/family area with stunning master bedroom and en-suite with 2 further double bedrooms with separate bathroom. Outside has a magnificent garden featuring a private pool, perfect for entertaining.\n-Attached Middle Unit\n-3 Bedrooms\n-Maids room\n-BUA: 2,444 sqft\n-Plot: 2,146 sqft\n-Back to back\n-Private pool\n-Immaculate condition\n-Owner Occupied\nFinance is available on this property through Espace Real Estate.\nOffice location: Unit 2702 and 2703 Marina Plaza, Dubai Marina, Dubai UAE.\nTel. No.: +97143069999\nRERA No.: 42776; ORN: 936\nThis property is managed by Espace Real Estate Broker']"
6,['5 Bed | Golf Course View | Mature Garden'],"['EstellaDubai, Dubai Sports City, Victory Heights']",,['Villa'],"['5,178 sqft\n                      /            481 sqm']",['5'],['5'],"['4,950,000  AED']",[],,['Listed:more than 6 months ago'],['Ready'],"['DescriptionFive Bedroom Villa with Private Pool and Golf Course Views\n- B1 Type Villa\n- Five Bedroom Plus Maids\n- Secluded And Mature Gardens\n- Private Pool\n- Extensive Golf Course Views\n- 9,276 Sq. Ft Plot\n- 5,178 Sq. Ft BUA\n- Double Garage and Driveway\n- Agent: Carine Damoo on +971562349864, RERA BRN No. 28282\n- RERA Permit No.: +971565734826\nA five bedroom B1 type villa offering extensive views over the golf course, mature landscaping and a private pool.\nThe B Type villas have a large entrance hall, two large living areas, a fitted kitchen and an en-suite bedroom to the ground floor. There is also a maids room, utility and store room. On the first floor is a large landing ideal for a study or additional living area, and four large en-suite bedrooms.\nThe garden wraps around the villa complete with a pool and seating area to the rear, and a front garden with fountain, double garage and driveway parking.\nProperty Reference: DUB160084\nAgent: Carine Damoo on +971562349864, RERA BRN No. 28282']"
7,['Walk to Club House | Turn Key Condition'],"['EstellaDubai, Dubai Sports City, Victory Heights']",,['Villa'],"['5,176 sqft\n                      /            481 sqm']",['5 + Maid'],['5'],"['4,950,000  AED']",['Unfurnished\nCovered Parking\nMaids Room\nPrivate Pool'],,['Listed:more than 6 months ago'],['Ready'],"['DescriptionEspace Real Estate are proud to present this immaculate B type villa in Estella to the market. The villa is just a short stroll to the Els Club House and sits on a fully landscaped 9,000 sqft plot overlooking the golf course with a private pool. Downstairs consists of an entrance hall, two living areas with views over the garden and golf course, fitted kitchen, downstairs bedroom with ensuite, guest powder room, and separate laundry and maids room. The first floor features four ensuite bedrooms of which three overlook the rear garden and golf course, as well as an additional family area ideal as a study.The villa has been kept in immaculate condition. This is a must-see property. \n-Type B\n-5 Bedrooms\n-Maids room\n-BUA: Approximately 5176 sqft\n-Plot: Approximately 9000 sqft\n-Golf Course View\n-Private Pool\n-Walk to Club House\n-Owner Occupied\nFinance is available on this property through Espace Real Estate.\nOffice location: Unit 2702 and 2703 Marina Plaza, Dubai Marina, Dubai UAE.\nTel. No.: +97143069999\nRERA No.: 42776; ORN: 936\nThis property is managed by Espace Real Estate Broker.']"
8,['Canal Views | Spacious 1 Bedroom | Fully Furnished'],"['The Spirit\n                              4\n/56 ReviewsDubai, Dubai Sports City']",,['Apartment'],['752 sqft\n                      /            70 sqm'],['1'],['1'],"['565,000  AED']",['Furnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nKitchen Appliances\nSecurity\nShared Gym\nShared Pool'],,['Listed:17 days ago'],['Ready'],['DescriptionCandour Real Estate Broker LLC is pleased to offer this one bedroom apartment located in Dubai Sports City.  \nThe Spirit is also one of the residential buildings located on the edge of Dubai Sports City. It offers a choice of both Executive and Sanctuary Suites as well as a number of one bedroom apartments.\nProperty Features:\n- The Spirit Tower  \n- Location: Dubai Sports City  \n- Fully Furnished\n- Type: One bedroom \n- Car parking\n- Balcony\n- Net Area:  752 Sq.ft   \n- Canal View \n- Rented @ 58 k till August 2020  \nFor inquiries please contact Imran Maqsood 37105 on +971561778854 for further details.\nFacilities and Amenities:\n24 Hour Security\nHigh Speed Elevators\nSwimming Pool\nGymnasium\nSun Deck\nHigh Tech Smart Card Access\nExclusive Rooftop Jogging Track\nIt is a 19 storey stunning building with iconic design and easy reach of the rest of the City. It has already received a CNBC Property Award as Best Residential Development.\nDubai Sports City which has been considered as a home to some of the most globally renowned sporting facilities including the International Cricket Stadium.\nCandour Real Estate Broker\nRERA ORN: 2490\nwww.candourproperty.com']
9,['Exclusive | 4 bedroom + Maids | Vacant'],"['Burj Khalifa\n                              4.1\n/515 ReviewsDubai, Downtown Dubai, Burj Khalifa Area']",,['Apartment'],"['4,279 sqft\n                      /            398 sqm']",['4'],['5'],['Ask for price'],[],,['Listed:4 days ago'],['Ready'],"[""DescriptionBetterhomes are pleased to offer you this unique penthouse in the magnificent Burj Khalifa, in Downtown Dubai.\xa0- Four Bedrooms- Four En-suite bathrooms- Study\xa0- Unfurnished- Premium Finishing- Kitchen Appliances- Size: 4,279 Sq ftThe penthouse is above the 100th floor which makes it one of the highest residential floor in the World. It is one of a kind building and often called a vertical city.This spacious penthouse comes with four en-suite bedrooms and built-in storage. The master bedroom has a large walk-in wardrobe and study area, providing comfort and an immaculate lifestyle. Feast your eyes from sunset to sunrise View of the whole city from up above. The hustle of the city and the serene sea is all visible while the magnificent clouds come through in winter. All the view from the comforts of your home in the world's highest building with synchronised\xa0music that can be heard playing during the fountain show at the Burj Khalifa Lake.Company Name: Betterhomes RERA ORN: 97""]"
