,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,['Large 5-Bed | Single Row | Viewing Now Possible'],"['Sidra Villas IIDubai, Dubai Hills Estate, Sidra Villas']",,['Villa'],"['6,112 sqft\n                      /            568 sqm']",['5'],['5'],"['4,500,000  AED']","[""Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nChildren's Pool\nCovered Parking\nKitchen Appliances\nNetworked\nPets Allowed\nPrivate Garden\nPrivate Pool\nShared Gym\nShared Pool\nStudy\nVastu-compliant\nView of Landmark\nView of Water\nWalk-in Closet""]",,['Listed:more than 6 months ago'],['Off-plan'],"['DescriptionLuxuryProperty.com is delighted to present this 5 -bed, Type 5 Villa situated in phase 2 of the extremely popular Sidra II community inside Dubai Hills Estate.\n• Lush Landscape\n• Community Pool Area\n• BUA: 4,283 \n• PLOT: 6,112 sq.ft.\n• 40% Post-Handover Payment Plan\n• Built-In Wardrobes\n• Marble Finish En-Suite Bathroom\n• Skilfully Designed Kitchen. \nWith its’ tree-lined, leafy avenues, this tranquil enclave is set away from the bustling hive of Dubai’s city center; yet due to its excellent location between major roads, residents are just minutes away from the business, retail and tourism landmarks. Residents will also have access to metro lines, allowing fast access to the development. \nSidra Villas II offers the perfect surroundings for family life, bringing residents a wide array of amenities. The homes have been planned along the network of green corridors, providing shaded pathways, cycling and jogging tracks, exercise courses and community playgrounds.']"
1,"['Brand New Biggest 1BR, BLVD + partial Creek view']","['Dubai Creek Residence Tower 2 NorthDubai, Dubai Creek Harbour (The Lagoons)']",,['Apartment'],"['1,168 sqft\n                      /            109 sqm']",['1'],['2'],"['1,398,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nPets Allowed'],,['Listed:more than 6 months ago'],['Ready'],"[""DescriptionUnique Properties Broker proudly presents:\nFEATURES:\n* Built Up Area: 1168 sq.ft.\n* Low floor\n* Bedrooms: 1\n* Bathrooms: 2\n* Laundry Room\n* Open Plan and equipped kitchen\n* Unfurnished\n* View: BLVD View and Partial Creek View \n* Parking spaces: 1\nProperty Description:\nBrand new apartment in a brand new building by Emaar.\nWhy Unique Properties?\n* EMAAR's Platinum Agent in 2012, 2013, 2014, 2015, 2016, 2017, 2018 and 2019\n* EMAAR's No.1 Top Selling Agent in 2015\n* DUBAI PROPERTIES' Top Broker of 2015, 2016, 2017 and 2018\n* DUBAI PROPERTIES' No.1 Top Selling Agent in Q1 & Q3 2017\n* MERAAS Top Agent of 2018 and 2019\n* NSHAMA's Top Agent of 2015 and 2016\n* DUBAI SOUTH Top Performing Agent 2016\n* DANUBE PROPERTIES Premier Broker of 2015 and 2016\n* PROPERTY FINDER’s outstanding online listings award winner Q1-2014\nFor all property inquiries, please contact:\nHot Line Mobile No: +971509250888\nToll Free:  80018881""]"
2,['Exclusive | Ultra Upgrades | Springs 1'],"['Springs 1\n                              3.6\n/52 ReviewsDubai, The Springs']",,['Villa'],"['2,636 sqft\n                      /            245 sqm']",['3'],['2'],"['2,899,950  AED']",['Unfurnished\nBalcony\nCentral A/C\nCovered Parking\nPrivate Garden\nSecurity\nShared Pool\nStudy'],,['Listed:more than 6 months ago'],['Ready'],"['DescriptionExclusive | Fully Upgraded | Springs 1\n- High Quality Upgrades\n- 3 Bedrooms\n- Study\n- Springs 1\n- 2636 Sq Ft BUA\n- 2731 Sq Ft Plot\n- Type 3M\n- Agent: André Henry-Watson on +971504268126; RERA BRN No.: 43483\nThis villa has undergone major renovations. A high-profile Italian fit out company was employed to conduct the works which include solid walnut doors throughout the villa. Carrara marble has been laid throughout, as well as Japenese door handles and a smart home system being in place. The bathrooms have also been fully renovated as well as the kitchen.\nProperty Sales Reference: DUB193168\nFinance is available on this property through Allsopp & Allsopp Mortgage Services.\nFor further details or to arrange a viewing appointment please contact our Head Office on +9714294444, alternatively visit our website www.allsoppandallsopp.com where you will find an extensive selection of properties available both for sale and for rent.\nPlease call André Henry-Watson +971504268126 for more information or to arrange a viewing.']"
3,['Victory Heights | 4 Bed + Maids | TH2 | Esmeralda'],"['EsmeraldaDubai, Dubai Sports City, Victory Heights']",,['Villa'],"['2,558 sqft\n                      /            238 sqm']",['4'],['4'],"['2,250,000  AED']",[],,['Listed:more than 6 months ago'],['Ready'],"['DescriptionNicely presented Townhouse in the sought after village of Esmeralda within Victory Heights. This spacious type makes a great family home, situated in a great location within the community \n The property offers a large living/dining area and fully equipped kitchen just off of it on the ground floor, as well as a downstairs guest room/study with shower room.\n On the first floor there are three bedrooms, master with en-suite bathroom, and a family bathroom.\n On the top floor is a maids room with bathroom and laundry room.  \n Externally is an enclosed private rear garden. To the front of the property is off street parking for up to four vehicles.\n Please call House Hunters to arrange a viewing.\n House Hunters Real Estate are known as the No 1 Preferred Agency in Arabian Ranches. We are the original and only specialist having sold and rented hundreds of properties in the Ranches in our 15 year history. Being present now in the retail center for 11 years, it is understandable why we are the number one choice for both tenants and landlords alike.\nPermit No. 1308488849']"
4,['Close to the Metro | Lake Views | prime location'],"['Lake Terrace\n                              3.8\n/55 ReviewsDubai, Jumeirah Lake Towers, Lake Almas East']",,['Apartment'],['567 sqft\n                      /            53 sqm'],['studio'],['1'],"['594,997  AED']",['Partly furnished\nConcierge'],,['Listed:more than 6 months ago'],[],"['DescriptionAQUA Properties proudly presents wonderful Studio apartment available for sale in Lake Terrace Tower, JLT. This amazing unit is equipped with a beautiful fit and finishes highlighting wooden details and featuring floor-to-ceiling windows equipped with a generous balcony overlooking the lake and the community.\n* Studio\n* BUA: 472 sq.ft.\n* rented on 48 k till august 2020\n* With balcony \n* 1 Parking space \n* 1 Bathroom\n* full lake view \n* Viewing possible on prior notice\nLake Terrace is one of the tallest high-rise residential buildings in JLT, well connected with two metro stations and several bus lines. It is located in close proximity to some of the iconic landmarks in Dubai as well as to sport, leisure and recreational facilities.\nThe development offers many desirable amenities such as conference centres, saunas, gyms, swimming pools, laundries, supermarkets, popular restaurants, cafes, outdoor cinema & mini golf course. \nSurrounded by beautiful lakes, and green areas, it is is one of the most pedestrian-friendly skyscraper communities in Dubai.']"
5,['Large 6 Bed Corner Villa with Special Payment Plan'],"['Golf PlaceDubai, Dubai Hills Estate']",,['Villa'],"['7,351 sqft\n                      /            683 sqm']",['6'],['7'],"['7,100,000  AED']",['Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nPets Allowed\nShared Gym\nShared Pool'],,['Listed:more than 6 months ago'],['Off-plan'],"['DescriptionD and B Properties are delighted to offer for sale this amazing 6 bedroom villa located in Golf Place Vistas, Dubai Hills Estate by Emaar Properties* Selling Price: AED 7,100,000* 6 bedrooms villa, all with en suite bathrooms* 18-hole championship golf course in the vicinity* Just 15 minutes away from Burj Khalifa* 20 minutes away from Dubai Intl. Airport* Close proximity to Dubai Hills Estate Mall* Parks & Green Open Spaces* 3 unique architectural styles to choose from: Elegant, Contemporary, Modern styles* Front & Rear Garden Areas* Covered terraces on ground floor* Total Built-up area size of 7,351 Square Feet* Located between the Sheikh Mohammed Bin Zayed Road and Al Khail Road* Flexible Payment Plan* Will be ready to move in by April 2021Call our Dubai Hills villas expert Ghofrane, today for more information or to organise a full project tour at +971508462738 | Visit us on our website at www.dandbdubai.com | or contact us on our Hotline at 800 DANDB 80032632)']"
6,['Fully Furnished Studio Apartment in Murjan'],"['Murjan 2\n                              4.3\n/51 ReviewsDubai, Jumeirah Beach Residence, Murjan']",,['Apartment'],['721 sqft\n                      /            67 sqm'],['studio'],['1'],"['980,000  AED']",[],,['Listed:more than 6 months ago'],['Ready'],"['DescriptionBest Studio Apartment | Great Location\nBrought to you by Driven Properties, this Studio Apartment is located in Murjan, Jumeirah Beach Residence.\xa0\nUnit Details:\n● Rented October 2019\n● Mid Floor level\n● Unit Type: Middle\n● View: Sea and Palm Jumeirah\n● Kitchen: Open & Fully fitted\n● Bathrooms: 1\n● Internal Area: 721 sqft\n● Balcony Area: 21 sqft\n● Service Charges: AED 14/sqft\n● No. of Parking: 1\n● Rental Estimate: AED 75,000\nBuilding Amenities:\n● Close to Tram Station\n● Easy access to the Beach\n● 24 hours of security\nComplimentary mortgage advisory through Driven Properties via partnerships with over 15 UAE banks.\nCall our Jumeirah Beach Residence expert for more information or viewing on +97144297040 for out of office hours or weekends call +971553658402.\nSince 2012, Driven Properties has grown to be one of the largest real estate platforms in the region. Through multiple branches in Dubai, Ajman, China, & Saudi Arabia, Driven Properties manages a portfolio of over 10,000 units.']"
7,['Sadaf 1 | Middle Floor |Partial Sea View'],[],,['Apartment'],"['1,882 sqft\n                      /            175 sqm']",['3 + Maid'],['4'],[],[],,[],[],[]
8,['Mid Floor Furnished Studio in Miraclz by Danube'],"['Miraclz Tower by DanubeDubai, Arjan']",,['Apartment'],['402 sqft\n                      /            37 sqm'],['studio'],['1'],"['500,000  AED']",['Furnished\nBalcony\nBuilt in Wardrobes\nPets Allowed'],,['Listed:6 months ago'],['Off-plan'],"[""DescriptionUnique Properties Broker exclusively presents:\nFEATURES:\n* Developer: Danube\n* Built Up Area: 402 sq.ft.\n* Open Plan kitchen\n* Furnished\n* Parking spaces: 1\n* View: Community\nMiraclz Tower by Danube Properties is a G+33 storey residential building in Arjan, close to Dubai Miracle Garden. The project will feature fully furnished, high-end studio, 1 and 2 bedroom apartments. \n* Arjan Located opposite Motor city and just-off of Umm Suqiem road and next to Sheikh Mohammed Bin Zayed Road\n* Arjan is 15 minutes from the major tourist locations in Dubai, with easy access to all major arterial roads\n*Arjan, part of Dubailand, is bordered by other landmark districts Motor City and Dubai Sports City, placing some of the Emirates most desirable recreational parks and sporting events within easy reach\nWhy Unique Properties?\n* EMAAR's Platinum Agent in 2012, 2013, 2014, 2015, 2016, 2017, 2018 and 2019\n* EMAAR's No.1 Top Selling Agent in 2015\n* DUBAI PROPERTIES' Top Broker of 2015, 2016, 2017 and 2018\n* DUBAI PROPERTIES' No.1 Top Selling Agent in Q1 & Q3 2017\n* MERAAS Top Agent of 2018 and 2019\n* NSHAMA's Top Agent of 2015 and 2016\n* DUBAI SOUTH Top Performing Agent 2016\n* DANUBE PROPERTIES Premier Broker of 2015 and 2016\n* PROPERTY FINDER’s outstanding online listings award winner Q1-2014\nFor all property inquiries, please contact:\nHot Line Mobile No: +971509250888\nToll Free:  80018881""]"
9,['75 % Post Handover Payment Plan by Emaar'],"['Downtown Views IIDubai, Downtown Dubai']",,['Apartment'],"['1,160 sqft\n                      /            108 sqm']",['2'],['3'],['Ask for price'],[],,['Listed:6 months ago'],['Off-plan'],"['DescriptionGREAT INVESTMENT..\nInspire Real Estate Brokers LLC is delighted to offer for sale this stunning 2 bedroom apartment located in the hugely popular Downtown Views II Tower 1 in Downtown Dubai, by Emaar Properties\n* Selling Price starts from: AED 1,973,888\n* Total Built-up area 1,162 Sq Ft\n* 2 bedrooms with en-suite bathrooms\n* Stunning views of Burj Khalifa\n* Ready to move in by 2021\n* Connected to The Dubai Mall\n* Easy access to DIFC & Sheikh Zayed Road\n* Exceptional Payment Plan for both investors & end-users\n* Ready access to gym, lounge, poolside BBQ area, multi-sport court, children’s play area\nLimited Time Offer:\n* 25/75 3-Year Post Completion Payment Plan\n* 3 Year Service Charge Waiver\n* No DLD Fee\n* 5 Night Stay in a 5-star Hotel\n Our management and sales team represent a wealth of property sales knowledge and transnational expertise in terms of their dealings with buyers and sellers .We understand properties with a passion and we only recommend certain areas of Dubai that are able to weather the test of time to our clients. We are committed to provide an impeccable service, undertaking our duties with the utmost precision and integrity, from the valuation of your property through to the completion of the transaction.']"
