,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,['Exclusive | Exquisite Stunning Golf View'],"['MiradorDubai, Arabian Ranches']",,['Villa'],"['5,230 sqft\n                      /            486 sqm']",['6'],['5'],"['5,150,000  AED']",[],,['Listed:17 days ago'],[],"['DescriptionBen Keith and Ascot and Co. Real Estate are thrilled to present this remarkable 6 bedroom home with one of the most stunning Golf course views in all of Arabian Ranches. Nestled in a peaceful corner of the ever popular Mirador community, this sublime 5,300 sqt home has been transformed by the current owners, with every single aspect improved from top to bottom. Luxury marble flooring, remodeled ceilings and a brand new kitchen are just some of the upgrades that must be seen to be appreciated. The expansive gardens enjoy a large pool, pergola and elevated golf views. Viewings highly recommended through Ben on +971556396000. Immediate possession.\nMirador is one of the most popular villa enclaves within the Arabian Ranches community. There are a total of 408 four, five, six and seven bedroom Spanish styled villas.\nMirador Type 13\n5,300 sqft BUA\n8,600 sqft Plot\n6 Bedrooms\n5 Bathrooms\nFully Upgraded Throughout\nNew Kitchen\nMarble Flooring\nStunning Golf Course Views\nImmediate Possession']"
1,['|Excellent Payment Plan|No Commission|Wavez'],"['Wavez ResidenceDubai, Dubai Land, Liwan']",,['Apartment'],['405 sqft\n                      /            38 sqm'],['studio'],['1'],"['338,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nSecurity\nShared Gym\nShared Pool'],,['Listed:23 days ago'],['Off-plan'],"['DescriptionWavez Residence by Danube Properties is the magnificent township in Dubai that offers exceptional living facilities at unique prices. Wavez Residence is located in Liwan,  a residential community in the heart of Dubailand. This development can easily be accessed from both Sheikh Mohammed Bin Zayed Road and Al Ain Road.. \nImportantly, this is also the first project in the entire township that will have a full-fledged integrated retail offering on the premises itself, called Wavez Avenue\nThe residence and visitors will enjoy lifestyle features includes:\n• State of the Art Health Club with Steam room\n• Jacuzzi\n• Swimming Pool & Kids Pool\n• Barbecue Deck\n• Badminton Court\n• Paddle Tennis Court\n• Grand Entrance Lobby\n• Kids Play Area\n• Party Hall\n• Leisure deck with outdoor seating.\n• Jogging Track\n• Cabana Seating\nProposed Wavez Avenue by Danube Properties is Liwan’s first dedicated shopping space integrated within a residential property.\nThese amenities will include:\n-high-street shopping brands,\n-a hypermarket\n-laundry service\n-flower shops\n-a whole host of restaurants and coffee shops to complement your lifestyle\nAnticipated completion date is March 2021\nPayment Plan:\n10% -Upon Booking\n50%-DURING CONSTRUCTION \n50% -DURING HAND OVER\n(pay as low as equivalent 1% per month)\nEASY PAYMENT PLAN DURING CONSTRUCTION AND AFTER HANDOVER\nFor inquiries or further details please call +971507213559  or email agents@realpoint-agents.com']"
2,['Prime location | For GCC Buyers | 10 bed Villa'],"['Hor Al Anz StreetDubai, Deira, Hor Al Anz']",,['Villa'],"['10,000 sqft\n                      /            929 sqm']",['7+ + Maid'],['7+'],"['6,500,000  AED']",['Unfurnished\nBalcony\nMaid Service\nMaids Room'],,['Listed:21 days ago'],[],"['DescriptionFidu Properties is delighted to offer you this 10 bedroom Villa on one of the great project in Hor Al Anz Dubai.\nProperty features:\nFully Renovated  Villa For Sale\n(( ONLY FOR GCC BUYERS ))\n• 10 Master Bedrooms \n• Prestigious location just in the heart of Dubai\n• BUA 6500 sq. ft.\n• 2 Kitchen in & out\n• Unfurnished and equipped\n• Outstanding quality of finishing\n• 4 covered parking\nHor Al anz consists of nine high-community with luxury residential suites,  villas. This project is the epitome of urban living in . Surrounded by  Hor Al anz  open water and calming greenery, , the Community  present an exclusive retreat and view. Spacious interiors and quality finishes, together create high-rise living at its most chic.\nFIDU Properties is one of the most innovative and leading real estate agency in Dubai, we provide our clients a wide range of services, providing relevant and reliable information for residential, commercial and off plan properties.\nYou can contact us at +971525999999 for any enquiry.']"
3,['Vacant 1BR | Opera View | Walk in Closet'],"['Burj Khalifa\n                              4.1\n/515 ReviewsDubai, Downtown Dubai, Burj Khalifa Area']",,['Apartment'],"['1,098 sqft\n                      /            102 sqm']",['1'],['1'],"['1,699,950  AED']",['Unfurnished\nCovered Parking\nShared Pool'],,['Listed:20 days ago'],['Ready'],"['DescriptionEspace real estate are delighted to offer for sale this one-bedroom apartment in the Burj Khalifa, it is now vacant and viewable. The apartment stretches over 1096 sq ft and this comprising of a fully equipped kitchen, a good size living and dining area, a guest bathroom, walk-in closet and a bedroom with 4-piece bathroom en-suite. The apartment benefits from a downtown/ Dubai opera and partial fountain view. The World renowned Burj Khalifa is located in the heart of Downtown and directly connected to the Armani Hotel and the worlds largest mall, the Dubai Mall. Offered to the market in immaculate condition throughout, please call for more information or to view. \n-1 Bedroom\n-Guest Toilet\n-Opera and lake view\n-BUA: Approximately 1098 sqft\n-High Floor\n-Near local amenities\n-Heart of downtown\n-1 parking space\n-Vacant\nFinance is available on this property through Espace Real Estate.\nOffice location: Unit 2702 and 2703 Marina Plaza, Dubai Marina, Dubai UAE.\nTel. No.: +97143069999\nRERA No.: 29166; ORN: 936\nThis property is managed by Espace Real Estate Broker.']"
4,['Luxurious 5 Bed | Sea and Sky Line Views'],"['Sur La MerDubai, Jumeirah, La Mer']",,['Townhouse'],"['6,821 sqft\n                      /            634 sqm']",['5'],['7'],"['9,887,000  AED']",[],,['Listed:20 days ago'],['Off-plan'],"['DescriptionBrought to you by Driven Properties, this 5 Bedroom townhouse is located in Sur La Mer Townhouses, Jumeirah.\xa0\nPayment Plan:\n● 10% Down Payment\n● 40% During Construction\n● 50% Payment on Completion\nUnit Details:\n● Handover in July 2021\n● Unit Type: Type B\n● Built-Up Area: 6,821 sqft\n● Bedroom: 5\n● Bathrooms: 7\n● Maids Room\n● 3 Private Garage\nBuilding Amenities:\n● Clubhouse\n● Kids Play Area\n● Easy access to Marina\n● Shared Swimming pool and Kids pool\n● Electrical vehicle charging\n● Private beach access\n● Easy access to Sheikh Zayed Road\nComplimentary mortgage advisory through Driven Properties via partnerships with over 15 UAE banks\nCall our Port De La Mer expert for more information on +971582598680 for out of office hours or weekends call +971582598680\nSince 2012, Driven Properties has grown to be one of the largest real estate platforms in the region. Through multiple branches in Dubai, Ajman, China, and Saudi Arabia, Driven Properties manages a portfolio of over 10,000 units.']"
5,['فيلا للبيع زاويه شارعين علي الشارع العام'],"['Al Helio 2Ajman, Al Helio']",,['Villa'],"['3,500 sqft\n                      /            325 sqm']",['5 + Maid'],['7'],"['1,150,000  AED']",['Unfurnished\nBalcony\nKitchen Appliances\nMaids Room\nStudy\nWalk-in Closet'],,[],['Ready'],"['DescriptionVilla for sale freehold for all nationalities within the emirate of Ajman Al Helio area a Super Deluxe finishing\nThe villa is brand new, fully decorated\nThe villa consists of five master bedrooms, bathroom and washbasin Council with separate entrance, hall with separate entrance, kitchen and maid room with bathroom and washbasins\nWe are Al Qusour Real Estate Company We have many villas inside Ajman with different prices and areas\nVilla for sale freehold for all nationalities within the emirate of Ajman Al Helio area a Super Deluxe finishing\nThe villa is brand new, fully decorated\nThe villa consists of five master bedrooms, bathroom and washbasin Council with separate entrance, hall with separate entrance, kitchen and maid room with bathroom and washbasins\nWe are Al Qusour Real Estate Company We have many villas inside Ajman with different prices and areas']"
6,['Spacious | Vacant | Semi Furnished | Maintained'],['Al Khail HeightsDubai'],,['Apartment'],['627 sqft\n                      /            58 sqm'],['studio'],['1'],"['430,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nSecurity\nShared Gym'],,['Listed:20 days ago'],['Ready'],"['DescriptionPermit No. 0027466372\nProperty Details:\n-Studio in Al Khail Park Heights \n-Built-in wardrobes\n-Spacious layouts\n-Ensuite bathroom\n-Open kitchen \n-High ceilings\n-Balcony\n-Parking\nAl Khail Heights is a freehold project that offers a wholesome serene community living, which is a residential development located in Al Quoz and surrounded by world renowned developments including Business Bay, Downtown Dubai, Mohammed Bin Rashid City, and the newly launched Dubai Water Canal Project.\nAl Khail Heights is conveniently located between the following two prestigious roads in Dubai: Sheikh Zayed Road and Al Khail Road.\nIt comprises of 12 apartment buildings and 58 spacious townhouses as well as features some amenities such as five star hotels, boutique hotels, shopping malls, a combination of recreation and leisure activities.\nAs residents, they will benefit the following facilities: community fitness, restaurants, family friendly cafes, hypermarket, community retail stores, mosque, family swimming pool, fully equipped gym, jogging track, and sports facilities.']"
7,['Stunning Fully furnished upgraded villa on Frond P'],"['Garden Homes Frond PDubai, Palm Jumeirah, Garden Homes']",,['Villa'],"['5,000 sqft\n                      /            465 sqm']",['4 + Maid'],['4'],"['9,500,000  AED']",['Furnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nKitchen Appliances\nMaids Room\nPets Allowed\nPrivate Garden\nPrivate Pool\nStudy\nView of Water'],,['Listed:20 days ago'],['Ready'],"['DescriptionAbode Property is delighted to bring to the market this 4 bedroom fully furnished and upgraded luxury villa on the Frond P Palm Jumeirah. This stunning villa comprises of a private pool and fully landscaped garden which opens to a spectacular private beach. This property is well-spaced and offers: 3 bedrooms with their own en-suite bathrooms1 additional bedroom with a terrace, built in wardrobes and storage\xa0fully fitted large family kitchenupgradedhuge lounge\xa0spacious dining roomhuge terrace\xa0maids roomstorage roomlaundry area and powder room2 garage parking at the frontprivate swimming poolprivate garden\xa0private beachIf you want to live the dream and maximize life to the full, think of Palm Jumeirah. Offering easy access facilities including restaurants, beach clubs, cafes, bars, water parks, stunning beaches and more. In the walk-in distance to the Nakheel Mall.Call Julia on +971565775168 to view it .']"
8,['LAST 2 BR | HIGH ROI | NO COMMISSION FEE'],"['17 Icon BayDubai, Dubai Creek Harbour (The Lagoons)']",,['Apartment'],"['1,116 sqft\n                      /            104 sqm']",['2'],['3'],"['1,525,888  AED']",[],,['Listed:20 days ago'],['Off-plan'],"['DescriptionBREATHTAKING VIEWS | HIGH ROI PROPERTY\nA Prime Location next to the construction of the Tallest Tower in the World and Largest Mall in the world (Twice the size of the Dubai Mall).\n● Premium Waterfront Living In Dubai Creek Harbour\n● 2 Bedrooms apartment equipped w/ modern amenities\n● Located in the heart of the Island District of Dubai Creek Harbour\n● Astonishing views of Burj Khalifa and the wildlife sanctuary\n● Major public transport links in and around the project including Dubai Metro\n● Flexible Payment Plan w/ 5% BOOKING\n● Build up area: 1,116 square feet\n● Selling Price: 1,525,888 AED\n17 Icon Bay sits in the heart of the Island District. Seamless access to lush green spaces where one can savor life w/ family and friends. Make this your own home\nFor QUICK RESPONSE cheapest price and availability–please Call / WhatsApp Cristina today +971558858638\nPay 0% Commission Fees | No Premium | Direct from Developer\nDriven Properties | Preferred Agency by Emaar']"
9,['Brand New|Popular type|Never occupied'],"['Safi TownhousesDubai, Town Square']",,['Townhouse'],"['2,423 sqft\n                      /            225 sqm']",['4'],['3'],"['1,500,000  AED']",[],,['Listed:21 days ago'],['Ready'],"['DescriptionTreo Homes are delighted to offer this 4 bedroom plus maids townhouse, in the brand new Safi Community in Town Square. These units are just about to be handed over and this Type 13, 4 bedroom offers a spacious BUA of 2,423 Sq,Ft and a sits on a plot of around 2,500 SQ FT. Each home has been practically designed and carefully considered to achieve a modern urban lifestyle within beautifully landscaped suburban neighbourhood. All the townhouses are within walking distance to the pool and park so its perfect for the occupier, looking to make it their family home. A selection of cafes, restaurants and shops, cinema soon to be released are all within close proximity to this community, which has its very own community park. Being very reasonably priced, these modern townhouses should not be overlooked.4 bedroom + Maid RoomBrand NewModern Design1 Yr service warrantyPool and parkFootball pitchExclusiveMultiple UnitsCall Treo Homes to view this unit and others in Safi today']"
