,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,['Luxury | Upgraded | Spacious | Next to Metro'],"['Global Lake View\n                              3.5\n/57 ReviewsDubai, Jumeirah Lake Towers, Lake Almas East']",,['Apartment'],['672 sqft\n                      /            62 sqm'],['1'],['1'],"['640,000  AED']",[],,['Listed:1 month ago'],[],"['DescriptionAQUA Properties proudly presents this luxurious 1-bedroom apartment for sale in Global Lake View Tower, Jumeirah Lakes Towers (JLT). The property features a cosy bedroom with built-in closets, attached balcony overlooking the lake, fully-fitted open-plan kitchen, welcoming living room and a bathroom. The unit is set on a high floor.\n• 1 Bedroom\n• BUA: 672 sq.ft.\n• 1 Bathroom\n• CCTV monitored\n• 1 Covered parking space\n• Fully equipped open kitchen\n• Full lake views\n• High floor\n• Huge balcony\nAmenities and facilities:\n• 24/7 Security\n• Next to  JLT metro station\n• High-speed elevators\n• Fully equipped Gym and Pool\n• Sauna and steam room\n• School and children nursery\n• 5-minute drive to the hospital\n• 10-minute walk to MOE\n• 5-minute drive to Dubai Marina\n•  10 minutes walk to JBR Beach\n• 20-minute drive to Dubai international airport\n• 45-minute drive to Al Maktoum airport\n• Resident Lounge\n• BBQ Area\nGlobal Lake View is one of the most luxurious mixed-use tower situated in JLT, cluster E. This waterfront tower comprises 331 residential units featuring stunning views of the lake.']"
1,['1.5% Monthly Payment Options|2Years PHPP'],"['Expo Golf VillasDubai, Dubai South (Dubai World Central), EMAAR South']",,['Townhouse'],"['1,857 sqft\n                      /            173 sqm']",['3'],['4'],"['999,888  AED']","[""Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nCovered Parking\nShared Pool""]",,['Listed:1 month ago'],['Off-plan'],"[""DescriptionIntroducing newly launched golf community in EMAAR South, EXPO Golf Villas. Select between 3 and 4 bedroom premium villas. Located only minutes away from Expo 2020, Championship golf course and the upcoming global aviation hub, the Al Maktoum Airport, Expo Golf Villas are a fantastic investment\xa0opportunity for the discerning investor.Emaar South is a mixed-use development offering a new concept of tiered townhomes and standard townhouses.\xa0Only a short drive away from the vibrant Abu Dhabi, the monumental Expo 2020 and the burgeoning Al Maktoum International Airport, Emaar South promises to be the new center of gravity in Dubai.\nSizes:3 bed - 1851 sqft to 1854 sqft4 bed - 2486 sqftPayment Plan:5% Booking5% 1st Installment (Within 30 days from booking)1.5% Monthly Payment Options2 Years Post Completion Payment PlanBook your unit and avail an amazing offers: VIP access for Provident Clients.DIRECT FROM DEVELOPER | EMAAR'S TRUSTED AGENCY | NO COMMISSIONContact Loai 6819 on +971505057143.""]"
2,['Best Price 2 Bed Plus Study | Private Beach'],"['Oceana BalticDubai, Palm Jumeirah, Oceana']",,['Apartment'],"['1,954 sqft\n                      /            182 sqm']",['2'],['2'],"['2,349,500  AED']",[],,['Listed:2 months ago'],['Ready'],"['Description2 Bed + Study In Oceana Baltic\n- Baltic\n- C Type\n- Marina Skyline View\n- Extended Balcony\n- 2 Bedroom + Study\n- 1,950 Sq.Ft.\n- Lazy River And Infinity Pool\n- Private Beach, well Equipped Gym\n- West 14 Restaurant And Bar\n- Property Reference No.: PJM191384\n- Agent: David Marsh +971563614513, RERA BRN No. 34214\n- Trakheesi Permit No.: 1580975410\nThis 2 Bedroom plus study located in the Baltic building in Oceana Residence . Situated on a low with an extended balcony this floor offers ample space to entertain guests.\nSpread across 1,950 sq ft the apartment consists of a study and a bedroom located on the left-hand side. A vast living Diner, onto the master bedroom equipped with ensuite and fitted wardrobes situated on the right side of the apartment.\nViews from each bedroom face the Dubai skyline.\nFor further details or to arrange a viewing appointment please contact our Head Office on +9714294444, alternatively visit our website www.allsoppandallsopp.com.\nPlease call David Marsh on +97156361451 for more or to arrange a viewing.']"
3,['Furnished 2 BR |High Floor |Cozy Layout I Tenanted'],"['New Dubai Gate 1\n                              3.5\n/511 ReviewsDubai, Jumeirah Lake Towers, Lake Elucio']",,['Apartment'],['819 sqft\n                      /            76 sqm'],['2'],['2'],"['750,000  AED']","[""Furnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nCovered Parking\nKitchen Appliances\nPets Allowed\nPrivate Jacuzzi\nShared Gym\nShared Pool""]",,['Listed:1 month ago'],['Ready'],"['DescriptionMetropolitan Premium Properties is proud to present this 2 Bedrooms apartment in the lovely cozy community\xa0of JLT ""Jumierah Lakes Towers"" and one of the most demanded areas in whole Dubai. Great property for Investment.Property details: 2 bedrooms bright unit2 bathroomsHigh Floor Vacant on TransferFully FurnishedSpacious living areaOpen kitchenwell maintainedMeadows and Sheikh Zayed View 1 covered parking slot allocated\xa0BUA: 819.13 sq.ft Next to the park\xa0Next to metroFor Investors and end UserFor inquiries\xa0Dubai Gate 1 is a modern residential complex at the landmark development of JLT. It is a 35-story high rise building with an interesting facade that echoes the rapid progress of Dubai. Jumeirah Lakes Towers (JLT) is a\xa0charismatic\xa0cosmopolitan hub set around the edge of four man-made lakes with waterways, lakeside promenades and manicured lawns which is perfectly positioned just off of Sheikh Zayed Road and minutes from the JBR beach and beautiful Dubai Marina.For\xa0Inquiries kindly call Andrew Chifamba +971 50 493 1172or visit our company website www.mpd.ae for more properties.']"
4,['Type 8 | Single Row | Great Location | Upgraded'],"['Saheel 2Dubai, Arabian Ranches, Saheel']",,['Villa'],"['3,166 sqft\n                      /            294 sqm']",['3'],['4'],"['2,899,999  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCovered Parking\nPrivate Garden\nShared Pool\nStudy'],,['Listed:2 months ago'],['Ready'],"['DescriptionBetter Homes are pleased to offer this lovely type 8 in Saheel, Arabian Ranches.Owner Occupied\xa0Upgraded\xa0Single Row3 Bed + MaidsClose to PoolEasy to ViewClose to GateType 8For anyone looking for a relaxed villa neighborhood to settle down in, Arabian Ranches Dubai is a wonderful choice. Preserving a low-key, everyone-knows-everyone feel and picturesque charm, it offers Arabian and Spanish themed freehold villas and townhouses ranging from two to six bedrooms, alongside world-class amenities.\nCompany name: BetterhomesRERA ORN: 97 Address: Vision Tower, 42nd Floor, Dubai Office phone no: +97144090911Office fax no: Primary email: customercare@bhomes.comWebsite: www.bhomes.comCompany Profile: Better Homes is UAE\x92s most recognised property brand, attracting thousands of buyers, sellers, tenants and landlords every month, and offers a broad range of properties across UAE, from studio apartments to spacious villas as well as a variety of commercial spaces. Our solid team of 150 agents boasts unrivalled community expertise across Dubai, Abu Dhabi and the GCC. To find out more, contact +971600522233 or customercare@bhomes.com or visit www.bhomes.com.Call Chris Jones 38501 on +971556496341 or visit www.bhomes.com for further details']"
5,['QUICK SALE | HUGE PLOT ON PRIME LOCATION'],"['Dubai Hills ViewDubai, Dubai Hills Estate']",,['Land'],"['10,947 sqft\n                      /            1,017 sqm']",[],[],"['5,500,000  AED']",['Balcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nConcierge\nPrivate Garden\nPrivate Jacuzzi\nPrivate Pool\nShared Gym\nView of Water'],,['Listed:4 months ago'],['Off-plan'],"['DescriptionD&B Properties are pleased to offer for sale this spacious plot located in Dubai Hills Estate, The Parkway, by Emaar* Call +971528822229 for price* Stunning views of the 18-hole golf course* Total Plot Size: 10,947 Sq Ft* Stunning Full Golf Course View* Build Your Perfect Home* FAR of 0.75% with basement and 0.6% without basement* Rail and metro-link connectivity* 18 hole golf-course within the development* Just 12 minute drive from Downtown Dubai* In close proximity to Dubai Hills Mall, Hotels & Resort, Schools, Tennis Courts.Dubai Hills Estate is a unique blend of elegantly-planned neighbourhoods crafted around a magnificent 18-hole championship golf course.Contact our Dubai Hills Estate expert for more info or to organize a full plot tour 800 DANDB | www.dandbdubai.comD&B Properties is a leading real estate company in the Intl Off-Plan market incl London, Dubai & Abu Dhabi. We assist in every aspect of searching and securing residential off-plan property']"
6,['For sale two-storeyvilla freehold all nationalitie'],"['Al Mwaihat 3Ajman, Al Mwaihat']",,['Villa'],"['3,300 sqft\n                      /            307 sqm']",['5 + Maid'],['7'],"['1,245,000  AED']",['Unfurnished\nBalcony\nKitchen Appliances\nMaids Room'],,[],['Ready'],"[""DescriptionFor sale two-storey villa in Ajman New villa first inhabitant In Al-Muwaihat 3 The villa is super deluxe finished The villa faced a stone The villa is just five minutes from Sheikh Mohammed bin Zayed Street. It is only 20 minutes from Dubai. And away from Sharjah International Airport 20 minutes We have, by God's permission, great banking facilities The villa consists of first floor Consists of. Master Board Master Hall Main kitchen Master room maid Parkin Motors The second floor consists of 4 master bedrooms NB We have facilities for delivering electricity and water to customers God willing, the price is negotiable We also have villas with prices starting from 950,000 to 3,600,000 Different areas starting from 2000 feet 3,200 feet to 5,000 feet and 10,000 feet excellent sites""]"
7,['100% NO DLD FEE | 3YRS PAYMENT PLAN |AMAZING OFFER'],"['Apartment Building 9Dubai, Bluewaters, Bluewaters Residences']",,['Apartment'],"['1,662 sqft\n                      /            154 sqm']",['2'],['3'],"['3,413,000  AED']",['Unfurnished\nBalcony\nCentral A/C\nConcierge\nCovered Parking\nShared Gym\nShared Pool\nView of Water'],,['Listed:4 months ago'],['Off-plan'],"['DescriptionDUBAI & BEYOND Properties are delighted to offer for sale this stunning 2 Bedroom apartment located in Building 9, Bluewaters by MERAAS.* Selling Price starts from: AED 3,413,000*\xa0Built Up Area starts from: 1,662 Square Feet*\xa02 Bedroom with en-suite bathrooms* Stunning Sea ViewPayment Plan:*\xa0Pay 10% on booking*\xa010% next month during Move-in*\xa080% over 3 Years Post Handover Payment Plan*\xa0100% DLD WaiverBluewaters is a man-made mixed use island located off the coast of Jumeirah Beach Residence. Ain Dubai, the worlds largest observation wheel, forms the unique centerpiece of this development that is poised to become one of the worlds largest tourism hotspots.Call our Bluewaters expert for more information at +971565203470 | 800 DANDB l www.dandbdubai.comIt offers a premium lifestyle for the whole family with residential amenities including state-of-the-art gymnasiums, swimming pools, landscaped gardens, basketball courts and childrens play areas.']"
8,['100% DLD WAIVER|PAY 60% OVER 3YR POST PAYMENT PLAN'],"['1 JBRDubai, Jumeirah Beach Residence']",,['Apartment'],"['1,647 sqft\n                      /            153 sqm']",['2'],['3'],"['4,950,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nPets Allowed\nPrivate Jacuzzi\nPrivate Pool\nShared Gym\nShared Pool\nStudy\nView of Water'],,['Listed:4 months ago'],['Off-plan'],"['Description**IDEAL LOCATION l AMAZING SEA VIEW OF DUBAI EYE AND PALM JUMEIRAH**D & B Properties are delighted to offer for sale this amazing 2 bedroom apartment located in the spectacular The One JBR Tower by Dubai Properties. * Selling Price starts from: AED 4,950,000 * 2 bedroom apartment with en-suite bathrooms * Built-up Area starts from: 1,647 square feet* Spacious apartment * Fully Fitted modern kitchen * Impeccable views of Dubai Eye and Palm Jumeirah * Excellent investment opportunityLimited Time Offer (Terms and Conditions): * Pay 60% over 3 Years Post Handover * 20% During construction and 20% On Handover* Dubai Properties will bear \xa0100% DLD FeesCall our expert today for more info or to organize a full project tour at +971565203470 l 800 DANDB l www.dandbdubai.com.\nD & B Properties is a leading real estate company in the International Off-Plan market including London, Dubai & Abu Dhabi. We assist in every aspect of searching and securing residential off-plan property.']"
9,['Pay 60% on handover | Easy Payment Plan | Call Now'],"['La VieDubai, Jumeirah Beach Residence']",,['Apartment'],"['1,383 sqft\n                      /            128 sqm']",['2'],['3'],"['3,000,000  AED']","[""Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nConcierge\nCovered Parking\nPrivate Jacuzzi\nShared Gym\nShared Pool\nView of Water""]",,['Listed:3 months ago'],['Off-plan'],"['DescriptionDubai & Beyond Properties are delighted to offer for sale this stunning 2 bedroom apartment located in the amazing newly released La Vie, located in very prestigious Jumeirah Beach Resort by Dubai Properties.Inspired by Miami modernist architecture, La Vie features delightful aesthetic elements.\xa0Thoughtfully designed and meticulously planned, the 1 to 4-bedroom apartments and penthouses.Payment Plan:\xa0* Pay 40% During construction and 60% on Handover* Selling Price starts from: AED 3,000,000* Build Up Area starts from: 1,383 square feet*\xa0Lush landscapes and BBQ area* Ready by 2023* Easy access to\xa0shopping outlets, international cuisine restaurants, boutique cafe?s*\xa0Long walkways and jogging paths*\xa0Infinity pool with fabulous sea-views*\xa0Generous & welcoming main arrival forecourt/drop-off areas* 20 Mins drive to Dubai International AirportCall our property expert for more info or to organise a full project tour at +971565203470 l 800 DANDB l www.dandbdubai.com.']"
