,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,['4 Bedroom Penthouse| Sea View| Tenanted'],"['Elite Residence\n                              4.0\n/518 ReviewsDubai, Dubai Marina']",,['Penthouse'],"['3,210 sqft\n                      /            298 sqm']",['4 + Maid'],['6'],"['4,850,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nKitchen Appliances\nMaids Room\nPets Allowed\nShared Gym\nShared Pool\nView of Water'],,['Listed:1 month ago'],['Ready'],"['DescriptionBetterhomes is proud to present this stunning 4 bedroom penthouse apartment situated in the ever desirable, sea front tower of Elite Residence.The apartment is over 3,000sqft and boasts views of the Palm Jeremiah from the living area.\xa0The apartment is offered on both a furnished and unfurnished basis and the landlord is willing to consider sharers and families to accommodate the property. Viewing of the apartment is very much advised as images do not do the property justice. Dubai Marina was voted one of the most popular areas in Dubai according to 2018 Bayut Real Estate. It is a fun family-oriented waterfront community which will also appeal to young professionals. The marina offers an array\xa0of popular restaurants, retail outlets located along\xa0the Persian Gulf.\xa0 - Stunning Dubai Marina View - Short walk to the beach\xa0 - Fully Equipped Kitchen - Balcony - Indoor and outdoor swimming pools - Covered Parking - Equipped Gymnasium - Sauna and Steam Room - Children Play Area - Communal Garden']"
1,"['Amaranta 1, Two Bedroom + Maid  Town house']","['AmarantaDubai, Dubai Land, Villanova']",,['Villa'],"['1,794 sqft\n                      /            167 sqm']",['2'],['3'],"['1,155,000  AED']",['Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C'],,['Listed:1 month ago'],['Off-plan'],"['DescriptionRange International Property Investments presents a spacious & luxury Mediterranean inspired villa of 2 BR plus maid at Villanova, a neighborhood that you can call your own.\xa0The cluster homes, villas, townhouses & apartments along with vast open spaces, create a serene atmosphere where the community becomes an extended family & the neighbors become friends. A vibrant atmosphere, where the sound of birds chirping in the open green expanse blends in with the sounds of kids playing in the neighborhood. Experience the beautiful landscaped walking trails, along efficiently laid out homes at Villanova, inspired by Mediterranean architecture. Involve yourself in recreational activities in the facilities that are offered, jog with your friends on the \x91paseos\x92, or relish a quiet picnic with your loved ones on the lawns.Townhouse plans are designed for a comfortable family living for small and larger families alike, with spacious living rooms, expansive master suites, and luxurious kitchens.']"
2,['Move in your new 2 Bed | Close to Miracle Garden'],"['The WingsDubai, Arjan']",,['Apartment'],"['1,180 sqft\n                      /            110 sqm']",['2'],['2'],"['981,750  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nSecurity\nShared Gym\nShared Pool'],,['Listed:1 month ago'],['Ready'],"[""DescriptionAsteco AMS Office is pleased to offer for Sale, Brand New 2 Bed apartments in Arjan, Al Barsha South Third.\nDescriptions:\n-Brand New Development\n-Beautiful Apartments\n-Multiple Units Available\n-Available for 1, 2 and 3 Beds\n-Close to Miracle Garden\n-Fully Furnished Option available\nKey Features / Amenities:\nRoof top Sky Lounge (Pool Tables, Pantry/Café, Foosball, home theater, etc)\nSky Club with Gym, Pool and Deck with grand views of the Miracle Garden\nMulti-purpose Hall & Roof (Aerobics, Zumba, Yoga, Indoor / Outdoor Entertainment Zones)\nFully-equipped gymnasiums\nOutdoor adult and kids swimming pool with Water fall & Water Cascades\nKids play area\nSecluded spaces with private seating\nBeautifully landscaped outdoor terraces.\nGround level parking with easy and convenient access\nCall Sanjiv Chopra on +971508019620 / +97145648496 or visit http://ams.asteco.net for further details.\nAsteco AMS Office\nRERA ORN: 15236\nP.O Box 5389 Dubai, UAE\nThe Middle East's largest full-service real estate services company.""]"
3,['Call The Address JBR Expert |Best Price Guaranteed'],"['The Address Jumeirah Resort and SpaDubai, Jumeirah Beach Residence']",,['Apartment'],"['4,299 sqft\n                      /            399 sqm']",['5'],['6'],"['9,980,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nConcierge\nCovered Parking\nShared Pool\nView of Water'],,['Listed:1 month ago'],['Off-plan'],"['DescriptionPiers, The Address JBR Expert is delighted to offer for sale this 2 bedroom apartment located in the inspiring The Address Residences Jumeirah Resort and Spa* Selling Price: AED 9,980,000* 4,299 SqFt* 5 bedroom with en-suite bathrooms* Flexible payment plan* 15 mins to Burj Khalifa and Sheikh Zayed Road* Ready Soon* Soothing serenity with direct access to beach and open air swimming poolSpell-binding views of sun-kissed shores beckon from an exceptional array of world- class restaurants, spas and entertainment venues across the scenic coastlineAddress Residences Jumeirah Resort + Spa is a new beachfront development that integrates a hotel branded by premium luxury five-star Address Hotels + Resorts, fully-serviced apartments and luxury residences w/in an iconic 75-story architectural marvelCall Piers our expert for more info or to organise a project tour +971547711888 | 800-DANDB | www.dandbdubai.comD&B Properties is a leading realestate company in the International Off-Plan market.']"
4,['Type 15 | Meadows 8 | Vacant on transfer|'],"['Meadows 8\n                              4.6\n/52 ReviewsDubai, Meadows']",,['Villa'],"['3,089 sqft\n                      /            287 sqm']",['3'],['3'],"['3,400,000  AED']",['Unfurnished\nCentral A/C'],,['Listed:1 month ago'],['Ready'],"['DescriptionPH Real Estate are pleased to newly bring to the market this stunning and well maintained type 15 in Meadows 8 . The villa is set in a quiet location on a large plot set away from the cables.\n• Type 15\n• 3 bedrooms plus maids\n• Backing onto the pool and park\n• Immaculately maintained\n• Built up area 3,085 sq ft\n• Large landscaped garden\n• Vacant on transfer\n• Quiet location\n• Motivated seller\nThis is a rare opportunity to purchase this very well priced villa which has been immaculately maintained throughout.\nOn the ground floor the villa has a large double reception room and big eat in kitchen diner with direct access onto the garden.\nThe first floor consists of master bedroom suite with private terrace overlooking the garden, walk in wardrobe and en-suite bathroom. The remainder of the floor encompasses 2 further bedroom suites, one with en-suite bathroom and the other two sharing a jack and Jill bathroom. The first floor also benefits from an additional family living room.\nThe villa will be sold vacant on transfer and viewings can be arranged with 24 hours’ notice.\nCall Lyndsey on +971505583919 or email lyndsey@phrealestate.ae']"
5,['Extra Large 1 B/R with Stunning Community View'],"['Al Ghozlan 3Dubai, Greens, Al Ghozlan']",,['Apartment'],['767 sqft\n                      /            71 sqm'],['1'],['1'],"['750,000  AED']","[""Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nShared Gym\nShared Pool\nView of Water""]",,['Listed:8 days ago'],['Ready'],"['DescriptionProvident Estate proudly presents Exceptional Family Home 1 bedroom. This unit is centrally located in Greens Community.A sought-after residential community, Al Ghozlan homes are defined by affordable luxury. In close proximity to the Emirates Golf Club and Emaar Business Park, Al Ghozlan is an established residential complex in The Greens, a key part of Emirates Living.- Al Ghozlan 4- BUA: 766.28 sq.ft.- 1 bedroom apartment- bedroom has ensuite bathroom plus a guest toilet and powder room.- with balcony.- Community view- Selling Price:AED 750,000.00 net from SellerViewing possible with prior noticeThe attractive green streetscapes and pleasant walkways in the area give a real walking community feel, further enhanced by two lakes and a retail centre. Various cafés and restaurants dotted around the neighbourhood complete the village atmosphere.The Greens Village retail centre offers a variety of useful shops, including a supermarket, restaurants and coffee shops. Nearby, Emaar Business Park provides offices for local businesses and an Organic Food Café presents the community with some super-healthy shopping and dining opportunities.For viewing and booking please call Evangeline Garcia (BRN 31777) on +971505066548 or visit www.providentestate.com for further details.Company name: Provident Real EstateRERA ORN: 1933 Address: Office #702, Al Barsha 1, Al Zarooni Bldg. Dubai (UAE)']"
6,['Luxury villa for sale in Al Rawda area'],"['Al Mwaihat 2Ajman, Al Mwaihat']",,['Villa'],"['4,000 sqft\n                      /            372 sqm']",['5 + Maid'],['7+'],"['1,400,000  AED']","[""Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nChildren's Play Area\nCovered Parking\nKitchen Appliances\nMaids Room\nPets Allowed\nPrivate Jacuzzi\nStudy\nView of Landmark\nWalk-in Closet""]",,[],['Ready'],"[""DescriptionMagnificent villa corner streets\n3D stone 25-year guarantee on the entire villa\nSupermodel finishes\nSpanish marble floors and tent head\nWaterproof insulation 25 years guarantee\nThe villa consists of:\n5 master bedrooms, each room with bathroom and wardrobes\nA large guest council with bathroom, washbasins and separate entrance\nbig hall\nDining room\nLarge fully equipped kitchen\nMaid's room and laundry room\nA large hall on the second floor\nPreparatory kitchen\nMaid's room\nCar garage\nOwn your villa with water, electricity and air conditioners now in Ajman. Unbeatable prices\nOwn your villa with water, electricity and air conditioners now in Ajman. Unbeatable prices\nI own a villa of freehold for life specifications and high quality.\nThe villa is located in Ajman,\nVery close to all public services, schools, shopping and entertainment, and close to Sheikh Mohammed bin Zayed Street and Sheikh Ammar Street\nThe land area is 5,200 feet\nAnd the third piece directly from the road.\nThe villa consists of the ground and the first\nThe ground floor consists of a hall. board. Master room. big kitchen. Maid's room.\nThe second floor consists of four main rooms. Lounge. Preparatory kitchen.\nYou can finance through one of the banks specialized in converting Islamic real estate in the country.""]"
7,['Grand terrace resort type apartment Atlantis view'],"['Anantara Residences - South\n                              5\n/51 ReviewsDubai, Palm Jumeirah, Anantara Residences']",,['Apartment'],"['2,876 sqft\n                      /            267 sqm']",['2'],['3'],"['6,000,000  AED']",['Furnished\nBuilt in Wardrobes\nCovered Parking\nKitchen Appliances\nSecurity\nShared Gym\nShared Spa\nView of Landmark\nView of Water'],,['Listed:1 month ago'],['Ready'],"[""DescriptionLUXHABITAT is glad to offer this unique beachfront property in the residence of the 5-star resort Anantara Dubai. The property is 2- bedroom deluxe apartment, featuring best layout and enormous outdoor living, perfect for entertainment. The property offers views of the Anantara Lagoon, Atlantis the Palm, Royal Atlantis, Burj Al Arab and the Arabian sea. This apartment can act perfectly as a holiday home as it features the facilities of the hotel that include a spa, infinity pools and lagoons, fine dining restaurants and white sand beach. This property is being sold by a motivated seller with 20% less than its original price. \nThe Anantara Residences is designed with relaxation in mind with access to all 5-star facilities on offer at the Anantara The Palm Dubai Resort including the private beach and 10,000 square meters of temperature controlled lagoon swimming pools. Residents also have access to a wide variety of leisure facilities on offer such as a state-of-the-art fully equipped gymnasium, tennis courts and a kids' play area. To ensure a real luxury resort lifestyle, residents can also enjoy the mouth-watering culinary delights offered in the resort's restaurants and also indulge in the tranquillity on offer at the signature Anantara Spa. To help make living in The Anantara Residences as stress-free and convenient as possible, residents can enjoy the benefits of a variety of exclusive Ã\xa0 la carte services, such as room service, babysitting, concierge services, housekeeping and valet parking - ensuring that the residences offer an idyllic retreat from the stress of everyday life.""]"
8,['Two Bedrooms | Mid Floor | Amazing Views'],"['Burj Vista 1\n                              3.6\n/51 ReviewsDubai, Downtown Dubai, Burj Vista']",,['Apartment'],"['1,400 sqft\n                      /            130 sqm']",['2'],['3'],"['2,000,000  AED']",[],,['Listed:1 month ago'],['Ready'],"['DescriptionAQUA Properties is offering this amazing Two Bedroom unit with in mid floor situated in the heart of Dubai, Downtown which is walking distance to Dubai Mall and the Metro.\nHighlights\n- Well Maintained\n- Direct access to Dubai Mall and metro\n- 2 Bedrooms\nBurj Vista residents are in walking distance of The Dubai Mall, the worlds largest entertainment and shopping and destination, conveniently close to the upcoming Opera District and the Central Business District of Dubai.\nBurj Vista residents become part of one of Dubai Is most happening lifestyle destinations. They live in close proximity to The Dubai Mall and further retail and leisure choices include Souk Al Bahar, a modern shopping mall, which draws inspiration from Arabesque architectural elements\nThe towers will be directly linked to the newly opened pedestrian link that connects the Dubai Metro station with Downtown Dubai.\nLocated right on Sheikh Mohammed bin Rashid Blvd\nMinutes away from the Burj Khalifa/Dubai Mall Metro Station']"
9,['3 Beds | Maids | Old Town and City View'],"['The Residences 9\n                              4.4\n/52 ReviewsDubai, Downtown Dubai, The Residences']",,['Apartment'],"['2,400 sqft\n                      /            223 sqm']",['3'],['5'],"['3,750,000  AED']",[],,['Listed:1 month ago'],['Ready'],"['DescriptionThe Residences project comprises of nine residential complex buildings which are primarily located in Downtown Dubai.The Residences 9 is one of them, which is also offering spacious apartments provided with central AC system, high speed internet, intercom, central exhaust system, access control system, emergency generator, fire alarm and fire fighting system. It is also close to the tallest tower in the world, Burj Khalifa.\nFACILITIES and AMENITIES:\n3 Bedroom Apartment\n- 2400 sq. ft.\n- Maids Room\n- Separate Family Room\n- 3.5 Bathrooms\n- 2 Balconies\n- 2 Parking / Pool / Gym\n- Rented AED 185,000 NOV 2019\nExcellence is our Passion Our Vision gives us a sense of direction and accomplishments. It captures our aspirations of being the best in everything we do. It is the basis for what we all stand for as one Company. Our vision and our values guide the choices and decisions we make everyday.We put our clients on top of what we do.We value our client’s time. The core of our Business is Quality Service.']"
