,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,"[""Prime Location | With Maid's Room |Currently Tenanted at 165K""]","['Horizon Tower\n                              3.8\n/58 ReviewsDubai, Dubai Marina']",,['Apartment'],"['2,408 sqft\n                      /            224 sqm']",['4 + Maid'],['4'],"['1,850,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nMaids Room\nPets Allowed\nShared Gym\nShared Pool'],,['Listed:20 days ago'],['Ready'],"[""DescriptionThis spacious four bedroom apartment plus maids room is located on the 22nd floor of the Horizon tower. The building has a complete glazing with aluminum cladding, helipad on the roof and the centrally air-conditioned with chillers. The amenities of the tower include separate ladies' and gents' gymnasiums, sauna and steam rooms, two swimming pools plus children's splash pool, swimming pool with water jets, landscaped gardens and sunbathing areas on the pool deck. The apartment itself has a fully equipped kitchen as it is rented until November 11, ceramic tiles, well-sized dining and living spaces. If you are looking for a well sized apartment close to Marina Walk and Marina Mall, this is the one you should consider!Dubai Marina was voted one of the most popular areas in Dubai according to 2018 Bayut Real Estate. It is a fun family-oriented waterfront community which will also appeal to young professionals. The marina offers an array\xa0of popular restaurants, retail outlets located along\xa0the largest man made marina in the world.""]"
1,['Great apartment for sale with sea view'],"['Asas TowerSharjah, Al Khan, Al Khan Lagoon']",,['Apartment'],"['12,000 sqft\n                      /            1,115 sqm']",['2'],['4'],"['900,000  AED']",['Unfurnished\nBuilt in Wardrobes\nCentral A/C\nMaid Service\nSecurity\nShared Gym\nShared Pool\nView of Landmark\nView of Water'],,[],[],"[""DescriptionFor sale an amazing apartment in a very classy tower                               \nApartment consisting of 2 rooms and a lounge                                                               \nWonderful and full sea view                                                                                            \nTwo spacious rooms and hall                                                                                         \n4 bathrooms                                                                                                                   \nWall cabinets and maid's room                                                                       \nThe area of the apartment is very large, estimated at 2239 feet                               \nWell distributed to give luxury to an apartment                                               \nAll services are available inside the tower                                                     \n                                                  From gym and swimming pool for adults                                                                                                       \n24-hour security cameras                                                                \nQemat Al-Enjaz Real Estate                       \nA leading real estate company striving to satisfy its customers""]"
2,['Own Flat in Maryam Island With Easy Plan Payment'],"['Azure Beach ResidenceSharjah, Maryam Island']",,['Apartment'],['649 sqft\n                      /            60 sqm'],['1'],['1'],"['530,888  AED']","[""Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nChildren's Pool\nConcierge\nCovered Parking\nKitchen Appliances\nLobby in Building\nNetworked\nPets Allowed\nSecurity\nShared Gym\nShared Pool\nShared Spa\nStudy\nView of Landmark\nView of Water\nWalk-in Closet""]",,[],['Off-plan'],"['DescriptionAL FALAH REAL ESTATE LLC is pleased to offer luxurious 1 bedroom apartment for sale in one of the foremost waterfront development destinations in Sharjah, Maryam Island.\nMultiple Units Available: Studio, 1BR, 2BR and 3BR Waterfront Apartments\nProperty Details:\n- 1 bedrooms\n- 1 bathrooms\n- Size: 649 sq.ft.\n- Price: AED 517888\n- Completion: 2020\n- Developed by Eagle Hills\n- Waterfront development\n- World class amenities\nPayment Plan: 20-80\nMaryam Island, Sharjah is just minutes away from Sharjah Downtown and is also very close to the Dubai Airport. Residents on the island will find themselves close to everything they need from work to leisure.\nOffering views of the majestic calm Arabian Gulf and the citys downtown skyline, Al Maryam Island, features the finest world-class urban planning designs.\nThe Island has been artistically designed in order to provide an integrated communal lifestyle which conveys exquisitely crafted homes, together with state-of-the-art facilities, premium community services, shopping, retail, and entertainment options...']"
3,['Invest affordable Villas starting from 1.2M'],"['EdenDubai, The Valley']",,['Villa'],"['1,873 sqft\n                      /            174 sqm']",['3 + Maid'],['3'],"['1,204,888  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nMaids Room\nSecurity\nShared Gym\nShared Pool\nWalk-in Closet'],,['Listed:30 days ago'],['Off-plan'],"[""DescriptionThe Valley is strategically located on Dubai-Al Ain Road, a major thoroughfare connecting two of the UAE's most iconic Emirates. The duality of being away from the busyness of Dubai, while still being well-connected to the city, makes THE VALLEY the UAE's most accessible family town.\nPayment Plan:\nOn Booking - 5 %\nDuring Construction Up till Handover - 65 %\nPost-handover payment plan over 2.5 years - 30 %\nAmenities\n    Town Centre\n    Pavilion\n    Sports Village\n    Bicycle Track\n    Maze\n    Kid’s Play Area\n    Zen Garden\n    Oasis Garden\n    Observation Tower\n    Amphitheatre\nClose to:\n* 5 mins Rugby Sevens\n* 8 mins Dubai Outlet Mall\n* 12 mins Arabian Ranches III\n* 25 mins Downtown Dubai/Burj Khalifa\n* 25 mins Dubai Intl Airport\nCall now for more inquiries: +971508727308""]"
4,['Contemporary 5 BR Villas | Direct from Developer'],['Al Jubail IslandAbu Dhabi'],,['Villa'],"['6,620 sqft\n                      /            615 sqm']",['5 + Maid'],['7+'],"['6,250,000  AED']","[""Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nChildren's Pool\nCovered Parking\nKitchen Appliances\nLobby in Building\nMaids Room\nNetworked\nPets Allowed\nPrivate Garden\nSecurity\nShared Gym\nShared Pool\nShared Spa\nView of Landmark\nView of Water\nWalk-in Closet""]",,[],[],"[""Description5 Bedroom Villa\nPlot Area:  Starting 11,829 sqft\nGSA: 6,620 sqft\nAdditional External Amenities:\nDriver's Room with Bathroom\nFry Kitchen\nStore Room\nWelcome to Jubail Island. \nA thriving and diverse master planned community surrounded by the tranquility of nature. \nA stylish island oasis of unparalleled beauty; positioned against the backdrop of UAE’s thriving capital city, where amazing architecture will blend seamlessly with the diverse natural environment to provide an unrivaled quality of life that is a dream come true.\nA true sense of belonging.\nSprawled across 4,000 hectares of mangrove forests and coastal estuaries with more than 30 km of waterfront, Jubail Island will be home to 6 distinct village communities, with deliberately bespoke, breathtakingly picturesque residential areas and community facilities.\nThe planning was guided by the following four principles - each a hallmark of successful towns around the world: \nDiscovery and Connectivity\nWellness and Activity\nJust outside Abu Dhabi - between Yas Island and Saadiyat Island – Jubail Island is a neighborhood unlike any other in the United Arab Emirates.\nLocated in a protected natural environment of stunning beauty, its surrounding ecosystem supports a diversity of wildlife.\nJubail Island is reality - a stunning refuge within a community waiting to be explored, just outside the vibrant inner city. Its breathtaking landscape plays an integral part of the UAE’s rich and vital ecosystem.\nYour journey into this sanctuary away from busy city life begins with a series of beautiful gateway experiences leading into a network of scenic drives, with views to the open water.""]"
5,['Affordable two bedroom apartment with high ROI'],"['New Dubai Gate 2Dubai, Jumeirah Lake Towers, Lake Elucio']",,['Apartment'],"['1,053 sqft\n                      /            98 sqm']",['2'],[],"['675,000  AED']","[""Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nConcierge\nCovered Parking\nKitchen Appliances""]",,['Listed:27 days ago'],['Ready'],"['DescriptionDescription:- 2 Bedrooms -Near to METRO - 1053.00 sq. ft- quick for rental and good for living as well - Unfurnished - Amazing View- 2 Washroom- 1 Parking Space DUBAI GATE 2 is one of the high rise residential buildings in JLT, which is in close proximity to some of the iconic landmarks in Dubai as well as to sporting, leisure and recreational facilities. As residents, you will enjoy the exclusive lifestyle and experience the feeling of satisfaction because of being accessible to everythingCall US for more details and viewing!Company name: Coldwell BankerRERA ORN: 1201\xa0Address: Office 2804, Citadel Tower, Business Bay, Dubai\xa0Office phone no: +97144391200Office fax no: +97144391299Primary email: info@coldwellbanker.aeWebsite: www.coldwellbanker.aeCompany Profile:Known for its professionalism and knowledge of the markets, Coldwell Banker secures its title of being one of the largest real estate franchises with over 3600 offices and 106,000 sales associates globally.']"
6,['Large Layout | Sea Views | Great Value'],"['Executive Tower M\n                              3.3\n/55 ReviewsDubai, Business Bay, Executive Towers']",,['Apartment'],"['1,578 sqft\n                      /            147 sqm']",['2'],['2'],"['1,350,000  AED']",['Unfurnished\nBalcony\nCentral A/C\nSecurity'],,['Listed:28 days ago'],['Ready'],"['Description- 2 Total Bedrooms\n- 1 Reception Room\n- 2 Bathrooms\n- Balcony\n- Modern\n- 1,578 Approx Sq.Ft\n- Nearby amenities\n- Call Charan on +971507564835\nhaus & haus is pleased to present this amazing 2 bedroom apartment in Executive Tower M.\nThe Executive Towers is a complex of 12 towers in Business Bay development in Dubai, United Arab Emirates. They comprise 10 residential towers, one commercial tower known as Aspect Tower, and one hotel tower ’The Taj Hotel’.\nCall Charan (BRN: 28124) on +971507564835 for more information, to arrange a viewing or to make an offer.\nFinance is available on this property through haus & haus partners. Please speak to us for more information.\nFor further details or to arrange viewings, please contact our Head Office on +97143025800, alternatively visit our website www.hausandhaus.com where you will find our full selection of properties available both for sale and rent.']"
7,['Villa for sale new first inhabitant'],"['Al Yasmeen 1Ajman, Al Yasmeen']",,['Villa'],"['3,200 sqft\n                      /            297 sqm']",['3'],['5'],"['850,000  AED']",[],,[],[],"['DescriptionVilla for sale new first inhabitant\nGround floor consisting of 3 rooms, a council, and a hall\nAn area of \u200b\u200b3200 feet\nFeatured site\nClose to all services\nSuper Deluxe Finishing\nVilla for sale new first inhabitant\nGround floor consisting of 3 rooms, a council, and a hall\nAn area of \u200b\u200b3200 feet\nFeatured site\nClose to all services\nSuper Deluxe Finishing\nVilla for sale new first inhabitant\nGround floor consisting of 3 rooms, a council, and a hall\nAn area of \u200b\u200b3200 feet\nFeatured site\nClose to all services\nSuper Deluxe Finishing\nVilla for sale new first inhabitant\nGround floor consisting of 3 rooms, a council, and a hall\nAn area of \u200b\u200b3200 feet\nFeatured site\nClose to all services\nSuper Deluxe Finishing\nVilla for sale new first inhabitant\nGround floor consisting of 3 rooms, a council, and a hall\nAn area of \u200b\u200b3200 feet\nFeatured site\nClose to all services\nSuper Deluxe Finishing']"
8,"['The best deal in Mina Al Arab, Beautiful1BR  apart']","['Lagoon B7Ras Al Khaimah, Mina Al Arab, The Lagoons']",,['Apartment'],['614 sqft\n                      /            57 sqm'],['1'],['2'],"['330,000  AED']",['Furnished\nConcierge\nNetworked\nSecurity\nShared Pool\nStudy\nView of Landmark'],,[],['Ready'],"['DescriptionBeautiful  1BR  apartment  located in  the lagoons buildings  , Mina Al Arab, Ras Al Khaimah \nWhy Mina Al Arab\nThis tranquil waterfront location complements the natural beauty of its environment, nestled amongst coastal wetlands, beaches, and ecological landscaping. With healthy lifestyle community living for both families and young professionals, Mina Al Arab offers nature trails and cycle paths, swimming pools, a vibrant marina, traditional water taxis, shops, parks, cafés, and waterside restaurants.\nSmart Real Estate\nWhether you are looking to buy, sell, lease, or have your property fully managed, our team of experienced, professional Client Managers at Smart Real Estate are here to help. We understand that the process can be stressful and time consuming, which is why we always go that extra mile, providing a reliable, informative, and honest service at all times.\nBased in Ras Al Khaimah, we are your experts in the best of local living. \nCall us on +97172330050 or +971569375035.']"
9,['Elegantly Design 5BR Villa | Direct from Developer'],['Al Jubail IslandAbu Dhabi'],,['Villa'],"['4,908 sqft\n                      /            456 sqm']",['5 + Maid'],['7'],"['4,790,000  AED']","[""Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nChildren's Pool\nConcierge\nCovered Parking\nKitchen Appliances\nLobby in Building\nMaids Room\nNetworked\nPets Allowed\nPrivate Garden\nSecurity\nShared Gym\nShared Pool\nShared Spa\nStudy\nView of Water\nWalk-in Closet""]",,[],['Off-plan'],"[""Description5 Bedroom Villa\nPlot Area: Starting 9,720 sqft.\nGSA: 4,908 sqft.\nAdditional External Amenities:\nDriver's Room with Bathroom\nFry Kitchen\nStore Room\nWelcome to Jubail Island. \nA thriving and diverse master planned community surrounded by the tranquility of nature. \nA stylish island oasis of unparalleled beauty; positioned against the backdrop of UAE’s thriving capital city, where amazing architecture will blend seamlessly with the diverse natural environment to provide an unrivaled quality of life that is a dream come true.\nA true sense of belonging.\nSprawled across 4,000 hectares of mangrove forests and coastal estuaries with more than 30 km of waterfront, Jubail Island will be home to 6 distinct village communities, with deliberately bespoke, breathtakingly picturesque residential areas and community facilities.\nThe planning was guided by the following four principles - each a hallmark of successful towns around the world: \nDiscovery and Connectivity\nWellness and Activity\nJust outside Abu Dhabi - between Yas Island and Saadiyat Island – Jubail Island is a neighborhood unlike any other in the United Arab Emirates.\nLocated in a protected natural environment of stunning beauty, its surrounding ecosystem supports a diversity of wildlife.\nJubail Island is reality - a stunning refuge within a community waiting to be explored, just outside the vibrant inner city. Its breathtaking landscape plays an integral part of the UAE’s rich and vital ecosystem.\nYour journey into this sanctuary away from busy city life begins with a series of beautiful gateway experiences leading into a network of scenic drives, with views to the open water.""]"
