,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,['Newly Launched 70/30 Payment Plan | The Valley'],"['EdenDubai, The Valley']",,['Townhouse'],"['1,930 sqft\n                      /            179 sqm']",['3'],['4'],"['1,168,888  AED']","[""Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nCovered Parking\nPets Allowed\nPrivate Garden\nShared Pool""]",,['Listed:3 days ago'],['Off-plan'],"['DescriptionProvident Estate\xa0is happy to present the latest exclusive community from Emaar  The Valley! Stunning residential development in a unique strategic location. Like all the projects of Emaar - the pioneer of Dubai property development - The Valley designed to become the ideal home where a variety of amenities make living more comfortable, pleasant and extremely joyful.Eden at The Valley is an extraordinary collection of 3 & 4 BR townhouses in an exclusive new-community with state-of-the-art amenities & quality homes.Key Information- Property Type: Townhouses- Bedrooms : 3 & 4 Bedrooms- Size Range: 1,988 square feet to 2,311 square feet- Location: Al Ain Road, Near Outlet Mall- Project Estimated Handover: Q4 2022- Starting Price: AED 1,168,888/-Payment Plan:- 5% down payment- 65% during construction- Handover in December 2022- 30% post-handover / 30 monthsAMENITIESThe community offers world-class amenities aimed at the entire family.- Cycling & Jogging Track- Childrens Play Area- Jogging Tracks- Swimming Pool- Gym & BBQ AreaA gated community located on Al Ain road near the Outlet Mall this community offers quick access to all major areas of Dubai. The project is aimed at providing a serene and safe sanctuary to families amid lush green parks, play areas for kids and many other features. While we are waiting for complete details of The Valley Emaar project, you can still register your interest to get the details as soon as released.For viewing and booking, please call our RERA Certified agent, Loai Al Fakir (BRN 6819) on +971505057143 or visit www.providentestate.com for further details.']"
1,['Brand New - Type B1 - Golf Course View'],"['Parkway VistasDubai, Dubai Hills Estate']",,['Villa'],"['9,212 sqft\n                      /            856 sqm']",['7 + Maid'],['7'],"['14,999,950  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nMaids Room'],,['Listed:5 months ago'],['Off-plan'],"[""DescriptionThis amazing villa in the new prestigious community in Dubai Hills. This brand new villa is in Parkway Vistas and enjoys nice views of the golf course. This B1 Type Villa has 9,212 sqft built-up area and sits on a huge plot of 13,000 sqft.  this property is perfectly located in the middle of the golf course so you can enjoy the views from both sides. Type B1 consists of 7 bedrooms and a maid's. it has 2 bedrooms on the ground floor and 5 on the first floor, all en-suite. In addition to a well-sized family area with big windows to enjoy the view. downstairs the floor plan is opened up and enjoys 2 kitchens. If you are looking for a luxury home, this is the one. \n-Type B1\n-7 Bedrooms\n-Maids room\n-BUA: Approximately 9212 sqft\n-Plot: Approximately 13000 sqft\n-Golf course view\n-Brand new\n-Luxury finishing\n-Vacant\nFinance is available on this property through Espace Real Estate.\nOffice Location: Unit 2702 and 2703 Marina Plaza, Dubai Marina, Dubai UAE.\nTel. No.: +97143069999\nRERA No.: 6240; ORN: 936\nThis property is managed by Espace Real Estate Broker""]"
2,['Well Maintained | Extended | Type 3M | Nice Garden'],"['Springs 3Dubai, The Springs']",,['Villa'],"['2,290 sqft\n                      /            213 sqm']",['3 + Maid'],['3'],"['1,680,000  AED']","[""Unfurnished\nBalcony\nBuilt in Wardrobes\nChildren's Play Area\nCovered Parking\nMaids Room\nPrivate Garden""]",,['Listed:9 days ago'],['Ready'],"['DescriptionReference No:\xa0AP-S-21668RERA Permit No:\xa01711072767Direct Specialist No:\xa0+971501537195- 3 Bedroom Villa- Type 3M with extended entrance hall- With Study Room- Large Landscaped\xa0Garden Area\xa0- Close to Town Center / School- With Access to nice Community Pool- With 2 Covered Car Parking\xa0- Springs 3, Emirates LivingEmirates living community located perfectly close to central road Sheikh Zayed and 5 min drive to Jumeirah Beach, in the community available Pool / Parks / Lakes / Children playground / Basketball court/tennis court / Shopping Mall / Schools / Nurseries.The Springs is an established gated community that has redefined modern living in Dubai. The Springs comprises clusters of townhouses set as distinct precincts, each with dedicated entry points. Lush green landscaping and scenic lakes are the highlight of the community, which serve as a haven of peace and tranquillity away from the bustle of the city. The homes are designed to the highest standards with spacious living rooms and bedrooms, and an open backyard.ORN: 2169']"
3,['SERVICED 1BR I MARINA VIEW I FULLY FURNISHED'],[],,['Apartment'],['705 sqft\n                      /            65 sqm'],['1'],['2'],[],[],,[],[],[]
4,['Corner Plot | Type Doral | Immaculate'],"['Whispering PinesDubai, Jumeirah Golf Estates, Earth']",,['Villa'],"['4,005 sqft\n                      /            372 sqm']",['4 + Maid'],['4'],"['3,750,000  AED']","[""Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nChildren's Pool\nCovered Parking\nKitchen Appliances\nMaids Room\nPets Allowed\nPrivate Garden\nPrivate Pool\nSecurity\nShared Gym\nShared Pool\nView of Landmark\nWalk-in Closet""]",,['Listed:3 months ago'],['Ready'],"['DescriptionEspace Real Estate are proud to present this perfectly maintained 4 bed townhouse in Whispering Pines, Jumeirah Golf Estates. This unique layout provides home owners with two master bedrooms, one on the ground floor and one on the first floor. This villa has hardly been lived in and is in immaculate condition. The kitchen is fully equipped with Miele appliances. The villa is spread over 4,005 sqft. within a plot of 4,500 sqft. consists of 4 bedrooms, 4 bathrooms, Living room, Dining room, Modern Kitchen and maids room. The garden has  a perfect rectangular pool. Whispering Pines is of the highest quality of construction and is one of the most popular sub communities within JGE.\n-Doral\n-4 Bedrooms\n-Maids room\n-Corner plot\n-BUA: 4,005 sqft\n-Plot: 4,500 sqft\n-Community view\n-Miele Appliances\n-Private pool\n-Vacant\nFinance is available on this property through Espace Real Estate.\nOffice location: Unit 2702 and 2703 Marina Plaza, Dubai Marina, Dubai UAE.\nTel. No.: +97143069999\nRERA No.: 26071 ; ORN: 936\nThis property is managed by Espace Real Estate Broker']"
5,['B Type Villa-Walk to Els Club -New Price'],"['EstellaDubai, Dubai Sports City, Victory Heights']",,['Villa'],"['5,176 sqft\n                      /            481 sqm']",['5 + Maid'],['5'],"['4,799,999  AED']",['Unfurnished\nCentral A/C\nCovered Parking\nKitchen Appliances\nMaids Room\nSecurity\nShared Pool\nView of Landmark'],,['Listed:6 months ago'],['Ready'],"['DescriptionEspace Real Estate are proud to present this exceptional B type villa to the market in Estella, Victory Heights. This is the best located B type in Victory Heights currently. The Els Golf Club is just a brief walk from this magnificent villa. Downstairs consists of an entrance hall, two living areas with views over the garden and golf course, fitted kitchen, downstairs bedroom with ensuite, guest powder room, and separate laundry and maids room. The first floor features four ensuite bedrooms of which three overlook the rear garden and golf course, as well as an additional family area ideal as a study. This is a must see property.\n-Type B\n-5 Bedrooms\n-Maids room\n-BUA: 5,176 sqft\n-Plot: 8,900 sqft\n-Golf course view\n-Private pool\n-Immaculate condition\n-Owner occupied\nFinance is available on this property through Espace Real Estate.\nOffice location: Unit 2702 and 2703 Marina Plaza, Dubai Marina, Dubai UAE.\nTel. No.: +97143069999\nRERA No.: 42776; ORN: 936\nThis property is managed by Espace Real Estate Broker']"
6,['Show Home Condition | Corner Unit | 4BR'],"['Bungalows AreaDubai, Green Community, Green Community West']",,['Villa'],"['4,347 sqft\n                      /            404 sqm']",['4'],['4'],"['2,950,000  AED']",[],,['Listed:4 months ago'],['Ready'],"['DescriptionIncredible Opportunity - Stunning Plot in GC West.\n- 4,347 Sq. Ft. BUA\n- Huge 10,914 sq ft plot\n- Maintenance Contract\n- 4 Bedrooms with all Ensuite\n- Incredible Private Garden\n- Show Home Condition\n- External Maids Room, utility and additional kitchen.\n- Open Plan Living\n- Agent: Ben Perry on +971503855736 (RERA BRN No.: 31806)\nAllsopp and Allsopp are delighted to bring to the market this immaculately maintained Bungalow on one of the finest plots in Green Community West.&nbsp; &nbsp;\nThe villa sits on a huge 10,914 sq ft plot which benefits from direct park access. There is endless opportunity on this unique, dynamic plot. As well as being extremely large, the beauty of this plot is that the villa sits in the centre of the plot allowing for incredible space to all sides.\nThis must be the best option in the market at the moment and is fully deserving of an internal viewing.\nProperty Reference No.: JGE180232\nAgent: Ben Perry on +971503855736 (RERA BRN No.: 31806)']"
7,['Upgraded | Meadows 2 | 1 Downstairs BR'],"['Meadows 2\n                              4.1\n/51 ReviewsDubai, Meadows']",,['Villa'],"['3,805 sqft\n                      /            353 sqm']",['5'],['5'],"['4,400,000  AED']",[],,['Listed:5 months ago'],['Ready'],"['DescriptionUpgraded | Meadows 2 | 1 Downstairs BR\n- Type 7\n- 5 Bedroom Villa\n- Private Pool\n- Vacant on Transfer\n- Close to DBS\n- Close to Meadows Souk\n- Downstairs Guest Bedroom\n- Near To The Meadows Lake\n- Opposite Park\n- Agent: Emma Clark on +971504968518, RERA BRN No. 42819\nThis fantastic five bedroom villa in Meadows 2 has been fully upgraded by the current owner and has the benefit of a great location with easy access to the large Meadows lake as well as the Meadows Souk & Dubai British School making it a great choice as a large family home.\nProperty Sales Reference: SUP176898\nFinance is available on this property through Allsopp & Allsopp Mortgage Services.\nFor further details or to arrange a viewing appointment please contact our Head Office on +9714294444, alternatively visit our website www.allsoppandallsopp.com where you will find an extensive selection of properties available both for sale and for rent.\nPlease call Emma Clark on +971504968518 for more information or to arrange a viewing.']"
8,"[""Maid's |Partial Sea View | Vacant | Balcony""]","['Trident Grand Residence\n                              4.0\n/57 ReviewsDubai, Dubai Marina']",,['Apartment'],"['2,173 sqft\n                      /            202 sqm']",['3 + Maid'],['4'],"['2,300,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nMaids Room\nPets Allowed\nShared Gym\nShared Pool\nView of Water'],,['Listed:1 month ago'],['Ready'],"[""DescriptionAvailable now ! Best 3 Bedroom plus Maid's room apartment in Trident Grand Residence with the Sea view. The unit is vacant and ready to move in. The Property is bright and feels very spacious, the modern lay out makes no waste of space. It has top to bottom windows, large living area, 2 large balconies , great sized rooms, spacious kitchen and bathrooms. Trident Grand Residence is located in one of the best area in Dubai Marina. The Beach, The Walk, Marina Promenade, Le Meridian, Al Habtoor and Ritz-Carlton hotels, all are within walking distance. Trident Grand Residence is a well know tower for it's quality, being a class A building where attention to detail from the smallest home fitting through to the towers magnificent rising form. Amenities include a large swimming pool, one of the best in Marina, a well equipped gymnasium, kids playing area, Jacuzzi, sauna and a professional tennis court . Call Better Homes today and demand to see this unit and you will not be disappointed!\xa0\xa0The apartment has 2 allocated\xa0 parking spots and a large storage room in the Basement.""]"
9,"['One Bed + Study | Lake View | 1,432 SqFt']","['Concorde Tower\n                              4.0\n/57 ReviewsDubai, Jumeirah Lake Towers, Lake Almas East']",,['Apartment'],"['1,432 sqft\n                      /            133 sqm']",['1'],['2'],"['975,000  AED']",[],,['Listed:2 months ago'],['Ready'],"['Description1 bedroom + Study Available For Sale In Concorde Tower, JLT.\n- 1 Bedroom\n- 2 Bathroom\n- Study Room\n- 2 Balconies\n- Approx 1432 Sqft\n- Vacant Now\n- Cluster H\n- Agent: Michael Railes +971501137016, RERA BRN No. 43145\nAllsopp & Allsopp present to the market exclusively for sale this huge 1 bedroom + study in Concorde Tower.\nThe property comprises entrance lobby, open plan kitchen, open plan living/dining room, laundry room, full family bathroom, spacious bedroom with full en-suite.\nThe apartment is vacant and can be viewed with prior notice.\nProperty Reference: DUB197462\nFinance is available on this property through Allsopp & Allsopp Mortgage Services.\nFor further details or to arrange a viewing appointment please contact our Head Office on +9714294444, alternatively visit our website www.allsoppandallsopp.com where you will find an extensive selection of properties available both for sale and for rent.\nCall Michael Railes +971501137016 for more information or to arrange a viewing.']"
