,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,['Ready December 19 |2478 BUA|Single row |OP 1.6M |'],"['Aurum VillasDubai, Akoya, Sanctnary']",,['Villa'],"['2,478 sqft\n                      /            230 sqm']",['3 + Maid'],['4'],"['1,175,000  AED']","[""Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nCovered Parking\nMaids Room\nPets Allowed\nShared Pool""]",,['Listed:2 months ago'],['Off-plan'],"[""DescriptionBetter Homes is proud to offer this Large 3 bedrooms and maid room ,seller is serious to sell .The villa is in Sanctnary Cluster \n  3 spacious Bedrooms plus maid\n 2 covered parking spaces\n Contemporary design\n Highly sought after area\n BUA: 2478 net sq ft\n Plot: 1882.\n 4.5 Bathrooms\n Maid's room with spacious bathroom\n Large terrace\n Close proximity to Golf course\n One of the most talked about projects in recent years\nthe Hand over is already announced for End of December \nSanctnary Cluster is located at the main entrance of Akoya oxygen ,Easy access in and out .\nCommunity Center ready in a month .Golf is already established \nSanctnary Cluster is just 25 minutes far from the centre of the city next to the Umm Suqeim Expressway, carefully designed master plan and road network system, with dedicated spaces for world-class amenities.\nDamac master planned Sanctnary Cluster in Dubais most desired destination Akoya Oxygen which offers , luxury villas and townhouses in a tranquil \nSanctnary Cluster is just 25 minutes far from the centre of the city next to al qodra road""]"
1,['Beautiful and Sunny Unit plus Maids Room'],"['Building 9Dubai, City Walk']",,['Apartment'],"['1,646 sqft\n                      /            153 sqm']",['2'],['4'],"['2,798,200  AED']",[],,['Listed:2 months ago'],['Ready'],"['DescriptionExclusive apartment, Excellent Location\n\xa0\xa0Apartment features:\xa0 \xa0 \xa0 \xa0 \xa0 \xa0\xa0\xa0\n● Very Spacious living room with a good size terrace\n● East facing, sunny apartment. overlooking the luscious, green courtyard and community pool\n● Mid floor\xa0 \xa0 \xa0\n● Open kitchen with detached kitchen island\xa0 \xa0 \xa0 \xa0\n● Built-in kitchen appliances (Zanussi)\n● Laundry room\n● Maids room\n● Extra Storage space\n● Expansive bedrooms with plenty of built-in wardrobes\n● En-suite bathrooms\n● 1 car park allocated\n● Rented for 170,000 AED\n● High-quality finishing\n● Contemporary style and smart layout\n● German hardwood flooring and German kitchen\xa0\n● Floor to ceiling windows\nBuilding 9 features:\n● Largest podium level pool\n● Gym\n● Building concierge\n● 24 security\n● Parking for visitors\n● 50-100 meters from all the bars, restaurants, the cinema, and La Ville hotel\n● Bldg. 9 website - https://www.citywalk9.com/\nMultiple options are available.\nCall our City Walk expert for more information or viewing\xa0+971526538736 for out of office hours or weekends call +971526538736.']"
2,['Bright Layout | Great Investment'],"['Building 22Dubai, City Walk']",,['Apartment'],"['1,191 sqft\n                      /            111 sqm']",['1'],['2'],"['1,800,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nKitchen Appliances\nShared Gym\nShared Pool'],,['Listed:more than 6 months ago'],['Ready'],"['DescriptionBrought to you by Driven Properties, this 1 Bedroom apartment is located in City Walk Building 22.\xa0\xa0\nUnit Details:\xa0\xa0\xa0 \xa0\xa0\n● Rented till March 2020\n● Low floor\xa0 \xa0\n● Unit Type: External\xa0 \xa0 \xa0\xa0\n● View: Mazaya, Downtown, and Burj Khalifa\xa0\n● Kitchen: Open and Fully fitted\n● Bathrooms: 1.5\n● BUA: 1,191 sqft\n● Service Charges: AED 19 per sqft\n● No. of Parking: 1\n● Rental Estimate: AED 120,000\nBuilding Amenities:\n● Close to Metro Station and Dubai Mall\n● Easy access to the Sheikh Zayed Road\n● 24 hours of maintenance and security \n * Rooftop pool \n * Gym \n * \nComplimentary mortgage advisory through Driven Properties via partnerships with over 15 UAE banks\nCall our City Walk expert for more information or viewing\xa0+971526538736 for out of office hours or weekends call +971526538736\nSince 2012, Driven Properties has grown to be one of the largest real estate platforms in the region. Through multiple branches in Dubai, Ajman, China, & Saudi Arabia, Driven Properties manages a portfolio of over 10,000 units']"
3,['Amazing 2 BR | Serenia Residences The Palm'],"['Serenia Residences NorthDubai, Palm Jumeirah, Serenia Residences The Palm']",,['Apartment'],"['1,334 sqft\n                      /            124 sqm']",['2'],['2'],"['2,500,000  AED']",[],,['Listed:more than 6 months ago'],['Ready'],"['DescriptionPalma is pleased to offer this 2 bedroom apartment at Serenia Residences The Palm for Sale. This exquisite, ready property is a private residential resort located on a unique beachfront location on the East Crescent of Palm Jumeirah.Status: vacant, unfurnished, ready to move in.Lovely 2 bedLarge open kitchen counterBeautiful views of the Sea and Burj Al ArabFully fitted & equipped kitchen - MieleConcierge & interior design servicesContemporary interiors & signature architectureDirect access to\xa09km\xa0boardwalk on The PalmSerenia\x92s private amenities:- Exquisite 50-meter Infinity Pool- Children\x92s Pool & Play Areas- Direct Beach Access- State of the Art Gymnasium- Outdoor Café- BBQ & Entertainment Areas- Indoor games room- Tennis Court & mini-golf course\xa0A bespoke development by Palma Holding.\xa0Designed by Hazel Wong. Palma holding is one of Dubai\x92s most prestigious developers, offering world-class, bespoke real estate developments and services.']"
4,['Full Marina View | floating water | Woww'],"['Aurora Tower\n                              3.9\n/53 ReviewsDubai, Dubai Marina, Marina Promenade']",,['Apartment'],"['1,497 sqft\n                      /            139 sqm']",['2'],['3'],"['2,950,000  AED']",['Partly furnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nConcierge\nCovered Parking\nKitchen Appliances\nPets Allowed\nSecurity\nShared Gym\nShared Pool\nView of Landmark\nView of Water\nWalk-in Closet'],,['Listed:more than 6 months ago'],['Ready'],"['DescriptionFull marina view | Feel floating water\nI am not only pleased to offer beautiful 2BR apartment but highly recommend to BUY this apartment.\nReal Pictures! \nApartment Features:\n- Light & Airy 2 B/R + 3 Bath + Store + Ensuites + STUDY \n- 1497 sqft\n- Very Spacious Living Rooms \n- Very Good Larger Layout\n- Full Equipped Kitchen\n- Unfurnish\n- 1 Car Park\n- Balcony\n- Built in Wardrobes\n- Mid floor \n- Superb Full Marina View\n- Chiller Free\nMarina Promenade Features:\n- Trams at closest\n- Surrounded by RESTAURANTS & SUPERMARKETS\n- Swimming Pool n Gym\n- 24/7 Central Security System\n- Communal B.B.Q. Area\n- 24/7 - Concierge\n- Library Room\n- Billiards, Badminton, Squash\n- Conference, Children Play Area\n- Currently VACANT and ready to move with suitcase\nPrice:\n- AED 2.95 Million\nPromenade is premium | latest | modern | high - end project by Emaar in Marina\nCall Mehul on +971544330990']"
5,['Great Deal with Beautiful 3 Bed in D1'],"['D1 Tower\n                              4\n/511 ReviewsDubai, Culture Village']",,['Apartment'],"['1,743 sqft\n                      /            162 sqm']",['3'],['4'],"['2,160,000  AED']",['Unfurnished\nCentral A/C\nKitchen Appliances\nPets Allowed\nSecurity\nShared Gym\nShared Pool\nView of Landmark\nView of Water'],,['Listed:more than 6 months ago'],[],"['DescriptionExquisite 3 bedroom apartment for rent! +97142753699\nExcellent building, next door to Palazzo Versace Hotel. \nD1 Tower - 80 Stories | 280 metres high \nWaterfront Tower with Breathtaking Views \nNext to Palazzo Versace Dubai \nOutdoor Lagoon Swimming Pool \nIndoor Swimming Pool \nGymnasium \nSauna, Steam Room & Jacuzzi \nLandscaped Gardens \nOutdoor Terraces \nResidents Lounge \nValet Parking \nUnderground Parking \nThis sophisticated residential tower is adjacent to Palazzo Versace Dubai Hotel and residences, close to Dubai Mall, the Burj Khalifa and Dubai Festival City. Dubai International Airport is just few minutes away, and there are 2 metro stations. From the landscaped gardens, to breathtaking views, D1 offers over 500 luxurious residences. Indulge in the ultimate lifestyle, the wellness health and fitness suite features an indoor swimming pool, sauna, steam rooms, plus gymnasium. The outdoor lagoon swimming pool with poolside terraces is ideal for family fun.']"
6,['Luxury Villa | Mediterranean Style | Best price'],"['Signature Villas Frond PDubai, Palm Jumeirah, Signature Villas']",,['Villa'],"['7,000 sqft\n                      /            650 sqm']",['6 + Maid'],['7'],"['20,000,000  AED']",['Furnished\nCentral A/C\nMaids Room\nPrivate Pool\nView of Water'],,['Listed:2 months ago'],['Ready'],"[""DescriptionThis exquisite villa on The Palm is exclusively available with Gulf Sothebys International Realty, the regional experts in a luxury property.\nThe spacious layout of living and dining areas give a sense of homely living, complemented by the light that streams in from well-positioned windows. This is a highly sought-after luxury property in a fantastic location.\nFEATURES:\n•BUA 7000\n•Plot Size: 13397\n•Fully renovated & equipped Kitchen\n•Master Bedroom with ample sunlight and great views\n•5 addition bedrooms all with en-suites\n•Private beach and swimming pool\n•Big Terrace and Balcony\n•Covered parking spaces\n•Clear beach & Atlantis view\n•24/7 Security at the Gate\n•Vacant - Ready to move in\nThe Palm Jumeirah is one of the most exclusive beachfront developments in the world and a hub for the rich and famous but is also a wonderful family-friendly home for many. The development is the world's largest man-made island creating a magnificent additional 78 km of waterfront property to the Dubai coastline. Tourism, leisure and retail elements of the island have been developed to accommodate both residents and visitors, creating a spectacular, world-renowned residential and tourism destination.\nContact Gulf Sothebys International Realty today for your private viewing of this extraordinary property.""]"
7,['Attractive Price | Type F | Two Balconies'],[],,['Apartment'],"['1,995 sqft\n                      /            185 sqm']",['2 + Maid'],['3'],[],[],,[],[],[]
8,['Rented Until May 2020 | Fully Landscaped'],"['LilaDubai, Arabian Ranches 2']",,['Villa'],"['3,500 sqft\n                      /            325 sqm']",['4 + Maid'],['4'],"['4,000,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nMaids Room\nPets Allowed\nPrivate Garden\nShared Pool'],,['Listed:5 months ago'],['Ready'],"[""DescriptionEngel & Voelkers is pleased to present this 4 bedrooms standalone villa in the Lila community of Arabian Ranches II. This quiet and family-friendly community invites children to spend joyful hours at the playground and the entire family to enjoy time at the communal swimming pool.Property Details:\n4 bedroomsmaid's room2 covered parking spacesbeautifully landscaped gardenrented until May 2020Residents of Arabian Ranches II may also benefit from all amenities of Arabian Ranches I.The Arabian Ranches II, is the home to seven villa and a townhouse enclaves - Casa, Palma, Rosa, Yasmin, Rasha, Lila, Azaleah and Reem.\xa0Set in a tranquil landscape of the desert, it has access to the golf course and Dubai Equestrian & Polo Club. It offers residents the suburban lifestyle that exudes a strong sense of communal living.Engel & Voelkers is one of the worlds leading service companies specializing in the brokerage of residential and commercial properties, yachts and aviation, with 800 offices in over 30 countries.""]"
9,['Make an offer! Open House this Saturday!'],"['Mirador La Coleccion 1Dubai, Arabian Ranches, Mirador La Coleccion']",,['Villa'],"['5,230 sqft\n                      /            486 sqm']",['6 + Maid'],['5'],"['4,999,999  AED']","[""Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nCovered Parking\nMaids Room\nPrivate Garden\nPrivate Pool""]",,['Listed:5 months ago'],['Ready'],"['DescriptionMake an offer! Open House this Saturday!15th February 2020 | 4pm - 6pmLowest priced 6 bed full golf viewVery popular floor planLarge 6 bed villa with downstairs guest roomOpen plan kitchen with family roomFormal Living and Dining roomLarge master bedroom with balconyPrivate poolThis 6 bed villa is very popular due to the large bright living spaces with enormous guest suite on the ground floor.\xa0 The kitchen is open plan to the family room which leads onto the lovely rear garden with private pool.On the first floor of the property you will find a lovely master suite with ample wardrobe space and a fabulous ensuite. There are 5 further bedrooms on the first floor.The master bedroom has a lovely full golf course view.\xa0The property is set back from the road and has ample parking.\xa0\xa0House Hunters Real Estate are known as the No 1 Preferred Agency in Arabian Ranches. We are the original and only specialist having sold and rented hundreds of properties in the Ranches in our 16 year history.\xa0 Our agents are available 7 days a week, 8:30 am - 8:30 pm daily at the Ranches Retail Center. So why not pass by for a chat with one of our experienced agents today.\nPermit No.1358385901']"
