,title_advert,location1,location2,property_type,property_size,bedrooms,bathrooms,cost,amenities,description,listed,completion,descriptions
0,['Duplex Penthouse | Top Floor | Two Balconies'],[],,['Penthouse'],"['4,915 sqft\n                      /            457 sqm']",['4 + Maid'],['5'],[],[],,[],[],[]
1,['Spacious I Creek View I Best Deal in Town'],"['Dubai Creek Residence Tower 2 SouthDubai, Dubai Creek Harbour (The Lagoons)']",,['Apartment'],"['1,452 sqft\n                      /            135 sqm']",['2'],['3'],"['1,599,000  AED']",['Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nKitchen Appliances\nPets Allowed\nShared Gym\nShared Pool\nWalk-in Closet'],,['Listed:2 months ago'],['Ready'],"[""DescriptionProperty Network Broker are delighted to offer for sale this stunning 2 bedrooms apartment located in the amazing Dubai Creek Residences, Tower 2 South by Emaar.\nBrand New 2 Bedroom Apartment with Creek View.\nSelling Price : AED 1,599,000 /-\nUnit Details:\n● Ready to move in\n● Low Floor\n● View: Creek\n● Bathrooms: 2.5\n● Size: 1,452 sqft\n● Service Charges: AED 22/sqft\n● No. of Parking: 1\nBuilding Amenities:\n● Easy access to the Ras Al Khor Road \n● 24 hours security\nThe Dubai Creek Residences are a Luxury, iconic project by Emaar launched in late 2014. This is the first project within the Dubai Creek Harbour (formerly known as The Lagoons). The project bears similarities with Dubai Marina's Emaar 6 Towers and The Residences in Downtown Dubai. Construction on the site commenced in 2015.\nCall Property Network on +971563369579 / +97143881115 or visit www.propertynetwork.ae for further details.""]"
2,['Investor Deal 08 series Burj vista T1.'],"['Burj Vista 1\n                              3.6\n/51 ReviewsDubai, Downtown Dubai, Burj Vista']",,['Apartment'],"['1,749 sqft\n                      /            162 sqm']",['3 + Maid'],['4'],"['3,800,000  AED']","[""Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nCovered Parking\nMaids Room\nPrivate Jacuzzi\nShared Gym\nShared Pool\nView of Water""]",,['Listed:more than 6 months ago'],['Off-plan'],"['DescriptionTABANI REAL ESTATE is proud to offer you this very rare apartment in the iconic Burj Vista Tower 1Project :A twin tower residential development offering one 65-storey tower and the other, 20-storeys, Burj Vista features lavish terraces opening up to unparalleled views of Burj Khalifa.* Located in the opera district* Linked to the Dubai Mall and Metro station and the Address Boulevard hotel and more* The address serviced towersdetails:\xa03 Bed apartment all en-suiteMaid with bathroomDining and Living with Burj view2 Balconies with Full Burj and Fountain view\xa0Size: 1749 Sqft\xa0Payment :Asking price: 3,800,000\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0????? ??? 3 ??? ??????? ?????? ??? ??? ????? ? ????????\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 ????? ???? ?? ??????? ????? 3,800,000 ????? ????\xa0 \xa0 \xa0\xa0 \xa0.Call Hafedh +971554827053 for more details']"
3,['Brand New Beautiful Villa with a Private Pool !'],"['Khalifa City AAbu Dhabi, Khalifa City']",,['Villa'],"['26,000 sqft\n                      /            2,415 sqm']",['7+ + Maid'],['7+'],"['9,000,000  AED']","[""Unfurnished\nBalcony\nBarbecue Area\nCentral A/C\nChildren's Play Area\nCovered Parking\nMaids Room\nPets Allowed\nPrivate Pool""]",,['Listed:4 months ago'],['Ready'],"['DescriptionGreat investment opportunity in Khalifa city! Khalifa City has blossomed into an off-island suburban hub. Thousands of homes have been built, along with schools, shops and leisure facilities, and Khalifa City has transformed itself from a place to have a home into a place to truly live in.\xa0Khalifa City has a wide range of villas and apartments. Properties tend to be well-proportioned and spacious, and often individually designed. In recent years, access to Khalifa City has been upgraded and the traffic flows relatively smoothly, even during rush hours.\xa0There are also a lot of shopping and dining options to choose from in Khalifa City. Residents may also find schools and hospitals in the vicinity.\xa0Please note that the picture are specific to the property**An Honor For Us To Serve You Always** for viewing and inquiry, Call Osama Hussein on +971561889771\xa0 or visit www.enskyuae.com for further details']"
4,['D Type | New To Market | Motivated Seller | PJ'],"['Jash Hamad\n                              3.7\n/51 ReviewsDubai, Palm Jumeirah, Shoreline Apartments']",,['Apartment'],"['1,588 sqft\n                      /            148 sqm']",['2'],['3'],"['1,550,000  AED']","[""Unfurnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nShared Pool""]",,['Listed:5 months ago'],['Ready'],"['DescriptionEdwards & Towers are delighted to present this D Type apartment in Building 18, Shoreline.- 1,580 sq.ft\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0- D Type\xa0 \xa0\xa0- 2 Bedrooms\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0- Park View\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0\xa0- Beach Access\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0\xa0This immaculate apartment boasts a large balcony with excellent views over Al Ittihad Park and out towards Golden Mile. The property also benefits from private residents beach access. Residents of the Shoreline apartments can enjoy a host of lifestyle facilities and amenities right at their doorstep, including food and drink outlets offering a variety of cuisines, licensed beach clubs, retail destinations, & direct beach access. Such features ensure that this apartment also performs strongly on the rental market making it a desirable asset for both investors and end users.\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0E & T Real Estate has been trading since 2004 and has become one of the most successful real estate agencies in the UAE.']"
5,['Sea And Skyline View | Corner Unit | PJ'],"['Serenia Residences NorthDubai, Palm Jumeirah, Serenia Residences The Palm']",,['Apartment'],"['1,063 sqft\n                      /            99 sqm']",['1'],['2'],"['2,000,000  AED']","[""Unfurnished\nBalcony\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nChildren's Play Area\nConcierge\nCovered Parking\nKitchen Appliances\nPets Allowed\nPrivate Jacuzzi\nShared Gym\nShared Pool\nView of Water""]",,['Listed:4 months ago'],['Ready'],"[""DescriptionEdwards and Towers is pleased to offer this\xa0Mid Floor, Corner Unit With Beautiful Views 1 Bedroom Apartment in Serenia Residences North, Palm Jumeirah.Large And Best Layout One BedroomCorner AspectSea Views On Three SidesFacilities And Skyline ViewsVacant On TransferMid FloorPrivate Beach\xa0Beautiful Infinity PoolTennis CourtsPutting GreenGames Room\xa0BBQ Area\nEdwards And Towers are proud to offer to the market this prime example of a mid floor, corner unit one bedroom in Serenia's North Residences. Boasting a wrap around balcony and an abundance of light due to its corner position with glass walls on both sides the apartment boasts views over the developments sublime facilities, gardens and pool, the sea, marina skyline and Royal Atlantis. The open plan living room and kitchen are adjoined by guest WC and en-suite bedroom with ample storage. The property has been well kept and can be offered vacant with two months notice. Viewings are easily arranged and highly recommended.E & T Real Estate has become one of the most successful real estate agencies in the UAE. Our services include Residential Sales and Leasing, Commercial Sales & Leasing, Property Management, and RICS Valuations.""]"
6,['Best Deal 2 Bedroom Unit in Dubai Marina'],"['Marina Gate 1\n                              3.1\n/53 ReviewsDubai, Dubai Marina, Marina Gate']",,['Apartment'],"['1,277 sqft\n                      /            119 sqm']",['2'],['3'],"['2,200,000  AED']",['Furnished\nBalcony\nBuilt in Wardrobes\nCentral A/C\nCovered Parking\nKitchen Appliances\nPets Allowed\nShared Gym\nShared Pool\nView of Water'],,['Listed:6 months ago'],['Ready'],"['DescriptionLuxurious 2 Bedroom Apartment in Dubai Marina\nBrought to you by Driven Properties is this 2 bedroom apartment is located in Marina Gate 1, Dubai Marina.\xa0\nUnit Details:\n● Fully furnished\n● High floor level\n● Built-Up Area: 1,277 sqft\n● Marina and Sea Views\n● Kitchen: Open and Fully Fitted\n● Three Bathrooms\n● Basement parking\nBuilding Amenities:\n● Infinity swimming pool\n● Next to the marina walk waterfront\n● Gym, Tennis court\n● Kids pool\n● Nine high-speed elevators\n● Easy access to the SZR\n● 24 hours of maintenance and security\nComplimentary mortgage advisory through Driven Properties via partnerships with over 15 UAE banks.\nCall our Dubai Marina expert for more information or viewing on\xa0+971553819076\xa0for out of office hours or weekends call\xa0+971553819076.\nSince 2012, Driven Properties has grown to be one of the largest real estate platforms in the region. Through multiple branches in Dubai, Ajman, China, and Saudi Arabia, Driven Properties manages a portfolio of over 10,000 units.']"
7,['LAST OPTION | GROUND FLOOR | LAGOON VIEW'],"['The Residences at District OneDubai, Mohammed Bin Rashid City']",,['Apartment'],"['2,713 sqft\n                      /            252 sqm']",['3'],['3'],"['4,800,000  AED']",['Unfurnished\nBalcony\nCentral A/C\nConcierge\nCovered Parking\nKitchen Appliances\nPrivate Pool\nSecurity\nShared Spa\nView of Water'],,['Listed:6 months ago'],['Off-plan'],"[""DescriptionRealty Force Real Estate is please to offer the below 3 Bed located in The Residences at District One\nProperty Features:\n- 3 Bedroom\n- 3 Bath\n- Maid's room\n- Size: 2713 sq ft\n- Separate Laundry space\n- Kitchen appliances\n- Lagoon view\n- Asking Price: AED 4,800,000/-\nAmenities\n* Crystal Lagoon & Beach Front\n* Community & Play Parks\n* Bicycle & Jogging Track\n* Health Centre & Pharmacy\n* Boardwalk & Community Hall\n* School & Nursery\n* Supermarket & Retail Stores\n* Swimming pool\n* Library\nPayment Plan:\n10% on booking\n40% during construction\n50% on Completion\nPlease talk to us once before making a final decision\nDistrict One brings together a 7 km Crystal Lagoon, sublime beaches, a 14 km shoreline, sweeping parkland and breath-taking architecture. The Crystal Lagoon at District One offers residents exclusive access to swimming, paddle boarding, and other non-motorized aquatic leisure activities. \nRealty Force Real Estate Brokers LLC\nMobile No: +971554802323\nPhone: +97143682323\nRERA ORN:1038""]"
8,['Waterfront Community I Appliances Included'],"['Dubai Creek Residence Tower 3 NorthDubai, Dubai Creek Harbour (The Lagoons)']",,['Apartment'],"['1,682 sqft\n                      /            156 sqm']",['2'],['3'],"['1,900,000  AED']",[],,['Listed:more than 6 months ago'],['Ready'],"['DescriptionLargest 2 Bedroom Apartment | Best Location\nBrought to you by Driven Properties, this 2 bedroom apartment located in\xa0 Dubai Creek Residence, Dubai Creek Harbour.\xa0\nKey Features:\xa0\n● Ready to move in\n● 2 bedroom with en-suite bathrooms\n● Kitchen appliances included\n● High floor\n● Spacious, bright and elegant interiors\n● Chiller free\n● 1 parking space\n● Guest toilet\n● BUA: 1,682 sq ft\nOther Features:\n● Infinity pool overlooking Creek Marina\n● State-of-the-art gym\n● 24 hours security\n● Children’s play area\n● Day-care centres\n● Restaurants on-the-spot\n● Supermarkets and retail centres\n● Easy access to SZR and Al Khail Road\nCall our Dubai Creek Harbour expert for more information or viewing on +97144297040 for out of office hours or weekends call +971553658402.\nSince 2012, Driven Properties has grown to be one of the largest real estate platforms in the region. Through multiple branches in Dubai, Ajman, China, and Saudi Arabia, Driven Properties manages a portfolio of over 10,000 units.']"
9,['Best 4 Bed Rare Plot | Sea Front Living!'],"['Sur La MerDubai, Jumeirah, La Mer']",,['Townhouse'],"['4,765 sqft\n                      /            443 sqm']",['4'],['5'],"['4,800,000  AED']",['Unfurnished\nBarbecue Area\nBuilt in Wardrobes\nCentral A/C\nConcierge\nPets Allowed\nPrivate Jacuzzi\nShared Gym\nShared Pool'],,['Listed:more than 6 months ago'],['Off-plan'],"[""DescriptionD & B Properties are pleased to offer for sale this stunning 4 bedroom townhouse located in Sur La Mer, Jumeirah, Dubai by Meraas.This exclusive address offers 3,4 and 5 bedroom townhouse, with rich facades and meticulously planned details.* Selling Prices: AED 4,800,000*\xa0BUA: 4,765 sq.ft.*\xa04 bedroom plus maid's and family room with en-suite bathrooms*\xa0Sea and Skyline Views*\xa0Private Yard*\xa0Ready by 2021*\xa0Private Beach Access*\xa0Marina Access*\xa0Flexible Payment Plan*\xa0Located in one of the most sought after districts in Jumeirah 1*\xa0Boutiques, restaurants and cafes*\xa0+190 berth marina and yacht club*\xa0Premium AmenitiesResidents have access to unparalleled shopping, dining, and hospitality experiences, along with leisure, entertainment, and convenience options.Contact our expert\xa0 Jake at +971565055043 for more info.Easy access and transportation is one of the most striking feature of this location, you can reach all the major attractions, including Jumeirah, DownTown, Dubai Mall and Burj Khalifa.""]"
